,Player,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist
1493,Lucas Leiva,1412,71,359,953,108,0,1412,4,3,75.0,1,25.0,640,2009,832
1494,Florian Lejeune,1489,225,785,661,55,22,1489,6,3,50.0,3,50.0,698,3073,1341
1495,Iñigo Lekue,1427,89,454,636,353,11,1427,29,13,44.8,16,55.2,664,3396,1740
1496,Thomas Lemar,971,19,114,422,441,45,971,56,33,58.9,23,41.1,588,3696,1836
1497,Félix Lemaréchal,16,0,0,14,2,0,16,2,2,100.0,0,0.0,8,37,13
1498,Mario Lemina,1431,67,366,944,130,23,1431,36,27,75.0,9,25.0,922,5692,2761
1499,Fabien Lemoine,1009,42,275,615,125,10,1009,12,8,66.7,4,33.3,630,2658,1168
1500,Tim Lemperle,94,2,9,29,56,18,94,10,4,40.0,6,60.0,59,388,214
1501,Ruben Lendinez,67,6,25,36,6,2,67,0,0,,0,,41,194,103
1502,Clément Lenglet,893,67,287,573,36,5,893,2,1,50.0,1,50.0,627,3646,2609
1503,Aaron Lennon,542,21,85,222,243,42,542,30,13,43.3,17,56.7,286,1641,738
1504,Bernd Leno,125,100,125,0,0,0,125,0,0,,0,,61,326,179
1505,Christopher Lenz,623,28,180,275,171,7,623,8,4,50.0,4,50.0,281,1204,546
1506,Léo Leroy,435,16,120,249,69,7,435,17,8,47.1,9,52.9,280,1269,502
1507,Alexandre Letellier,3,3,3,0,0,0,3,0,0,,0,,2,3,0
1508,Robert Lewandowski,1160,14,46,438,685,242,1155,81,47,58.0,34,42.0,685,3274,1241
1509,Jamie Leweling,713,8,70,310,346,74,713,90,46,51.1,44,48.9,491,3806,1706
1510,Jamal Lewis,131,8,54,45,32,1,131,3,0,0.0,3,100.0,59,251,100
1511,Luca Lezzerini,215,193,214,1,0,0,215,0,0,,0,,115,600,392
1512,Ben Lhassine Kone,41,2,10,28,3,0,41,0,0,,0,,21,71,25
1513,Yanis Lhery,23,0,5,11,8,2,23,1,1,100.0,0,0.0,11,88,50
1514,Dimitri Liénard,1652,50,352,737,579,24,1652,17,10,58.8,7,41.2,883,4395,2178
1515,Philipp Lienhart,2091,273,1174,869,62,25,2091,5,4,80.0,1,20.0,1180,7057,3511
1516,Matthijs de Ligt,1967,262,934,947,93,36,1967,6,4,66.7,2,33.3,1125,5170,2561
1517,Isaac Lihadji,129,1,12,55,64,4,129,15,7,46.7,8,53.3,94,864,508
1518,Anderson Lima,47,3,15,26,7,1,47,1,1,100.0,0,0.0,27,97,30
1519,Andreas Linde,527,445,520,7,0,0,527,1,1,100.0,0,0.0,324,1630,881
1520,Victor Lindelöf,1595,221,881,680,46,10,1595,3,3,100.0,0,0.0,919,5814,3385
1521,Jesper Lindstrøm,912,10,90,377,458,95,912,71,33,46.5,37,52.1,565,3558,1835
1522,Karol Linetty,386,3,42,178,169,25,386,9,5,55.6,4,44.4,192,885,386
1523,Jesse Lingard,200,2,18,89,93,8,200,6,2,33.3,4,66.7,127,542,311
1524,Pol Lirola,1301,30,249,590,476,60,1301,46,25,54.3,21,45.7,843,4943,2629
1525,Valentino Livramento,1486,74,407,675,441,47,1486,55,30,54.5,25,45.5,742,5095,2722
1526,Dejan Ljubicic,935,16,170,421,362,65,935,58,32,55.2,26,44.8,541,3218,1737
1527,Javier Llabrés,83,0,7,35,43,4,83,6,4,66.7,2,33.3,49,261,110
1528,Diego Llorente,1654,193,897,720,49,11,1654,13,8,61.5,5,38.5,980,6495,4314
1529,Marcos Llorente,1588,59,407,683,512,56,1588,30,19,63.3,11,36.7,875,4515,2117
1530,Hugo Lloris,1046,951,1043,3,0,0,1046,0,0,,0,,544,3199,1979
1531,Giovani Lo Celso,210,1,23,100,90,10,210,15,9,60.0,6,40.0,121,831,340
1532,Giovani Lo Celso,652,8,79,315,267,40,652,40,26,65.0,14,35.0,446,2750,1123
1533,Julen Lobete,108,3,12,37,61,17,108,9,3,33.3,6,66.7,62,289,122
1534,Stanislav Lobotka,1541,48,277,1095,185,3,1541,16,13,81.3,3,18.8,1130,5428,2400
1535,Jürgen Locadia,3,0,0,1,2,0,3,0,0,,0,,3,16,0
1536,Jürgen Locadia,184,2,5,102,80,22,183,2,0,0.0,2,100.0,118,457,161
1537,Manuel Locatelli,1676,86,445,976,268,28,1676,28,19,67.9,9,32.1,920,3468,1276
1538,Bradley Locko,580,23,176,277,140,8,580,22,15,68.2,7,31.8,332,2211,1346
1539,Renan Lodi,778,28,222,324,243,36,778,31,17,54.8,14,45.2,420,2672,1427
1540,Ruben Loftus-Cheek,1172,20,182,682,327,40,1172,60,42,70.0,18,30.0,724,4399,2651
1541,Kevin Long,141,25,81,53,7,7,141,0,0,,0,,52,286,125
1542,Shane Long,129,2,8,47,75,18,129,4,1,25.0,3,75.0,61,247,68
1543,Sean Longstaff,775,43,201,439,138,14,775,11,6,54.5,5,45.5,372,1366,429
1544,Ademola Lookman,755,7,93,327,345,88,755,58,38,65.5,20,34.5,501,2680,1278
1545,Anthony Lopes,1209,1012,1198,11,0,0,1209,0,0,,0,,732,3530,2275
1546,David López,508,42,221,261,29,7,508,2,2,100.0,0,0.0,257,916,467
1547,Diego López,1245,1072,1233,14,0,0,1245,0,0,,0,,583,3859,2684
1548,Javi López,273,19,84,144,45,0,273,6,2,33.3,4,66.7,124,802,327
1549,Maxime Lopez,2895,128,746,1784,394,24,2895,46,30,65.2,16,34.8,1878,10544,5193
1550,Pau López,1384,801,1323,63,0,0,1384,0,0,,0,,962,4043,2367
1551,Unai López,961,16,132,576,259,18,961,27,14,51.9,13,48.1,505,2269,1040
1552,Dion Lopy,828,37,226,478,144,17,828,30,18,60.0,12,40.0,546,3315,1384
1553,Samuel Loric,173,9,48,66,59,2,173,11,3,27.3,8,72.7,79,534,206
1554,Anthony Losilla,1590,85,505,907,200,39,1590,28,19,67.9,9,32.1,642,2904,1079
1555,Jonas Lössl,64,46,62,2,0,0,64,0,0,,0,,37,186,103
1556,Marcel Lotka,359,297,356,2,1,1,359,0,0,,0,,193,1272,719
1557,Jordan Lotomba,1193,50,324,543,339,26,1193,41,22,53.7,19,46.3,725,4305,2263
1558,Johaneko Louisjean,9,1,3,5,1,1,9,0,0,,0,,8,32,4
1559,Mamadou Loum,1174,89,328,721,138,29,1174,42,26,61.9,16,38.1,551,2510,1091
1560,Imran Louza,911,42,236,538,160,10,911,24,14,58.3,10,41.7,385,2088,949
1561,Matteo Lovato,230,17,80,127,24,3,230,1,0,0.0,1,100.0,115,451,265
1562,Matteo Lovato,729,110,418,305,15,6,729,4,3,75.0,1,25.0,319,1425,790
1563,Eduard Löwen,842,20,129,374,347,29,841,34,17,50.0,17,50.0,395,1723,741
1564,Matthew Lowton,1090,94,314,507,279,5,1090,21,10,47.6,11,52.4,419,1585,915
1565,Anthony Lozano,525,12,31,246,259,77,525,59,36,61.0,23,39.0,315,2253,1050
1566,Hirving Lozano,813,12,109,311,406,85,813,44,29,65.9,15,34.1,532,3785,1958
1567,Jean Lucas,1017,12,141,555,335,33,1017,43,28,65.1,15,34.9,649,3453,1532
1568,Anderson Lucoqui,341,19,107,158,78,8,341,9,3,33.3,6,66.7,138,573,241
1569,Florentino Luís,565,23,135,367,69,6,565,11,7,63.6,4,36.4,270,874,275
1570,José Luis Gayà,1083,51,326,452,319,21,1083,29,16,55.2,13,44.8,526,2548,1240
1571,José Luis Morales,1167,9,115,396,685,138,1162,156,64,41.0,92,59.0,713,5471,2733
1572,José Luis Palomino,2013,173,885,1051,103,35,2013,8,6,75.0,2,25.0,1029,5952,2746
1573,Luismi,7,0,4,3,1,0,7,1,1,100.0,0,0.0,2,15,13
1574,Douglas Luiz,1823,84,459,1060,319,8,1823,43,24,55.8,19,44.2,1006,5053,2345
1575,Romelu Lukaku,483,21,29,198,259,90,482,25,13,52.0,12,48.0,237,1184,570
1576,Castello Lukeba,1883,148,875,984,36,13,1883,14,13,92.9,1,7.1,1383,6495,2993
1577,Dodi Lukebakio,64,0,12,28,25,5,63,7,3,42.9,4,57.1,45,392,150
1578,Dodi Lukebakio,423,3,73,195,166,29,423,44,27,61.4,17,38.6,285,1932,1001
1579,Saša Lukić,2039,59,340,1254,469,36,2036,38,28,73.7,10,26.3,1222,6785,3735
1580,Levi Lumeka,25,2,10,5,12,2,25,3,2,66.7,1,33.3,16,96,57
1581,Andriy Lunin,88,84,88,0,0,0,88,0,0,,0,,44,174,123
1582,Andrey Lunyov,49,40,49,0,0,0,49,0,0,,0,,37,188,112
1583,Sebastiano Luperto,1256,273,717,503,40,13,1256,2,1,50.0,1,50.0,691,3629,2228
1584,Andreas Luthe,1066,831,1061,5,0,0,1066,0,0,,0,,597,3365,1924
1585,Lyanco,530,104,272,245,19,4,530,4,4,100.0,0,0.0,280,1232,536
1586,Charalambos Lykogiannis,1003,89,364,386,269,18,1003,20,8,40.0,12,60.0,409,2063,973
1587,Yannis M'Bemba,8,1,3,2,3,2,8,0,0,,0,,2,7,0
1588,Alexis Mac Allister,1368,41,222,652,510,49,1365,42,21,50.0,21,50.0,719,3238,1502
1589,Deiver Machado,333,16,85,139,111,10,333,16,8,50.0,8,50.0,180,988,466
1590,Darwin Machís,654,13,112,251,302,44,654,60,34,56.7,26,43.3,383,2898,1560
1591,Yvann Macon,1220,39,338,601,297,9,1220,49,19,38.8,30,61.2,613,3740,1872
1592,James Maddison,1343,19,173,648,535,73,1343,48,31,64.6,17,35.4,851,4504,1981
1593,Niki Mäenpää,568,493,565,3,0,0,568,0,0,,0,,264,1435,950
1594,Pablo Maffeo,1735,102,527,746,481,45,1735,79,49,62.0,30,38.0,812,5030,2472
1595,Louis Mafouta,190,5,18,108,65,13,190,4,2,50.0,2,50.0,127,524,109
1596,Gabriel Magalhães,2343,312,1150,1106,100,47,2343,4,4,100.0,0,0.0,1554,8318,5214
1597,Giulio Maggiore,1481,54,358,802,343,45,1481,43,16,37.2,27,62.8,833,3652,1680
1598,Matej Maglica,1,0,0,0,1,0,1,0,0,,0,,0,0,0
1599,Francesco Magnanelli,274,18,66,186,24,0,274,0,0,,0,,130,544,270
1600,Giangiacomo Magnani,318,49,147,160,13,5,318,0,0,,0,,158,752,425
1601,Giangiacomo Magnani,185,30,126,59,0,0,185,0,0,,0,,117,562,339
1602,Hugo Magnetti,862,29,207,528,144,11,862,25,14,56.0,11,44.0,541,2900,1279
1603,Yohann Magnin,1125,57,347,605,180,31,1125,15,8,53.3,7,46.7,721,3248,1224
1604,Harry Maguire,1843,236,851,903,102,42,1843,5,4,80.0,1,20.0,1068,6087,3525
1605,Riyad Mahrez,1135,11,81,318,746,127,1130,50,26,52.0,24,48.0,775,4744,2037
1606,Arne Maier,1013,18,184,508,329,24,1013,29,16,55.2,13,44.8,523,2668,1157
1607,Habib Maïga,734,35,194,409,140,13,734,16,13,81.3,3,18.8,390,1634,733
1608,Mike Maignan,1207,867,1195,13,0,0,1207,0,0,,0,,798,4871,3506
1609,Ainsley Maitland-Niles,171,8,41,97,34,0,171,8,4,50.0,4,50.0,87,393,171
1610,Ainsley Maitland-Niles,376,9,100,157,120,7,376,10,6,60.0,4,40.0,175,851,477
1611,Josh Maja,9,0,0,4,5,1,9,0,0,,0,,4,9,1
1612,Abdul Majeed Waris,171,1,15,72,87,15,171,18,12,66.7,6,33.3,127,783,422
1613,Lovro Majer,1304,16,145,621,562,64,1304,56,29,51.8,27,48.2,877,5607,2779
1614,Jean-Victor Makengo,1073,29,207,598,293,37,1073,53,39,73.6,14,26.4,658,4297,2246
1615,Béni Makouana,123,4,15,45,63,16,123,6,2,33.3,4,66.7,82,551,276
1616,Nemanja Maksimović,1186,59,261,632,303,59,1186,16,10,62.5,6,37.5,542,2600,1213
1617,Nikola Maksimović,634,121,369,248,23,9,634,3,1,33.3,2,66.7,291,1503,845
1618,Kévin Malcuit,193,10,72,72,49,4,193,6,3,50.0,3,50.0,99,545,280
1619,Daniel Maldini,75,0,9,36,31,9,75,3,2,66.7,1,33.3,42,248,143
1620,Youssef Maleh,545,1,75,266,207,40,545,8,4,50.0,4,50.0,288,1265,620
1621,Donyell Malen,757,14,71,284,411,92,757,54,34,63.0,20,37.0,490,2984,1405
1622,Ruslan Malinovskyi,1161,4,81,516,588,47,1161,65,47,72.3,18,27.7,731,4534,2212
1623,Hugo Mallo,1465,66,427,646,397,42,1465,16,8,50.0,8,50.0,655,2973,1630
1624,Lennard Maloney,19,2,11,6,2,0,19,0,0,,0,,13,36,14
1625,Mickael Malsa,675,32,186,419,78,12,675,8,7,87.5,1,12.5,346,1498,771
1626,Giorgi Mamardashvili,538,440,534,5,0,0,538,0,0,,0,,242,1365,833
1627,Rey Manaj,724,14,53,383,298,65,721,49,22,44.9,27,55.1,404,2121,841
1628,Hianga Mananga Mbock,342,8,67,218,60,6,342,14,10,71.4,4,28.6,214,1286,553
1629,Vincent Manceau,1807,132,907,845,66,3,1807,4,3,75.0,1,25.0,1214,5206,2689
1630,Gianluca Mancini,2067,229,951,1002,121,39,2067,5,4,80.0,1,20.0,1208,5810,3581
1631,Leonardo Mancuso,113,2,9,40,65,13,113,0,0,,0,,61,342,174
1632,Steve Mandanda,417,255,413,4,0,0,417,0,0,,0,,282,1215,701
1633,Reinildo Mandava,838,44,357,399,87,8,838,7,5,71.4,2,28.6,425,2101,1135
1634,Reinildo Mandava,1157,65,371,587,213,19,1157,27,14,51.9,13,48.1,619,3362,1954
1635,Aïssa Mandi,1111,147,576,506,32,11,1111,0,0,,0,,731,3373,1860
1636,Rolando Mandragora,894,26,125,541,237,18,894,6,3,50.0,3,50.0,469,1821,1032
1637,Anthony Mandrea,303,273,302,1,0,0,303,0,0,,0,,159,980,431
1638,Sadio Mané,1492,20,94,617,806,201,1492,77,47,61.0,29,37.7,1027,5897,2663
1639,Eliaquim Mangala,719,90,357,350,13,6,719,4,4,100.0,0,0.0,449,2381,1162
1640,Orel Mangala,1002,30,183,543,290,44,1002,73,43,58.9,30,41.1,629,3218,1269
1641,Thomas Mangani,1716,60,408,1020,304,18,1710,8,4,50.0,4,50.0,933,3519,1400
1642,Ricardo Mangas,1308,85,460,546,317,43,1308,43,21,48.8,22,51.2,727,4461,2450
1643,Kostas Manolas,253,35,88,163,2,0,253,0,0,,0,,180,898,554
1644,Javier Manquillo,573,56,244,215,119,8,573,18,10,55.6,8,44.4,214,1018,442
1645,Myziane Maolida,13,0,2,6,5,1,13,3,2,66.7,1,33.3,4,55,31
1646,Myziane Maolida,322,7,58,145,129,19,322,31,12,38.7,19,61.3,200,1492,842
1647,Sekou Mara,346,6,25,165,162,46,345,31,10,32.3,21,67.7,207,1042,330
1648,Nikola Maraš,568,77,307,256,12,10,568,1,1,100.0,0,0.0,269,1405,734
1649,Fernando Marçal,1093,59,348,443,312,24,1093,14,7,50.0,7,50.0,526,2466,1447
1650,Marcelo,510,17,96,200,218,14,510,10,9,90.0,1,10.0,348,1660,999
1651,Marcelo,769,91,403,355,15,11,769,2,2,100.0,0,0.0,540,2897,1618
1652,Marcelo,195,17,69,122,4,4,195,1,1,100.0,0,0.0,125,481,234
1653,Solly March,961,45,149,336,488,60,961,38,23,60.5,15,39.5,545,3555,1747
1654,Riccardo Marchizza,797,43,209,356,239,18,797,23,12,52.2,11,47.8,402,2248,1134
1655,Gian Marco Ferrari,2556,368,1343,1140,85,32,2556,12,8,66.7,4,33.3,1495,6849,4258
1656,Iván Marcone,513,24,171,310,35,2,513,12,10,83.3,2,16.7,288,1184,443
1657,Óscar de Marcos,1291,53,345,597,360,20,1291,13,4,30.8,9,69.2,556,2646,1560
1658,Davide Marfella,2,2,2,0,0,0,2,0,0,,0,,1,2,2
1659,José Mari,238,7,49,152,37,3,238,1,1,100.0,0,0.0,114,542,327
1660,Pablo Marí,120,14,46,71,4,3,120,0,0,,0,,68,363,202
1661,Pablo Marí,784,148,440,275,73,16,784,4,2,50.0,2,50.0,326,1165,564
1662,José María Giménez,1140,173,621,486,39,26,1140,12,8,66.7,4,33.3,579,2388,1153
1663,Mariano,96,3,10,40,48,19,96,10,6,60.0,4,40.0,51,338,184
1664,Răzvan Marin,1557,34,239,834,508,26,1557,43,22,51.2,21,48.8,899,5167,2423
1665,Guillermo Maripán,1535,153,750,751,40,17,1535,5,4,80.0,1,20.0,921,4222,2481
1666,Mika Màrmol,5,0,0,5,0,0,5,0,0,,0,,3,3,2
1667,Omar Marmoush,14,0,1,7,6,1,14,0,0,,0,,6,20,11
1668,Omar Marmoush,773,6,62,361,367,74,772,103,44,42.7,59,57.3,476,2993,1086
1669,Marquinhos,2666,342,1137,1410,130,33,2666,6,4,66.7,2,33.3,1950,9993,5823
1670,Roger Martí,679,9,34,338,318,92,676,28,14,50.0,14,50.0,382,1751,643
1671,Anthony Martial,109,1,8,38,65,14,109,7,4,57.1,3,42.9,74,478,274
1672,Anthony Martial,219,2,18,93,108,24,219,16,7,43.8,9,56.3,144,934,350
1673,Martín,60,4,11,34,15,0,60,1,1,100.0,0,0.0,19,86,60
1674,Aarón Martín,1343,39,333,607,412,19,1343,44,28,63.6,16,36.4,646,3161,1443
1675,Ander Martin,71,2,8,26,37,4,71,4,1,25.0,3,75.0,38,157,75
1676,Andrés Martín,54,0,3,20,31,6,54,3,1,33.3,2,66.7,35,176,55
1677,Carlos Martín,3,1,1,1,1,0,3,1,1,100.0,0,0.0,2,9,7
1678,Iván Martín,81,0,9,44,28,1,81,2,0,0.0,2,100.0,59,311,92
1679,Jonas Martin,1875,56,372,1319,192,22,1875,11,8,72.7,3,27.3,1165,4946,2258
1680,Gabriel Martinelli,898,25,102,256,556,117,897,79,45,57.0,34,43.0,554,4204,2058
1681,Emiliano Martínez,1158,987,1140,19,0,0,1158,0,0,,0,,642,3642,2252
1682,Iñigo Martínez,1499,185,739,697,76,33,1499,2,2,100.0,0,0.0,750,4700,2935
1683,Javi Martínez,499,14,89,222,195,26,499,16,11,68.8,5,31.3,279,1450,763
1684,Josep Martinez,22,12,22,0,0,0,22,0,0,,0,,11,34,15
1685,Lautaro Martínez,843,6,57,307,485,183,837,54,21,38.9,33,61.1,480,2284,911
1686,Pablo Martínez,354,9,84,192,88,11,354,16,7,43.8,9,56.3,195,1029,381
1687,Lucas Martínez Quarta,1291,127,630,617,62,21,1291,16,11,68.8,5,31.3,834,5472,3033
1688,Gelson Martins,964,12,89,394,502,96,964,113,62,54.9,51,45.1,639,4411,2089
1689,Adam Marušić,2120,116,737,1064,333,15,2120,25,14,56.0,11,44.0,1173,4684,2290
1690,Omar Mascarell,1512,96,446,918,152,7,1512,16,12,75.0,4,25.0,735,3665,1317
1691,Andrea Masiello,363,57,205,151,11,3,363,0,0,,0,,204,838,460
1692,Adam Masina,680,61,268,296,122,5,680,11,9,81.8,2,18.2,271,1311,645
1693,Erhan Mašović,838,124,506,325,11,5,838,3,2,66.7,1,33.3,428,2036,767
1694,Roberto Massimo,422,8,91,170,168,28,422,34,16,47.1,18,52.9,232,1568,685
1695,Arthur Masuaku,479,26,138,198,145,9,479,17,10,58.8,7,41.2,223,1001,525
1696,Jaime Mata,296,6,24,117,157,36,296,9,4,44.4,5,55.6,174,640,262
1697,Juan Mata,245,0,38,124,85,7,245,6,3,50.0,3,50.0,157,821,355
1698,Pape Matar Sarr,1296,39,280,793,253,14,1296,55,30,54.5,25,45.5,898,5482,2163
1699,Eliot Matazo,480,15,80,335,69,4,480,17,9,52.9,8,47.1,292,1717,735
1700,Aleš Matějů,366,38,125,142,100,8,366,5,5,100.0,0,0.0,164,894,402
1701,Jean-Philippe Mateta,387,16,36,194,160,63,387,17,10,58.8,7,41.2,199,882,366
1702,Nemanja Matić,1215,55,335,709,182,8,1215,22,17,77.3,5,22.7,715,4173,2561
1703,Joël Matip,2651,232,991,1489,185,63,2651,10,9,90.0,1,10.0,1612,9763,7174
1704,Chrislain Matsima,105,16,50,50,5,1,105,0,0,,0,,56,242,168
1705,Azor Matusiwa,1475,75,472,868,153,5,1475,17,14,82.4,3,17.6,832,3711,1517
1706,Neal Maupay,843,8,40,338,474,108,841,41,21,51.2,20,48.8,499,2081,808
1707,Stephy Mavididi,896,17,108,398,409,87,896,96,40,41.7,56,58.3,641,4463,1998
1708,Konstantinos Mavropanos,2308,274,1069,1108,157,44,2308,33,18,54.5,15,45.5,1184,5967,3246
1709,Eric Maxim Choupo-Moting,202,3,22,83,99,32,202,19,14,73.7,5,26.3,119,615,196
1710,Luís Maximiano,1262,1055,1256,10,0,0,1262,2,2,100.0,0,0.0,602,3624,2517
1711,Borja Mayoral,47,0,2,21,25,4,47,4,1,25.0,3,75.0,26,81,15
1712,Borja Mayoral,369,7,30,185,160,44,368,29,14,48.3,15,51.7,206,1035,451
1713,Derek Mazou-Sacko,3,1,1,0,2,0,3,0,0,,0,,1,9,0
1714,Pasquale Mazzocchi,762,49,285,291,198,5,762,37,17,45.9,20,54.1,426,3017,1502
1715,Pasquale Mazzocchi,725,41,217,293,227,10,725,37,18,48.6,19,51.4,361,2547,1282
1716,Kevin Mbabu,1126,54,303,516,328,25,1126,80,33,41.3,47,58.8,577,3814,1885
1717,Kylian Mbappé,1902,17,48,631,1247,299,1898,205,112,54.6,92,44.9,1416,9443,5202
1718,Ibrahima Mbaye,63,11,23,28,12,0,63,2,2,100.0,0,0.0,24,88,32
1719,Amadou Mbengue,367,30,165,192,13,1,367,6,2,33.3,4,66.7,231,1083,487
1720,Bryan Mbeumo,1188,18,126,427,655,137,1187,80,39,48.8,41,51.3,713,4405,2052
1721,Jason Mbock,8,0,0,5,3,0,8,0,0,,0,,5,19,1
1722,Jordi Mboula,150,4,20,66,70,10,150,15,7,46.7,8,53.3,85,814,392
1723,Moustapha Mbow,41,8,35,5,1,0,41,1,1,100.0,0,0.0,23,93,31
1724,Nathanael Mbuku,543,12,68,260,230,36,543,42,26,61.9,16,38.1,375,2882,1420
1725,James McArthur,1127,45,271,641,226,19,1127,30,21,70.0,9,30.0,629,3305,1472
1726,James Mcatee,16,0,1,10,5,3,16,1,1,100.0,0,0.0,7,55,30
1727,Kasey McAteer,2,0,1,0,1,0,2,0,0,,0,,2,1,0
1728,Liam McCarron,3,0,1,2,0,0,3,0,0,,0,,2,15,6
1729,Alex McCarthy,536,427,533,3,0,0,536,0,0,,0,,278,1311,913
1730,John McGinn,1754,70,346,962,466,26,1754,68,44,64.7,24,35.3,991,4882,2410
1731,Weston McKennie,737,28,151,356,241,50,737,26,20,76.9,6,23.1,362,1979,913
1732,Stuart McKinstry,5,0,1,4,0,0,5,0,0,,0,,3,14,12
1733,Kenny McLean,1387,71,363,715,328,44,1387,30,19,63.3,11,36.7,776,3976,1631
1734,Dwight McNeil,1620,46,280,731,668,57,1620,150,90,60.0,60,40.0,933,6787,2598
1735,Scott McTominay,1585,92,386,919,297,27,1585,47,36,76.6,11,23.4,902,5275,2529
1736,Gary Medel,1943,379,1111,819,29,2,1943,13,10,76.9,3,23.1,1108,5151,2641
1737,Facundo Medina,2516,197,942,1485,113,21,2516,21,16,76.2,5,23.8,1783,9955,6430
1738,Nathan de Medina,419,40,177,182,62,6,419,5,0,0.0,5,100.0,180,771,244
1739,Ben Mee,980,137,477,463,47,31,980,5,4,80.0,1,20.0,437,1967,957
1740,Admir Mehmedi,5,0,0,4,1,0,5,0,0,,0,,3,36,34
1741,Hannibal Mejbri,32,0,6,13,14,0,32,2,1,50.0,1,50.0,18,111,28
1742,Farid El Melali,8,1,1,3,4,1,8,0,0,,0,,2,23,6
1743,Filippo Melegoni,492,12,75,195,229,26,492,16,8,50.0,8,50.0,279,1569,779
1744,Óscar Melendo,512,6,67,302,153,9,512,18,15,83.3,3,16.7,372,2066,911
1745,Gonzalo Melero,954,46,219,566,180,27,952,26,12,46.2,14,53.8,537,2551,1280
1746,Birger Meling,1305,53,357,624,330,16,1305,10,5,50.0,5,50.0,714,3908,1966
1747,Arthur Melo,784,28,199,487,108,7,784,11,10,90.9,1,9.1,469,2491,1061
1748,Memphis,1183,7,51,433,708,129,1178,74,45,60.8,29,39.2,676,3682,1992
1749,Houboulang Mendes,1852,158,726,828,309,29,1852,38,13,34.2,25,65.8,1015,5452,3015
1750,Nuno Mendes,1352,45,308,668,396,25,1352,59,28,47.5,31,52.5,827,3856,1960
1751,Pedro Mendes,11,3,6,5,0,0,11,0,0,,0,,6,38,24
1752,Thiago Mendes,1779,94,545,1079,165,12,1779,8,4,50.0,4,50.0,1224,5138,2404
1753,Tomás Mendes,6,1,1,5,0,0,6,0,0,,0,,3,4,1
1754,Brais Méndez,1991,47,266,1072,669,78,1991,70,34,48.6,36,51.4,1124,5151,2317
1755,Édgar Méndez,638,18,110,261,276,40,638,26,14,53.8,12,46.2,341,1509,603
1756,Arial Mendy,492,25,125,209,163,16,492,20,5,25.0,15,75.0,327,1924,869
1757,Batista Mendy,1478,73,547,785,162,12,1478,29,20,69.0,9,31.0,979,4593,2319
1758,Benjamin Mendy,100,0,13,64,23,1,100,3,2,66.7,1,33.3,67,335,253
1759,Edouard Mendy,1017,880,1012,5,0,0,1017,0,0,,0,,580,2341,1233
1760,Ferland Mendy,1529,56,393,635,512,38,1529,52,35,67.3,17,32.7,995,5692,2871
1761,Nampalys Mendy,725,21,186,486,58,0,725,4,4,100.0,0,0.0,470,2378,989
1762,Gideon Mensah,928,29,248,451,244,12,928,34,22,64.7,12,35.3,558,3526,1903
1763,Jorge Meré,359,52,191,164,4,0,359,3,1,33.3,2,66.7,189,839,500
1764,Alex Meret,206,183,205,1,0,0,206,0,0,,0,,124,574,413
1765,Fran Mérida,204,4,48,123,37,2,204,11,9,81.8,2,18.2,117,594,287
1766,Mikel Merino,2147,102,429,1235,510,82,2147,47,28,59.6,19,40.4,1198,4369,1865
1767,Quentin Merlin,1553,44,351,755,463,14,1553,29,18,62.1,11,37.9,913,5222,2754
1768,Martín Merquelanz,94,1,14,35,47,2,94,10,3,30.0,7,70.0,49,315,198
1769,Yıldırım Mert Çetin,44,3,12,17,15,0,44,2,1,50.0,1,50.0,16,71,19
1770,Dries Mertens,682,4,50,299,337,90,681,29,17,58.6,12,41.4,391,1608,814
1771,Illan Meslier,1489,1295,1483,7,0,0,1489,2,2,100.0,0,0.0,856,4644,2876
1772,Lionel Messi,1888,1,72,960,869,105,1888,99,64,64.6,35,35.4,1467,8651,4466
1773,Junior Messias,795,25,97,292,428,69,795,63,30,47.6,33,52.4,462,3314,1949
1774,Thomas Meunier,1287,40,357,623,318,29,1287,15,10,66.7,5,33.3,757,4080,2256
1775,Mexer,811,108,469,328,20,4,811,5,3,60.0,2,40.0,503,2457,1158
1776,Marco Meyerhöfer,1492,101,484,684,337,23,1492,35,19,54.3,16,45.7,640,3165,1555
1777,Matt Miazga,424,84,254,155,18,11,424,0,0,,0,,174,567,205
1778,Kingsley Michael,39,4,17,20,3,0,39,0,0,,0,,17,68,16
1779,Sven Michel,178,0,14,64,103,17,178,9,1,11.1,8,88.9,98,515,168
1780,Edouard Michut,65,1,13,36,16,2,65,1,0,0.0,1,100.0,58,329,135
1781,Miguel,275,4,22,108,147,44,275,25,13,52.0,12,48.0,171,1005,461
1782,Valentin Mihaila,49,0,7,14,28,6,49,3,2,66.7,1,33.3,24,145,78
1783,Mikael,39,1,1,17,21,2,39,2,0,0.0,2,100.0,19,93,13
1784,Hilmir Mikaelsson,6,0,0,2,4,0,6,0,0,,0,,1,2,0
1785,Georges Mikautadze,4,0,1,1,2,1,4,0,0,,0,,3,17,10
1786,William Mikelbrencis,391,18,113,188,95,4,391,15,4,26.7,11,73.3,246,1570,686
1787,Nikola Milenković,2373,227,1171,1137,86,28,2373,2,2,100.0,0,0.0,1412,5908,3240
1788,Arkadiusz Milik,536,11,21,233,283,89,535,9,2,22.2,7,77.8,309,1243,449
