,Player,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh
1324,Jasmin Kurtić,6,64,12,18.8,2.25,0.42,0.09,0.50,22.0,9,0,0,3.9,3.9,0.06
1325,Layvin Kurzawa,1,6,2,33.3,0.53,0.18,0.17,0.50,10.8,0,0,0,1.0,1.0,0.18
1326,Rafał Kurzawa,1,2,1,50.0,0.75,0.38,0.50,1.00,12.9,0,0,0,0.4,0.4,0.21
1327,Ahmed Kutucu,2,13,7,53.8,2.75,1.48,0.15,0.29,20.8,1,0,0,1.4,1.4,0.11
1328,Enock Kwateng,0,5,0,0.0,0.22,0.00,0.00,,16.6,0,0,0,0.5,0.5,0.09
1329,Grejohn Kyei,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1330,Antonino La Gumina,2,26,9,34.6,2.15,0.74,0.08,0.22,12.4,0,0,0,4.3,4.3,0.17
1331,Rajiv van La Parra,0,5,0,0.0,1.11,0.00,0.00,,22.8,0,0,0,0.2,0.2,0.04
1332,Gaëtan Laborde,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1333,Gaëtan Laborde,11,86,27,31.4,2.67,0.84,0.13,0.41,16.0,0,0,0,9.8,9.8,0.11
1334,Alexandre Lacazette,13,81,28,34.6,2.91,1.01,0.16,0.46,14.4,1,0,0,11.7,11.7,0.14
1335,Alban Lafont,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1336,Víctor Laguardia,1,17,4,23.5,0.47,0.11,0.06,0.25,13.0,1,0,0,1.7,1.7,0.10
1337,Abdou Lahat Diakhate,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1338,Konrad Laimer,1,14,5,35.7,0.67,0.24,0.07,0.20,16.2,0,0,0,2.5,2.5,0.18
1339,Diego Lainez,0,10,2,20.0,2.55,0.51,0.00,0.00,23.2,0,0,0,0.3,0.3,0.03
1340,Kenny Lala,5,21,8,38.1,0.62,0.24,0.19,0.50,24.5,3,1,2,3.1,1.3,0.06
1341,Adam Lallana,0,5,1,20.0,0.96,0.19,0.00,0.00,17.2,0,0,0,0.3,0.3,0.05
1342,Érik Lamela,4,29,11,37.9,2.68,1.02,0.14,0.36,16.9,1,0,0,3.3,3.3,0.11
1343,Mohamed Lamine Diaby,0,2,0,0.0,1.11,0.00,0.00,,11.1,0,0,0,0.2,0.2,0.10
1344,Loïck Landre,3,7,3,42.9,0.40,0.17,0.43,1.00,9.2,0,0,0,1.6,1.6,0.23
1345,Michael Lang,1,11,3,27.3,0.79,0.22,0.09,0.33,10.5,0,0,0,1.9,1.9,0.17
1346,Sebastian Langkamp,0,10,2,20.0,0.64,0.13,0.00,0.00,10.0,0,0,0,1.2,1.2,0.12
1347,Manuel Lanzini,1,11,4,36.4,1.44,0.52,0.09,0.25,20.0,3,0,0,1.1,1.1,0.10
1348,Gianluca Lapadula,1,24,5,20.8,5.35,1.11,0.04,0.20,15.0,1,0,0,2.5,2.5,0.10
1349,Aymeric Laporte,3,26,7,26.9,0.77,0.21,0.12,0.43,16.0,0,0,0,3.0,3.0,0.12
1350,Danilo Larangeira,1,9,4,44.4,0.26,0.12,0.11,0.25,9.4,0,0,0,0.8,0.8,0.09
1351,Johan Larsson,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1352,Kevin Lasagna,6,63,20,31.7,2.31,0.73,0.10,0.30,15.5,1,0,1,8.5,7.6,0.12
1353,Jamaal Lascelles,0,11,1,9.1,0.36,0.03,0.00,0.00,11.2,0,0,0,0.6,0.6,0.06
1354,Paul Lasne,2,23,8,34.8,1.16,0.40,0.09,0.25,23.2,0,0,0,1.4,1.4,0.06
1355,Toni Lato,0,2,0,0.0,0.67,0.00,0.00,,16.1,0,0,0,0.1,0.1,0.06
1356,Danny Latza,0,39,7,17.9,1.88,0.34,0.00,0.00,21.6,1,0,0,2.9,2.9,0.08
1357,Alexandre Lauray,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1358,Armand Lauriente,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1359,Vincent Laurini,0,2,1,50.0,0.20,0.10,0.00,0.00,19.6,0,0,0,0.1,0.1,0.05
1360,Wesley Lautoa,0,14,2,14.3,0.42,0.06,0.00,0.00,16.7,0,0,0,0.8,0.8,0.06
1361,Diego Laxalt,0,6,3,50.0,0.83,0.41,0.00,0.00,8.8,0,0,0,1.2,1.2,0.25
1362,Miguel Layún,0,12,2,16.7,2.13,0.36,0.00,0.00,24.3,2,0,0,0.5,0.4,0.03
1363,Valentino Lazaro,3,20,8,40.0,0.66,0.26,0.15,0.38,18.3,3,0,0,2.1,2.1,0.11
1364,Darko Lazović,3,38,9,23.7,1.35,0.32,0.08,0.33,19.8,3,0,0,2.2,2.2,0.06
1365,Manuel Lazzari,0,34,5,14.7,1.08,0.16,0.00,0.00,20.2,0,0,0,1.4,1.4,0.04
1366,Mickaël Le Bihan,1,4,2,50.0,1.76,0.88,0.00,0.00,18.9,0,1,1,1.3,0.5,0.12
1367,Maxime Le Marchand,0,5,0,0.0,0.20,0.00,0.00,,13.2,0,0,0,0.3,0.3,0.06
1368,Robin Le Normand,0,2,0,0.0,0.63,0.00,0.00,,6.2,0,0,0,0.2,0.2,0.09
1369,Damien Le Tallec,3,34,13,38.2,1.09,0.42,0.09,0.23,17.3,0,0,0,4.1,4.1,0.12
1370,James Lea Siliki,0,21,4,19.0,1.55,0.30,0.00,0.00,23.2,1,0,0,1.5,1.5,0.07
1371,Rafael Leão,8,37,20,54.1,2.59,1.40,0.22,0.40,14.7,0,0,0,4.3,4.3,0.12
1372,Mathew Leckie,2,22,9,40.9,2.10,0.86,0.09,0.22,12.9,0,0,0,2.7,2.7,0.12
1373,Benjamin Lecomte,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1374,Pierre Lees-Melou,2,39,11,28.2,1.47,0.41,0.05,0.18,19.8,0,0,0,3.3,3.3,0.08
1375,Jordan Lefort,0,11,1,9.1,0.55,0.05,0.00,0.00,22.4,0,0,0,0.4,0.4,0.04
1376,Wu Lei,3,31,8,25.8,2.63,0.68,0.10,0.38,13.0,0,0,0,5.1,5.1,0.16
1377,Tim Leibold,0,27,5,18.5,0.88,0.16,0.00,0.00,22.8,3,0,1,2.0,1.2,0.04
1378,Lucas Leiva,0,15,1,6.7,0.68,0.05,0.00,0.00,22.1,1,0,0,0.6,0.6,0.04
1379,Florian Lejeune,0,7,2,28.6,0.60,0.17,0.00,0.00,15.9,0,0,0,0.4,0.4,0.06
1380,Iñigo Lekue,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1381,Thomas Lemar,3,26,12,46.2,1.29,0.59,0.12,0.25,20.9,1,0,0,3.0,3.0,0.12
1382,Mario Lemina,1,25,5,20.0,1.39,0.28,0.04,0.20,22.2,0,0,0,1.1,1.1,0.04
1383,Mauricio Lemos,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1384,Clément Lenglet,1,6,2,33.3,0.28,0.09,0.17,0.50,8.5,0,0,0,0.9,0.9,0.16
1385,Aaron Lennon,1,4,2,50.0,0.30,0.15,0.25,0.50,13.4,0,0,0,0.8,0.8,0.20
1386,Bernd Leno,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1387,Pedro León,1,7,2,28.6,1.48,0.42,0.14,0.50,20.6,0,0,0,1.0,1.0,0.14
1388,Sergio León,0,13,2,15.4,1.83,0.28,0.00,0.00,18.6,0,0,0,0.6,0.6,0.04
1389,Lukas Lerager,1,16,5,31.3,1.28,0.40,0.06,0.20,16.2,0,0,0,1.3,1.3,0.08
1390,Lukas Lerager,0,11,3,27.3,0.76,0.21,0.00,0.00,22.9,0,0,0,0.5,0.5,0.04
1391,Mehdi Léris,0,30,7,23.3,1.68,0.39,0.00,0.00,22.9,0,0,0,1.7,1.7,0.06
1392,Jefferson Lerma,2,31,8,25.8,1.11,0.29,0.06,0.25,25.8,0,0,0,1.3,1.3,0.04
1393,Robert Lewandowski,22,140,48,34.3,4.26,1.46,0.14,0.40,13.2,5,3,4,30.7,27.5,0.20
1394,Igor Lewczuk,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1395,Aaron Leya Iseka,4,28,11,39.3,1.75,0.69,0.14,0.36,14.4,0,0,0,3.9,3.9,0.14
1396,Stephan Lichtsteiner,0,1,0,0.0,0.10,0.00,0.00,,29.8,0,0,0,0.0,0.0,0.02
1397,Dimitri Liénard,0,22,7,31.8,1.53,0.49,0.00,0.00,26.1,5,0,0,1.0,1.0,0.05
1398,Philipp Lienhart,0,4,0,0.0,0.59,0.00,0.00,,11.8,0,0,0,0.5,0.5,0.12
1399,Lucas Lima,0,21,4,19.0,0.76,0.14,0.00,0.00,23.5,5,0,0,1.0,1.0,0.05
1400,Anthony Limbombe,1,42,12,28.6,3.06,0.87,0.02,0.08,19.4,1,0,0,2.5,2.5,0.06
1401,Victor Lindelöf,1,8,1,12.5,0.28,0.03,0.13,1.00,9.3,0,0,0,0.7,0.7,0.09
1402,Karol Linetty,3,34,13,38.2,1.22,0.47,0.09,0.23,22.6,0,0,0,2.1,2.1,0.06
1403,Jesse Lingard,4,31,13,41.9,1.68,0.70,0.10,0.23,17.6,0,1,1,4.7,3.9,0.13
1404,Pol Lirola,2,17,3,17.6,0.51,0.09,0.12,0.67,21.0,0,0,0,1.6,1.6,0.09
1405,Adem Ljajić,0,2,1,50.0,6.00,3.00,0.00,0.00,21.0,0,0,0,0.1,0.1,0.04
1406,Diego Llorente,0,7,1,14.3,0.36,0.05,0.00,0.00,19.4,1,0,0,0.5,0.5,0.07
1407,Fernando Llorente,1,24,5,20.8,3.11,0.65,0.04,0.20,10.6,0,0,0,3.4,3.4,0.14
1408,Marcos Llorente,0,1,1,100.0,0.17,0.17,0.00,0.00,13.8,0,0,0,0.1,0.1,0.06
1409,Hugo Lloris,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1410,Giovani Lo Celso,9,60,25,41.7,2.25,0.94,0.12,0.28,20.3,2,2,4,8.2,5.0,0.08
1411,Giovani Lo Celso,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1412,Stanislav Lobotka,0,11,2,18.2,0.40,0.07,0.00,0.00,21.8,0,0,0,0.9,0.9,0.08
1413,Jürgen Locadia,2,27,9,33.3,1.97,0.66,0.07,0.22,17.8,1,0,0,2.7,2.7,0.10
1414,Manuel Locatelli,2,31,6,19.4,1.51,0.29,0.06,0.33,23.1,0,0,0,2.5,2.5,0.08
1415,Ruben Loftus-Cheek,6,28,8,28.6,2.53,0.72,0.21,0.75,16.2,0,0,0,2.8,2.8,0.10
1416,Enzo Loiodice,0,5,2,40.0,0.53,0.21,0.00,0.00,27.5,0,0,0,0.2,0.2,0.03
1417,Kevin Long,0,1,0,0.0,0.18,0.00,0.00,,10.1,0,0,0,0.1,0.1,0.06
1418,Shane Long,5,30,10,33.3,2.12,0.71,0.17,0.50,14.5,0,0,0,4.6,4.6,0.16
1419,Samuele Longo,1,10,4,40.0,1.62,0.65,0.10,0.25,9.1,0,0,0,1.8,1.8,0.18
1420,Sean Longstaff,1,8,2,25.0,1.05,0.26,0.13,0.50,23.6,0,0,0,0.7,0.7,0.09
1421,Ademola Lookman,0,12,3,25.0,1.75,0.44,0.00,0.00,18.6,0,0,0,1.4,1.4,0.12
1422,Anthony Lopes,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1423,Rony Lopes,2,51,24,47.1,2.48,1.17,0.04,0.08,19.7,6,0,0,4.0,4.0,0.08
1424,Álex López,0,1,0,0.0,0.80,0.00,0.00,,28.5,0,0,0,0.0,0.0,0.02
1425,Cristian López,2,11,3,27.3,2.66,0.73,0.18,0.67,13.7,0,0,1,2.1,1.3,0.12
1426,David López,0,9,2,22.2,0.45,0.10,0.00,0.00,18.1,0,0,0,1.0,1.0,0.11
1427,Diego López,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1428,Javi López,0,7,1,14.3,0.32,0.05,0.00,0.00,19.2,0,0,0,0.7,0.7,0.10
1429,Lluis López,0,1,1,100.0,0.17,0.17,0.00,0.00,3.9,0,0,0,0.2,0.2,0.22
1430,Maxime Lopez,1,13,4,30.8,0.54,0.17,0.08,0.25,27.3,1,0,0,0.5,0.5,0.04
1431,Pedro López Muñoz,0,2,1,50.0,0.39,0.19,0.00,0.00,20.6,0,0,0,0.1,0.1,0.04
1432,Pau López,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1433,Roberto López,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1434,Unai López,0,4,1,25.0,1.10,0.27,0.00,0.00,22.5,0,0,0,0.2,0.2,0.05
1435,Jonas Lössl,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1436,Albert Lottin,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1437,Imran Louza,0,1,0,0.0,1.02,0.00,0.00,,29.7,0,0,0,0.0,0.0,0.03
1438,Davor Lovren,0,1,1,100.0,1.96,1.96,0.00,0.00,27.8,0,0,0,0.0,0.0,0.03
1439,Dejan Lovren,1,6,1,16.7,0.55,0.09,0.17,1.00,12.6,0,0,0,0.7,0.7,0.12
1440,Chris Löwe,0,18,6,33.3,0.79,0.26,0.00,0.00,24.2,1,0,0,0.6,0.6,0.04
1441,Eduard Löwen,3,37,13,35.1,2.05,0.72,0.08,0.23,25.0,7,0,0,3.1,3.1,0.08
1442,Matthew Lowton,0,4,0,0.0,0.21,0.00,0.00,,23.5,0,0,0,0.6,0.6,0.16
1443,Anthony Lozano,0,23,11,47.8,2.84,1.36,0.00,0.00,14.2,0,0,0,2.3,2.3,0.10
1444,Derrick Luckassen,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1445,Filipe Luís,2,10,6,60.0,0.44,0.27,0.20,0.33,20.6,0,0,0,0.8,0.8,0.08
1446,José Luis Gayà,1,15,3,20.0,0.43,0.09,0.07,0.33,20.8,1,0,0,1.0,1.0,0.06
1447,José Luis Morales,12,60,28,46.7,1.69,0.79,0.15,0.32,15.5,0,3,5,13.6,9.7,0.16
1448,José Luis Palomino,1,8,3,37.5,0.32,0.12,0.13,0.33,11.8,0,0,0,1.9,1.9,0.24
1449,Luisinho,0,3,1,33.3,0.53,0.18,0.00,0.00,25.9,0,0,0,0.1,0.1,0.03
1450,David Luiz,3,34,8,23.5,0.95,0.22,0.09,0.38,18.1,9,0,0,2.6,2.6,0.08
1451,Douglas Luiz,0,16,0,0.0,0.97,0.00,0.00,,25.4,0,0,0,1.6,1.6,0.10
1452,Everton Luiz,0,2,0,0.0,0.57,0.00,0.00,,20.0,0,0,0,0.1,0.1,0.03
1453,Jordan Lukaku,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1454,Romelu Lukaku,12,55,32,58.2,2.32,1.35,0.22,0.38,11.3,0,0,0,10.5,10.5,0.19
1455,Dodi Lukebakio,10,50,26,52.0,2.28,1.19,0.12,0.23,18.2,0,4,6,12.7,8.0,0.16
1456,Saša Lukić,2,9,4,44.4,0.82,0.36,0.22,0.50,21.3,0,0,0,1.5,1.5,0.17
1457,Senad Lulić,4,27,8,29.6,0.83,0.25,0.15,0.50,19.0,0,0,0,2.3,2.3,0.08
1458,Antonio Luna,0,3,1,33.3,0.21,0.07,0.00,0.00,18.7,0,0,0,0.2,0.2,0.06
1459,Andriy Lunin,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1460,Sebastiano Luperto,0,2,0,0.0,0.25,0.00,0.00,,11.7,0,0,0,0.1,0.1,0.05
1461,Fabian Lustenberger,0,2,0,0.0,0.08,0.00,0.00,,9.0,0,0,0,0.1,0.1,0.07
1462,Andreas Luthe,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1463,Lyanco,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1464,Lyanco,1,8,2,25.0,0.64,0.16,0.13,0.50,20.1,0,0,0,0.4,0.4,0.05
1465,Hervé Lybohy,2,4,2,50.0,0.24,0.12,0.50,1.00,10.0,0,0,0,0.5,0.5,0.12
1466,Charalambos Lykogiannis,0,7,2,28.6,0.76,0.22,0.00,0.00,25.2,2,0,0,0.3,0.3,0.04
1467,Yann M'Vila,0,14,2,14.3,0.39,0.06,0.00,0.00,26.5,0,0,0,0.4,0.4,0.03
1468,Darwin Machís,0,16,3,18.8,3.11,0.58,0.00,0.00,22.2,0,0,0,1.1,1.1,0.07
1469,James Maddison,7,81,26,32.1,2.58,0.83,0.07,0.23,22.4,15,1,2,7.4,5.9,0.07
1470,Gary Madine,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1471,Pablo Maffeo,0,4,1,25.0,0.60,0.15,0.00,0.00,21.0,0,0,0,0.2,0.2,0.05
1472,Gabriel Magalhães,1,10,3,30.0,0.84,0.25,0.10,0.33,16.4,1,0,0,0.8,0.8,0.08
1473,Francesco Magnanelli,0,9,0,0.0,0.44,0.00,0.00,,27.8,0,0,0,0.3,0.3,0.03
1474,Giangiacomo Magnani,0,2,0,0.0,0.12,0.00,0.00,,8.7,0,0,0,0.2,0.2,0.10
1475,Harry Maguire,3,30,12,40.0,1.04,0.42,0.10,0.25,14.4,0,0,0,2.4,2.4,0.08
1476,Riyad Mahrez,7,53,25,47.2,3.55,1.68,0.13,0.28,17.4,1,0,1,5.5,4.7,0.09
1477,Thiago Maia,0,2,1,50.0,0.18,0.09,0.00,0.00,6.2,0,0,0,0.7,0.5,0.26
1478,Raffaele Maiello,0,10,2,20.0,0.44,0.09,0.00,0.00,24.6,0,0,0,0.4,0.4,0.04
1479,Arne Maier,0,20,6,30.0,0.87,0.26,0.00,0.00,24.7,0,0,0,0.8,0.8,0.04
1480,Domenico Maietta,0,7,2,28.6,0.37,0.11,0.00,0.00,27.1,0,0,0,0.3,0.3,0.04
1481,Mike Maignan,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1482,Linton Maina,1,22,2,9.1,1.40,0.13,0.05,0.50,19.0,0,0,0,1.6,1.6,0.07
1483,Ainsley Maitland-Niles,1,5,3,60.0,0.46,0.27,0.20,0.33,15.4,0,0,0,0.9,0.9,0.18
1484,Josh Maja,1,5,2,40.0,2.27,0.91,0.20,0.50,15.3,0,0,0,0.8,0.8,0.15
1485,Abdul Majeed Waris,5,39,13,33.3,1.56,0.52,0.10,0.31,18.4,0,1,1,5.7,4.9,0.13
1486,Jean-Victor Makengo,1,13,5,38.5,1.14,0.44,0.08,0.20,17.4,0,0,0,1.4,1.4,0.11
1487,Nemanja Maksimović,1,33,7,21.2,0.93,0.20,0.03,0.14,18.2,0,0,0,2.6,2.6,0.08
1488,Nikola Maksimović,0,2,1,50.0,0.13,0.07,0.00,0.00,11.1,0,0,0,0.1,0.1,0.07
1489,Malcom,1,11,6,54.5,1.61,0.88,0.09,0.17,13.7,0,0,0,1.4,1.4,0.12
1490,Kévin Malcuit,0,12,3,25.0,0.60,0.15,0.00,0.00,22.0,0,0,0,0.4,0.4,0.03
1491,Yunus Mallı,1,7,3,42.9,0.90,0.39,0.00,0.00,20.4,0,1,1,1.9,1.1,0.15
1492,Hugo Mallo,1,24,8,33.3,0.70,0.23,0.04,0.13,19.8,0,0,0,1.8,1.8,0.07
1493,Antonio Mance,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1494,Vincent Manceau,1,16,1,6.3,0.52,0.03,0.06,1.00,24.4,0,0,0,0.8,0.8,0.05
1495,Gianluca Mancini,5,40,13,32.5,1.60,0.52,0.13,0.38,10.5,0,0,0,5.3,5.3,0.13
1496,Steve Mandanda,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1497,Reinildo Mandava,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1498,Aïssa Mandi,1,6,3,50.0,0.18,0.09,0.17,0.33,13.4,0,0,0,0.6,0.6,0.11
1499,Rolando Mandragora,3,46,11,23.9,1.42,0.34,0.07,0.27,24.7,3,0,0,1.7,1.7,0.04
1500,Mario Mandžukić,9,31,17,54.8,1.39,0.76,0.29,0.53,10.0,0,0,0,6.4,6.4,0.21
1501,Sadio Mané,22,87,42,48.3,2.54,1.23,0.25,0.52,13.0,0,0,0,15.1,15.1,0.17
1502,Thomas Mangani,3,16,5,31.3,0.90,0.28,0.00,0.00,29.9,5,3,4,3.9,0.8,0.05
1503,Kostas Manolas,1,14,1,7.1,0.54,0.04,0.07,1.00,10.0,0,0,0,1.8,1.8,0.13
1504,Javier Manquillo,0,2,1,50.0,0.16,0.08,0.00,0.00,19.0,0,0,0,0.1,0.1,0.03
1505,Martín Mantovani,2,5,3,60.0,0.64,0.39,0.40,0.67,9.9,0,0,0,0.5,0.5,0.10
1506,Juan Manuel Valencia,0,1,0,0.0,3.21,0.00,0.00,,21.8,0,0,0,0.0,0.0,0.02
1507,Harrison Manzala,0,2,0,0.0,2.43,0.00,0.00,,12.9,0,0,0,0.6,0.6,0.32
1508,Fran Manzanara,0,1,0,0.0,0.57,0.00,0.00,,3.0,0,0,0,0.6,0.6,0.63
1509,Myziane Maolida,0,18,7,38.9,1.70,0.66,0.00,0.00,15.1,0,0,0,2.5,2.5,0.14
1510,Faitout Maouassa,0,8,3,37.5,0.34,0.13,0.00,0.00,21.7,0,0,0,0.7,0.7,0.09
1511,Fernando Marçal,0,5,1,20.0,0.51,0.10,0.00,0.00,26.0,1,0,0,0.2,0.2,0.03
1512,Iván Marcano,0,3,1,33.3,0.33,0.11,0.00,0.00,11.7,0,0,0,0.2,0.2,0.06
1513,Marcelo,2,35,12,34.3,1.70,0.58,0.06,0.17,21.5,0,0,0,1.9,1.9,0.06
1514,Marcelo,0,25,4,16.0,0.78,0.13,0.00,0.00,10.3,0,0,0,2.3,2.3,0.09
1515,Solly March,1,43,9,20.9,1.57,0.33,0.02,0.11,21.4,3,0,0,2.5,2.5,0.06
1516,Federico Marchetti,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1517,Gian Marco Ferrari,4,23,8,34.8,0.74,0.26,0.17,0.50,11.1,0,0,0,2.2,2.2,0.10
1518,Óscar de Marcos,1,9,2,22.2,0.33,0.07,0.11,0.50,11.8,0,0,0,1.3,1.3,0.14
1519,Georg Margreitter,2,16,4,25.0,0.70,0.17,0.13,0.50,12.2,0,0,0,1.2,1.2,0.07
1520,Miguel Marí,0,1,0,0.0,1.30,0.00,0.00,,28.5,0,0,0,0.0,0.0,0.02
1521,José María Giménez,0,15,3,20.0,0.76,0.15,0.00,0.00,13.0,0,0,0,1.2,1.2,0.08
1522,Mariano,3,23,8,34.8,4.63,1.61,0.13,0.38,14.2,1,0,0,2.6,2.6,0.11
1523,Mariano,0,3,0,0.0,1.89,0.00,0.00,,14.7,0,0,0,0.2,0.2,0.08
1524,Adrian Mariappa,0,7,1,14.3,0.33,0.05,0.00,0.00,9.9,0,0,0,0.7,0.7,0.10
1525,Jordan Marié,1,15,7,46.7,0.75,0.35,0.07,0.14,24.3,0,0,0,1.1,1.1,0.07
1526,Adrián Marín,0,2,0,0.0,0.62,0.00,0.00,,10.1,0,0,0,0.3,0.3,0.13
1527,João Mário,1,16,3,18.8,1.33,0.25,0.06,0.33,21.5,0,0,0,1.0,1.0,0.06
1528,Guillermo Maripán,2,15,4,26.7,0.67,0.18,0.13,0.50,9.7,0,0,0,2.5,2.5,0.17
1529,Lazar Marković,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1530,Marlon,1,6,2,33.3,0.36,0.12,0.17,0.50,16.8,0,0,0,0.4,0.4,0.06
1531,Marquinhos,3,11,3,27.3,0.37,0.10,0.27,1.00,10.1,0,0,0,2.0,2.0,0.19
1532,Roger Martí,13,69,28,40.6,3.29,1.34,0.16,0.39,16.0,0,2,2,12.8,11.3,0.16
1533,Anthony Martial,10,38,22,57.9,2.11,1.22,0.24,0.41,16.1,0,1,1,6.2,5.4,0.16
1534,Aarón Martín,0,18,5,27.8,0.56,0.16,0.00,0.00,23.6,2,0,0,0.8,0.8,0.04
1535,Jonas Martin,3,17,8,47.1,0.74,0.35,0.06,0.13,21.9,0,2,3,3.9,1.5,0.09
1536,Marvin Martin,0,7,1,14.3,1.01,0.14,0.00,0.00,23.9,1,0,0,0.3,0.3,0.04
1537,Iñigo Martínez,0,25,4,16.0,0.78,0.12,0.00,0.00,18.1,2,0,0,2.1,2.1,0.08
1538,Javi Martínez,3,18,8,44.4,1.24,0.55,0.17,0.38,14.2,0,0,0,1.5,1.5,0.09
1539,Lautaro Martínez,6,64,18,28.1,4.29,1.21,0.08,0.28,14.1,0,1,1,7.7,6.9,0.11
1540,Pablo Martinez,3,14,6,42.9,0.45,0.19,0.21,0.50,20.3,0,0,0,1.3,1.3,0.09
1541,Gelson Martins,0,5,1,20.0,1.97,0.39,0.00,0.00,16.2,0,0,0,0.3,0.3,0.06
1542,Gelson Martins,4,30,16,53.3,1.94,1.04,0.13,0.25,16.8,0,0,0,3.3,3.3,0.11
1543,Adam Marušić,1,16,6,37.5,0.68,0.26,0.06,0.17,17.5,0,0,0,1.0,1.0,0.06
1544,Omar Mascarell,0,6,0,0.0,0.54,0.00,0.00,,24.5,0,0,0,0.2,0.2,0.03
1545,Andrea Masiello,0,8,1,12.5,0.39,0.05,0.00,0.00,11.8,0,0,0,1.4,1.4,0.17
1546,Adam Masina,0,3,0,0.0,0.27,0.00,0.00,,28.4,0,0,0,0.1,0.1,0.02
1547,Jordi Masip,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1548,Han-Noah Massengo,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1549,Arthur Masuaku,0,4,1,25.0,0.20,0.05,0.00,0.00,26.7,0,0,0,0.1,0.1,0.03
1550,Jaime Mata,14,55,21,38.2,2.04,0.78,0.18,0.48,12.9,0,4,4,12.4,9.3,0.17
1551,Juan Mata,3,19,6,31.6,1.33,0.42,0.16,0.50,19.1,3,0,0,1.6,1.6,0.08
1552,Luca Matarese,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1553,Jean-Philippe Mateta,14,97,34,35.1,3.52,1.23,0.14,0.41,14.7,0,0,0,13.8,13.8,0.14
1554,Christian Mathenia,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1555,Nemanja Matić,1,12,3,25.0,0.44,0.11,0.08,0.33,17.4,0,0,0,1.3,1.3,0.11
1556,Joël Matip,1,8,2,25.0,0.47,0.12,0.13,0.50,8.5,0,0,0,0.7,0.7,0.09
1557,Rabbi Matondo,0,3,1,33.3,1.43,0.48,0.00,0.00,12.0,0,0,0,0.3,0.3,0.12
1558,Alessandro Matri,2,15,9,60.0,2.24,1.34,0.13,0.22,11.0,0,0,0,3.2,3.2,0.23
1559,Federico Mattiello,1,11,5,45.5,0.74,0.34,0.09,0.20,23.9,0,0,0,0.6,0.6,0.05
1560,Blaise Matuidi,3,19,6,31.6,0.71,0.22,0.16,0.50,14.5,0,0,0,1.4,1.4,0.07
1561,José Mauri,0,4,0,0.0,1.73,0.00,0.00,,28.5,0,0,0,0.1,0.1,0.02
1562,Stephy Mavididi,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1563,Konstantinos Mavropanos,0,2,0,0.0,1.22,0.00,0.00,,15.1,0,0,0,0.1,0.1,0.06
1564,Alfie Mawson,0,2,1,50.0,0.16,0.08,0.00,0.00,11.4,0,0,0,0.1,0.1,0.06
1565,Philipp Max,4,24,13,54.2,0.84,0.46,0.17,0.31,20.2,2,0,0,2.4,2.4,0.10
1566,Alexandru Maxim,1,15,3,20.0,2.33,0.47,0.07,0.33,19.0,2,0,0,1.1,1.1,0.07
