,Player,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,TklDribblers,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Clr,Err
646,Tommaso De Nipoti,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
647,Rodrigo De Paul,55,30,22,25,8,30,60,50.0,30,24,3,21,21,17,2
648,Mattia De Sciglio,24,12,7,9,8,11,24,45.8,13,10,0,10,10,30,0
649,Lorenzo De Silvestri,23,14,13,8,2,9,31,29.0,22,25,7,18,26,52,0
650,Saulo Decarli,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
651,Troy Deeney,0,0,0,0,0,0,1,0.0,1,0,0,0,0,2,0
652,Grégoire Defrel,15,9,4,8,3,6,16,37.5,10,11,1,10,4,11,0
653,Alessandro Deiola,47,22,15,25,7,23,58,39.7,35,28,10,18,26,45,0
654,Romain Del Castillo,2,1,0,1,1,2,2,100.0,0,0,0,0,1,0,0
655,Romain Del Castillo,27,16,3,17,7,12,31,38.7,19,12,0,12,7,3,0
656,Thomas Delaine,48,35,34,12,2,22,42,52.4,20,20,7,13,27,31,0
657,Thomas Delaney,41,24,17,21,3,16,30,53.3,14,19,10,9,13,35,0
658,Thomas Delaney,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
659,Liam Delap,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
660,Sacha Delaye,8,6,3,2,3,2,8,25.0,6,1,0,1,1,1,1
661,Filippo Delli Carri,6,4,4,2,0,5,14,35.7,9,6,2,4,4,14,0
662,Andy Delort,15,9,3,5,7,7,12,58.3,5,13,4,9,9,14,0
663,Andy Delort,2,0,0,1,1,0,1,0.0,1,1,0,1,0,4,0
664,Fabian Delph,18,15,10,7,1,8,21,38.1,13,12,5,7,14,10,0
665,Moussa Dembélé,18,9,5,5,8,6,15,40.0,9,13,0,13,8,30,1
666,Ousmane Dembélé,24,16,6,10,8,7,23,30.4,16,8,0,8,8,3,0
667,Yusuf Demir,3,1,1,1,1,2,5,40.0,3,1,0,1,2,1,0
668,Merih Demiral,31,17,18,12,1,15,28,53.6,13,26,14,12,58,68,1
669,Kerem Demirbay,52,31,19,30,3,16,41,39.0,25,32,9,23,33,21,0
670,Ermedin Demirović,12,6,4,4,4,1,10,10.0,9,14,1,13,1,7,0
671,Diego Demme,21,12,4,13,4,10,21,47.6,11,11,2,9,9,2,0
672,Jason Denayer,11,4,8,3,0,6,7,85.7,1,8,7,1,16,52,0
673,Leander Dendoncker,42,17,25,14,3,22,50,44.0,28,37,10,27,9,38,1
674,Emmanuel Dennis,51,35,20,22,9,17,52,32.7,35,36,2,34,15,13,0
675,Fabio Depaoli,12,7,6,4,2,1,7,14.3,6,9,2,7,8,14,0
676,Fabio Depaoli,3,1,1,2,0,0,2,0.0,2,2,1,1,1,2,0
677,Mike van der Hoorn,1,0,1,0,0,0,0,,0,0,0,0,1,2,0
678,Arthur Desmas,0,0,0,0,0,0,3,0.0,3,0,0,0,0,1,3
679,Sergiño Dest,32,15,21,10,1,13,18,72.2,5,22,4,18,2,18,0
680,Mattia Destro,9,4,1,4,4,1,6,16.7,5,14,1,13,2,16,0
681,Gerard Deulofeu,11,6,2,3,6,7,29,24.1,22,14,0,14,9,4,0
682,Kiernan Dewsbury-Hall,39,24,20,14,5,19,40,47.5,21,37,8,29,21,26,1
683,Jacopo Dezi,0,0,0,0,0,0,1,0.0,1,0,0,0,1,0,0
684,Samuel Di Carmine,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
685,Federico Di Francesco,16,5,2,8,6,9,23,39.1,14,17,1,16,9,11,0
686,Giovanni Di Lorenzo,58,36,30,20,8,33,58,56.9,25,28,10,18,38,46,1
687,Ángel Di María,29,18,6,13,10,14,37,37.8,23,17,0,17,6,3,0
688,Francesco Di Mariano,1,1,0,1,0,0,0,,0,2,1,1,0,0,0
689,Francesco Di Tacchio,17,7,5,10,2,9,25,36.0,16,16,8,8,22,25,0
690,Boulaye Dia,8,6,3,4,1,2,5,40.0,3,6,1,5,5,4,0
691,Moussa Diaby,20,11,8,9,3,5,38,13.2,33,11,0,11,8,2,0
692,Yadaly Diaby,0,0,0,0,0,0,1,0.0,1,0,0,0,2,2,0
693,Mouctar Diakhaby,35,24,18,15,2,13,23,56.5,10,29,17,12,30,87,3
694,Ibrahim Diakité,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0
695,Abdou Diallo,22,14,10,9,3,8,14,57.1,6,6,2,4,10,19,1
696,Habib Diallo,9,5,0,8,1,0,8,0.0,8,13,4,9,4,11,0
697,Ibrahima Diallo,22,11,10,9,3,10,24,41.7,14,7,0,7,9,10,0
698,Habib Diarra,2,1,1,1,0,1,1,100.0,0,0,0,0,0,0,0
699,Stéphane Diarra,11,9,7,3,1,5,10,50.0,5,4,0,4,7,1,0
700,Rúben Dias,26,19,11,12,3,8,15,53.3,7,19,13,6,23,66,0
701,Krépin Diatta,3,2,1,0,2,1,3,33.3,2,2,0,2,1,0,0
702,Amadou Diawara,7,2,5,2,0,1,3,33.3,2,2,0,2,0,1,0
703,Brahim Díaz,23,17,3,11,9,8,22,36.4,14,11,0,11,8,4,0
704,Javier Díaz,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
705,Luis Díaz,9,7,3,5,1,2,8,25.0,6,7,0,7,4,2,0
706,Víctor Díaz,23,15,14,9,0,12,25,48.0,13,19,11,8,17,71,1
707,Daniel Didavi,6,2,0,4,2,4,7,57.1,3,4,1,3,1,1,0
708,Bamba Dieng,17,11,5,5,7,4,14,28.6,10,7,0,7,5,8,0
709,Eric Dier,15,9,6,8,1,7,14,50.0,7,37,32,5,27,142,1
710,Elhadji Dieye,3,2,2,1,0,0,1,0.0,1,2,0,2,1,0,0
711,Lucas Digne,13,10,8,3,2,9,19,47.4,10,15,8,7,23,40,0
712,Lucas Digne,33,19,26,4,3,21,28,75.0,7,16,5,11,14,30,0
713,Mitchell Dijks,15,6,6,6,3,5,12,41.7,7,11,2,9,3,10,1
714,Javairô Dilrosun,13,4,2,8,3,7,24,29.2,17,14,1,13,11,5,0
715,Javairô Dilrosun,3,1,1,2,0,1,1,100.0,0,1,0,1,0,0,0
716,Federico Dimarco,28,15,10,15,3,13,24,54.2,11,6,1,5,19,19,0
717,Landry Dimata,2,2,1,1,0,1,4,25.0,3,0,0,0,1,7,0
718,Stole Dimitrievski,0,0,0,0,0,0,0,,0,0,0,0,1,14,3
719,Junior Dina Ebimbe,9,4,3,4,2,2,3,66.7,1,5,3,2,2,1,0
720,Tristan Dingomé,23,11,10,12,1,10,18,55.6,8,7,1,6,9,3,0
721,Sinaly Diomande,6,3,4,2,0,5,6,83.3,1,6,6,0,12,26,0
722,Issa Diop,10,8,5,5,0,4,11,36.4,7,14,13,1,7,44,0
723,Sofiane Diop,38,20,12,19,7,15,47,31.9,32,10,0,10,23,4,0
724,Andy Diouf,1,1,1,0,0,1,1,100.0,0,1,0,1,0,0,0
725,Assane Dioussé,1,1,1,0,0,1,1,100.0,0,0,0,0,0,0,0
726,Axel Disasi,42,27,20,21,1,23,39,59.0,16,40,30,10,26,75,0
727,Filippo Distefano,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
728,Matías Dituro,0,0,0,0,0,0,0,,0,0,0,0,0,10,5
729,Tiago Djaló,60,39,39,19,2,26,39,66.7,13,26,10,16,24,71,0
730,Djené,44,26,24,16,4,23,34,67.6,11,24,5,19,59,109,2
731,Moussa Djenepo,9,3,3,5,1,3,11,27.3,8,6,1,5,2,6,1
732,Koffi Djidji,48,29,21,23,4,14,18,77.8,4,20,9,11,34,60,0
733,Alexander Djiku,50,37,33,13,4,18,35,51.4,17,30,13,17,61,90,2
734,Bryan Djile Nokoué,3,3,1,2,0,2,2,100.0,0,1,0,1,1,2,0
735,Berat Djimsiti,43,24,21,20,2,29,46,63.0,17,21,11,10,31,56,0
736,Ouparine Djoco,0,0,0,0,0,0,0,,0,0,0,0,1,14,2
737,Naïs Djouahra,7,3,2,2,3,4,8,50.0,4,3,0,3,2,2,0
738,Marko Dmitrović,0,0,0,0,0,0,0,,0,0,0,0,0,3,1
739,Lewis Dobbin,2,1,0,1,1,1,2,50.0,1,0,0,0,0,0,0
740,Matt Doherty,18,12,5,11,2,8,14,57.1,6,11,2,9,13,20,0
741,Jeremy Doku,10,5,3,5,2,3,6,50.0,3,4,0,4,3,0,0
742,Kasper Dolberg,9,4,4,3,2,3,9,33.3,6,15,1,14,6,17,0
743,Jaume Doménech,0,0,0,0,0,0,0,,0,0,0,0,0,3,1
744,Brandon Domingues,6,2,2,4,0,2,3,66.7,1,3,0,3,3,0,0
745,Carlos Dominguez,4,1,4,0,0,4,6,66.7,2,2,1,1,4,21,0
746,Mario Dominguez,0,0,0,0,0,0,0,,0,0,0,0,0,1,0
747,Nicolás Domínguez,76,45,36,32,8,32,76,42.1,44,38,9,29,32,34,1
748,John Donald,7,4,4,2,1,5,8,62.5,3,5,3,2,3,3,0
749,Lee Dongjun,2,1,0,2,0,1,3,33.3,2,2,0,2,2,1,0
750,Anastasios Donis,8,7,4,2,2,2,6,33.3,4,3,0,3,0,1,0
751,Gianluigi Donnarumma,0,0,0,0,0,0,0,,0,0,0,0,0,9,2
752,Niklas Dorsch,76,47,47,23,6,30,60,50.0,30,34,12,22,35,36,3
753,Jodel Dossou,36,17,15,14,7,15,43,34.9,28,14,0,14,5,7,0
754,Lohann Doucet,0,0,0,0,0,0,0,,0,0,0,0,1,0,0
755,Abdoulaye Doucouré,75,43,30,37,8,32,71,45.1,39,33,8,25,28,32,0
756,Cheick Doucouré,75,43,34,34,7,35,79,44.3,44,30,7,23,68,24,0
757,Fodé Doucouré,12,9,9,3,0,9,11,81.8,2,1,0,1,4,6,0
758,Ismaël Doukouré,0,0,0,0,0,0,0,,0,0,0,0,0,1,0
759,Kamory Doumbia,8,2,2,5,1,5,13,38.5,8,9,3,6,3,3,0
760,Moussa Doumbia,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0
761,Souleyman Doumbia,30,20,16,9,5,13,27,48.1,14,25,4,21,39,51,0
762,Kieran Dowell,18,7,8,7,3,9,32,28.1,23,10,1,9,7,4,0
763,Bartłomiej Drągowski,0,0,0,0,0,0,0,,0,0,0,0,1,5,2
764,Radu Drăgușin,4,3,2,2,0,2,6,33.3,4,8,4,4,10,33,0
765,Radu Drăgușin,5,4,2,3,0,4,10,40.0,6,7,3,4,13,17,0
766,Cody Drameh,4,2,3,1,0,1,3,33.3,2,0,0,0,1,4,0
767,Julian Draxler,3,2,0,3,0,0,4,0.0,4,3,0,3,5,3,0
768,Matthieu Dreyer,1,1,1,0,0,1,1,100.0,0,0,0,0,0,9,0
769,Domingos Duarte,18,14,9,9,0,6,11,54.5,5,27,20,7,22,82,0
770,Óscar Duarte,18,8,12,6,0,8,23,34.8,15,18,9,9,24,102,0
771,Rubén Duarte,76,47,43,27,6,43,85,50.6,42,40,6,34,57,82,0
772,Leo Dubois,43,27,22,14,7,27,46,58.7,19,27,3,24,22,35,1
773,Martin Dúbravka,1,1,1,0,0,0,1,0.0,1,0,0,0,0,8,2
774,Ondrej Duda,23,16,4,12,7,6,23,26.1,17,14,2,12,17,9,0
775,Jeremy Dudziak,17,6,5,8,4,3,14,21.4,11,8,0,8,10,4,0
776,Shane Duffy,15,12,12,3,0,8,14,57.1,6,24,18,6,16,76,1
777,Unai Dufur,0,0,0,0,0,0,0,,0,1,0,1,4,4,0
778,Denzel Dumfries,32,12,9,14,9,16,32,50.0,16,15,6,9,9,26,0
779,Paul Dummett,7,3,3,4,0,5,8,62.5,3,5,0,5,3,5,0
780,Alfred Duncan,34,19,13,16,5,11,32,34.4,21,32,3,29,10,7,0
781,Lewis Dunk,10,8,5,5,0,5,11,45.5,6,32,28,4,27,113,3
782,Erik Durm,13,7,6,5,2,10,13,76.9,3,8,1,7,10,7,0
783,Hugo Duro,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
784,Hugo Duro,25,19,11,13,1,15,38,39.5,23,24,2,22,4,20,1
785,Jean-Kevin Duverne,71,44,43,21,7,42,90,46.7,48,40,5,35,53,92,0
786,Paulo Dybala,30,13,7,14,9,8,35,22.9,27,19,0,19,9,4,3
787,Edin Džeko,14,8,7,4,3,8,25,32.0,17,22,5,17,4,35,0
788,Enzo Ebosse,25,14,19,6,0,11,19,57.9,8,19,9,10,15,42,0
789,Tyronne Ebuehi,28,12,16,8,4,10,18,55.6,8,13,3,10,16,38,1
790,Ederson,2,1,2,0,0,0,2,0.0,2,0,0,0,0,12,0
791,Éderson,29,18,11,14,4,14,26,53.8,12,11,2,9,19,8,0
792,Odsonne Édouard,16,10,2,7,7,7,21,33.3,14,20,5,15,0,18,0
793,CJ Egan-Riley,1,1,1,0,0,1,1,100.0,0,0,0,0,0,0,0
794,Maximilian Eggestein,48,28,17,25,6,22,50,44.0,28,35,11,24,30,32,1
795,Lilian Egloff,1,0,0,1,0,0,0,,0,1,0,1,0,0,0
796,Kingsley Ehizibue,32,18,27,5,0,15,24,62.5,9,13,4,9,9,26,0
797,Julian Eitschberger,0,0,0,0,0,0,1,0.0,1,1,1,0,2,2,0
798,Albin Ekdal,43,28,17,21,5,26,56,46.4,30,27,7,20,29,25,0
799,Hugo Ekitike,18,10,8,6,4,4,11,36.4,7,9,2,7,6,15,0
800,Jurgen Ekkelenkamp,8,3,2,6,0,2,7,28.6,5,9,2,7,4,5,0
801,Caleb Ekuban,19,12,2,12,5,7,23,30.4,16,19,5,14,9,6,0
802,Anthony Elanga,26,20,12,12,2,15,29,51.7,14,17,1,16,9,7,0
803,Alberth Elis,19,10,5,5,9,11,25,44.0,14,9,0,9,7,10,0
804,Harvey Elliott,3,0,1,1,1,0,6,0.0,6,8,1,7,4,2,0
805,Elif Elmas,25,15,10,10,5,12,28,42.9,16,13,2,11,8,17,0
806,Mohamed Elneny,16,8,10,5,1,7,12,58.3,5,7,1,6,14,13,0
807,Aritz Elustondo,21,14,16,5,0,10,20,50.0,10,19,13,6,29,86,0
808,Nico Elvedi,40,24,23,17,0,22,36,61.1,14,33,22,11,34,83,1
809,Mohamed Elyounoussi,36,17,14,15,7,11,39,28.2,28,23,2,21,12,28,0
810,Adri Embarba,44,29,22,15,7,26,69,37.7,43,35,3,32,19,30,0
811,Breel Embolo,16,11,1,12,3,3,8,37.5,5,14,2,12,6,7,0
812,Emerson,72,47,50,16,6,36,67,53.7,31,25,2,23,22,92,1
813,Emerson,3,3,2,1,0,1,2,50.0,1,1,0,1,2,1,0
814,Renaud Emond,1,0,0,1,0,0,4,0.0,4,2,1,1,0,1,0
815,Youssef En-Nesyri,10,5,5,2,3,4,11,36.4,7,9,1,8,4,18,0
816,Keita Endo,1,1,1,0,0,0,0,,0,1,0,1,0,0,0
817,Wataru Endo,73,41,34,34,5,31,72,43.1,41,43,12,31,30,64,0
818,Christian Eriksen,13,6,4,5,4,8,17,47.1,9,9,1,8,9,14,0
819,Martin Erlic,28,16,18,10,0,10,18,55.6,8,54,39,15,28,122,1
820,Gonzalo Escalante,1,0,1,0,0,1,1,100.0,0,2,1,1,1,0,0
821,Gonzalo Escalante,30,14,9,20,1,13,34,38.2,21,27,2,25,21,28,0
822,Aarón Escandell,0,0,0,0,0,0,1,0.0,1,0,0,0,0,4,0
823,Sergio Escudero,46,24,25,17,4,26,54,48.1,28,18,3,15,26,35,0
824,Alfonso Espino,107,63,58,39,10,44,112,39.3,68,45,10,35,54,87,1
825,Michael Esser,0,0,0,0,0,0,1,0.0,1,0,0,0,0,2,0
826,Estanis,1,1,0,1,0,1,1,100.0,0,0,0,0,0,0,0
827,Maxime Estève,27,18,22,4,1,15,27,55.6,12,31,24,7,22,69,1
828,Pervis Estupiñán,36,22,20,11,5,17,24,70.8,7,13,5,8,25,29,2
829,Oghenekaro Etebo,11,8,7,4,0,3,8,37.5,5,3,1,2,5,5,0
830,Jonny Evans,24,14,14,8,2,14,22,63.6,8,17,13,4,20,59,0
831,Eberechi Eze,10,6,5,2,3,6,11,54.5,5,4,1,3,5,1,0
832,Abdessamad Ezzalzouli,17,9,9,5,3,5,8,62.5,3,3,0,3,9,0,0
833,Łukasz Fabiański,0,0,0,0,0,0,0,,0,0,0,0,0,11,0
834,Fabinho,46,25,17,23,6,24,70,34.3,46,33,10,23,39,25,1
835,Fábio,61,40,31,23,7,36,74,48.6,38,29,7,22,35,31,1
836,Cesc Fàbregas,1,0,0,1,0,1,1,100.0,0,0,0,0,1,0,0
837,Wout Faes,40,24,30,9,1,25,33,75.8,8,47,37,10,53,169,2
838,Wahid Faghir,0,0,0,0,0,0,1,0.0,1,2,0,2,0,0,0
839,Romain Faivre,10,4,2,6,2,4,13,30.8,9,4,0,4,3,2,0
840,Romain Faivre,30,18,12,13,5,12,30,40.0,18,11,0,11,13,10,0
841,Radamel Falcao,2,1,0,1,1,1,4,25.0,3,4,1,3,2,11,0
842,Diego Falcinelli,2,2,2,0,0,0,0,,0,0,0,0,1,1,0
843,Wladimiro Falcone,0,0,0,0,0,0,0,,0,0,0,0,1,5,0
844,Fali,32,19,24,8,0,17,32,53.1,15,26,16,10,24,82,0
845,Paolo Faragò,1,1,1,0,0,0,0,,0,2,0,2,0,0,0
846,Omar Faraj,1,0,1,0,0,1,1,100.0,0,0,0,0,0,0,0
847,Davide Faraoni,62,40,38,21,3,29,62,46.8,33,38,5,33,23,62,1
848,Mohamed Fares,4,2,1,3,0,0,4,0.0,4,8,3,5,8,11,0
849,Diego Farias,1,1,0,1,0,1,3,33.3,2,0,0,0,0,0,0
850,Wuilker Faríñez,0,0,0,0,0,0,0,,0,0,0,0,0,4,0
851,Ömer Faruk Beyaz,4,3,1,3,0,1,5,20.0,4,0,0,0,2,0,0
852,Noah Fatar,1,0,0,0,1,0,1,0.0,1,0,0,0,1,0,0
853,Ansu Fati,3,2,0,2,1,1,1,100.0,0,4,0,4,1,0,0
854,Julien Faussurier,10,6,3,3,4,6,13,46.2,7,12,1,11,5,6,0
855,Andrea Favilli,1,1,0,0,1,0,0,,0,0,0,0,0,2,0
856,Federico Fazio,17,11,10,6,1,9,12,75.0,3,21,16,5,27,67,1
857,Aleix Febas,4,1,0,4,0,2,4,50.0,2,0,0,0,0,0,0
858,Adrian Fein,0,0,0,0,0,0,1,0.0,1,0,0,0,2,0,0
859,Nabil Fekir,43,29,5,25,13,7,36,19.4,29,14,0,14,7,7,0
860,Felipe,20,15,11,8,1,8,18,44.4,10,17,11,6,28,77,0
861,Luiz Felipe,41,23,21,16,4,20,34,58.8,14,40,33,7,33,102,1
862,João Félix,5,2,1,4,0,1,5,20.0,4,4,1,3,7,8,0
863,Ohis Felix Uduokhai,9,6,6,3,0,6,11,54.5,5,13,8,5,9,33,0
864,Kiko Femenía,35,22,23,10,2,21,37,56.8,16,24,8,16,37,51,0
865,Evan Ferguson,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
866,Nathan Ferguson,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
867,Bruno Fernandes,54,28,26,22,6,26,91,28.6,65,36,0,36,17,42,2
868,Edimilson Fernandes,2,0,1,1,0,1,4,25.0,3,2,2,0,2,6,0
869,Aitor Fernández,2,1,2,0,0,2,2,100.0,0,0,0,0,0,7,0
870,Álex Fernández,47,31,22,17,8,21,61,34.4,40,30,7,23,30,31,0
871,Álvaro Fernández,0,0,0,0,0,0,0,,0,0,0,0,0,5,2
872,Federico Fernández,3,0,3,0,0,2,5,40.0,3,10,10,0,4,28,0
873,Fernandinho,21,10,7,10,4,9,27,33.3,18,8,2,6,8,13,1
874,Fernando,24,17,14,9,1,12,33,36.4,21,21,13,8,29,32,2
875,Alex Ferrari,40,22,28,9,3,19,33,57.6,14,31,22,9,39,63,1
876,Salvador Ferrer,32,18,15,9,8,12,25,48.0,13,24,12,12,18,46,0
877,Jordan Ferri,55,35,28,23,4,29,87,33.3,58,21,5,16,30,35,0
878,Riccardo Fiamozzi,7,5,2,2,3,2,4,50.0,2,6,5,1,7,12,0
879,Fidel,44,23,18,17,9,14,57,24.6,43,9,1,8,7,20,0
880,Karol Fila,10,8,5,4,1,4,8,50.0,4,7,2,5,4,6,0
881,Alfreð Finnbogason,3,1,0,2,1,2,4,50.0,2,5,1,4,2,8,0
882,Luca Fiordilino,21,13,11,6,4,13,27,48.1,14,14,4,10,11,12,0
883,Vincenzo Fiorillo,0,0,0,0,0,0,0,,0,0,0,0,0,1,0
884,Roberto Firmino,23,14,5,8,10,3,16,18.8,13,20,0,20,4,3,0
885,Junior Firpo,61,29,30,26,5,31,59,52.5,28,22,6,16,24,37,0
886,Mark Flekken,0,0,0,0,0,0,2,0.0,2,1,0,1,2,10,1
887,Ashley Fletcher,2,1,1,1,0,1,1,100.0,0,1,1,0,0,0,0
888,Alexis Flips,37,21,21,9,7,22,45,48.9,23,21,0,21,24,17,0
889,Alessandro Florenzi,28,14,14,7,7,14,32,43.8,18,9,2,7,27,10,1
890,Phil Foden,16,8,10,4,2,7,17,41.2,10,9,0,9,11,5,0
891,Mamadou Fofana,1,1,0,1,0,1,2,50.0,1,2,1,1,1,2,0
892,Seko Fofana,27,19,11,13,3,12,58,20.7,46,24,2,22,26,17,1
893,Wesley Fofana,12,8,11,1,0,7,11,63.6,4,5,2,3,12,26,1
894,Youssouf Fofana,69,43,19,41,9,29,56,51.8,27,29,7,22,32,22,2
895,Thomas Foket,28,19,12,13,3,18,40,45.0,22,26,4,22,33,35,0
896,Thomas Fontaine,2,0,1,0,1,0,1,0.0,1,3,3,0,2,4,0
897,José Fontán,5,3,3,2,0,1,5,20.0,4,3,1,2,10,10,0
898,José Fonte,23,12,14,7,2,11,25,44.0,14,39,32,7,44,159,1
899,Fernando Forestieri,0,0,0,0,0,0,1,0.0,1,1,0,1,0,1,0
900,Pablo Fornals,54,28,21,21,12,22,84,26.2,62,49,2,47,27,16,1
901,Emil Forsberg,21,12,2,11,8,7,22,31.8,15,18,0,18,2,2,1
902,Adam Forshaw,53,23,21,27,5,21,54,38.9,33,17,1,16,19,12,2
903,Marcus Forss,3,3,0,2,1,2,4,50.0,2,5,0,5,1,0,0
904,Fraser Forster,1,0,1,0,0,0,1,0.0,1,0,0,0,0,23,2
905,Philipp Förster,20,13,4,12,4,11,26,42.3,15,12,1,11,3,2,0
906,Francesco Forte,3,2,0,2,1,2,5,40.0,3,1,0,1,0,2,0
907,Steven Fortes,2,0,2,0,0,1,2,50.0,1,2,1,1,0,4,0
908,Ben Foster,0,0,0,0,0,0,3,0.0,3,0,0,0,0,9,4
909,Tariqe Fosu,0,0,0,0,0,0,0,,0,1,0,1,0,0,0
910,Timothy Fosu-Mensah,5,3,3,1,1,4,4,100.0,0,1,0,1,2,2,0
911,Dimitri Foulquier,0,0,0,0,0,0,1,0.0,1,2,1,1,1,2,0
912,Dimitri Foulquier,36,17,17,15,4,21,34,61.8,13,19,3,16,29,49,0
913,Juan Foyth,69,49,35,28,6,35,47,74.5,12,29,7,22,20,50,0
914,Gianluca Frabotta,0,0,0,0,0,0,1,0.0,1,1,0,1,1,0,0
915,Raphael Framberger,26,19,12,10,4,13,27,48.1,14,8,2,6,9,25,0
916,Przemysław Frankowski,57,39,22,27,8,36,74,48.6,38,27,0,27,28,52,0
917,Enric Franquesa,5,3,4,0,1,0,1,0.0,1,4,0,4,7,11,0
918,Fransérgio,24,10,8,12,4,12,43,27.9,31,18,6,12,23,23,0
919,Ryan Fraser,10,3,5,3,2,5,13,38.5,8,11,1,10,11,11,0
920,Davide Frattesi,46,16,26,18,2,26,52,50.0,26,44,12,32,29,62,1
921,Fred,63,27,32,24,7,22,79,27.8,57,38,11,27,32,24,0
922,Ryan Fredericks,2,2,2,0,0,0,1,0.0,1,2,1,1,4,6,0
923,Morten Frendrup,40,24,19,13,8,13,29,44.8,16,19,2,17,17,7,1
924,Remo Freuler,69,39,22,33,14,30,70,42.9,40,48,8,40,35,26,1
925,Marvin Friedrich,14,8,10,4,0,9,11,81.8,2,5,3,2,5,26,0
926,Marvin Friedrich,17,5,14,3,0,10,16,62.5,6,13,7,6,23,47,0
927,Jeremie Frimpong,32,18,19,12,1,12,23,52.2,11,24,6,18,17,40,2
928,Christian Früchtl,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
929,Jorge de Frutos,33,15,14,11,8,10,51,19.6,41,11,1,10,12,13,0
930,Leo Fuhr Hjelde,5,4,3,2,0,3,3,100.0,0,3,3,0,4,7,0
931,Chris Führich,28,16,10,10,8,18,39,46.2,21,31,2,29,8,9,0
932,Angelo Fulgini,35,25,8,18,9,14,44,31.8,30,21,5,16,22,5,1
933,Marius Funk,0,0,0,0,0,0,0,,0,0,0,0,0,8,1
934,Stephan Fürstner,0,0,0,0,0,0,2,0.0,2,0,0,0,0,1,0
935,Matteo Gabbia,4,3,1,3,0,0,4,0.0,4,2,2,0,8,12,0
936,Manolo Gabbiadini,6,4,3,2,1,1,7,14.3,6,5,2,3,3,10,0
937,Mijat Gaćinović,3,3,1,1,1,3,3,100.0,0,1,0,1,1,2,0
938,Gianluca Gaetano,1,1,1,0,0,1,2,50.0,1,0,0,0,2,0,0
939,Luca Gagliano,0,0,0,0,0,0,0,,0,1,0,1,0,1,0
940,Roberto Gagliardini,12,6,7,4,1,1,13,7.7,12,14,5,9,9,7,0
941,Riccardo Gagliolo,23,12,16,4,3,16,27,59.3,11,15,8,7,28,52,0
942,Javi Galán,108,66,60,37,11,42,99,42.4,57,48,8,40,45,52,0
943,Iñigo Ruiz de Galarreta,40,21,14,21,5,14,30,46.7,16,16,2,14,20,21,0
944,Nicolas Galazzi,2,1,1,0,1,0,1,0.0,1,0,0,0,0,0,0
945,Pablo Galdames Millán,28,12,6,16,6,12,35,34.3,23,16,2,14,8,9,1
946,Thiago Galhardo,12,6,3,3,6,2,12,16.7,10,15,2,13,6,9,0
947,Conor Gallagher,69,38,35,20,14,21,69,30.4,48,58,9,49,29,26,0
948,Gauthier Gallon,3,0,3,0,0,1,1,100.0,0,0,0,0,2,12,1
949,Cristian Gamboa,59,36,40,16,3,30,61,49.2,31,22,7,15,32,35,1
950,Kévin Gameiro,19,10,5,9,5,6,18,33.3,12,22,1,21,6,1,0
951,Idrissa Gana Gueye,60,36,24,24,12,18,44,40.9,26,23,4,19,24,13,0
952,Ignatius Ganago,3,2,1,2,0,2,6,33.3,4,4,0,4,2,3,0
953,Silvère Ganvoula M'Boussy,0,0,0,0,0,0,1,0.0,1,0,0,0,0,1,0
954,Álvaro García,42,23,15,18,9,8,35,22.9,27,27,3,24,42,24,0
955,Dani García,36,22,15,17,4,14,47,29.8,33,27,10,17,24,41,1
956,David García,28,14,15,11,2,12,22,54.5,10,27,21,6,52,168,0
957,Eric García,27,18,13,13,1,11,26,42.3,15,22,12,10,44,53,3
958,Fran Garcia,60,35,44,12,4,39,73,53.4,34,34,8,26,45,53,0
959,Joan García,0,0,0,0,0,0,0,,0,0,0,0,1,1,2
960,Manu García,18,9,6,9,3,9,27,33.3,18,8,2,6,13,4,0
961,Raúl García,27,17,6,11,10,8,36,22.2,28,30,4,26,9,21,0
962,Rubén García,43,26,12,23,8,16,49,32.7,33,31,4,27,24,16,0
963,Saúl García,1,1,1,0,0,0,0,,0,0,0,0,0,0,0
964,Unai García,21,12,14,6,1,14,17,82.4,3,19,11,8,22,78,0
965,Alejandro Garnacho,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0
966,Mario Gaspar,10,4,2,5,3,6,10,60.0,4,6,3,3,6,15,0
967,Djeidi Gassama,0,0,0,0,0,0,0,,0,1,1,0,0,0,0
968,Johan Gastien,56,34,26,25,5,27,74,36.5,47,45,11,34,53,49,1
969,Gavi,38,18,13,18,7,9,33,27.3,24,36,0,36,25,13,0
