,Player,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist
1347,Manuel Lanzini,538,6,46,345,156,18,538,18,13,72.2,5,27.8,350,1998,1012
1348,Gianluca Lapadula,146,1,11,49,87,31,146,5,4,80.0,1,20.0,74,304,149
1349,Aymeric Laporte,3319,177,985,2151,191,31,3319,6,3,50.0,3,50.0,2510,14137,10671
1350,Danilo Larangeira,1834,271,931,872,40,22,1834,4,3,75.0,1,25.0,916,5283,3295
1351,Johan Larsson,46,1,5,25,17,2,46,0,0,,0,,26,230,149
1352,Kevin Lasagna,765,39,87,351,341,120,764,23,9,39.1,14,60.9,382,2343,1126
1353,Jamaal Lascelles,1497,272,901,546,58,32,1497,1,1,100.0,0,0.0,544,2567,967
1354,Paul Lasne,1215,24,252,675,301,21,1215,23,12,52.2,11,47.8,621,3496,1429
1355,Toni Lato,217,16,76,104,38,5,217,2,1,50.0,1,50.0,96,344,138
1356,Danny Latza,1304,43,229,753,333,36,1304,32,16,50.0,16,50.0,762,3580,1651
1357,Alexandre Lauray,256,20,91,160,5,1,256,0,0,,0,,147,909,640
1358,Armand Lauriente,8,0,0,4,4,3,8,0,0,,0,,7,65,49
1359,Vincent Laurini,678,35,163,385,137,1,678,13,11,84.6,2,15.4,324,1952,1230
1360,Wesley Lautoa,1968,169,851,1062,79,17,1968,17,13,76.5,4,23.5,1087,6872,4266
1361,Diego Laxalt,483,11,124,232,130,14,483,11,6,54.5,5,45.5,254,1448,763
1362,Miguel Layún,340,10,57,133,152,5,340,11,5,45.5,6,54.5,158,861,424
1363,Valentino Lazaro,1954,80,419,956,605,42,1954,66,34,51.5,32,48.5,1013,5273,2664
1364,Darko Lazović,1318,43,253,504,584,80,1318,75,36,48.0,39,52.0,701,5714,3413
1365,Manuel Lazzari,1812,64,351,721,776,65,1812,118,64,54.2,54,45.8,1201,10569,6455
1366,Mickaël Le Bihan,77,1,6,41,31,12,76,11,6,54.5,5,45.5,43,254,52
1367,Maxime Le Marchand,1794,195,879,813,109,18,1794,15,10,66.7,5,33.3,740,3671,2128
1368,Robin Le Normand,250,17,112,133,5,4,250,1,1,100.0,0,0.0,167,909,518
1369,Damien Le Tallec,1577,65,361,1005,221,45,1577,8,2,25.0,6,75.0,605,2562,950
1370,James Lea Siliki,606,14,99,290,235,33,606,33,12,36.4,21,63.6,390,2449,1371
1371,Rafael Leão,374,16,36,160,180,52,374,17,9,52.9,8,47.1,217,1158,503
1372,Mathew Leckie,522,17,63,254,214,41,522,26,11,42.3,15,57.7,344,2030,922
1373,Benjamin Lecomte,1381,1132,1365,16,0,0,1381,1,1,100.0,0,0.0,692,4871,2678
1374,Pierre Lees-Melou,1760,67,363,1057,356,39,1760,30,15,50.0,15,50.0,868,4150,2023
1375,Jordan Lefort,1171,123,511,517,152,13,1171,12,8,66.7,4,33.3,484,2606,1396
1376,Wu Lei,337,7,55,120,170,63,337,18,9,50.0,9,50.0,175,1099,630
1377,Tim Leibold,1880,82,592,875,436,32,1879,48,25,52.1,23,47.9,878,5762,3236
1378,Lucas Leiva,1681,68,397,1065,234,14,1681,14,9,64.3,5,35.7,923,4028,1965
1379,Florian Lejeune,710,79,342,330,42,13,710,4,3,75.0,1,25.0,327,1615,808
1380,Iñigo Lekue,156,14,47,71,39,1,156,4,3,75.0,1,25.0,58,382,187
1381,Thomas Lemar,1259,8,168,579,529,34,1259,79,48,60.8,31,39.2,872,5201,2372
1382,Mario Lemina,1069,51,214,652,212,22,1069,35,23,65.7,12,34.3,557,3664,1937
1383,Mauricio Lemos,89,14,45,42,2,1,89,0,0,,0,,52,264,132
1384,Clément Lenglet,1341,150,682,637,27,9,1341,6,6,100.0,0,0.0,797,3919,2487
1385,Aaron Lennon,431,22,75,201,159,21,431,15,7,46.7,8,53.3,201,1162,522
1386,Bernd Leno,1188,1035,1181,7,0,0,1188,0,0,,0,,605,3693,2501
1387,Pedro León,226,0,15,69,143,8,226,5,1,20.0,4,80.0,113,459,196
1388,Sergio León,175,3,17,71,91,25,175,12,4,33.3,8,66.7,118,477,151
1389,Lukas Lerager,527,17,100,271,158,22,527,6,4,66.7,2,33.3,213,873,418
1390,Lukas Lerager,813,37,171,523,123,14,813,4,2,50.0,2,50.0,415,1654,776
1391,Mehdi Léris,1014,29,191,513,322,23,1014,44,22,50.0,22,50.0,531,2802,1187
1392,Jefferson Lerma,1900,137,552,1102,260,15,1900,29,20,69.0,9,31.0,1172,4977,2170
1393,Robert Lewandowski,1114,18,44,436,655,246,1110,76,51,67.1,25,32.9,719,4029,1935
1394,Igor Lewczuk,252,34,136,100,16,1,252,1,0,0.0,1,100.0,134,659,308
1395,Aaron Leya Iseka,402,17,30,180,195,49,402,20,7,35.0,12,60.0,244,1009,363
1396,Stephan Lichtsteiner,687,28,208,313,169,11,687,7,4,57.1,3,42.9,326,1770,978
1397,Dimitri Liénard,1017,23,226,509,294,11,1017,25,16,64.0,9,36.0,598,3239,1720
1398,Philipp Lienhart,380,44,186,184,13,3,380,5,5,100.0,0,0.0,178,1442,845
1399,Lucas Lima,2072,56,436,896,767,29,2072,40,22,55.0,18,45.0,1025,5133,3111
1400,Anthony Limbombe,620,6,83,186,356,80,620,23,11,47.8,12,52.2,385,2576,1197
1401,Victor Lindelöf,1762,179,840,893,38,14,1762,8,8,100.0,0,0.0,1009,5455,3181
1402,Karol Linetty,1597,33,269,888,464,46,1597,42,19,45.2,23,54.8,933,4733,2962
1403,Jesse Lingard,979,11,72,503,415,49,978,29,13,44.8,16,55.2,542,2997,1414
1404,Pol Lirola,2052,116,552,944,583,63,2052,71,41,57.7,30,42.3,1102,7001,4369
1405,Adem Ljajić,26,0,1,7,18,2,26,0,0,,0,,11,92,63
1406,Diego Llorente,1302,135,659,609,37,14,1302,4,2,50.0,2,50.0,760,4717,2950
1407,Fernando Llorente,319,13,24,126,170,55,319,5,5,100.0,0,0.0,156,416,112
1408,Marcos Llorente,435,22,127,279,32,2,435,8,7,87.5,1,12.5,291,1850,628
1409,Hugo Lloris,1282,1157,1276,7,0,0,1282,0,0,,0,,736,3483,2066
1410,Giovani Lo Celso,1802,14,168,957,706,100,1798,103,63,61.2,40,38.8,1238,8578,4404
1411,Giovani Lo Celso,14,0,4,7,3,0,14,0,0,,0,,8,38,17
1412,Stanislav Lobotka,1598,28,275,1053,296,11,1598,43,31,72.1,12,27.9,1058,6373,3038
1413,Jürgen Locadia,487,14,79,203,212,45,487,8,5,62.5,3,37.5,275,1334,508
1414,Manuel Locatelli,1467,58,286,805,390,35,1467,30,21,70.0,9,30.0,875,3510,1736
1415,Ruben Loftus-Cheek,783,10,93,366,341,54,783,64,41,64.1,23,35.9,502,3122,1761
1416,Enzo Loiodice,496,5,91,325,83,3,496,8,4,50.0,4,50.0,303,1443,747
1417,Kevin Long,244,44,123,116,6,3,244,1,1,100.0,0,0.0,88,465,212
1418,Shane Long,509,19,36,214,262,60,509,12,4,33.3,8,66.7,241,970,376
1419,Samuele Longo,159,8,17,83,60,24,159,16,8,50.0,8,50.0,95,475,101
1420,Sean Longstaff,375,12,73,257,46,3,375,6,5,83.3,1,16.7,158,776,270
1421,Ademola Lookman,372,1,40,155,183,29,372,35,23,65.7,12,34.3,269,1739,850
1422,Anthony Lopes,1143,994,1135,8,0,0,1143,0,0,,0,,556,2865,1982
1423,Rony Lopes,919,7,65,308,562,59,919,62,28,45.2,34,54.8,540,3745,2000
1424,Álex López,89,3,16,49,24,0,89,2,1,50.0,1,50.0,57,348,210
1425,Cristian López,151,2,11,71,69,15,150,2,1,50.0,1,50.0,76,289,94
1426,David López,1372,141,687,634,60,21,1372,9,6,66.7,3,33.3,835,4849,2939
1427,Diego López,1277,1125,1273,4,0,0,1277,1,1,100.0,0,0.0,580,3627,2582
1428,Javi López,1372,93,475,621,293,8,1372,26,19,73.1,7,26.9,690,3590,1926
1429,Lluis López,291,38,165,123,5,2,291,1,1,100.0,0,0.0,133,775,476
1430,Maxime Lopez,2459,18,385,1670,423,18,2459,25,13,52.0,12,48.0,1733,8661,4973
1431,Pedro López Muñoz,282,22,85,122,76,3,282,12,6,50.0,6,50.0,145,907,535
1432,Pau López,1308,1064,1291,17,0,0,1308,0,0,,0,,667,3277,2267
1433,Roberto López,7,2,2,3,2,0,7,0,0,,0,,2,12,0
1434,Unai López,293,4,42,181,71,7,293,7,5,71.4,2,28.6,178,995,440
1435,Jonas Lössl,1168,974,1158,8,3,2,1168,1,1,100.0,0,0.0,555,3161,2080
1436,Albert Lottin,15,0,4,8,3,0,15,1,0,0.0,1,100.0,8,56,15
1437,Imran Louza,49,1,10,25,15,1,49,0,0,,0,,35,228,120
1438,Davor Lovren,26,0,2,14,10,0,26,1,0,0.0,1,100.0,15,65,20
1439,Dejan Lovren,941,61,434,493,16,8,941,1,0,0.0,1,100.0,574,2542,1553
1440,Chris Löwe,1299,52,354,568,396,18,1299,13,9,69.2,4,30.8,589,3151,1712
1441,Eduard Löwen,955,36,196,526,247,21,955,63,29,46.0,34,54.0,553,3707,1997
1442,Matthew Lowton,1148,103,349,545,267,6,1148,21,12,57.1,9,42.9,371,1641,987
1443,Anthony Lozano,285,6,41,137,114,35,285,14,5,35.7,9,64.3,182,1183,624
1444,Derrick Luckassen,211,14,90,119,2,0,211,2,2,100.0,0,0.0,130,621,365
1445,Filipe Luís,1757,71,462,871,438,33,1757,30,23,76.7,7,23.3,1045,5658,3360
1446,José Luis Gayà,2211,119,725,995,511,61,2211,68,39,57.4,29,42.6,1056,6167,3680
1447,José Luis Morales,1174,16,154,396,655,175,1169,145,69,47.6,76,52.4,760,6307,2961
1448,José Luis Palomino,1583,134,781,758,60,10,1583,8,6,75.0,2,25.0,852,3759,1452
1449,Luisinho,304,17,112,141,52,1,304,7,5,71.4,2,28.6,152,1038,534
1450,David Luiz,2984,230,1128,1745,141,33,2984,17,10,58.8,7,41.2,1950,13505,9076
1451,Douglas Luiz,904,42,227,575,119,5,904,25,23,92.0,2,8.0,514,3034,1645
1452,Everton Luiz,188,6,33,114,45,4,188,6,3,50.0,3,50.0,102,584,293
1453,Jordan Lukaku,131,5,23,54,58,3,131,6,4,66.7,2,33.3,74,446,261
1454,Romelu Lukaku,780,24,43,329,410,116,780,40,21,52.5,19,47.5,432,2312,1029
1455,Dodi Lukebakio,883,15,111,391,395,83,877,85,50,58.8,35,41.2,613,4475,1967
1456,Saša Lukić,579,18,97,320,173,11,579,12,8,66.7,4,33.3,314,2245,1075
1457,Senad Lulić,2046,73,420,885,775,73,2046,82,41,50.0,41,50.0,1101,7860,4278
1458,Antonio Luna,783,48,241,351,199,12,783,13,9,69.2,4,30.8,360,2157,1074
1459,Andriy Lunin,138,117,138,0,0,0,138,0,0,,0,,62,339,248
1460,Sebastiano Luperto,533,45,211,306,17,5,533,2,1,50.0,1,50.0,320,1366,830
1461,Fabian Lustenberger,1598,138,726,848,34,3,1598,4,3,75.0,1,25.0,878,2842,1021
1462,Andreas Luthe,520,479,519,1,0,0,520,0,0,,0,,262,1430,910
1463,Lyanco,40,10,24,16,1,0,40,1,1,100.0,0,0.0,19,157,89
1464,Lyanco,711,100,383,314,26,8,711,16,9,56.3,7,43.8,350,2314,1359
1465,Hervé Lybohy,724,76,396,317,15,7,724,1,1,100.0,0,0.0,366,1898,1089
1466,Charalambos Lykogiannis,555,37,158,254,146,5,555,9,4,44.4,5,55.6,202,943,480
1467,Yann M'Vila,2676,101,754,1759,175,4,2676,14,11,78.6,3,21.4,1299,5442,2077
1468,Darwin Machís,253,6,33,93,136,17,253,20,13,65.0,7,35.0,176,1613,995
1469,James Maddison,1920,9,135,926,878,77,1918,73,50,68.5,23,31.5,1248,5758,2782
1470,Gary Madine,16,0,1,6,9,3,16,0,0,,0,,9,45,1
1471,Pablo Maffeo,381,25,107,174,104,7,381,16,10,62.5,6,37.5,176,1034,363
1472,Gabriel Magalhães,776,70,354,411,14,11,776,1,0,0.0,1,100.0,475,2632,1548
1473,Francesco Magnanelli,1491,81,389,946,165,0,1491,11,7,63.6,4,36.4,801,3250,1451
1474,Giangiacomo Magnani,1057,151,558,494,8,4,1057,0,0,,0,,641,3827,2396
1475,Harry Maguire,2079,219,870,1071,165,63,2079,20,17,85.0,3,15.0,1303,8611,5168
1476,Riyad Mahrez,1059,3,62,413,594,89,1058,40,25,62.5,15,37.5,819,5412,2505
1477,Thiago Maia,705,31,149,508,57,5,705,6,4,66.7,2,33.3,367,1656,810
1478,Raffaele Maiello,1459,61,424,875,180,6,1459,24,20,83.3,4,16.7,711,3686,1880
1479,Arne Maier,1413,48,275,940,218,15,1413,31,22,71.0,9,29.0,851,3786,1861
1480,Domenico Maietta,1168,103,517,610,55,4,1168,9,7,77.8,2,22.2,655,3559,2346
1481,Mike Maignan,1202,1030,1196,7,0,0,1202,1,1,100.0,0,0.0,524,3256,2283
1482,Linton Maina,689,13,137,286,283,45,689,42,19,45.2,23,54.8,365,2917,1684
1483,Ainsley Maitland-Niles,728,29,183,316,232,23,728,33,19,57.6,14,42.4,338,1948,1030
1484,Josh Maja,77,0,6,34,38,14,77,3,1,33.3,2,66.7,49,127,28
1485,Abdul Majeed Waris,894,6,77,343,486,89,893,68,27,39.7,41,60.3,676,4073,1898
1486,Jean-Victor Makengo,532,6,62,300,179,20,532,33,26,78.8,7,21.2,345,2261,1146
1487,Nemanja Maksimović,1134,58,245,691,210,35,1134,20,10,50.0,10,50.0,376,2177,926
1488,Nikola Maksimović,1014,109,448,544,27,5,1014,7,4,57.1,3,42.9,625,3444,2012
1489,Malcom,386,3,24,142,226,40,386,16,11,68.8,5,31.3,278,1626,870
1490,Kévin Malcuit,1541,73,424,713,419,28,1541,63,34,54.0,29,46.0,940,5364,2876
1491,Yunus Mallı,410,4,50,209,157,24,409,17,9,52.9,8,47.1,250,1612,827
1492,Hugo Mallo,2407,135,663,1057,708,50,2407,36,22,61.1,14,38.9,1095,5428,2879
1493,Antonio Mance,22,0,1,6,16,4,22,2,1,50.0,1,50.0,15,95,39
1494,Vincent Manceau,1977,112,642,943,410,19,1977,22,13,59.1,9,40.9,812,4008,2154
1495,Gianluca Mancini,1670,97,645,834,208,57,1670,12,11,91.7,1,8.3,971,4594,2706
1496,Steve Mandanda,1043,922,1038,6,0,0,1043,0,0,,0,,606,2880,1752
1497,Reinildo Mandava,76,5,20,43,14,1,76,2,1,50.0,1,50.0,36,228,113
1498,Aïssa Mandi,2851,221,1065,1529,269,24,2851,9,7,77.8,2,22.2,1651,6992,4283
1499,Rolando Mandragora,1540,64,350,832,363,26,1540,12,4,33.3,8,66.7,691,2424,1210
1500,Mario Mandžukić,802,31,104,312,389,98,802,8,5,62.5,3,37.5,400,1460,615
1501,Sadio Mané,1641,17,130,664,869,190,1641,101,51,50.5,50,49.5,1231,7425,3515
1502,Thomas Mangani,1392,28,225,880,295,15,1388,11,8,72.7,3,27.3,651,2518,1038
1503,Kostas Manolas,1305,182,656,627,30,18,1305,3,3,100.0,0,0.0,623,3358,1841
1504,Javier Manquillo,673,47,229,263,190,6,673,11,5,45.5,6,54.5,252,1714,738
1505,Martín Mantovani,333,61,194,129,12,8,333,0,0,,0,,128,571,197
1506,Juan Manuel Valencia,16,0,1,6,9,0,16,1,0,0.0,1,100.0,9,66,12
1507,Harrison Manzala,38,1,5,16,17,6,38,1,0,0.0,1,100.0,22,125,71
1508,Fran Manzanara,94,11,33,51,10,3,94,0,0,,0,,40,150,62
1509,Myziane Maolida,480,9,45,217,225,45,480,45,19,42.2,26,57.8,311,2083,1139
1510,Faitout Maouassa,1297,56,416,570,321,13,1297,51,23,45.1,28,54.9,558,4258,2541
1511,Fernando Marçal,949,40,232,602,119,5,949,6,1,16.7,5,83.3,632,3209,2050
1512,Iván Marcano,650,72,259,345,50,10,650,6,3,50.0,3,50.0,290,1371,665
1513,Marcelo,1742,36,366,848,540,39,1742,49,33,67.3,16,32.7,1060,4707,2682
1514,Marcelo,2748,205,1101,1585,80,50,2748,8,8,100.0,0,0.0,1773,9407,5501
1515,Solly March,1281,42,241,444,611,47,1281,84,49,58.3,35,41.7,742,4583,2040
1516,Federico Marchetti,128,103,128,0,0,0,128,0,0,,0,,51,308,175
1517,Gian Marco Ferrari,2176,189,959,1136,96,28,2176,5,4,80.0,1,20.0,1314,7045,4672
1518,Óscar de Marcos,1616,77,379,713,538,51,1616,26,10,38.5,16,61.5,739,3615,1925
1519,Georg Margreitter,1494,195,767,673,60,26,1494,9,5,55.6,4,44.4,788,4347,2686
1520,Miguel Marí,47,2,8,29,11,0,47,0,0,,0,,24,93,21
1521,José María Giménez,994,153,534,419,50,27,994,8,7,87.5,1,12.5,440,2011,1168
1522,Mariano,141,2,5,49,89,36,141,4,1,25.0,3,75.0,81,398,135
1523,Mariano,41,0,0,16,26,6,41,4,3,75.0,1,25.0,26,230,141
1524,Adrian Mariappa,1122,135,599,500,26,12,1122,2,1,50.0,1,50.0,620,2098,1196
1525,Jordan Marié,1115,47,194,715,214,6,1115,17,12,70.6,5,29.4,495,2150,960
1526,Adrián Marín,161,10,74,64,23,2,161,5,1,20.0,4,80.0,54,322,173
1527,João Mário,874,13,128,430,329,20,874,35,23,65.7,12,34.3,596,3709,2102
1528,Guillermo Maripán,1000,168,576,395,36,28,1000,4,2,50.0,2,50.0,365,1940,1147
1529,Lazar Marković,37,1,4,22,11,1,37,1,1,100.0,0,0.0,17,108,30
1530,Marlon,1222,89,505,654,67,7,1222,6,4,66.7,2,33.3,702,3645,2165
1531,Marquinhos,2534,189,848,1553,141,29,2534,7,6,85.7,1,14.3,1511,7625,4571
1532,Roger Martí,566,12,48,237,287,90,564,27,11,40.7,16,59.3,333,1550,625
1533,Anthony Martial,955,9,67,370,530,123,954,65,32,49.2,33,50.8,619,4572,2898
1534,Aarón Martín,2043,114,504,824,731,28,2043,56,45,80.4,11,19.6,976,6575,3864
1535,Jonas Martin,1757,69,357,1125,289,28,1754,27,19,70.4,8,29.6,1072,5205,2445
1536,Marvin Martin,375,3,42,222,114,4,375,8,4,50.0,4,50.0,215,1047,319
1537,Iñigo Martínez,1808,165,816,922,88,35,1808,5,4,80.0,1,20.0,873,5307,3371
1538,Javi Martínez,1051,13,201,736,118,24,1051,9,5,55.6,4,44.4,511,2369,1223
1539,Lautaro Martínez,478,8,25,203,255,98,477,28,13,46.4,15,53.6,308,1357,621
1540,Pablo Martinez,1923,164,834,1028,77,17,1923,6,6,100.0,0,0.0,1127,5671,3699
1541,Gelson Martins,109,0,11,28,73,13,109,17,8,47.1,9,52.9,82,657,323
1542,Gelson Martins,702,6,60,248,408,77,702,53,25,47.2,28,52.8,493,3299,1832
1543,Adam Marušić,1204,43,270,500,443,47,1204,49,22,44.9,27,55.1,625,3579,2061
1544,Omar Mascarell,593,20,128,421,50,2,593,7,5,71.4,2,28.6,279,1561,534
1545,Andrea Masiello,1475,90,563,764,155,15,1475,0,0,,0,,793,3428,1994
1546,Adam Masina,704,43,209,357,142,5,704,11,7,63.6,4,36.4,306,1107,527
1547,Jordi Masip,1217,1090,1213,4,0,0,1217,0,0,,0,,522,3955,3052
1548,Han-Noah Massengo,27,0,5,14,8,1,27,1,1,100.0,0,0.0,21,135,97
1549,Arthur Masuaku,1350,93,452,671,249,17,1350,50,36,72.0,14,28.0,670,4724,2739
1550,Jaime Mata,1024,28,97,432,503,116,1020,34,12,35.3,22,64.7,606,2999,1070
1551,Juan Mata,862,8,88,425,354,45,862,17,10,58.8,7,41.2,498,2254,1010
1552,Luca Matarese,7,0,1,3,5,0,7,2,1,50.0,1,50.0,6,94,30
1553,Jean-Philippe Mateta,826,26,60,321,452,131,826,66,34,51.5,32,48.5,472,2563,917
1554,Christian Mathenia,962,810,959,3,0,0,962,1,1,100.0,0,0.0,431,2552,1808
1555,Nemanja Matić,2111,101,496,1385,254,29,2111,19,18,94.7,1,5.3,1116,5801,3318
1556,Joël Matip,1545,90,595,893,64,19,1545,8,6,75.0,2,25.0,993,4858,3424
1557,Rabbi Matondo,58,3,9,17,35,10,58,4,2,50.0,2,50.0,38,376,135
1558,Alessandro Matri,227,11,20,116,95,29,227,5,4,80.0,1,20.0,146,492,163
1559,Federico Mattiello,805,47,195,357,262,13,805,30,9,30.0,21,70.0,410,3021,1566
1560,Blaise Matuidi,1523,29,242,926,363,56,1523,31,20,64.5,11,35.5,922,3210,1404
1561,José Mauri,127,2,22,82,23,2,127,6,5,83.3,1,16.7,71,265,123
1562,Stephy Mavididi,11,0,0,2,9,1,11,2,0,0.0,2,100.0,9,47,7
1563,Konstantinos Mavropanos,155,7,43,106,6,2,155,2,2,100.0,0,0.0,96,558,316
1564,Alfie Mawson,616,103,325,281,11,7,616,0,0,,0,,265,1262,682
1565,Philipp Max,1451,58,333,637,501,34,1451,19,11,57.9,8,42.1,687,3902,2117
1566,Alexandru Maxim,475,5,59,228,195,26,475,17,10,58.8,7,41.2,295,1883,1045
1567,Eric Maxim Choupo-Moting,328,6,22,116,198,56,328,29,20,69.0,9,31.0,179,1063,568
1568,Borja Mayoral,548,8,40,255,265,62,548,42,23,54.8,19,45.2,365,2066,780
1569,Róbert Mazáň,66,1,21,25,20,0,66,0,0,,0,,35,156,67
1570,Luca Mazzitelli,252,7,47,153,60,7,252,2,0,0.0,2,100.0,129,519,300
1571,Kylian Mbappé,1123,0,22,392,725,212,1121,118,65,55.1,53,44.9,760,5250,2851
1572,Ibrahima Mbaye,1232,88,437,596,210,16,1232,9,4,44.4,5,55.6,530,2626,1328
1573,Loïc Mbe Soh,139,9,80,57,2,1,139,1,1,100.0,0,0.0,78,361,164
1574,Nolan Mbemba,273,9,77,155,46,2,273,9,4,44.4,5,55.6,147,805,393
1575,Adama Mbengue,493,28,195,218,88,1,493,13,8,61.5,5,38.5,187,1137,606
1576,Isaac Mbenza,363,6,55,152,159,14,363,15,5,33.3,10,66.7,231,1494,686
1577,Stéphane Mbia,236,28,116,116,7,0,236,1,1,100.0,0,0.0,115,357,161
1578,Kara Mbodji,269,42,124,121,25,5,269,1,0,0.0,1,100.0,145,794,454
1579,Jordi Mboula,133,4,18,34,83,17,133,10,5,50.0,5,50.0,93,610,336
1580,James McArthur,1874,78,442,1012,436,85,1874,31,20,64.5,11,35.5,933,4869,2156
1581,Alex McCarthy,723,586,719,4,0,0,723,1,1,100.0,0,0.0,309,2098,1489
1582,James McCarthy,10,0,2,7,1,0,10,0,0,,0,,4,19,8
1583,Kevin McDonald,650,30,177,427,50,2,650,0,0,,0,,272,1324,620
1584,Levan Mchedlidze,78,5,10,23,45,6,78,3,1,33.3,2,66.7,52,250,99
1585,Weston McKennie,968,62,223,488,270,62,968,26,16,61.5,10,38.5,381,2519,1275
1586,Dwight McNeil,795,41,138,345,335,29,795,55,31,56.4,24,43.6,458,3701,1764
1587,Scott McTominay,555,33,117,375,67,16,555,4,1,25.0,3,75.0,303,1821,906
1588,Iuri Medeiros,57,0,6,33,20,4,57,5,3,60.0,2,40.0,39,216,89
1589,Nicky Medja,17,0,2,10,5,1,17,0,0,,0,,9,32,2
1590,Álvaro Medrán,901,21,179,547,191,16,901,31,20,64.5,11,35.5,533,2648,1176
1591,Ben Mee,1986,313,989,932,81,55,1986,9,8,88.9,1,11.1,810,3705,2153
1592,Riccardo Meggiorini,629,29,77,315,241,55,628,12,6,50.0,6,50.0,307,1490,556
1593,Admir Mehmedi,1007,9,130,418,468,78,1007,29,13,44.8,16,55.2,533,2681,1112
1594,Soualiho Meïté,1511,43,226,940,375,44,1511,71,52,73.2,19,26.8,816,4774,2206
1595,Farid El Melali,219,3,30,98,97,13,219,27,8,29.6,19,70.4,137,1163,482
1596,Óscar Melendo,1055,11,148,554,367,25,1055,50,34,68.0,16,32.0,713,4315,1935
1597,Gonzalo Melero,861,29,142,526,206,33,859,29,13,44.8,16,55.2,519,2893,1427
1598,Arthur Melo,1370,19,208,893,278,10,1370,17,10,58.8,7,41.2,1023,5235,2027
1599,Memphis,1821,4,74,733,1031,128,1819,104,60,57.7,44,42.3,1190,6208,3283
1600,Pedro Mendes,1601,133,842,693,80,8,1601,12,11,91.7,1,8.3,826,4255,2584
1601,Thiago Mendes,2518,89,421,1701,427,9,2518,43,28,65.1,15,34.9,1403,6445,3389
1602,Brais Méndez,1596,36,214,775,623,70,1595,49,19,38.8,30,61.2,904,4178,1965
1603,Nathaniel Mendez-Laing,456,21,100,172,196,48,455,42,29,69.0,13,31.0,243,2199,1100
1604,Stiven Mendoza,977,14,116,448,436,50,977,73,41,56.2,32,43.8,624,4402,2107
1605,Alexandre Mendy,200,6,12,94,96,37,200,9,4,44.4,5,55.6,94,434,153
1606,Benjamin Mendy,894,18,141,435,326,10,894,16,9,56.3,7,43.8,573,2425,1439
1607,Edouard Mendy,1252,1044,1240,12,1,0,1252,0,0,,0,,562,3854,2698
1608,Ferland Mendy,2268,76,493,1149,645,54,2268,72,55,76.4,17,23.6,1452,8128,4734
1609,Nampalys Mendy,1288,44,289,844,168,3,1288,24,16,66.7,8,33.3,819,3746,1817
1610,Hamza Mendyl,324,6,88,161,78,3,324,10,7,70.0,3,30.0,145,1231,659
1611,Chris Mepham,519,77,299,215,12,7,519,3,3,100.0,0,0.0,291,1659,971
1612,Gabriel Mercado,972,90,439,472,65,10,972,2,1,50.0,1,50.0,463,1692,987
1613,Alex Meret,379,349,379,0,0,0,379,0,0,,0,,178,931,517
1614,Mehdi Merghem,421,10,81,199,148,17,421,30,17,56.7,13,43.3,243,1760,739
1615,Mikel Merino,1401,57,291,839,286,39,1401,42,29,69.0,13,31.0,768,3806,1927
1616,Sabin Merino,140,3,8,64,69,18,140,6,2,33.3,4,66.7,87,281,109
1617,Martín Merquelanz,2,0,0,1,1,0,2,1,0,0.0,1,100.0,1,7,0
1618,Dries Mertens,1167,3,45,421,706,151,1166,38,18,47.4,20,52.6,816,3481,2012
1619,Roque Mesa,1146,21,226,636,308,28,1146,33,23,69.7,10,30.3,751,4347,2116
1620,Lionel Messi,2332,1,46,970,1343,164,2327,224,134,59.8,90,40.2,1709,10546,5575
1621,Romain Métanire,169,27,82,67,21,2,169,2,1,50.0,1,50.0,54,384,244
1622,Thomas Meunier,1139,39,251,489,408,53,1139,16,8,50.0,8,50.0,622,3798,2286
1623,Mexer,1494,188,842,631,26,13,1494,13,12,92.3,1,7.7,951,4601,1844
1624,Max Meyer,880,21,167,424,303,55,880,21,13,61.9,8,38.1,517,3096,1544
1625,Matt Miazga,512,47,235,265,13,5,512,0,0,,0,,258,1048,693
1626,Míchel,2024,49,430,1163,452,12,2023,29,21,72.4,8,27.6,1038,5290,2714
1627,Clément Michelin,59,6,25,28,6,0,59,1,0,0.0,1,100.0,27,142,74
1628,Petar Mićin,2,0,1,1,0,0,2,0,0,,0,,0,0,0
1629,Miguel,12,0,2,5,5,2,12,0,0,,0,,4,6,0
1630,Florian Miguel,633,52,310,249,82,12,633,8,3,37.5,5,62.5,285,1131,598
1631,Nikola Milenković,2207,164,785,1194,242,28,2207,13,11,84.6,2,15.4,1060,4910,2875
1632,Arkadiusz Milik,856,19,43,330,493,131,856,17,8,47.1,9,52.9,539,2092,872
1633,Sergej Milinković-Savić,1844,61,270,978,625,98,1844,64,34,53.1,30,46.9,1102,5775,2821
1634,Vanja Milinković-Savić,86,78,86,0,0,0,86,0,0,,0,,51,264,149
1635,Luka Milivojević,2608,114,592,1567,471,23,2597,21,13,61.9,8,38.1,1113,5322,2581
1636,Pere Milla,179,2,14,67,99,11,179,5,3,60.0,2,40.0,92,297,133
1637,Vincenzo Millico,0,0,0,0,0,0,0,0,0,,0,,0,0,0
1638,James Milner,1850,33,314,973,575,47,1847,20,15,75.0,5,25.0,1153,4421,2370
