,Player,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,TklDribblers,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Clr,Err
647,Mike van der Hoorn,32,22,23,8,1,16,24,66.7,8,24,14,10,39,127,0
648,Gregory van der Wiel,5,3,4,1,0,3,5,60.0,2,1,0,1,10,12,0
649,Daniele Dessena,18,10,12,5,1,6,12,50.0,6,7,1,6,6,17,0
650,Mattia Destro,15,13,4,9,2,3,11,27.3,8,10,1,9,5,26,0
651,Gerard Deulofeu,5,3,2,2,1,2,11,18.2,9,0,0,0,4,3,1
652,Gerard Deulofeu,8,5,6,1,1,3,4,75.0,1,2,0,2,8,0,0
653,Gianluca Di Chiara,26,19,18,6,2,7,21,33.3,14,10,3,7,11,37,1
654,Federico Di Francesco,26,13,14,8,4,5,20,25.0,15,24,2,22,16,25,0
655,Davide Di Gennaro,1,0,1,0,0,1,1,100.0,0,0,0,0,0,0,0
656,Ángel Di María,13,10,5,3,5,7,39,17.9,32,18,2,16,10,8,0
657,Franco Di Santo,17,13,3,13,1,7,15,46.7,8,12,1,11,2,24,0
658,Cheick Diabaté,1,1,0,1,0,1,3,33.3,2,2,0,2,0,6,0
659,Fousseni Diabaté,9,6,5,3,1,1,4,25.0,3,6,0,6,8,8,0
660,Moussa Diaby,1,0,1,0,0,1,4,25.0,3,1,0,1,1,0,0
661,Fallou Diagne,33,20,21,12,0,7,22,31.8,15,33,18,15,46,116,3
662,Adama Diakhaby,23,15,6,12,5,6,16,37.5,10,13,0,13,13,5,0
663,Mouctar Diakhaby,10,6,7,3,0,4,7,57.1,3,14,9,5,12,52,1
664,Abdou Diallo,75,53,45,25,5,38,50,76.0,12,37,14,23,50,75,0
665,Abdoulaye Diallo,0,0,0,0,0,0,0,,0,0,0,0,0,4,1
666,Habib Diallo,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
667,Mustapha Diallo,48,36,15,29,4,15,33,45.5,18,20,4,16,20,29,0
668,Mohamed Diamé,89,64,33,48,8,16,62,25.8,46,44,7,37,48,30,2
669,Lassana Diarra,12,4,4,7,1,8,12,66.7,4,3,1,2,6,6,0
670,Amadou Diawara,11,9,3,7,1,1,7,14.3,6,12,2,10,9,5,0
671,Brahim Díaz,1,0,1,0,0,0,0,,0,3,0,3,1,0,0
672,Bakaye Dibassy,71,51,45,22,4,24,50,48.0,26,52,26,26,58,148,0
673,Daniel Didavi,34,19,10,19,5,14,33,42.4,19,20,1,19,7,12,0
674,Thomas Didillon,0,0,0,0,0,0,1,0.0,1,0,0,0,0,5,2
675,Étienne Didot,54,33,20,33,1,20,43,46.5,23,21,7,14,19,29,0
676,Adrián Diéguez,10,5,5,5,0,6,13,46.2,7,5,0,5,11,24,1
677,Dennis Diekmeier,47,43,31,10,6,25,36,69.4,11,22,11,11,16,50,0
678,Eric Dier,61,43,15,39,7,17,42,40.5,25,32,11,21,48,93,7
679,Lucas Digne,22,17,13,6,3,8,12,66.7,4,15,3,12,12,18,0
680,Landry Dimata,7,6,4,3,0,5,6,83.3,1,6,2,4,2,5,0
681,Tristan Dingomé,25,20,12,9,4,5,13,38.5,8,12,0,12,12,16,1
682,Ismaël Diomandé,14,8,7,6,1,10,15,66.7,5,11,5,6,5,20,0
683,Lois Diony,3,0,1,2,0,0,3,0.0,3,5,1,4,1,8,0
684,Issa Diop,58,43,35,22,1,21,48,43.8,27,38,25,13,76,128,0
685,Papakouli Diop,5,3,1,3,1,0,3,0.0,3,5,2,3,6,6,0
686,Papakouli Diop,26,20,6,16,4,11,26,42.3,15,3,0,3,13,10,0
687,Assane Dioussé,32,21,14,14,4,13,34,38.2,21,29,2,27,11,16,2
688,Djené,87,65,71,15,1,34,52,65.4,18,33,14,19,78,190,1
689,Koffi Djidji,55,39,32,20,3,19,29,65.5,10,34,15,19,45,126,0
690,Alexander Djiku,65,43,52,11,2,25,52,48.1,27,34,5,29,57,155,2
691,Papy Djilobodji,45,29,34,11,0,21,43,48.8,22,38,25,13,71,211,5
692,Berat Djimsiti,32,17,28,4,0,12,30,40.0,18,37,23,14,62,178,1
693,Marko Dmitrović,4,4,4,0,0,4,11,36.4,7,1,0,1,2,26,2
694,Keagan Dolly,12,7,2,7,3,1,11,9.1,10,11,0,11,1,2,0
695,Jaume Doménech,0,0,0,0,0,0,0,,0,0,0,0,0,2,0
696,Jean-Luc Dompé,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
697,Giulio Donati,56,42,30,21,5,34,50,68.0,16,38,8,30,35,66,1
698,Ji Dong-won,2,1,0,1,1,0,0,,0,1,1,0,1,0,0
699,Anastasios Donis,20,14,10,6,4,6,8,75.0,2,2,0,2,9,7,0
700,Gianluigi Donnarumma,1,0,1,0,0,1,1,100.0,0,0,0,0,1,13,8
701,Godfred Donsah,29,20,11,14,4,10,17,58.8,7,25,0,25,22,43,0
702,Dória,2,2,0,2,0,0,0,,0,3,1,2,1,1,0
703,Niklas Dorsch,1,1,0,1,0,0,2,0.0,2,0,0,0,1,0,0
704,Mauro dos Santos,16,14,11,5,0,10,15,66.7,5,7,5,2,12,53,1
705,Mathieu Dossevi,35,25,15,15,5,7,39,17.9,32,24,3,21,28,12,0
706,Abdoulaye Doucouré,79,52,28,42,9,27,79,34.2,52,43,10,33,54,61,0
707,Cheick Doukouré,34,19,18,15,1,6,22,27.3,16,15,4,11,14,4,0
708,Mohamed Dräger,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0
709,Aleksandar Dragović,13,10,13,0,0,7,13,53.8,6,16,8,8,16,46,0
710,Aleksandar Dragović,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1
711,Bartłomiej Drągowski,0,0,0,0,0,0,0,,0,0,0,0,0,0,1
712,Boukary Dramé,1,1,1,0,0,0,0,,0,0,0,0,2,4,0
713,Julian Draxler,20,14,4,13,3,6,32,18.8,26,18,2,16,28,8,0
714,Danny Drinkwater,15,10,6,8,1,3,17,17.6,14,10,2,8,8,7,0
715,Josip Drmić,0,0,0,0,0,0,4,0.0,4,1,0,1,0,1,1
716,Rick van Drongelen,30,25,23,7,0,21,28,75.0,7,20,11,9,19,58,1
717,Óscar Duarte,12,9,8,4,0,4,11,36.4,7,8,8,0,9,60,2
718,Rubén Duarte,76,40,42,27,7,35,59,59.3,24,40,10,30,44,94,0
719,Leo Dubois,50,39,33,15,2,20,47,42.6,27,47,13,34,50,99,2
720,Martin Dúbravka,0,0,0,0,0,0,0,,0,0,0,0,0,3,2
721,Ondrej Duda,16,12,7,6,3,6,14,42.9,8,15,0,15,4,8,0
722,Shane Duffy,31,19,22,9,0,7,20,35.0,13,66,59,7,50,332,5
723,Paul Dummett,28,19,21,7,0,13,27,48.1,14,27,10,17,23,107,1
724,Alfred Duncan,39,29,16,18,5,15,52,28.8,37,32,2,30,19,29,1
725,Lewis Dunk,67,33,49,18,0,25,48,52.1,23,73,58,15,71,230,2
726,Maxime Dupé,0,0,0,0,0,0,0,,0,0,0,0,0,2,0
727,Jimmy Durmaz,16,9,5,5,6,6,14,42.9,8,2,0,2,14,9,0
728,Riza Durmisi,39,21,24,14,1,10,18,55.6,8,18,7,11,15,65,1
729,Hugo Duro,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0
730,Noë Dussenne,2,0,2,0,0,0,0,,0,0,0,0,1,8,0
731,Paulo Dybala,19,11,4,10,5,4,32,12.5,28,22,0,22,12,4,0
732,Nathan Dyer,22,16,8,9,5,6,24,25.0,18,13,0,13,11,3,0
733,Edin Džeko,15,10,1,9,5,3,15,20.0,12,9,1,8,4,36,0
734,Blerim Džemaili,27,19,11,15,1,9,27,33.3,18,15,4,11,18,11,0
735,Félix Eboa Eboa,19,11,12,7,0,8,16,50.0,8,21,11,10,39,119,2
736,Éder,10,7,2,4,4,0,10,0.0,10,6,1,5,5,4,0
737,Simone Edera,6,2,2,4,0,3,10,30.0,7,0,0,0,2,1,0
738,Ederson,1,1,1,0,0,0,0,,0,1,0,1,0,15,6
739,Tom Edwards,15,9,10,5,0,8,8,100.0,0,5,2,3,5,20,0
740,Mandela Egbo,0,0,0,0,0,0,0,,0,0,0,0,0,2,0
741,Johannes Eggestein,0,0,0,0,0,0,1,0.0,1,2,1,1,1,0,0
742,Maximilian Eggestein,70,48,32,34,4,34,58,58.6,24,41,6,35,40,51,0
743,Albin Ekdal,39,28,19,19,1,18,29,62.1,11,20,3,17,21,19,0
744,Josip Elez,12,8,9,2,1,5,9,55.6,4,9,7,2,16,39,1
745,Rob Elliot,0,0,0,0,0,0,1,0.0,1,0,0,0,0,8,0
746,Mohamed Elneny,12,6,6,3,3,6,10,60.0,4,11,0,11,10,12,2
747,Aritz Elustondo,32,20,20,9,3,19,30,63.3,11,20,7,13,45,84,0
748,Nico Elvedi,66,46,41,22,3,37,55,67.3,18,39,9,30,51,108,3
749,Rodrigo Ely,32,18,26,6,0,19,34,55.9,15,45,36,9,50,183,0
750,Breel Embolo,14,10,3,7,4,2,9,22.2,7,13,0,13,6,3,0
751,Youssef En-Nesyri,31,25,10,14,7,6,26,23.1,20,11,0,11,9,32,0
752,Sergi Enrich,11,8,3,3,5,2,8,25.0,6,13,1,12,6,8,0
753,Javier Eraso,32,15,10,18,4,13,42,31.0,29,16,5,11,23,17,0
754,Christian Eriksen,51,29,16,30,5,17,59,28.8,42,38,1,37,31,21,0
755,Gonzalo Escalante,59,35,21,32,6,17,39,43.6,22,26,3,23,32,19,0
756,Sergio Escudero,78,49,40,26,12,32,62,51.6,30,35,6,29,66,69,1
757,Bernardo Espinosa,36,22,29,6,1,18,33,54.5,15,27,19,8,66,169,0
758,Michael Esser,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0
759,Alexander Esswein,25,16,13,10,2,12,25,48.0,13,4,0,4,9,11,0
760,Oghenekaro Etebo,24,17,9,12,3,12,26,46.2,14,17,3,14,27,10,0
761,Beñat Etxebarria,28,20,12,13,3,13,36,36.1,23,6,1,5,28,12,0
762,Xabier Etxeita,2,2,2,0,0,1,4,25.0,3,3,2,1,7,25,1
763,Jonny Evans,29,22,19,8,2,14,33,42.4,19,22,13,9,48,131,1
764,Franck Evina,2,2,2,0,0,2,2,100.0,0,5,0,5,0,0,0
765,Patrice Evra,6,4,5,1,0,6,8,75.0,2,4,1,3,7,6,0
766,Patrice Evra,6,5,5,1,0,3,6,50.0,3,2,2,0,3,16,0
767,Edu Expósito,1,0,0,0,1,0,1,0.0,1,1,0,1,2,2,0
768,Erik Expósito,1,1,0,1,0,0,6,0.0,6,6,0,6,1,5,0
769,Valentin Eysseric,17,13,7,4,6,6,20,30.0,14,10,2,8,6,6,0
770,Valentin Eysseric,0,0,0,0,0,0,0,,0,4,0,4,1,0,0
771,Imoh Ezekiel,8,6,3,2,3,3,4,75.0,1,4,0,4,2,3,0
772,Marco Fabián,5,3,2,3,0,3,4,75.0,1,2,0,2,3,1,0
773,Łukasz Fabiański,0,0,0,0,0,0,0,,0,0,0,0,0,10,2
774,Fabinho,114,64,38,67,9,48,112,42.9,64,48,13,35,43,62,0
775,Cesc Fàbregas,68,49,30,29,9,18,69,26.1,51,25,4,21,22,26,2
776,Ralf Fährmann,1,0,1,0,0,1,3,33.3,2,1,0,1,1,12,7
777,Fayçal Fajr,62,45,22,34,6,17,66,25.8,49,26,4,22,30,42,0
778,Radamel Falcao,11,6,0,8,3,2,13,15.4,11,13,3,10,10,11,0
779,Diego Falcinelli,1,1,1,0,0,0,5,0.0,5,5,1,4,1,4,0
780,Diego Falcinelli,4,4,1,2,1,1,13,7.7,12,12,2,10,2,9,0
781,Simon Falette,0,0,0,0,0,0,0,,0,0,0,0,1,8,0
782,Simon Falette,34,30,23,10,1,19,31,61.3,12,37,15,22,58,134,1
783,Cesar Falletti,11,7,4,6,1,4,8,50.0,4,10,0,10,0,5,0
784,Iago Falque,41,31,15,20,6,6,43,14.0,37,22,0,22,15,15,0
785,Paolo Faragò,92,67,53,24,15,24,60,40.0,36,41,5,36,23,76,0
786,Imad Faraj,5,2,2,1,2,4,8,50.0,4,1,0,1,4,3,0
787,Davide Faraoni,62,39,36,20,6,28,47,59.6,19,30,8,22,58,76,0
788,Mohamed Fares,50,33,29,17,4,16,42,38.1,26,24,5,19,50,132,2
789,Diego Farias,21,15,3,9,9,6,24,25.0,18,17,0,17,8,6,0
790,Federico Fazio,56,43,38,18,0,25,31,80.6,6,30,22,8,46,161,3
791,Zouhair Feddal,22,14,14,6,2,7,12,58.3,5,17,13,4,36,95,2
792,Nabil Fekir,45,33,11,24,10,8,40,20.0,32,11,0,11,8,5,0
793,Felipe,8,8,4,4,0,2,4,50.0,2,4,3,1,11,29,0
794,Luiz Felipe,40,28,24,16,0,15,25,60.0,10,26,14,12,18,50,1
795,Ohis Felix Uduokhai,42,23,27,13,2,17,24,70.8,7,23,10,13,34,66,6
796,Marouane Fellaini,15,8,6,8,1,2,11,18.2,9,12,3,9,14,19,1
797,Kiko Femenía,36,28,22,11,3,14,27,51.9,13,15,2,13,34,31,1
798,Leroy Fer,44,32,18,21,5,13,30,43.3,17,18,4,14,12,24,3
799,Julien Féret,40,27,10,25,5,14,75,18.7,61,52,7,45,49,58,2
800,Edimilson Fernandes,17,9,10,7,0,9,21,42.9,12,13,1,12,16,8,0
801,Gelson Fernandes,58,46,25,29,4,23,45,51.1,22,23,3,20,16,21,0
802,Andrés Fernández,1,0,1,0,0,0,0,,0,0,0,0,0,4,0
803,Augusto Fernández,3,2,1,2,0,1,3,33.3,2,3,2,1,2,3,0
804,Brian Fernández,0,0,0,0,0,0,1,0.0,1,2,0,2,0,0,0
805,Carlos Fernández,2,1,1,1,0,0,2,0.0,2,1,0,1,0,0,0
806,Federico Fernández,40,29,30,6,4,20,30,66.7,10,35,27,8,38,201,1
807,Raúl Fernández,0,0,0,0,0,0,0,,0,1,0,1,0,10,1
808,Fernandinho,62,35,22,28,12,24,65,36.9,41,38,6,32,47,68,2
809,Alex Ferrari,73,54,42,23,8,36,67,53.7,31,41,15,26,47,117,4
810,Jordan Ferri,20,11,8,11,1,7,20,35.0,13,11,1,10,5,11,2
811,Sam Field,14,11,8,4,2,3,10,30.0,7,6,1,5,11,8,0
812,Afonso Figueiredo,6,3,3,3,0,3,5,60.0,2,0,0,0,0,4,0
813,Gian Filippo Felicioli,13,8,5,5,3,0,4,0.0,4,0,0,0,5,6,0
814,Alfreð Finnbogason,18,13,7,5,6,8,15,53.3,7,15,1,14,14,7,0
815,Roberto Firmino,65,50,9,36,20,8,58,13.8,50,40,2,38,18,10,0
816,Junior Firpo,26,17,15,8,3,10,18,55.6,8,21,2,19,20,37,1
817,Viktor Fischer,4,4,2,1,1,2,5,40.0,3,2,0,2,3,2,0
818,Mathieu Flamini,11,5,3,7,1,4,9,44.4,5,2,0,2,8,8,0
819,Darren Fletcher,47,26,23,20,4,15,55,27.3,40,13,3,10,26,33,3
820,Sergio Floccari,13,9,7,5,1,6,11,54.5,5,6,1,5,2,6,0
821,Alessandro Florenzi,38,28,20,13,5,18,47,38.3,29,19,8,11,44,62,1
822,Phil Foden,1,1,0,1,0,0,1,0.0,1,0,0,0,0,1,0
823,Guessouma Fofana,20,13,8,12,0,6,13,46.2,7,7,1,6,12,11,0
824,Seko Fofana,20,17,8,12,0,4,20,20.0,16,17,3,14,27,26,1
825,Andreu Fontàs,13,9,8,5,0,3,13,23.1,10,9,5,4,14,30,0
826,José Fonte,11,6,5,6,0,2,6,33.3,4,12,9,3,14,37,1
827,Pablo Fornals,52,33,19,26,7,18,60,30.0,42,29,3,26,22,18,0
828,Emil Forsberg,24,17,3,15,6,9,21,42.9,12,19,1,18,8,4,0
829,Fraser Forster,0,0,0,0,0,0,0,,0,0,0,0,0,7,4
830,Steven Fortes,4,2,3,1,0,1,3,33.3,2,0,0,0,3,6,0
831,Marco Fossati,27,13,11,14,2,11,33,33.3,22,19,6,13,23,31,1
832,Iver Fossum,27,19,8,13,6,10,31,32.3,21,28,3,25,15,14,0
833,Ben Foster,1,0,1,0,0,0,7,0.0,7,0,0,0,1,12,1
834,Timothy Fosu-Mensah,42,33,33,8,1,21,34,61.8,13,17,9,8,31,74,1
835,Dimitri Foulquier,25,12,15,8,2,7,17,41.2,10,15,4,11,14,33,0
836,Lilian Fournier,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
837,Raphael Framberger,22,18,14,6,2,15,16,93.8,1,12,3,9,14,15,0
838,Simon Francis,49,34,26,16,7,24,43,55.8,19,29,18,11,49,194,4
839,Mike Frantz,23,16,9,11,3,6,16,37.5,10,13,3,10,13,15,0
840,Ryan Fraser,11,8,7,2,2,7,20,35.0,13,20,4,16,17,34,0
841,Fabian Frei,22,15,7,12,3,8,15,53.3,7,10,0,10,16,17,1
842,Remo Freuler,89,62,35,41,13,27,82,32.9,55,46,13,33,28,37,2
843,Marco Friedl,9,8,4,4,1,7,10,70.0,3,10,1,9,8,17,1
844,Marco Friedl,0,0,0,0,0,0,0,,0,1,0,1,1,0,0
845,Christian Fuchs,41,27,25,12,4,14,40,35.0,26,23,3,20,58,86,0
846,Javi Fuego,20,13,8,11,1,7,14,50.0,7,7,4,3,3,14,0
847,Javi Fuego,34,25,19,12,3,11,28,39.3,17,15,6,9,19,23,0
848,Chris Führich,4,3,1,2,1,2,5,40.0,3,3,0,3,0,1,0
849,Angelo Fulgini,21,11,9,8,4,8,27,29.6,19,21,2,19,20,7,0
850,Niclas Füllkrug,16,11,4,8,4,10,20,50.0,10,22,3,19,8,30,0
851,Jay Fulton,0,0,0,0,0,0,0,,0,0,0,0,0,1,0
852,Ramiro Funes Mori,0,0,0,0,0,0,0,,0,1,1,0,3,14,0
853,Manolo Gabbiadini,3,2,0,2,1,1,15,6.7,14,3,0,3,4,6,0
854,Gabi,80,49,39,37,4,38,104,36.5,66,28,10,18,44,38,0
855,Gabriel,90,69,28,54,8,29,74,39.2,45,38,4,34,38,27,0
856,Mijat Gaćinović,56,44,21,27,8,20,52,38.5,32,38,1,37,39,22,1
857,Roberto Gagliardini,63,45,28,29,6,20,54,37.0,34,18,3,15,45,32,2
858,Nicolás Gaitán,9,6,3,5,1,3,9,33.3,6,2,0,2,1,3,0
859,Milan Gajić,6,3,4,2,0,2,4,50.0,2,7,0,7,4,14,0
860,Serge Gakpé,16,11,9,7,0,6,27,22.2,21,18,1,17,10,15,0
861,Andrey Galabinov,7,5,0,5,2,0,5,0.0,5,17,1,16,2,11,0
862,Álex Gálvez,50,36,26,24,0,22,41,53.7,19,20,11,9,43,74,2
863,Álex Gálvez,11,4,5,6,0,7,12,58.3,5,5,1,4,13,17,0
864,Bruno Gama,1,1,1,0,0,1,3,33.3,2,0,0,0,0,2,0
865,Alessandro Gamberini,13,8,11,2,0,8,12,66.7,4,32,25,7,16,117,1
866,Kévin Gameiro,11,9,3,4,4,1,10,10.0,9,6,0,6,4,11,0
867,Jesús Gámez,4,2,1,0,3,1,3,33.3,2,2,0,2,2,5,0
868,Idrissa Gana Gueye,117,93,65,41,11,35,86,40.7,51,59,9,50,62,48,1
869,Ignatius Ganago,0,0,0,0,0,0,2,0.0,2,1,0,1,0,1,0
870,Najib Gandi,6,5,3,2,1,4,6,66.7,2,4,1,3,4,3,0
871,Ganso,15,11,3,12,0,3,11,27.3,8,7,0,7,2,4,0
872,Ezequiel Garay,18,12,15,3,0,10,14,71.4,4,22,11,11,24,139,0
873,Aleix García,24,14,13,9,2,12,22,54.5,10,9,1,8,17,12,0
874,Borja García,39,18,15,18,6,13,39,33.3,26,31,2,29,30,15,0
875,Dani García,80,59,23,47,10,31,80,38.8,49,28,4,24,70,25,0
876,David García,16,10,10,4,2,8,12,66.7,4,15,8,7,19,33,1
877,Javi García,34,22,18,16,0,13,40,32.5,27,19,12,7,25,78,1
878,Manu García,95,65,38,51,6,24,89,27.0,65,34,11,23,35,67,0
879,Raúl García,82,51,28,36,18,26,71,36.6,45,55,3,52,30,23,0
880,Raúl García,34,25,24,9,1,18,30,60.0,12,18,3,15,19,50,1
881,Samu García,8,6,4,3,1,3,10,30.0,7,4,0,4,6,3,0
882,Samu García,9,7,1,6,2,2,5,40.0,3,3,0,3,1,2,0
883,Sergio García,15,12,1,10,4,3,22,13.6,19,6,3,3,10,12,0
884,Ulisses Garcia,1,1,1,0,0,1,2,50.0,1,0,0,0,0,3,0
885,Luca Garritano,4,3,2,1,1,0,4,0.0,4,3,1,2,1,6,0
886,Bruno Gaspar,20,11,13,6,1,9,15,60.0,6,8,1,7,9,25,0
887,Mario Gaspar,110,66,63,37,10,58,87,66.7,29,58,11,47,58,114,0
888,Gianluca Gaudino,0,0,0,0,0,0,0,,0,1,0,1,0,1,0
889,Dwight Gayle,12,10,2,8,2,1,21,4.8,20,16,2,14,6,17,0
890,Paulo Gazzaniga,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0
891,Marcello Gazzola,10,9,3,6,1,8,12,66.7,4,10,2,8,8,25,0
892,Jean-Philippe Gbamin,78,63,48,26,4,43,65,66.2,22,50,10,40,50,80,0
893,David de Gea,0,0,0,0,0,0,1,0.0,1,1,0,1,0,9,3
894,Theodor Gebre Selassie,67,41,36,25,6,36,57,63.2,21,34,2,32,51,83,1
895,Dennis Geiger,52,36,19,31,2,16,40,40.0,24,38,2,36,15,7,0
896,Johannes Geis,20,15,12,7,1,11,21,52.4,10,13,5,8,10,27,1
897,Jérémy Gélin,37,18,22,14,1,20,53,37.7,33,22,12,10,37,92,3
898,Romain Genevois,48,28,27,13,8,21,39,53.8,18,25,11,14,31,76,0
899,Santiago Gentiletti,4,3,4,0,0,1,6,16.7,5,1,0,1,3,11,1
900,Christian Gentner,91,67,35,44,12,44,84,52.4,40,41,5,36,35,52,0
901,Yannick Gerhardt,37,28,18,14,5,22,34,64.7,12,25,5,20,15,31,0
902,Valère Germain,16,11,5,7,4,3,18,16.7,15,11,0,11,6,19,0
903,Gerson,20,12,10,8,2,2,7,28.6,5,15,2,13,11,11,1
904,Willem Geubbels,2,2,1,1,0,0,1,0.0,1,0,0,0,0,0,0
905,Yassine El Ghanassy,7,4,1,3,3,1,4,25.0,3,1,0,1,4,4,0
906,Anwar El Ghazi,23,18,7,13,3,9,29,31.0,20,11,1,10,7,7,1
907,Rachid Ghezzal,31,24,6,22,3,7,34,20.6,27,17,0,17,11,2,1
908,Faouzi Ghoulam,8,4,3,5,0,4,6,66.7,2,10,2,8,15,19,0
909,Emanuele Giaccherini,7,4,4,2,1,5,25,20.0,20,9,3,6,5,6,0
910,Emanuele Giaccherini,1,1,0,1,0,0,0,,0,0,0,0,0,0,0
911,Niccolò Giannetti,5,4,2,3,0,2,6,33.3,4,1,0,1,1,3,0
912,Kieran Gibbs,41,24,27,10,4,16,30,53.3,14,32,12,20,48,102,0
913,Rafał Gikiewicz,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
914,Carles Gil,6,4,1,4,1,1,5,20.0,4,5,0,5,4,0,0
915,Nacho Gil,10,6,6,2,2,5,21,23.8,16,9,0,9,6,2,0
916,Nacho Gil,6,1,2,4,0,1,8,12.5,7,6,0,6,2,2,0
917,Guillaume Gillet,0,0,0,0,0,0,0,,0,1,1,0,0,0,0
918,Dani Giménez,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
919,Daniel Ginczek,8,4,3,5,0,2,12,16.7,10,16,1,15,5,13,0
920,Matthias Ginter,48,37,27,20,1,35,45,77.8,10,40,17,23,40,114,1
921,Jimmy Giraudon,26,16,20,6,0,10,16,62.5,6,30,22,8,31,128,2
922,Thibault Giresse,0,0,0,0,0,0,0,,0,0,0,0,1,0,0
923,Andrei Girotto,57,38,15,37,5,21,52,40.4,31,32,7,25,15,45,1
924,Olivier Giroud,5,4,1,2,2,1,5,20.0,4,1,0,1,1,4,0
925,Olivier Giroud,4,3,1,2,1,1,3,33.3,2,0,0,0,1,5,0
926,Kamil Glik,36,23,22,12,2,15,29,51.7,14,28,18,10,54,279,2
927,Serge Gnabry,32,22,10,18,4,13,24,54.2,11,15,1,14,8,9,2
928,Joris Gnagnon,42,29,29,9,4,21,31,67.7,10,22,16,6,29,154,2
929,Massimo Gobbi,24,18,13,9,2,11,26,42.3,15,20,5,15,22,90,1
930,Diego Godín,50,33,37,11,2,26,47,55.3,21,33,20,13,59,145,1
931,Edoardo Goldaniga,14,8,10,4,0,5,9,55.6,4,10,5,5,19,56,0
932,Connor Goldson,2,2,1,1,0,1,4,25.0,3,3,3,0,1,9,0
933,Pierluigi Gollini,0,0,0,0,0,0,0,,0,0,0,0,0,1,0
934,André Gomes,19,12,8,10,1,5,13,38.5,8,7,1,6,4,6,0
935,Heurelho Gomes,0,0,0,0,0,0,1,0.0,1,1,0,1,2,15,3
936,Ibai Gómez,19,15,11,4,4,6,30,20.0,24,16,1,15,15,20,1
937,Joe Gomez,58,45,32,23,3,21,40,52.5,19,19,8,11,34,57,1
938,Mario Gómez,6,6,2,3,1,2,6,33.3,4,10,1,9,0,16,0
939,Mario Gómez,13,11,0,8,5,2,10,20.0,8,6,0,6,4,17,0
940,Maxi Gómez,7,4,1,4,2,0,18,0.0,18,9,4,5,3,34,0
941,Papu Gómez,14,9,6,5,3,5,26,19.2,21,16,1,15,22,7,0
942,Sergi Gómez,52,37,38,13,1,20,34,58.8,14,32,22,10,56,118,1
943,Sergio Gómez,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
944,Vicente Gómez,21,13,6,11,4,10,29,34.5,19,18,4,14,17,14,1
945,Alfred Gomis,0,0,0,0,0,0,1,0.0,1,0,0,0,1,10,3
946,Maxime Gonalons,26,18,7,12,7,9,23,39.1,14,15,4,11,23,19,1
947,Anthony Gonçalves,50,31,14,32,4,15,50,30.0,35,27,0,27,25,27,0
948,Vagner Gonçalves,0,0,0,0,0,0,3,0.0,3,2,0,2,0,0,0
949,Jérôme Gondorf,12,9,3,9,0,4,18,22.2,14,11,2,9,6,12,0
950,Adrián González,40,25,14,22,4,12,50,24.0,38,25,8,17,38,34,0
951,Álvaro González,38,26,30,7,1,22,41,53.7,19,34,23,11,53,188,0
952,Bruno González,25,18,18,7,0,13,26,50.0,13,11,3,8,31,107,0
953,Diego González,27,19,20,7,0,18,26,69.2,8,25,10,15,19,69,0
954,Fabio González,2,1,2,0,0,1,4,25.0,3,1,0,1,1,1,0
955,Giancarlo González,20,15,14,5,1,9,13,69.2,4,26,18,8,33,152,1
956,Mario González,0,0,0,0,0,0,0,,0,1,0,1,0,0,0
957,Georges Gope-Fenepej,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
958,Leon Goretzka,50,34,22,22,6,14,50,28.0,36,45,4,41,41,35,0
959,Mathieu Gorgelin,0,0,0,0,0,0,0,,0,0,0,0,0,0,1
960,Andoni Gorosabel,3,2,1,2,0,2,5,40.0,3,1,0,1,4,1,0
961,Robin Gosens,61,46,35,22,4,27,46,58.7,19,17,2,15,22,40,0
962,Dan Gosling,50,25,19,26,5,19,68,27.9,49,36,8,28,25,35,0
963,Mario Götze,50,43,19,24,7,14,34,41.2,20,17,1,16,8,9,0
964,Mohamed Gouaida,3,3,1,1,1,0,0,,0,0,0,0,0,3,0
965,Prince-Désir Gouano,42,29,32,8,2,22,31,71.0,9,58,47,11,49,191,6
966,Lemouya Goudiaby,2,1,0,2,0,1,3,33.3,2,2,1,1,0,3,0
967,Amine Gouiri,1,1,1,0,0,0,1,0.0,1,0,0,0,2,0,0
968,Yoann Gourcuff,7,5,1,3,3,0,2,0.0,2,5,0,5,2,2,0
969,Jeffrey Gouweleeuw,57,44,36,18,3,27,41,65.9,14,36,10,26,54,128,0
970,Julio Gracia,0,0,0,0,0,0,0,,0,0,0,0,1,0,0
971,Max Gradel,63,36,28,21,14,24,72,33.3,48,39,2,37,14,30,0
