,Player,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh
1466,Érik Lamela,6,47,23,48.9,2.29,1.12,0.13,0.26,15.0,2,0,0,5.3,5.3,0.11
1467,Mohamed Lamine Bayo,4,22,10,45.5,3.04,1.38,0.18,0.40,10.4,0,0,0,3.2,3.2,0.15
1468,Sam Lammers,1,23,8,34.8,1.88,0.65,0.04,0.13,11.6,0,0,0,2.5,2.5,0.11
1469,Sam Lammers,1,28,7,25.0,2.85,0.71,0.04,0.14,15.5,0,0,0,2.3,2.3,0.08
1470,Tariq Lamptey,0,5,0,0.0,0.99,0.00,0.00,,20.1,0,0,0,0.2,0.2,0.04
1471,Manuel Lanzini,1,3,1,33.3,1.07,0.36,0.33,1.00,23.1,0,0,0,0.5,0.5,0.18
1472,Aymeric Laporte,0,10,1,10.0,0.91,0.09,0.00,0.00,14.9,0,0,0,0.5,0.5,0.05
1473,Julien Laporte,0,6,2,33.3,0.33,0.11,0.00,0.00,14.8,0,0,0,0.3,0.3,0.05
1474,Cyle Larin,8,49,17,34.7,3.00,1.04,0.12,0.35,14.1,0,2,2,7.5,5.9,0.12
1475,Juan Larios,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1476,Yasser Larouci,1,10,4,40.0,0.50,0.20,0.10,0.25,20.6,0,0,0,0.5,0.5,0.05
1477,Jordan Larsson,0,10,0,0.0,1.94,0.00,0.00,,16.7,0,0,0,1.2,1.2,0.12
1478,Kevin Lasagna,1,52,11,21.2,2.98,0.63,0.02,0.09,18.2,0,0,0,6.0,6.0,0.12
1479,Jamaal Lascelles,0,2,0,0.0,0.83,0.00,0.00,,9.7,0,0,0,0.1,0.1,0.05
1480,Juanmi Latasa,1,15,4,26.7,3.01,0.80,0.07,0.25,16.1,0,0,0,1.1,1.1,0.07
1481,Toni Lato,1,9,1,11.1,0.89,0.10,0.11,1.00,17.3,1,0,0,0.8,0.8,0.09
1482,Danny Latza,0,16,2,12.5,1.69,0.21,0.00,0.00,19.0,1,0,0,0.9,0.9,0.06
1483,Armand Lauriente,7,55,21,38.2,2.28,0.87,0.11,0.29,20.4,10,1,1,4.7,3.9,0.07
1484,Armand Lauriente,1,14,5,35.7,4.74,1.69,0.07,0.20,18.2,2,0,0,1.8,1.8,0.13
1485,Roméo Lavia,1,12,3,25.0,0.49,0.12,0.08,0.33,27.0,0,0,0,0.4,0.4,0.03
1486,Lázaro,6,25,12,48.0,3.14,1.51,0.24,0.50,15.0,0,0,0,4.0,4.0,0.16
1487,Valentino Lazaro,0,7,2,28.6,0.46,0.13,0.00,0.00,14.0,0,0,0,0.4,0.4,0.06
1488,Marko Lazetić,0,1,0,0.0,10.00,0.00,0.00,,13.2,0,0,0,0.1,0.1,0.06
1489,Darko Lazović,4,43,14,32.6,1.73,0.56,0.09,0.29,18.8,4,0,0,3.6,3.6,0.08
1490,Manuel Lazzari,0,6,2,33.3,0.29,0.10,0.00,0.00,17.7,0,0,0,0.3,0.3,0.05
1491,Théo Le Bris,2,10,4,40.0,0.62,0.25,0.20,0.50,14.0,0,0,0,1.1,1.1,0.11
1492,Julien Le Cardinal,0,5,2,40.0,2.73,1.09,0.00,0.00,9.6,0,0,0,0.6,0.6,0.11
1493,Jérémy Le Douaron,10,55,23,41.8,2.39,1.00,0.18,0.43,11.1,0,0,0,8.4,8.4,0.16
1494,Enzo Le Fée,5,45,18,40.0,1.34,0.54,0.11,0.28,23.4,8,0,0,3.5,3.5,0.08
1495,Vincent Le Goff,0,17,6,35.3,0.46,0.16,0.00,0.00,18.3,0,0,0,1.2,1.2,0.07
1496,Maxime Le Marchand,0,8,0,0.0,0.36,0.00,0.00,,19.1,0,0,0,0.6,0.6,0.08
1497,Robin Le Normand,0,12,2,16.7,0.39,0.06,0.00,0.00,12.8,0,0,0,1.0,1.0,0.08
1498,Rafael Leão,15,92,29,31.5,3.42,1.08,0.16,0.52,17.9,0,0,0,10.8,10.8,0.12
1499,Paolo Lebas,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1500,Jean-Louis Leca,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1501,Benjamin Lecomte,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1502,Benjamin Lecomte,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1503,Jeremías Ledesma,0,1,0,0.0,0.03,0.00,0.00,,11.2,0,0,0,0.0,0.0,0.05
1504,Pierre Lees-Melou,5,43,13,30.2,1.40,0.42,0.12,0.38,23.8,2,0,0,2.1,2.1,0.05
1505,Diogo Leite,0,12,0,0.0,0.48,0.00,0.00,,14.8,0,0,0,0.8,0.8,0.07
1506,Maxim Leitsch,0,2,1,50.0,0.27,0.14,0.00,0.00,19.1,0,0,0,0.2,0.2,0.09
1507,Florian Lejeune,4,41,14,34.1,1.44,0.49,0.10,0.29,28.0,18,0,0,2.8,2.8,0.07
1508,Iñigo Lekue,0,9,1,11.1,0.61,0.07,0.00,0.00,26.7,0,0,0,0.2,0.2,0.02
1509,Thomas Lemar,1,13,6,46.2,0.93,0.43,0.08,0.17,21.1,0,0,0,0.9,0.9,0.07
1510,Félix Lemaréchal,0,2,0,0.0,0.62,0.00,0.00,,22.6,0,0,0,0.1,0.1,0.04
1511,Dexter Lembikisa,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1512,Mario Lemina,0,9,2,22.2,0.62,0.14,0.00,0.00,27.4,0,0,0,0.3,0.3,0.03
1513,Mario Lemina,0,6,3,50.0,0.64,0.32,0.00,0.00,20.1,0,0,0,0.3,0.3,0.05
1514,Tim Lemperle,0,2,0,0.0,1.36,0.00,0.00,,12.6,0,0,0,0.1,0.1,0.06
1515,Clément Lenglet,0,13,2,15.4,0.58,0.09,0.00,0.00,15.5,0,0,0,1.0,1.0,0.07
1516,Bernd Leno,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1517,Christopher Lenz,0,12,2,16.7,0.84,0.14,0.00,0.00,23.4,1,0,0,0.6,0.6,0.05
1518,Donovan Léon,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1519,Sergio León,6,26,15,57.7,1.75,1.01,0.19,0.33,16.3,0,1,2,3.9,2.3,0.09
1520,Johann Lepenant,1,19,1,5.3,0.88,0.05,0.05,1.00,23.8,0,0,0,0.9,0.9,0.05
1521,Mehdi Léris,1,30,12,40.0,1.10,0.44,0.03,0.08,12.8,0,0,0,3.4,3.4,0.11
1522,Jefferson Lerma,5,35,10,28.6,0.97,0.28,0.14,0.50,17.6,0,0,0,2.6,2.6,0.07
1523,Benjamin Leroy,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1524,Léo Leroy,0,18,6,33.3,1.36,0.45,0.00,0.00,20.6,1,0,0,1.1,1.1,0.06
1525,Alexandre Letellier,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1526,Ruan Levine,0,2,1,50.0,7.50,3.75,0.00,0.00,13.1,0,0,0,0.2,0.2,0.08
1527,Robert Lewandowski,23,134,56,41.8,4.24,1.77,0.17,0.41,13.8,5,0,1,24.3,23.5,0.18
1528,Jamie Leweling,1,9,5,55.6,3.06,1.70,0.11,0.20,16.7,0,0,0,0.7,0.7,0.07
1529,Jamal Lewis,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1530,Rico Lewis,0,5,2,40.0,0.50,0.20,0.00,0.00,21.1,0,0,0,0.2,0.2,0.04
1531,Keane Lewis-Potter,0,7,2,28.6,1.96,0.56,0.00,0.00,14.1,0,0,0,0.5,0.5,0.07
1532,Dimitri Liénard,0,13,2,15.4,0.76,0.12,0.00,0.00,21.8,2,0,0,0.6,0.6,0.04
1533,Philipp Lienhart,1,17,3,17.6,0.61,0.11,0.06,0.33,16.4,0,0,0,1.4,1.4,0.08
1534,Matthijs de Ligt,3,23,8,34.8,0.86,0.30,0.13,0.38,16.0,0,0,0,1.1,1.1,0.05
1535,Dimitris Limnios,0,1,0,0.0,2.31,0.00,0.00,,19.5,0,0,0,0.0,0.0,0.02
1536,Victor Lindelöf,0,3,0,0.0,0.20,0.00,0.00,,7.9,0,0,0,0.3,0.3,0.09
1537,Jesper Lindstrøm,7,45,19,42.2,2.41,1.02,0.16,0.37,18.3,4,0,0,5.9,5.9,0.13
1538,Karol Linetty,1,16,4,25.0,0.76,0.19,0.06,0.25,20.9,0,0,0,1.0,1.0,0.06
1539,Jesse Lingard,0,10,2,20.0,0.98,0.20,0.00,0.00,19.3,0,0,0,1.0,1.0,0.10
1540,Samuel Lino,6,96,33,34.4,2.99,1.03,0.06,0.18,17.9,0,0,0,7.8,7.7,0.08
1541,Pol Lirola,1,1,1,100.0,0.14,0.14,1.00,1.00,10.5,0,0,0,0.2,0.2,0.20
1542,Mateusz Lis,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1543,Marcin Listkowski,0,1,0,0.0,1.17,0.00,0.00,,13.9,0,0,0,0.1,0.1,0.05
1544,Valentino Livramento,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1545,Dejan Ljubicic,5,34,14,41.2,1.79,0.74,0.12,0.29,22.1,0,1,1,3.3,2.6,0.08
1546,Javier Llabrés,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1547,Diego Llorente,0,6,0,0.0,0.83,0.00,0.00,,12.5,0,0,0,0.7,0.7,0.12
1548,Diego Llorente,0,4,1,25.0,0.63,0.16,0.00,0.00,11.4,0,0,0,0.4,0.4,0.10
1549,Marcos Llorente,1,24,9,37.5,1.27,0.48,0.04,0.11,17.9,0,0,0,2.1,2.1,0.09
1550,Hugo Lloris,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1551,Giovani Lo Celso,2,30,7,23.3,2.40,0.56,0.07,0.29,19.8,3,0,0,2.4,2.4,0.08
1552,Stanislav Lobotka,1,11,4,36.4,0.32,0.12,0.09,0.25,22.3,0,0,0,0.6,0.6,0.06
1553,Manuel Locatelli,0,29,12,41.4,1.07,0.44,0.00,0.00,23.9,0,0,0,1.5,1.5,0.05
1554,Luka Lochoshvili,1,8,2,25.0,0.39,0.10,0.13,0.50,16.3,0,0,0,0.6,0.6,0.08
1555,Bradley Locko,0,5,0,0.0,0.42,0.00,0.00,,22.3,0,0,0,0.2,0.2,0.04
1556,Bradley Locko,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1557,Renan Lodi,0,15,0,0.0,0.61,0.00,0.00,,19.9,2,0,0,1.0,1.0,0.06
1558,Ruben Loftus-Cheek,0,9,2,22.2,0.53,0.12,0.00,0.00,18.6,0,0,0,0.8,0.8,0.09
1559,Sean Longstaff,1,33,7,21.2,1.18,0.25,0.03,0.14,16.0,0,0,0,3.6,3.6,0.11
1560,Ademola Lookman,13,49,23,46.9,2.55,1.20,0.20,0.43,15.8,1,3,3,9.1,6.7,0.14
1561,Anthony Lopes,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1562,Rony Lopes,7,57,20,35.1,2.19,0.77,0.12,0.35,19.3,5,0,0,4.9,4.9,0.09
1563,David López,3,11,8,72.7,0.60,0.44,0.27,0.38,16.9,0,0,0,1.5,1.5,0.14
1564,Diego López,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1565,Diego López,3,12,8,66.7,2.42,1.61,0.25,0.38,10.5,0,0,0,3.5,3.5,0.30
1566,Maxime Lopez,0,16,5,31.3,0.63,0.20,0.00,0.00,22.7,0,0,0,1.0,1.0,0.06
1567,Pau López,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1568,Unai López,1,26,10,38.5,1.87,0.72,0.04,0.10,26.5,2,0,0,1.3,1.3,0.05
1569,Dion Lopy,0,18,4,22.2,1.17,0.26,0.00,0.00,23.3,0,0,0,0.9,0.9,0.05
1570,Anthony Losilla,2,27,8,29.6,0.89,0.26,0.07,0.25,17.2,0,0,0,1.9,1.9,0.07
1571,Jordan Lotomba,0,13,5,38.5,0.48,0.18,0.00,0.00,19.8,0,0,0,0.9,0.9,0.07
1572,Matteo Lovato,0,1,0,0.0,0.11,0.00,0.00,,22.0,0,0,0,0.0,0.0,0.02
1573,Dejan Lovren,1,13,3,23.1,0.80,0.19,0.08,0.33,12.5,1,0,0,0.8,0.8,0.06
1574,Sandi Lovrić,5,71,18,25.4,2.74,0.69,0.07,0.28,22.3,4,0,0,4.8,4.8,0.07
1575,Jamal Lowe,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1576,Anthony Lozano,1,30,8,26.7,1.87,0.50,0.03,0.13,16.7,0,0,0,2.6,2.6,0.09
1577,Hirving Lozano,3,41,13,31.7,2.30,0.73,0.05,0.15,18.5,0,1,1,5.4,4.6,0.11
1578,Pol Lozano,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1579,Jean Lucas,0,5,3,60.0,1.55,0.93,0.00,0.00,18.3,0,0,0,0.6,0.6,0.12
1580,Jhon Lucumí,0,11,2,18.2,0.34,0.06,0.00,0.00,14.5,0,0,0,0.7,0.7,0.06
1581,José Luis Gayà,1,22,8,36.4,0.73,0.27,0.05,0.13,23.8,2,0,1,1.9,1.1,0.05
1582,José Luis Morales,7,41,21,51.2,3.05,1.56,0.17,0.33,14.7,0,0,0,6.5,6.5,0.17
1583,José Luis Palomino,1,6,3,50.0,0.71,0.36,0.17,0.33,12.6,0,0,0,0.5,0.5,0.09
1584,Douglas Luiz,6,34,12,35.3,1.05,0.37,0.18,0.50,25.0,7,0,0,2.8,2.8,0.08
1585,Romelu Lukaku,10,49,20,40.8,2.66,1.08,0.16,0.40,15.0,0,2,2,9.0,7.4,0.15
1586,Castello Lukeba,2,13,5,38.5,0.39,0.15,0.15,0.40,10.2,0,0,0,1.2,1.2,0.09
1587,Dodi Lukebakio,11,59,22,37.3,2.22,0.83,0.10,0.27,20.3,1,5,5,8.6,4.7,0.08
1588,Saša Lukić,0,5,1,20.0,1.09,0.22,0.00,0.00,27.1,0,0,0,0.1,0.1,0.02
1589,Saša Lukić,2,15,3,20.0,1.13,0.23,0.07,0.33,20.2,1,1,1,1.7,0.9,0.06
1590,Andriy Lunin,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1591,Andrey Lunyov,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1592,Sebastiano Luperto,2,18,4,22.2,0.52,0.11,0.11,0.50,12.7,0,0,0,1.2,1.2,0.07
1593,Lyanco,1,12,4,33.3,0.92,0.31,0.08,0.25,19.1,0,0,0,0.6,0.6,0.05
1594,Charalambos Lykogiannis,2,19,6,31.6,1.54,0.49,0.11,0.33,25.1,5,0,0,0.8,0.8,0.04
1595,Youssouf M'Changama,0,18,2,11.1,1.50,0.17,0.00,0.00,30.3,7,0,0,0.6,0.6,0.03
1596,Awer Mabil,0,3,1,33.3,1.64,0.55,0.00,0.00,17.3,0,0,0,0.2,0.2,0.05
1597,Alexis Mac Allister,10,80,28,35.0,2.49,0.87,0.05,0.14,22.5,8,6,6,12.1,7.3,0.09
1598,Deiver Machado,4,18,7,38.9,0.74,0.29,0.22,0.57,19.3,1,0,0,1.3,1.3,0.07
1599,Darwin Machís,0,19,6,31.6,2.85,0.90,0.00,0.00,18.7,0,0,0,1.1,1.1,0.06
1600,James Maddison,10,83,27,32.5,3.01,0.98,0.11,0.33,21.1,13,1,2,8.7,6.6,0.08
1601,Noni Madueke,1,12,6,50.0,1.68,0.84,0.08,0.17,15.6,0,0,0,0.9,0.9,0.08
1602,Pablo Maffeo,2,21,4,19.0,0.64,0.12,0.10,0.50,17.4,0,0,0,1.8,1.8,0.08
1603,Gabriel Magalhães,3,32,9,28.1,0.84,0.24,0.09,0.33,11.9,0,0,0,5.1,5.1,0.16
1604,Lisandro Magallán,0,6,2,33.3,0.60,0.20,0.00,0.00,11.2,0,0,0,0.6,0.6,0.11
1605,Soungoutou Magassa,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1606,Giulio Maggiore,0,6,0,0.0,0.60,0.00,0.00,,16.7,0,0,0,0.5,0.5,0.08
1607,Giangiacomo Magnani,0,7,1,14.3,0.41,0.06,0.00,0.00,19.1,0,0,0,0.5,0.5,0.07
1608,Hugo Magnetti,1,17,6,35.3,0.91,0.32,0.06,0.17,24.7,0,0,0,0.8,0.8,0.05
1609,Yohann Magnin,0,17,1,5.9,0.64,0.04,0.00,0.00,19.8,0,0,0,1.1,1.1,0.06
1610,Harry Maguire,0,3,0,0.0,0.35,0.00,0.00,,9.0,0,0,0,0.3,0.3,0.12
1611,Jon Magunacelaya,0,1,1,100.0,1.38,1.38,0.00,0.00,10.8,0,0,0,0.0,0.0,0.02
1612,Riyad Mahrez,5,42,12,28.6,1.97,0.56,0.10,0.33,17.2,7,1,1,5.6,4.8,0.11
1613,Arne Maier,5,28,10,35.7,1.29,0.46,0.18,0.50,21.1,3,0,0,1.6,1.6,0.06
1614,Mike Maignan,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1615,Linton Maina,3,35,13,37.1,1.41,0.52,0.09,0.23,15.3,0,0,0,4.6,4.6,0.13
1616,Kobbie Mainoo,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1617,Ainsley Maitland-Niles,0,1,1,100.0,0.06,0.06,0.00,0.00,31.4,0,0,0,0.0,0.0,0.02
1618,Jordan Majchrzak,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1619,Lovro Majer,2,33,11,33.3,1.78,0.59,0.03,0.09,20.4,5,1,1,3.3,2.5,0.08
1620,Jean-Victor Makengo,0,7,0,0.0,0.78,0.00,0.00,,21.4,0,0,0,0.4,0.4,0.05
1621,Jean-Victor Makengo,0,5,2,40.0,0.42,0.17,0.00,0.00,26.9,0,0,0,0.1,0.1,0.03
1622,Béni Makouana,0,6,1,16.7,2.73,0.45,0.00,0.00,13.9,0,0,0,0.8,0.8,0.14
1623,Nemanja Maksimović,0,18,7,38.9,0.79,0.31,0.00,0.00,14.2,0,0,0,1.8,1.8,0.10
1624,Tyrell Malacia,0,5,2,40.0,0.32,0.13,0.00,0.00,22.1,0,0,0,0.2,0.2,0.05
1625,Lorenzo Malagrida,0,2,2,100.0,1.65,1.65,0.00,0.00,13.3,0,0,0,0.2,0.2,0.08
1626,Daniel Maldini,2,15,6,40.0,2.15,0.86,0.13,0.33,19.0,1,0,0,1.2,1.2,0.08
1627,Youssef Maleh,0,7,0,0.0,2.12,0.00,0.00,,15.9,0,0,0,0.6,0.6,0.08
1628,Youssef Maleh,0,6,1,16.7,0.80,0.13,0.00,0.00,21.0,0,0,0,0.3,0.3,0.05
1629,Donyell Malen,9,64,30,46.9,3.38,1.58,0.14,0.30,15.9,3,0,0,9.1,9.1,0.15
1630,Ruslan Malinovskyi,1,19,6,31.6,3.09,0.98,0.05,0.17,25.6,0,0,0,0.6,0.6,0.03
1631,Ruslan Malinovskyi,1,35,7,20.0,2.57,0.51,0.03,0.14,24.3,6,0,0,2.3,2.3,0.06
1632,Hugo Mallo,0,19,7,36.8,0.79,0.29,0.00,0.00,13.0,0,0,0,1.4,1.4,0.07
1633,Mickael Malsa,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1634,Giorgi Mamardashvili,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1635,Hianga Mananga Mbock,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1636,Gianluca Mancini,1,22,5,22.7,0.69,0.16,0.05,0.20,13.1,0,0,0,2.3,2.3,0.10
1637,Steve Mandanda,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1638,Reinildo Mandava,0,6,0,0.0,0.29,0.00,0.00,,22.7,0,0,0,0.4,0.4,0.06
1639,Aïssa Mandi,0,2,2,100.0,0.12,0.12,0.00,0.00,19.9,0,0,0,0.1,0.1,0.05
1640,Rolando Mandragora,2,37,5,13.5,1.71,0.23,0.05,0.40,22.9,2,0,0,1.5,1.5,0.04
1641,Sadio Mané,7,53,20,37.7,3.35,1.26,0.11,0.30,12.8,0,1,2,8.9,7.2,0.14
1642,Orel Mangala,1,9,3,33.3,0.52,0.17,0.11,0.33,20.7,0,0,0,0.6,0.6,0.06
1643,Thomas Mangani,1,9,0,0.0,0.61,0.00,0.00,,27.1,2,1,2,2.0,0.4,0.05
1644,Vito Mannone,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1645,Javier Manquillo,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1646,Myziane Maolida,1,6,2,33.3,2.33,0.78,0.17,0.50,17.2,0,0,0,0.5,0.5,0.08
1647,Myziane Maolida,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1648,Faitout Maouassa,5,34,12,35.3,1.59,0.56,0.15,0.42,20.1,1,0,0,3.3,3.3,0.10
1649,Sekou Mara,1,17,4,23.5,2.76,0.65,0.06,0.25,16.2,0,0,0,1.0,1.0,0.06
1650,Marcão,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1651,Solly March,7,74,31,41.9,2.45,1.03,0.09,0.23,16.2,1,0,0,8.1,8.1,0.11
1652,Agustín Marchesín,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1653,Federico Marchetti,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1654,Vincent Marchetti,0,37,9,24.3,1.36,0.33,0.00,0.00,22.8,1,0,0,2.3,2.3,0.06
1655,Riccardo Marchizza,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1656,Gian Marco Ferrari,1,8,1,12.5,0.32,0.04,0.13,1.00,10.6,0,0,0,1.2,1.2,0.15
1657,Emiliano Marcondes,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1658,Óscar de Marcos,1,4,2,50.0,0.13,0.06,0.25,0.50,20.3,0,0,0,0.4,0.4,0.10
1659,Alberto Marí,1,2,1,50.0,2.09,1.05,0.50,1.00,10.7,0,0,0,0.2,0.2,0.12
1660,José Mari,0,5,2,40.0,1.13,0.45,0.00,0.00,24.1,0,0,0,0.1,0.1,0.02
1661,Pablo Marí,1,10,2,20.0,0.36,0.07,0.10,0.50,15.2,0,0,0,0.6,0.6,0.06
1662,José María Giménez,2,22,8,36.4,0.82,0.30,0.09,0.25,14.1,0,0,0,2.0,2.0,0.09
1663,Mariano,0,5,0,0.0,2.87,0.00,0.00,,10.3,0,0,0,0.6,0.6,0.11
1664,Pablo Marín,0,9,4,44.4,2.25,1.00,0.00,0.00,16.6,0,0,0,1.2,1.2,0.14
1665,Răzvan Marin,2,33,8,24.2,1.17,0.28,0.06,0.25,27.6,10,0,0,1.4,1.4,0.04
1666,Diego Mariño,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1667,Guillermo Maripán,3,16,6,37.5,0.67,0.25,0.19,0.50,10.7,0,0,0,1.6,1.6,0.10
1668,Marlon,0,5,1,20.0,0.28,0.06,0.00,0.00,11.0,0,0,0,0.3,0.2,0.05
1669,Omar Marmoush,5,48,16,33.3,2.93,0.98,0.10,0.31,15.0,1,0,0,6.1,6.1,0.13
1670,Marquinhos,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1671,Marquinhos,2,18,4,22.2,0.60,0.13,0.11,0.50,9.2,0,0,0,2.1,2.1,0.11
1672,Luca Marrone,0,1,0,0.0,0.67,0.00,0.00,,17.6,0,0,0,0.1,0.1,0.10
1673,Eric Martel,1,28,8,28.6,1.25,0.36,0.04,0.13,20.6,0,0,0,1.7,1.7,0.06
1674,Roger Martí,0,6,2,33.3,0.82,0.27,0.00,0.00,15.6,0,0,0,0.6,0.6,0.09
1675,Roger Martí,1,15,3,20.0,2.11,0.42,0.07,0.33,14.9,0,0,0,2.5,2.5,0.16
1676,Anthony Martial,6,26,12,46.2,2.39,1.10,0.19,0.42,13.2,0,1,1,6.2,5.5,0.21
1677,Aarón Martín,5,18,7,38.9,0.88,0.34,0.28,0.71,25.9,8,0,1,2.2,1.4,0.08
1678,Ander Martin,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1679,Andrés Martín,0,4,2,50.0,1.76,0.88,0.00,0.00,13.7,0,0,0,0.5,0.5,0.12
1680,Carlos Martín,0,1,1,100.0,3.21,3.21,0.00,0.00,16.9,0,0,0,0.1,0.1,0.06
1681,Iván Martín,3,18,8,44.4,1.02,0.45,0.17,0.38,15.7,0,0,0,2.4,2.4,0.13
1682,Jonas Martin,0,1,0,0.0,0.32,0.00,0.00,,7.6,0,0,0,0.1,0.1,0.12
1683,Gabriel Martinelli,15,79,30,38.0,2.55,0.97,0.19,0.50,15.4,2,0,0,9.1,9.1,0.12
1684,Arnau Martinez,3,20,3,15.0,0.66,0.10,0.15,1.00,12.7,0,0,0,1.9,1.9,0.10
1685,Emiliano Martínez,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1686,Iñigo Martínez,1,10,2,20.0,0.67,0.13,0.10,0.50,15.1,3,0,0,0.8,0.8,0.08
1687,Lautaro Martínez,21,125,51,40.8,4.37,1.78,0.16,0.39,15.1,0,1,2,18.1,16.5,0.14
1688,Lisandro Martínez,1,10,1,10.0,0.43,0.04,0.10,1.00,14.8,0,0,0,0.5,0.5,0.05
1689,Lucas Martínez Quarta,1,27,10,37.0,1.12,0.41,0.04,0.10,13.9,0,0,0,2.5,2.5,0.09
1690,Roger Martínez,0,1,0,0.0,12.86,0.00,0.00,,26.5,0,0,0,0.0,0.0,0.03
1691,Gelson Martins,0,12,3,25.0,3.13,0.78,0.00,0.00,15.9,0,0,0,0.8,0.8,0.06
1692,Adam Marušić,0,16,7,43.8,0.52,0.23,0.00,0.00,24.0,0,0,0,0.7,0.7,0.04
1693,Omar Mascarell,0,9,3,33.3,0.33,0.11,0.00,0.00,22.1,1,0,0,0.4,0.4,0.05
1694,Adam Masina,2,2,2,100.0,0.23,0.23,1.00,1.00,12.3,0,0,0,0.1,0.1,0.04
1695,Jordi Masip,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1696,Erhan Mašović,4,17,10,58.8,0.70,0.41,0.24,0.40,14.0,1,0,0,2.6,2.6,0.15
1697,Han-Noah Massengo,0,13,1,7.7,1.05,0.08,0.00,0.00,18.9,0,0,0,1.4,1.4,0.11
1698,Yanis Massolin,0,1,0,0.0,1.50,0.00,0.00,,21.4,0,0,0,0.0,0.0,0.05
1699,Jaime Mata,1,14,5,35.7,2.88,1.03,0.07,0.20,12.0,0,0,0,1.9,1.9,0.15
1700,Pape Matar Sarr,0,2,0,0.0,0.83,0.00,0.00,,27.3,0,0,0,0.1,0.1,0.03
1701,Eliot Matazo,1,4,3,75.0,0.31,0.23,0.25,0.33,22.9,0,0,0,0.2,0.2,0.05
1702,Jean-Philippe Mateta,2,27,7,25.9,3.16,0.82,0.07,0.29,12.2,0,0,0,3.4,3.4,0.13
1703,Nemanja Matić,2,11,4,36.4,0.53,0.19,0.18,0.50,16.3,0,0,0,1.0,1.0,0.09
1704,Joël Matip,1,5,3,60.0,0.41,0.25,0.20,0.33,8.3,0,0,0,0.7,0.7,0.17
1705,Henning Matriciani,0,3,0,0.0,0.14,0.00,0.00,,19.4,0,0,0,0.2,0.2,0.06
1706,Chrislain Matsima,0,1,0,0.0,0.40,0.00,0.00,,10.5,0,0,0,0.1,0.1,0.06
1707,Chrislain Matsima,0,3,2,66.7,0.61,0.40,0.00,0.00,8.0,0,0,0,0.7,0.7,0.22
1708,Jean Mattéo Bahoya,0,4,0,0.0,1.33,0.00,0.00,,15.4,0,0,0,0.5,0.5,0.13
