,Player,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,TklDribblers,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Clr,Err
639,Mustapha Diallo,16,11,6,9,1,5,13,38.5,8,7,1,6,10,14,1
640,Mohamed Diamé,76,46,35,36,5,16,54,29.6,38,42,9,33,30,39,1
641,Grady Diangana,20,9,8,8,4,5,14,35.7,9,11,0,11,1,4,0
642,Lassana Diarra,2,1,0,2,0,0,1,0.0,1,0,0,0,2,3,0
643,Amadou Diawara,12,4,1,9,2,4,5,80.0,1,6,0,6,11,12,0
644,Brahim Díaz,9,7,5,4,0,3,8,37.5,5,2,0,2,0,0,0
645,Javier Díaz,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
646,Bakaye Dibassy,38,26,18,16,4,18,27,66.7,9,40,21,19,44,102,0
647,Lorenzo Dickmann,5,4,4,1,0,5,7,71.4,2,0,0,0,1,5,0
648,Daniel Didavi,21,15,8,10,3,7,20,35.0,13,11,1,10,4,5,0
649,Étienne Didot,41,29,12,27,2,17,44,38.6,27,37,10,27,37,35,0
650,Adrián Diéguez,16,10,11,4,1,9,16,56.3,7,9,4,5,12,46,1
651,Eric Dier,26,16,7,15,4,19,47,40.4,28,27,12,15,21,46,1
652,Tim Dierßen,0,0,0,0,0,0,0,,0,1,0,1,0,0,0
653,Lucas Digne,71,46,45,18,8,28,45,62.2,17,43,9,34,60,116,0
654,Mitchell Dijks,30,18,19,7,4,13,36,36.1,23,18,1,17,23,49,0
655,Javairô Dilrosun,14,10,7,5,2,3,7,42.9,4,18,2,16,7,9,0
656,Federico Dimarco,22,7,10,8,4,10,20,50.0,10,13,6,7,15,27,0
657,Stole Dimitrievski,0,0,0,0,0,0,1,0.0,1,0,0,0,0,8,1
658,Tristan Dingomé,27,15,11,10,6,7,24,29.2,17,16,3,13,11,5,0
659,Ismaël Diomandé,28,15,15,12,1,11,20,55.0,9,17,7,10,10,37,0
660,Federico Dionisi,3,1,0,2,1,0,2,0.0,2,0,0,0,0,0,0
661,Lois Diony,17,12,3,9,5,4,10,40.0,6,14,0,14,1,9,0
662,Issa Diop,68,38,47,21,0,37,57,64.9,20,58,36,22,64,161,4
663,Papakouli Diop,66,40,14,44,8,14,34,41.2,20,21,1,20,37,27,0
664,Sofiane Diop,12,7,3,6,3,1,15,6.7,14,6,0,6,8,6,0
665,Assane Dioussé,24,16,11,8,5,10,23,43.5,13,14,4,10,19,13,2
666,Assane Dioussé,6,4,3,3,0,2,4,50.0,2,2,0,2,1,7,1
667,Axel Disasi,2,1,1,1,0,1,2,50.0,1,2,1,1,2,16,0
668,Djené,54,34,43,11,0,26,43,60.5,17,27,11,16,74,154,3
669,Koffi Djidji,37,23,27,9,1,12,20,60.0,8,26,19,7,24,72,1
670,Koffi Djidji,1,1,1,0,0,0,0,,0,1,1,0,1,3,0
671,Alexander Djiku,48,37,33,13,2,23,43,53.5,20,56,31,25,83,183,3
672,Papy Djilobodji,1,1,1,0,0,0,0,,0,4,2,2,0,11,0
673,Berat Djimsiti,32,22,18,12,2,13,29,44.8,16,21,11,10,34,96,0
674,Johan Djourou,3,1,3,0,0,2,2,100.0,0,5,3,2,4,20,0
675,Marko Dmitrović,0,0,0,0,0,0,0,,0,0,0,0,2,11,3
676,Matt Doherty,67,42,48,15,4,35,58,60.3,23,49,7,42,60,107,2
677,Keagan Dolly,1,1,0,1,0,0,3,0.0,3,0,0,0,0,0,0
678,Jaume Doménech,0,0,0,0,0,0,1,0.0,1,0,0,0,0,1,0
679,Giulio Donati,9,7,6,3,0,8,10,80.0,2,5,3,2,16,24,0
680,Ji Dong-won,10,6,5,3,2,6,16,37.5,10,13,2,11,8,10,0
681,Anastasios Donis,15,13,8,4,3,3,11,27.3,8,7,0,7,4,0,0
682,Gianluigi Donnarumma,1,1,1,0,0,1,2,50.0,1,0,0,0,1,13,3
683,Godfred Donsah,3,1,3,0,0,3,5,60.0,2,4,2,2,0,7,0
684,Riccardo Doratiotto,1,1,0,0,1,0,0,,0,0,0,0,0,0,0
685,Mathieu Dossevi,42,28,20,11,11,13,40,32.5,27,29,1,28,33,13,0
686,Abdoulaye Doucouré,71,38,27,32,12,19,57,33.3,38,31,8,23,34,55,5
687,Cheick Doukouré,13,7,3,7,3,4,15,26.7,11,10,2,8,3,3,1
688,Moussa Doumbia,28,13,13,13,2,11,39,28.2,28,7,2,5,7,13,0
689,Seydou Doumbia,5,1,1,2,2,0,2,0.0,2,2,0,2,3,1,0
690,Souleyman Doumbia,11,7,9,2,0,6,10,60.0,4,6,1,5,4,20,0
691,Aleksandar Dragović,18,12,14,4,0,9,14,64.3,5,15,8,7,25,66,0
692,Bartłomiej Drągowski,0,0,0,0,0,0,0,,0,0,0,0,0,2,0
693,Bartłomiej Drągowski,0,0,0,0,0,0,1,0.0,1,0,0,0,0,7,1
694,Julian Draxler,41,22,11,19,11,16,43,37.2,27,20,1,19,15,2,1
695,Luke Dreher,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
696,Josip Drmić,2,0,0,2,0,1,2,50.0,1,1,0,1,1,0,0
697,Jaroslav Drobný,0,0,0,0,0,0,0,,0,0,0,0,0,1,0
698,Óscar Duarte,12,5,7,5,0,4,7,57.1,3,7,7,0,13,34,0
699,Rubén Duarte,72,35,45,20,7,34,64,53.1,30,46,12,34,57,130,1
700,Leo Dubois,51,22,25,21,5,20,35,57.1,15,30,10,20,22,61,1
701,Martin Dúbravka,2,0,2,0,0,1,3,33.3,2,0,0,0,0,20,5
702,Marvin Ducksch,3,1,0,2,1,1,5,20.0,4,4,0,4,4,11,0
703,Ondrej Duda,54,33,13,35,6,15,55,27.3,40,36,4,32,15,17,1
704,Shane Duffy,35,20,23,7,5,14,25,56.0,11,57,47,10,36,244,3
705,Demeaco Duhaney,1,0,1,0,0,1,3,33.3,2,2,0,2,1,1,0
706,Paul Dummett,34,22,24,9,1,19,32,59.4,13,25,11,14,37,133,0
707,Alfred Duncan,33,21,15,15,3,19,48,39.6,29,20,6,14,15,18,0
708,Lewis Dunk,42,26,31,10,1,17,39,43.6,22,49,38,11,46,196,5
709,Maxime Dupé,0,0,0,0,0,0,0,,0,0,0,0,0,3,1
710,Erik Durm,35,22,24,8,3,14,33,42.4,19,26,6,20,41,42,0
711,Jimmy Durmaz,34,22,8,13,13,15,38,39.5,23,14,2,12,11,16,1
712,Riza Durmisi,4,4,2,0,2,2,3,66.7,1,0,0,0,1,9,0
713,Hugo Duro,6,4,1,2,3,3,6,50.0,3,6,1,5,3,4,0
714,Raphael Dwamena,0,0,0,0,0,0,0,,0,2,1,1,0,2,0
715,Paulo Dybala,17,8,3,9,5,7,23,30.4,16,20,2,18,14,1,0
716,Edin Džeko,13,7,3,5,5,4,16,25.0,12,10,1,9,0,36,1
717,Blerim Džemaili,44,27,22,19,3,19,58,32.8,39,22,1,21,17,12,1
718,Félix Eboa Eboa,47,33,26,20,1,16,22,72.7,6,37,24,13,39,136,2
719,Dennis Eckert,3,2,0,1,2,0,2,0.0,2,1,0,1,2,3,0
720,Bruno Ecuele Manga,69,36,48,16,5,29,58,50.0,29,62,28,34,81,179,4
721,Simone Edera,0,0,0,0,0,0,1,0.0,1,1,0,1,1,0,0
722,Simone Edera,4,4,3,0,1,1,3,33.3,2,5,1,4,0,1,0
723,Ederson,3,3,2,1,0,3,3,100.0,0,0,0,0,1,12,2
724,Johannes Eggestein,13,9,7,4,2,5,19,26.3,14,13,0,13,4,7,0
725,Maximilian Eggestein,68,42,29,34,5,24,54,44.4,30,49,10,39,30,69,0
726,Albin Ekdal,61,39,16,38,7,37,68,54.4,31,42,12,30,53,62,1
727,Josip Elez,8,3,5,3,0,2,11,18.2,9,13,4,9,6,27,0
728,Harvey Elliott,0,0,0,0,0,0,0,,0,1,0,1,0,0,0
729,Mohamed Elneny,13,4,9,1,3,1,2,50.0,1,7,4,3,2,8,0
730,Aritz Elustondo,47,29,31,14,2,26,41,63.4,15,23,7,16,39,150,0
731,Gorka Elustondo,7,5,4,3,0,5,8,62.5,3,6,1,5,6,10,0
732,Nico Elvedi,41,19,34,7,0,23,33,69.7,10,30,13,17,47,135,6
733,Rodrigo Ely,8,5,5,3,0,5,7,71.4,2,9,7,2,7,30,0
734,Mohamed Elyounoussi,16,12,7,6,3,6,19,31.6,13,11,1,10,6,5,0
735,Adri Embarba,54,26,20,24,10,22,61,36.1,39,38,2,36,29,22,0
736,Breel Embolo,22,17,4,13,5,1,9,11.1,8,11,0,11,4,6,0
737,Emerson,9,7,6,1,2,3,10,30.0,7,6,0,6,7,12,0
738,Youssef En-Nesyri,16,8,6,5,5,4,24,16.7,20,18,3,15,6,23,0
739,Björn Engels,11,8,6,5,0,6,16,37.5,10,30,24,6,44,181,3
740,Sergi Enrich,27,17,3,11,13,7,30,23.3,23,11,1,10,6,14,0
741,Javier Eraso,6,3,3,2,1,0,6,0.0,6,3,1,2,7,4,0
742,Christian Eriksen,41,25,8,20,13,17,59,28.8,42,26,3,23,15,13,0
743,Patrick Erras,15,10,7,7,1,7,19,36.8,12,24,13,11,23,45,0
744,Gonzalo Escalante,49,28,11,35,3,19,46,41.3,27,37,2,35,21,21,0
745,Sergio Escudero,43,29,20,18,5,18,35,51.4,17,22,4,18,24,52,0
746,Bernardo Espinosa,20,14,16,4,0,8,17,47.1,9,46,31,15,40,197,5
747,Michael Esser,3,2,3,0,0,2,5,40.0,3,1,0,1,1,15,0
748,Alexander Esswein,17,11,6,4,7,6,21,28.6,15,17,0,17,12,16,0
749,Neil Etheridge,1,1,1,0,0,1,2,50.0,1,0,0,0,7,19,1
750,Beñat Etxebarria,47,24,14,25,8,19,59,32.2,40,18,1,17,24,11,0
751,Xabier Etxeita,47,23,32,12,3,26,47,55.3,21,38,25,13,39,163,3
752,Lucas Evangelista,30,17,11,12,7,14,25,56.0,11,10,0,10,9,6,0
753,Jonny Evans,24,13,20,4,0,13,18,72.2,5,28,10,18,33,152,3
754,Ewerton,24,20,21,3,0,8,14,57.1,6,23,16,7,25,108,1
755,Valentin Eysseric,6,5,3,2,1,2,4,50.0,2,6,1,5,4,1,0
756,Valentin Eysseric,1,1,0,1,0,0,2,0.0,2,2,0,2,0,0,0
757,Marco Fabián,3,2,2,1,0,1,1,100.0,0,0,0,0,3,0,0
758,Łukasz Fabiański,1,0,1,0,0,1,3,33.3,2,0,0,0,1,10,1
759,Fabinho,59,31,17,38,4,24,59,40.7,35,34,6,28,28,27,2
760,Fábio,53,34,25,27,1,26,53,49.1,27,18,4,14,18,27,0
761,Cesc Fàbregas,6,4,4,2,0,1,5,20.0,4,2,1,1,1,0,0
762,Cesc Fàbregas,14,10,5,5,4,8,28,28.6,20,12,3,9,9,5,1
763,Fabricio,1,1,1,0,0,0,0,,0,0,0,0,0,3,2
764,Ralf Fährmann,0,0,0,0,0,0,0,,0,0,0,0,2,10,4
765,Romain Faivre,1,0,0,1,0,0,1,0.0,1,0,0,0,1,1,1
766,Fayçal Fajr,65,32,22,33,10,25,66,37.9,41,27,6,21,29,19,2
767,Radamel Falcao,34,15,6,16,12,8,27,29.6,19,11,6,5,3,23,2
768,Diego Falcinelli,8,5,1,3,4,2,3,66.7,1,4,1,3,1,5,0
769,Simon Falette,9,6,7,1,1,2,6,33.3,4,11,5,6,14,32,0
770,Iago Falque,13,8,3,8,2,3,16,18.8,13,14,0,14,3,2,0
771,Paolo Faragò,46,29,20,16,10,13,43,30.2,30,28,2,26,15,38,0
772,Mohamed Fares,63,43,37,18,8,25,54,46.3,29,48,4,44,54,83,2
773,Diego Farias,11,4,2,8,1,3,10,30.0,7,7,1,6,0,4,0
774,Diego Farias,13,9,3,7,3,2,11,18.2,9,7,1,6,1,5,0
775,Andrea Favilli,1,1,0,0,1,0,1,0.0,1,1,0,1,0,1,0
776,Federico Fazio,28,20,14,11,3,12,25,48.0,13,45,33,12,53,171,2
777,Zouhair Feddal,38,23,31,6,1,16,28,57.1,12,19,8,11,31,94,2
778,Nabil Fekir,51,31,16,19,16,13,38,34.2,25,42,0,42,7,3,0
779,Yassin Fekir,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0
780,Felipe,23,15,21,2,0,9,17,52.9,8,17,9,8,35,71,0
781,Luiz Felipe,27,18,20,7,0,13,20,65.0,7,27,15,12,26,57,1
782,Ohis Felix Uduokhai,13,7,7,5,1,9,10,90.0,1,6,2,4,6,11,1
783,Marouane Fellaini,21,13,11,9,1,9,17,52.9,8,9,5,4,4,34,1
784,Kiko Femenía,48,30,34,12,2,24,51,47.1,27,24,6,18,36,68,0
785,Edimilson Fernandes,36,24,17,16,3,14,36,38.9,22,31,6,25,26,31,0
786,Gelson Fernandes,74,48,33,38,3,23,65,35.4,42,45,9,36,53,16,0
787,Aitor Fernández,1,0,1,0,0,1,1,100.0,0,0,0,0,1,10,1
788,Andrés Fernández,1,0,1,0,0,1,1,100.0,0,0,0,0,0,4,1
789,Borja Fernández,17,12,7,9,1,6,16,37.5,10,14,2,12,14,25,0
790,Federico Fernández,16,12,12,4,0,10,18,55.6,8,19,12,7,25,106,1
791,Joaquín Fernández,16,9,14,1,1,8,16,50.0,8,9,7,2,17,45,0
792,Valery Fernández,20,15,13,6,1,10,17,58.8,7,15,1,14,8,10,0
793,Fernandinho,57,43,19,30,8,26,47,55.3,21,28,4,24,41,70,0
794,Juan Ferney Otero,29,13,11,12,6,13,46,28.3,33,23,3,20,22,18,0
795,Alex Ferrari,10,8,4,6,0,5,7,71.4,2,7,4,3,9,26,0
796,David Ferreiro,36,22,13,19,4,11,64,17.2,53,27,1,26,24,14,2
797,Facundo Ferreyra,5,2,0,4,1,1,3,33.3,2,3,0,3,0,5,0
798,Jordan Ferri,52,31,22,23,7,26,62,41.9,36,27,2,25,15,9,1
799,Jordan Ferri,5,3,3,1,1,1,4,25.0,3,4,2,2,1,3,0
800,Oliver Fink,38,22,17,17,4,12,38,31.6,26,20,3,17,13,19,0
801,Alfreð Finnbogason,7,3,2,5,0,1,9,11.1,8,6,1,5,3,11,0
802,Roberto Firmino,30,20,5,16,9,7,34,20.6,27,35,1,34,6,16,0
803,Junior Firpo,38,25,16,14,8,10,24,41.7,14,27,2,25,23,48,0
804,Mathieu Flamini,9,4,4,4,1,4,7,57.1,3,3,1,2,5,4,0
805,Mark Flekken,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
806,Sergio Floccari,13,5,1,5,7,1,7,14.3,6,6,2,4,2,6,0
807,Alessandro Florenzi,38,21,22,11,5,17,37,45.9,20,27,5,22,46,58,0
808,Phil Foden,7,6,1,3,3,2,9,22.2,7,1,0,1,4,1,0
809,Guessouma Fofana,6,4,3,3,0,1,3,33.3,2,2,1,1,3,0,0
810,Guessouma Fofana,14,9,2,10,2,4,10,40.0,6,3,0,3,6,8,0
811,Seko Fofana,25,13,14,10,1,6,36,16.7,30,20,7,13,29,18,3
812,Wesley Fofana,7,6,5,2,0,6,13,46.2,7,1,0,1,4,9,0
813,Youssouf Fofana,28,20,5,20,3,9,27,33.3,18,7,0,7,11,8,0
814,Thomas Foket,91,52,55,23,13,42,69,60.9,27,30,4,26,49,80,1
815,Thomas Fontaine,6,3,5,0,1,2,5,40.0,3,6,2,4,7,28,1
816,José Fonte,27,15,15,9,3,17,24,70.8,7,33,26,7,37,153,1
817,Rui Fonte,25,12,4,16,5,6,11,54.5,5,4,0,4,2,8,0
818,Pablo Fornals,49,26,14,26,9,15,54,27.8,39,32,4,28,24,19,0
819,Emil Forsberg,12,7,0,12,0,5,16,31.3,11,16,1,15,3,6,0
820,Fraser Forster,0,0,0,0,0,0,0,,0,0,0,0,0,1,0
821,Steven Fortes,3,1,1,2,0,0,0,,0,1,1,0,2,9,2
822,Iver Fossum,9,5,1,7,1,4,8,50.0,4,8,2,6,7,10,0
823,Ben Foster,2,2,2,0,0,2,6,33.3,4,0,0,0,2,34,3
824,Timothy Fosu-Mensah,18,7,12,6,0,8,13,61.5,5,11,5,6,12,30,1
825,Dimitri Foulquier,29,12,10,14,5,11,22,50.0,11,23,2,21,20,38,0
826,Juan Foyth,31,17,20,11,0,14,19,73.7,5,12,5,7,10,50,1
827,Raphael Framberger,8,6,4,4,0,0,3,0.0,3,10,3,7,11,15,1
828,Simon Francis,25,14,19,5,1,12,24,50.0,12,15,7,8,19,73,1
829,Mike Frantz,34,26,15,15,4,6,20,30.0,14,24,4,20,21,32,0
830,Ryan Fraser,19,11,9,8,2,10,32,31.3,22,23,6,17,22,33,0
831,Pierluigi Frattali,0,0,0,0,0,0,0,,0,0,0,0,0,1,0
832,Fred,29,17,12,16,1,15,33,45.5,18,26,2,24,16,14,2
833,Ryan Fredericks,38,23,33,5,0,21,32,65.6,11,15,5,10,13,49,1
834,Remo Freuler,84,45,34,34,16,30,70,42.9,40,62,12,50,38,45,0
835,Nicolas Frey,3,1,2,1,0,0,3,0.0,3,3,3,0,7,18,0
836,Marco Friedl,8,6,4,3,1,3,11,27.3,8,9,6,3,13,21,0
837,Alexander Fuchs,14,12,5,7,2,5,15,33.3,10,9,1,8,5,10,0
838,Christian Fuchs,4,3,0,4,0,1,2,50.0,1,0,0,0,4,8,0
839,Javi Fuego,6,3,5,1,0,4,8,50.0,4,2,0,2,3,9,0
840,Angelo Fulgini,38,22,18,13,7,12,31,38.7,19,21,3,18,28,15,0
841,Niclas Füllkrug,3,0,0,1,2,1,5,20.0,4,10,4,6,1,17,0
842,Ramiro Funes Mori,41,29,30,9,2,19,44,43.2,25,36,24,12,42,149,2
843,Manolo Gabbiadini,6,2,1,4,1,1,2,50.0,1,5,0,5,3,6,0
844,Manolo Gabbiadini,5,2,1,3,1,3,11,27.3,8,6,1,5,4,4,0
845,Mijat Gaćinović,31,20,7,13,11,11,42,26.2,31,26,1,25,24,10,0
846,Gianluca Gaetano,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
847,Roberto Gagliardini,23,14,13,8,2,10,27,37.0,17,21,3,18,16,19,0
848,Riccardo Gagliolo,69,45,52,15,2,33,68,48.5,35,60,33,27,66,213,2
849,Milan Gajić,2,1,1,0,1,1,1,100.0,0,0,0,0,1,7,0
850,Javi Galán,61,39,36,23,2,34,59,57.6,25,22,1,21,19,52,1
851,Sam Gallagher,0,0,0,0,0,0,0,,0,1,0,1,0,1,0
852,Álex Gallar,15,9,6,5,4,8,19,42.1,11,9,1,8,9,5,0
853,Enric Gallego,21,15,3,13,5,3,19,15.8,16,17,2,15,8,32,0
854,Álex Gálvez,38,28,25,13,0,14,28,50.0,14,7,2,5,45,69,1
855,Kévin Gameiro,14,9,4,6,4,1,6,16.7,5,12,2,10,5,3,0
856,Idrissa Gana Gueye,142,89,70,63,9,38,76,50.0,38,52,8,44,74,48,1
857,Ignatius Ganago,3,1,0,2,1,0,7,0.0,7,2,0,2,1,7,0
858,Cristian Ganea,0,0,0,0,0,0,3,0.0,3,1,0,1,1,2,0
859,Ganso,12,8,2,8,2,2,15,13.3,13,5,1,4,6,0,0
860,Ezequiel Garay,20,17,15,3,2,9,18,50.0,9,30,23,7,16,140,0
861,Borja Garcés,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
862,Alberto García,1,1,1,0,0,1,3,33.3,2,1,0,1,2,1,2
863,Aleix García,37,19,17,20,0,13,36,36.1,23,21,6,15,21,18,0
864,Álvaro García,22,19,11,7,4,4,25,16.0,21,24,0,24,19,30,0
865,Borja García,39,27,17,15,7,22,44,50.0,22,23,2,21,38,17,0
866,Dani García,56,34,21,32,3,24,63,38.1,39,28,8,20,49,46,1
867,Javi García,3,1,3,0,0,2,3,66.7,1,5,1,4,5,27,0
868,Manu García,83,48,29,40,14,24,77,31.2,53,42,7,35,23,67,0
869,Manu García,37,26,14,17,6,15,49,30.6,34,16,1,15,15,5,0
870,Raúl García,61,41,13,37,11,22,68,32.4,46,56,1,55,21,39,0
871,Raúl García,8,6,4,4,0,6,8,75.0,2,5,2,3,6,28,1
872,Raúl García,21,12,11,7,3,11,16,68.8,5,14,4,10,11,35,1
873,Sergio García,18,10,4,11,3,3,16,18.8,13,6,1,5,10,4,0
874,James Garner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
875,Mario Gaspar,62,43,39,17,6,29,49,59.2,20,48,11,37,42,91,0
876,Paulo Gazzaniga,0,0,0,0,0,0,0,,0,0,0,0,0,1,0
877,Marcello Gazzola,9,4,2,5,2,5,9,55.6,4,6,3,3,4,33,0
878,Jean-Philippe Gbamin,51,31,29,15,7,23,51,45.1,28,39,5,34,30,32,1
879,David de Gea,0,0,0,0,0,0,2,0.0,2,1,0,1,0,11,4
880,Theodor Gebre Selassie,53,38,27,16,10,22,51,43.1,29,33,8,25,69,100,0
881,Dennis Geiger,2,1,1,1,0,1,6,16.7,5,1,0,1,3,1,0
882,Jérémy Gélin,30,16,18,10,2,18,34,52.9,16,14,6,8,19,29,0
883,Romain Genevois,10,6,9,1,0,6,11,54.5,5,3,0,3,8,13,0
884,Christian Gentner,61,38,29,26,6,16,50,32.0,34,30,3,27,31,41,1
885,Yannick Gerhardt,52,34,22,20,10,16,43,37.2,27,35,7,28,30,34,0
886,Valère Germain,38,25,8,22,8,8,33,24.2,25,20,5,15,6,30,0
887,Gerson,42,26,22,15,5,12,38,31.6,26,46,9,37,16,32,0
888,Gervinho,19,12,11,5,3,5,13,38.5,8,7,0,7,10,2,0
889,Willem Geubbels,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
890,Lamine Ghezali,1,1,0,1,0,1,2,50.0,1,0,0,0,0,2,0
891,Rachid Ghezzal,14,5,3,7,4,3,18,16.7,15,10,1,9,7,4,1
892,Paolo Ghiglione,8,4,6,1,1,6,14,42.9,8,2,0,2,4,22,0
893,Saman Ghoddos,33,17,14,15,4,13,32,40.6,19,15,2,13,7,13,0
894,Faouzi Ghoulam,9,7,3,5,1,8,9,88.9,1,6,2,4,8,17,0
895,Emanuele Giaccherini,14,8,5,7,2,6,31,19.4,25,21,2,19,16,10,2
896,Morgan Gibbs-White,6,3,2,4,0,1,4,25.0,3,6,0,6,1,0,0
897,Ben Gibson,1,1,1,0,0,0,0,,0,1,1,0,0,2,0
898,Fabian Giefer,0,0,0,0,0,0,2,0.0,2,0,0,0,0,1,2
899,Niko Gießelmann,57,37,38,14,5,26,59,44.1,33,25,6,19,36,85,1
900,Bryan Gil,6,4,4,1,1,1,5,20.0,4,0,0,0,1,0,0
901,Daniel Ginczek,9,7,4,3,2,5,19,26.3,14,12,2,10,3,23,1
902,Matthias Ginter,24,14,16,7,1,9,17,52.9,8,31,19,12,17,98,1
903,Andrei Girotto,57,40,18,36,3,20,44,45.5,24,22,6,16,29,43,1
904,Olivier Giroud,3,2,0,1,2,1,4,25.0,3,6,1,5,3,7,0
905,Kamil Glik,32,23,26,5,1,16,32,50.0,16,25,17,8,61,200,1
906,Serge Gnabry,36,20,12,13,11,5,30,16.7,25,18,0,18,11,3,0
907,Joris Gnagnon,11,8,6,4,1,4,7,57.1,3,2,2,0,10,16,0
908,Eddy Gnahoré,39,27,17,17,5,9,39,23.1,30,29,4,25,23,23,1
909,Massimo Gobbi,14,7,5,5,4,8,25,32.0,17,16,8,8,9,48,0
910,Kevin Goden,4,3,3,1,0,2,7,28.6,5,4,1,3,4,11,0
911,Diego Godín,52,30,33,19,0,20,42,47.6,22,22,9,13,45,141,2
912,Mauro Goicoechea,0,0,0,0,0,0,0,,0,0,0,0,0,7,0
913,Edoardo Goldaniga,43,28,34,7,2,19,32,59.4,13,29,16,13,57,119,0
914,Pierluigi Gollini,2,2,2,0,0,1,2,50.0,1,0,0,0,0,3,2
915,Aleksandr Golovin,36,17,3,20,13,10,44,22.7,34,34,3,31,22,12,0
916,André Gomes,39,23,12,24,3,13,59,22.0,46,27,4,23,20,18,0
917,Angel Gomes,1,0,0,0,1,0,0,,0,0,0,0,0,0,0
918,Ibai Gómez,6,3,3,2,1,4,9,44.4,5,8,1,7,2,8,0
919,Ibai Gómez,14,8,9,3,2,6,19,31.6,13,10,0,10,8,17,0
920,Joe Gomez,18,11,10,7,1,9,15,60.0,6,10,5,5,14,42,0
921,Mario Gómez,19,11,6,10,3,2,12,16.7,10,17,6,11,5,33,0
922,Maxi Gómez,6,4,1,4,1,1,12,8.3,11,3,0,3,2,43,0
923,Moi Gómez,42,28,15,25,2,11,46,23.9,35,27,3,24,28,27,0
924,Papu Gómez,19,14,5,10,4,6,30,20.0,24,21,0,21,16,4,0
925,Sergi Gómez,49,38,33,12,4,18,28,64.3,10,30,20,10,40,135,1
926,Alfred Gomis,0,0,0,0,0,0,1,0.0,1,0,0,0,1,14,1
927,Maxime Gonalons,8,4,2,5,1,1,15,6.7,14,10,4,6,5,12,0
928,Anthony Gonçalves,22,15,12,8,2,7,22,31.8,15,21,2,19,10,17,0
929,Jérôme Gondorf,33,18,12,19,2,14,28,50.0,14,29,5,24,19,23,1
930,Álvaro González,49,35,33,14,2,25,35,71.4,10,34,24,10,37,177,2
931,Bruno González,23,10,14,8,1,9,18,50.0,9,13,6,7,22,110,0
932,Cristo González,1,0,0,1,0,0,0,,0,0,0,0,1,0,0
933,Giancarlo González,13,7,12,1,0,5,9,55.6,4,15,11,4,12,42,0
934,Nicolás González,19,14,3,7,9,9,19,47.4,10,32,2,30,11,27,0
935,Jon Gorenc Stanković,26,18,18,7,1,14,26,53.8,12,16,9,7,9,20,1
936,Leon Goretzka,41,22,7,27,7,14,38,36.8,24,25,4,21,26,14,1
937,Mathieu Gorgelin,0,0,0,0,0,0,0,,0,0,0,0,0,3,0
938,Mirko Gori,16,13,7,9,0,5,16,31.3,11,2,0,2,4,9,0
939,Andoni Gorosabel,16,9,10,5,1,8,13,61.5,5,5,1,4,4,20,1
940,Robin Gosens,63,46,32,26,5,37,54,68.5,17,41,3,38,38,60,0
941,Dan Gosling,57,23,27,21,9,28,53,52.8,25,33,11,22,20,46,1
942,Felix Götze,4,2,2,2,0,3,3,100.0,0,1,0,1,3,7,0
943,Mario Götze,26,19,6,11,9,4,25,16.0,21,10,0,10,8,4,1
944,Prince-Désir Gouano,31,18,25,5,1,12,22,54.5,10,36,27,9,46,127,6
945,Yoann Gourcuff,0,0,0,0,0,0,2,0.0,2,1,1,0,0,1,0
946,Jeffrey Gouweleeuw,42,31,23,19,0,24,39,61.5,15,44,21,23,56,71,1
947,Paolo Gozzi Iweru,3,2,2,1,0,0,0,,0,0,0,0,3,3,0
948,Max Gradel,58,35,34,19,5,24,70,34.3,46,53,9,44,18,41,0
949,Jonathan Gradit,52,28,30,21,1,28,52,53.8,24,40,15,25,45,82,3
950,Samuel Grandsir,9,6,5,3,1,3,7,42.9,4,2,0,2,1,0,0
951,Samuel Grandsir,12,7,4,5,3,2,10,20.0,8,11,0,11,1,5,1
952,Álex Granell,64,28,30,31,3,34,83,41.0,49,34,5,29,35,36,1
953,Esteban Granero,50,32,26,18,6,17,50,34.0,33,42,8,34,26,34,2
954,Karlan Grant,5,2,1,2,2,1,3,33.3,2,8,0,8,2,1,1
955,Alberto Grassi,20,12,7,10,3,2,10,20.0,8,8,2,6,8,10,0
956,Andre Gray,3,1,0,2,1,1,6,16.7,5,3,1,2,2,6,0
957,Demarai Gray,25,12,7,14,4,6,16,37.5,10,19,0,19,9,15,0
958,Mason Greenwood,3,3,2,0,1,2,3,66.7,1,2,0,2,0,1,0
959,Michael Gregoritsch,22,13,7,9,6,4,28,14.3,24,29,10,19,15,58,0
960,Clément Grenier,44,27,7,33,4,21,61,34.4,40,28,4,24,29,34,1
961,Antoine Griezmann,31,19,8,13,10,8,28,28.6,20,18,1,17,12,21,0
962,Vincenzo Grifo,6,3,2,3,1,0,5,0.0,5,2,1,1,2,5,0
963,Vincenzo Grifo,26,14,11,8,7,14,27,51.9,13,10,1,9,2,10,0
