,Player,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist
1477,Jordan Larsson,173,2,20,90,67,12,173,13,4,30.8,7,53.8,91,508,164
1478,Kevin Lasagna,482,15,62,182,249,67,482,38,13,34.2,18,47.4,267,1736,747
1479,Jamaal Lascelles,118,27,68,47,4,4,118,0,0,,0,,64,269,103
1480,Juanmi Latasa,240,8,16,115,110,27,240,7,2,28.6,4,57.1,107,323,52
1481,Toni Lato,583,22,149,247,191,18,583,10,7,70.0,2,20.0,280,1402,794
1482,Danny Latza,503,16,142,257,111,15,503,13,4,30.8,8,61.5,244,1080,561
1483,Armand Lauriente,1100,7,81,392,654,106,1099,140,64,45.7,59,42.1,762,6095,3186
1484,Armand Lauriente,136,0,26,52,64,19,136,17,14,82.4,1,5.9,103,800,445
1485,Roméo Lavia,1288,58,298,828,177,1,1288,50,28,56.0,13,26.0,804,4275,1903
1486,Lázaro,321,4,27,138,162,38,321,28,15,53.6,13,46.4,208,1424,665
1487,Valentino Lazaro,1017,38,200,433,394,23,1017,35,16,45.7,13,37.1,496,2428,1262
1488,Marko Lazetić,4,0,0,2,2,1,4,0,0,,0,,2,5,0
1489,Darko Lazović,1052,26,197,411,461,67,1052,54,19,35.2,30,55.6,542,3366,1943
1490,Manuel Lazzari,1380,52,433,657,310,27,1380,41,18,43.9,18,43.9,789,5925,3933
1491,Théo Le Bris,792,34,211,323,265,48,792,38,15,39.5,23,60.5,556,3435,1566
1492,Julien Le Cardinal,153,8,28,69,57,5,153,4,2,50.0,1,25.0,103,593,232
1493,Jérémy Le Douaron,718,27,92,300,341,86,718,74,22,29.7,40,54.1,490,3359,976
1494,Enzo Le Fée,2611,89,558,1422,675,35,2611,155,68,43.9,67,43.2,1970,12115,5413
1495,Vincent Le Goff,2358,173,848,1158,371,31,2358,32,12,37.5,14,43.8,1584,8872,4688
1496,Maxime Le Marchand,1405,177,627,720,74,12,1405,17,15,88.2,1,5.9,969,5240,2725
1497,Robin Le Normand,1976,242,946,988,53,21,1976,2,2,100.0,0,0.0,1200,6631,3761
1498,Rafael Leão,1195,10,66,487,672,144,1195,171,77,45.0,76,44.4,804,7464,3808
1499,Paolo Lebas,18,0,2,12,4,0,18,1,1,100.0,0,0.0,13,44,15
1500,Jean-Louis Leca,42,40,42,0,0,0,42,0,0,,0,,29,130,31
1501,Benjamin Lecomte,298,228,290,8,0,0,298,0,0,,0,,124,746,506
1502,Benjamin Lecomte,698,567,694,5,0,0,698,1,1,100.0,0,0.0,426,2516,1595
1503,Jeremías Ledesma,1221,1001,1209,9,3,3,1221,4,4,100.0,0,0.0,602,3956,2788
1504,Pierre Lees-Melou,1840,116,576,1000,300,19,1840,44,22,50.0,12,27.3,1309,7903,3555
1505,Diogo Leite,1626,200,765,765,110,20,1626,5,1,20.0,1,20.0,895,4279,2430
1506,Maxim Leitsch,405,42,188,205,12,2,405,1,0,0.0,1,100.0,203,957,443
1507,Florian Lejeune,1666,187,804,789,86,21,1666,7,4,57.1,2,28.6,956,4325,2516
1508,Iñigo Lekue,951,45,265,450,249,13,951,22,11,50.0,9,40.9,521,2856,1643
1509,Thomas Lemar,936,17,148,483,316,23,936,44,21,47.7,15,34.1,607,3165,1620
1510,Félix Lemaréchal,143,0,21,67,58,5,143,10,3,30.0,6,60.0,98,744,266
1511,Dexter Lembikisa,13,0,3,7,3,0,13,0,0,,0,,7,29,21
1512,Mario Lemina,794,67,292,430,81,4,794,18,11,61.1,3,16.7,414,1924,949
1513,Mario Lemina,724,39,204,451,73,6,724,16,11,68.8,5,31.3,579,2983,1278
1514,Tim Lemperle,85,4,13,37,38,9,85,8,3,37.5,5,62.5,49,234,82
1515,Clément Lenglet,1666,178,805,761,107,17,1666,12,7,58.3,4,33.3,1142,5666,3561
1516,Bernd Leno,1499,1188,1492,7,0,0,1499,0,0,,0,,857,4060,2355
1517,Christopher Lenz,966,51,249,439,288,19,966,14,11,78.6,2,14.3,465,2346,1297
1518,Donovan Léon,86,80,86,0,0,0,86,1,1,100.0,0,0.0,51,305,142
1519,Sergio León,345,5,26,159,170,49,343,30,10,33.3,17,56.7,210,1122,563
1520,Johann Lepenant,1543,35,315,932,309,18,1543,48,21,43.8,21,43.8,1226,5661,2144
1521,Mehdi Léris,1296,51,263,592,464,78,1296,69,29,42.0,31,44.9,742,3782,1647
1522,Jefferson Lerma,1934,165,587,1030,338,44,1934,24,14,58.3,9,37.5,947,3764,1861
1523,Benjamin Leroy,952,747,950,2,0,0,952,0,0,,0,,532,3273,1644
1524,Léo Leroy,692,23,184,401,123,19,692,30,11,36.7,15,50.0,467,2520,1176
1525,Alexandre Letellier,4,4,4,0,0,0,4,0,0,,0,,3,13,1
1526,Ruan Levine,23,0,4,9,10,3,23,2,2,100.0,0,0.0,20,103,39
1527,Robert Lewandowski,1155,17,41,432,694,210,1154,59,30,50.8,26,44.1,781,3757,1361
1528,Jamie Leweling,123,0,12,33,82,18,123,25,5,20.0,17,68.0,87,727,167
1529,Jamal Lewis,15,0,6,4,5,2,15,0,0,,0,,10,40,10
1530,Rico Lewis,742,26,133,416,199,12,742,14,8,57.1,3,21.4,511,2555,1390
1531,Keane Lewis-Potter,138,4,24,48,69,18,138,14,4,28.6,10,71.4,93,652,336
1532,Dimitri Liénard,1169,35,291,514,379,9,1169,27,10,37.0,15,55.6,733,3725,1516
1533,Philipp Lienhart,1864,220,999,812,63,20,1864,8,4,50.0,0,0.0,1126,7190,3580
1534,Matthijs de Ligt,2322,205,1018,1183,132,39,2322,4,0,0.0,4,100.0,1592,7491,3942
1535,Dimitris Limnios,28,0,2,10,16,3,28,2,2,100.0,0,0.0,18,98,54
1536,Victor Lindelöf,1074,145,550,491,35,5,1074,3,2,66.7,1,33.3,652,3094,1529
1537,Jesper Lindstrøm,791,12,106,316,383,94,791,86,28,32.6,52,60.5,440,2951,1473
1538,Karol Linetty,1175,37,213,708,260,21,1175,22,7,31.8,13,59.1,625,3132,1657
1539,Jesse Lingard,371,7,44,202,132,16,371,10,6,60.0,4,40.0,214,1003,527
1540,Samuel Lino,1611,15,178,582,881,162,1611,121,53,43.8,50,41.3,1073,7128,4026
1541,Pol Lirola,396,18,126,159,117,8,396,19,7,36.8,10,52.6,213,1264,727
1542,Mateusz Lis,342,271,339,3,0,0,342,0,0,,0,,212,1132,727
1543,Marcin Listkowski,34,2,10,11,13,1,34,0,0,,0,,17,157,81
1544,Valentino Livramento,37,5,19,16,3,0,37,3,2,66.7,0,0.0,10,48,17
1545,Dejan Ljubicic,809,15,116,376,334,58,808,47,19,40.4,25,53.2,476,2683,1290
1546,Javier Llabrés,5,1,2,2,1,0,5,0,0,,0,,3,3,2
1547,Diego Llorente,506,59,283,210,15,6,506,3,2,66.7,1,33.3,303,1566,721
1548,Diego Llorente,355,49,205,135,16,8,355,2,1,50.0,1,50.0,220,1045,549
1549,Marcos Llorente,997,35,216,378,415,64,997,27,12,44.4,13,48.1,558,3321,1942
1550,Hugo Lloris,794,723,792,2,0,0,794,0,0,,0,,430,2401,1498
1551,Giovani Lo Celso,854,10,113,367,388,42,854,47,22,46.8,15,31.9,555,3286,1600
1552,Stanislav Lobotka,2536,66,523,1653,379,14,2536,27,18,66.7,5,18.5,1628,7751,3135
1553,Manuel Locatelli,1671,100,466,939,283,20,1671,27,15,55.6,11,40.7,804,3203,1475
1554,Luka Lochoshvili,1019,133,561,414,54,9,1019,9,6,66.7,3,33.3,544,2851,1642
1555,Bradley Locko,629,44,216,290,138,8,629,36,15,41.7,18,50.0,374,2771,1537
1556,Bradley Locko,160,12,58,75,29,3,160,14,9,64.3,4,28.6,101,842,474
1557,Renan Lodi,1143,96,478,418,263,21,1143,39,16,41.0,14,35.9,546,2834,1379
1558,Ruben Loftus-Cheek,1068,40,185,576,322,42,1068,60,30,50.0,22,36.7,651,3753,2210
1559,Sean Longstaff,1433,45,278,742,420,76,1433,27,8,29.6,18,66.7,752,2989,1191
1560,Ademola Lookman,867,2,58,350,470,111,864,80,34,42.5,37,46.3,572,3472,1744
1561,Anthony Lopes,1098,923,1092,7,0,0,1098,2,0,0.0,2,100.0,764,4021,2558
1562,Rony Lopes,1124,19,154,538,454,57,1124,85,45,52.9,33,38.8,805,5307,2266
1563,David López,1379,207,795,553,37,16,1379,6,6,100.0,0,0.0,823,4281,2574
1564,Diego López,29,23,29,0,0,0,29,0,0,,0,,14,92,64
1565,Diego López,215,4,37,78,104,27,215,19,9,47.4,8,42.1,135,1113,598
1566,Maxime Lopez,1855,60,456,1070,345,14,1855,27,11,40.7,15,55.6,1214,6585,3157
1567,Pau López,1174,750,1137,37,0,0,1174,0,0,,0,,880,4606,2729
1568,Unai López,1076,9,142,633,311,22,1076,27,12,44.4,14,51.9,635,2797,1067
1569,Dion Lopy,935,41,209,533,211,12,935,36,16,44.4,15,41.7,696,4238,1717
1570,Anthony Losilla,1286,90,366,705,234,39,1286,20,9,45.0,10,50.0,410,1715,645
1571,Jordan Lotomba,1720,93,506,857,385,20,1720,73,38,52.1,26,35.6,1131,7852,4210
1572,Matteo Lovato,411,58,233,172,9,0,411,0,0,,0,,210,794,386
1573,Dejan Lovren,1273,138,536,695,48,17,1273,2,1,50.0,1,50.0,940,5613,3091
1574,Sandi Lovrić,1272,35,210,646,438,55,1272,38,14,36.8,20,52.6,734,3806,1793
1575,Jamal Lowe,4,0,0,3,1,0,4,0,0,,0,,2,7,1
1576,Anthony Lozano,495,20,61,246,199,47,495,44,17,38.6,22,50.0,313,1693,658
1577,Hirving Lozano,811,9,73,285,467,77,810,78,38,48.7,31,39.7,570,4050,2285
1578,Pol Lozano,12,2,7,4,1,0,12,0,0,,0,,7,29,0
1579,Jean Lucas,191,8,29,136,32,5,191,14,9,64.3,3,21.4,147,968,398
1580,Jhon Lucumí,2258,304,1222,998,51,16,2258,6,4,66.7,2,33.3,1409,7653,4456
1581,José Luis Gayà,1986,77,570,734,703,49,1985,36,25,69.4,11,30.6,1006,5028,2991
1582,José Luis Morales,402,2,35,142,233,79,402,51,18,35.3,27,52.9,233,1565,769
1583,José Luis Palomino,607,48,261,313,39,9,607,3,2,66.7,1,33.3,308,1514,638
1584,Douglas Luiz,2117,75,534,1161,442,19,2116,44,24,54.5,14,31.8,1142,6289,2913
1585,Romelu Lukaku,575,18,26,211,339,100,573,29,15,51.7,13,44.8,328,1767,778
1586,Castello Lukeba,2580,234,1115,1399,85,28,2580,17,11,64.7,5,29.4,2066,11163,6047
1587,Dodi Lukebakio,979,20,111,412,481,103,974,141,67,47.5,64,45.4,644,5374,2513
1588,Saša Lukić,253,9,49,155,52,3,253,5,4,80.0,1,20.0,146,875,413
1589,Saša Lukić,850,29,129,537,190,23,849,7,1,14.3,4,57.1,448,2360,1057
1590,Andriy Lunin,234,186,232,2,0,0,234,0,0,,0,,144,645,257
1591,Andrey Lunyov,45,34,44,1,0,0,45,0,0,,0,,35,177,134
1592,Sebastiano Luperto,2057,414,1236,783,52,23,2057,2,2,100.0,0,0.0,1125,5044,2598
1593,Lyanco,720,123,368,297,64,12,720,11,8,72.7,2,18.2,368,1892,1034
1594,Charalambos Lykogiannis,855,31,226,403,234,5,855,11,4,36.4,7,63.6,466,2045,1141
1595,Youssouf M'Changama,621,19,144,323,159,15,621,23,10,43.5,11,47.8,436,2174,811
1596,Awer Mabil,77,2,11,31,36,2,77,4,2,50.0,2,50.0,47,235,132
1597,Alexis Mac Allister,2182,48,367,1194,644,63,2176,72,42,58.3,21,29.2,1319,6135,3072
1598,Deiver Machado,1105,46,269,484,364,30,1105,54,17,31.5,23,42.6,737,4668,2043
1599,Darwin Machís,295,7,41,110,148,32,295,30,11,36.7,16,53.3,199,1326,588
1600,James Maddison,1447,17,160,647,655,103,1445,107,46,43.0,39,36.4,964,5653,2671
1601,Noni Madueke,405,11,45,133,233,62,405,63,33,52.4,24,38.1,278,2090,1203
1602,Pablo Maffeo,1599,104,462,660,499,56,1599,85,35,41.2,35,41.2,804,4817,2118
1603,Gabriel Magalhães,2776,307,1153,1419,215,53,2776,3,2,66.7,0,0.0,1746,8780,5471
1604,Lisandro Magallán,480,77,302,163,20,11,480,1,1,100.0,0,0.0,249,1337,533
1605,Soungoutou Magassa,47,1,12,31,5,0,47,2,1,50.0,1,50.0,29,147,68
1606,Giulio Maggiore,580,18,138,351,93,8,580,4,1,25.0,2,50.0,300,1117,427
1607,Giangiacomo Magnani,683,102,341,323,27,7,683,5,3,60.0,2,40.0,316,1386,605
1608,Hugo Magnetti,931,29,215,541,186,10,931,35,23,65.7,11,31.4,658,4099,1767
1609,Yohann Magnin,1643,60,430,999,226,28,1643,32,7,21.9,19,59.4,1168,5308,2152
1610,Harry Maguire,672,77,353,291,32,9,672,3,2,66.7,1,33.3,414,2286,1449
1611,Jon Magunacelaya,28,1,9,4,15,2,28,1,1,100.0,0,0.0,18,111,70
1612,Riyad Mahrez,1392,14,105,494,802,110,1391,73,25,34.2,27,37.0,934,5159,2361
1613,Arne Maier,862,23,167,380,320,38,862,37,16,43.2,17,45.9,418,2307,1020
1614,Mike Maignan,853,639,838,15,0,0,853,0,0,,0,,618,3323,2132
1615,Linton Maina,932,11,81,349,523,99,932,68,22,32.4,38,55.9,597,5016,2421
1616,Kobbie Mainoo,11,0,2,4,5,3,11,1,0,0.0,1,100.0,5,64,48
1617,Ainsley Maitland-Niles,912,73,328,440,155,7,912,22,17,77.3,5,22.7,407,2036,885
1618,Jordan Majchrzak,4,0,0,2,2,0,4,0,0,,0,,3,4,0
1619,Lovro Majer,1187,18,142,572,493,62,1186,45,28,62.2,13,28.9,929,6297,3028
1620,Jean-Victor Makengo,393,11,64,223,112,6,393,15,11,73.3,1,6.7,259,1518,688
1621,Jean-Victor Makengo,652,27,152,405,109,6,652,35,21,60.0,8,22.9,546,3480,1530
1622,Béni Makouana,67,2,6,28,36,11,67,9,2,22.2,7,77.8,49,424,181
1623,Nemanja Maksimović,794,44,189,437,174,35,794,9,3,33.3,6,66.7,300,1251,545
1624,Tyrell Malacia,989,54,378,392,225,16,989,19,6,31.6,13,68.4,472,2127,1023
1625,Lorenzo Malagrida,51,0,6,27,18,5,51,2,2,100.0,0,0.0,22,106,53
1626,Daniel Maldini,289,7,40,121,132,15,289,46,23,50.0,18,39.1,158,978,417
1627,Youssef Maleh,150,4,18,79,53,11,150,3,1,33.3,2,66.7,93,321,144
1628,Youssef Maleh,296,11,72,138,87,15,296,8,2,25.0,5,62.5,143,561,266
1629,Donyell Malen,869,10,64,321,498,101,869,115,51,44.3,51,44.3,628,4019,2138
1630,Ruslan Malinovskyi,425,2,61,220,152,8,425,21,9,42.9,10,47.6,279,1481,643
1631,Ruslan Malinovskyi,698,12,80,311,323,26,698,42,27,64.3,13,31.0,533,3349,1583
1632,Hugo Mallo,1694,90,549,744,415,51,1694,17,5,29.4,9,52.9,853,3500,1784
1633,Mickael Malsa,31,4,12,18,1,0,31,1,1,100.0,0,0.0,17,77,9
1634,Giorgi Mamardashvili,1180,973,1153,30,0,0,1180,0,0,,0,,604,3176,1830
1635,Hianga Mananga Mbock,13,1,1,7,5,0,13,1,1,100.0,0,0.0,10,73,36
1636,Gianluca Mancini,1865,189,855,885,139,30,1865,14,6,42.9,5,35.7,1124,5050,3089
1637,Steve Mandanda,1267,922,1251,17,0,0,1267,1,1,100.0,0,0.0,916,4101,2479
1638,Reinildo Mandava,1297,102,501,658,143,15,1297,24,6,25.0,12,50.0,708,3214,1819
1639,Aïssa Mandi,1051,143,573,429,51,6,1051,3,1,33.3,1,33.3,614,2874,1516
1640,Rolando Mandragora,1190,33,175,670,356,37,1190,16,5,31.3,9,56.3,598,2489,1243
1641,Sadio Mané,622,9,39,218,375,130,620,53,24,45.3,25,47.2,410,2602,1295
1642,Orel Mangala,655,31,183,380,99,8,655,34,16,47.1,12,35.3,334,1742,808
1643,Thomas Mangani,1052,51,232,648,175,3,1050,6,4,66.7,1,16.7,640,3045,1283
1644,Vito Mannone,618,544,616,2,0,0,618,0,0,,0,,436,2037,1358
1645,Javier Manquillo,36,2,11,16,9,1,36,0,0,,0,,20,82,38
1646,Myziane Maolida,138,0,17,56,68,8,138,11,8,72.7,2,18.2,105,732,375
1647,Myziane Maolida,26,0,3,13,10,3,26,4,2,50.0,2,50.0,21,109,26
1648,Faitout Maouassa,924,31,223,383,334,41,924,62,25,40.3,32,51.6,562,3630,1723
1649,Sekou Mara,221,5,27,99,103,26,221,29,13,44.8,16,55.2,129,727,288
1650,Marcão,255,26,120,130,5,0,255,1,1,100.0,0,0.0,150,824,422
1651,Solly March,1659,46,191,521,962,138,1659,114,58,50.9,35,30.7,1024,6810,3074
1652,Agustín Marchesín,677,550,673,6,0,0,677,0,0,,0,,392,1729,1123
1653,Federico Marchetti,18,17,18,0,0,0,18,0,0,,0,,7,23,13
1654,Vincent Marchetti,1369,62,254,840,308,28,1369,80,46,57.5,27,33.8,1005,6603,3350
1655,Riccardo Marchizza,205,11,51,106,48,1,205,5,1,20.0,4,80.0,129,563,338
1656,Gian Marco Ferrari,1476,210,749,672,66,14,1476,2,0,0.0,1,50.0,858,4530,2799
1657,Emiliano Marcondes,3,1,1,2,0,0,3,1,0,0.0,0,0.0,2,11,7
1658,Óscar de Marcos,2218,93,525,1042,671,34,2218,31,12,38.7,17,54.8,1119,4785,2851
1659,Alberto Marí,30,0,3,12,15,7,30,4,1,25.0,3,75.0,21,71,27
1660,José Mari,260,15,82,153,29,2,260,6,3,50.0,3,50.0,129,694,321
1661,Pablo Marí,1874,299,1090,750,37,15,1874,4,2,50.0,2,50.0,1049,5335,2820
1662,José María Giménez,1623,277,941,643,50,30,1623,10,6,60.0,4,40.0,861,3631,1867
1663,Mariano,52,0,3,21,29,8,52,1,0,0.0,1,100.0,31,186,94
1664,Pablo Marín,215,4,38,89,89,10,215,9,5,55.6,3,33.3,132,629,302
1665,Răzvan Marin,1805,76,428,971,425,16,1805,39,22,56.4,15,38.5,1051,5460,2560
1666,Diego Mariño,10,10,10,0,0,0,10,0,0,,0,,2,12,12
1667,Guillermo Maripán,1418,183,658,734,37,25,1418,6,1,16.7,4,66.7,1000,4754,2312
1668,Marlon,1182,115,552,587,47,11,1182,5,2,40.0,3,60.0,683,3472,1874
1669,Omar Marmoush,744,10,79,290,392,91,744,99,38,38.4,52,52.5,473,2737,1076
1670,Marquinhos,3,0,0,2,1,0,3,0,0,,0,,2,6,1
1671,Marquinhos,2411,294,946,1359,117,39,2411,2,0,0.0,2,100.0,1974,9280,4747
1672,Luca Marrone,93,12,66,25,2,1,93,0,0,,0,,59,215,95
1673,Eric Martel,1196,72,333,661,213,35,1196,13,7,53.8,5,38.5,595,2557,839
1674,Roger Martí,226,8,27,107,93,19,226,7,3,42.9,4,57.1,135,618,215
1675,Roger Martí,211,8,22,106,86,21,211,7,5,71.4,1,14.3,120,422,118
1676,Anthony Martial,443,10,31,166,249,49,442,26,14,53.8,9,34.6,297,1296,570
1677,Aarón Martín,1192,47,303,523,380,14,1191,21,10,47.6,8,38.1,582,2815,1217
1678,Ander Martin,29,2,7,7,15,0,29,1,1,100.0,0,0.0,10,54,23
1679,Andrés Martín,102,3,22,32,48,5,102,6,3,50.0,2,33.3,53,188,95
1680,Carlos Martín,14,0,0,9,5,1,14,0,0,,0,,6,20,8
1681,Iván Martín,822,23,132,425,274,36,822,48,26,54.2,18,37.5,540,3377,1213
1682,Jonas Martin,262,6,56,178,29,3,262,1,0,0.0,1,100.0,202,986,387
1683,Gabriel Martinelli,1490,19,129,419,965,223,1490,132,59,44.7,55,41.7,1019,7180,3297
1684,Arnau Martinez,1902,98,631,861,427,53,1902,48,24,50.0,19,39.6,967,5242,3015
1685,Emiliano Martínez,1479,1218,1463,17,0,0,1479,0,0,,0,,851,4474,2627
1686,Iñigo Martínez,914,117,451,430,38,15,914,0,0,,0,,495,3173,2165
1687,Lautaro Martínez,1085,23,90,474,536,171,1083,72,29,40.3,31,43.1,619,2854,1336
1688,Lisandro Martínez,1809,281,934,829,60,11,1809,16,14,87.5,0,0.0,1061,5256,2986
1689,Lucas Martínez Quarta,1835,139,854,890,111,35,1835,16,12,75.0,3,18.8,1088,6689,3255
1690,Roger Martínez,6,0,0,1,5,1,6,0,0,,0,,3,10,4
1691,Gelson Martins,218,3,30,74,118,22,218,13,4,30.8,8,61.5,168,1050,529
1692,Adam Marušić,2049,100,795,1005,260,17,2049,15,10,66.7,3,20.0,1065,4702,2669
1693,Omar Mascarell,1539,112,519,882,150,5,1539,33,21,63.6,10,30.3,839,5302,2337
1694,Adam Masina,496,55,243,219,41,6,496,4,3,75.0,0,0.0,297,1477,714
1695,Jordi Masip,1025,947,1025,0,0,0,1025,0,0,,0,,539,2791,1785
1696,Erhan Mašović,1078,127,558,464,61,28,1078,5,2,40.0,3,60.0,522,2209,911
1697,Han-Noah Massengo,588,11,107,358,134,20,588,38,17,44.7,14,36.8,446,2726,1184
1698,Yanis Massolin,50,1,17,25,9,1,50,3,0,0.0,3,100.0,37,180,68
1699,Jaime Mata,190,8,29,73,90,20,190,5,2,40.0,3,60.0,102,369,104
1700,Pape Matar Sarr,190,15,65,104,21,1,190,5,2,40.0,1,20.0,122,577,216
1701,Eliot Matazo,606,30,134,399,81,1,606,16,4,25.0,9,56.3,431,2218,889
1702,Jean-Philippe Mateta,266,18,37,112,119,38,266,8,3,37.5,5,62.5,145,674,251
1703,Nemanja Matić,1475,51,324,942,231,25,1475,33,24,72.7,5,15.2,913,5440,3060
1704,Joël Matip,1004,111,482,468,62,17,1004,7,4,57.1,3,42.9,657,4140,2907
1705,Henning Matriciani,1089,101,505,463,137,6,1089,15,6,40.0,9,60.0,475,2263,1077
1706,Chrislain Matsima,145,25,90,51,4,3,145,0,0,,0,,114,599,310
1707,Chrislain Matsima,276,31,101,138,38,6,276,1,1,100.0,0,0.0,182,741,262
1708,Jean Mattéo Bahoya,117,1,7,46,66,9,117,13,4,30.8,6,46.2,93,620,240
1709,Azor Matusiwa,1915,100,541,1138,260,2,1915,23,16,69.6,5,21.7,1383,6842,3122
1710,Neal Maupay,387,1,27,172,194,49,387,19,7,36.8,12,63.2,219,864,306
1711,Aïman Maurer,195,4,29,81,90,24,195,30,17,56.7,10,33.3,148,1220,592
1712,Stephy Mavididi,530,15,78,231,244,51,530,74,32,43.2,37,50.0,392,2852,1175
1713,Konstantinos Mavropanos,1875,217,874,875,157,47,1875,40,16,40.0,16,40.0,982,4958,2663
1714,Christian Mawissa,56,5,11,34,11,0,56,1,0,0.0,1,100.0,39,195,113
1715,Philipp Max,541,20,107,230,206,16,541,7,3,42.9,3,42.9,275,1159,546
1716,Eric Maxim Choupo-Moting,407,6,19,175,214,68,406,29,20,69.0,6,20.7,252,960,247
1717,Luís Maximiano,4,4,4,0,0,0,4,0,0,,0,,3,4,0
1718,Keke Maximilian Topp,10,0,0,2,8,1,10,2,0,0.0,2,100.0,5,52,38
1719,Fernand Mayembo,394,67,233,153,10,6,394,6,4,66.7,1,16.7,255,1301,630
1720,Borja Mayoral,1040,15,106,495,449,118,1038,70,27,38.6,35,50.0,639,3327,1531
1721,Ibrahim Maza,24,1,11,6,8,3,24,1,0,0.0,0,0.0,12,70,52
1722,Derek Mazou-Sacko,8,2,3,4,1,1,8,0,0,,0,,5,30,16
1723,Noussair Mazraoui,977,26,252,449,282,27,977,27,18,66.7,6,22.2,569,2683,1478
1724,Pasquale Mazzocchi,1196,59,348,469,398,36,1196,103,58,56.3,36,35.0,654,4495,2330
1725,Kevin Mbabu,114,4,38,40,38,0,114,6,4,66.7,2,33.3,57,273,159
1726,Noah Mbamba,0,0,0,0,0,0,0,0,0,,0,,0,0,0
1727,Kylian Mbappé,1771,10,46,594,1149,302,1766,201,74,36.8,109,54.2,1583,9810,4725
1728,Mamadou Mbaye,393,68,232,150,15,11,393,5,5,100.0,0,0.0,176,777,299
1729,Chancel Mbemba,2042,171,669,1043,339,45,2042,24,14,58.3,5,20.8,1496,8249,4441
1730,Bryan Mbeumo,1335,24,177,425,755,125,1334,88,45,51.1,37,42.0,776,4292,1862
1731,Jason Mbock,11,0,0,5,6,0,11,1,0,0.0,1,100.0,7,34,5
1732,Jean-Manuel Mbom,3,0,0,3,0,0,3,0,0,,0,,1,2,0
1733,Nathanael Mbuku,37,2,7,17,14,2,37,2,1,50.0,1,50.0,30,206,123
1734,Nathanael Mbuku,12,0,1,7,4,1,12,0,0,,0,,5,45,20
1735,James McArthur,60,5,22,29,9,0,60,2,1,50.0,0,0.0,36,168,84
1736,Alex McCarthy,261,205,260,1,0,0,261,0,0,,0,,139,546,264
1737,John McGinn,1348,37,218,756,388,45,1348,70,45,64.3,14,20.0,804,4072,1799
1738,Scott McKenna,877,151,501,333,45,21,877,7,5,71.4,1,14.3,430,1885,929
1739,Weston McKennie,807,41,188,401,228,17,807,16,11,68.8,4,25.0,400,1738,791
1740,Weston McKennie,526,25,115,249,164,22,526,9,7,77.8,2,22.2,231,1171,678
1741,Dwight McNeil,1358,52,266,505,614,61,1357,108,54,50.0,51,47.2,738,5432,2144
1742,Scott McTominay,618,69,205,287,132,25,618,26,13,50.0,9,34.6,315,1610,782
1743,Gary Medel,1226,123,520,656,60,0,1226,6,4,66.7,2,33.3,643,2305,983
1744,Facundo Medina,2728,164,806,1714,237,23,2728,38,24,63.2,9,23.7,2278,14430,8259
1745,Fernando Medrano,6,1,5,1,0,0,6,0,0,,0,,4,34,9
1746,Ben Mee,2122,272,1089,887,156,71,2122,13,12,92.3,1,7.7,1146,4790,2581
1747,Bamo Meïté,1107,184,614,472,22,9,1107,11,8,72.7,2,18.2,858,4901,2649
1748,Soualiho Meïté,1282,72,363,759,176,13,1282,60,28,46.7,18,30.0,719,3526,1612
1749,Farid El Melali,422,13,91,198,153,22,422,54,26,48.1,22,40.7,295,2534,1253
1750,Gonzalo Melero,943,44,204,526,221,35,942,36,17,47.2,18,50.0,573,2999,1408
1751,Birger Meling,925,37,196,480,253,20,925,22,5,22.7,15,68.2,629,4173,2046
1752,Memphis,139,0,7,47,86,27,139,11,4,36.4,6,54.5,87,368,181
1753,Memphis,84,0,5,25,55,13,84,7,3,42.9,3,42.9,50,233,91
1754,Houboulang Mendes,436,29,160,183,97,1,436,21,9,42.9,9,42.9,201,1270,704
1755,Nuno Mendes,1139,47,242,417,495,58,1139,66,27,40.9,34,51.5,876,4893,2466
1756,Pedro Mendes,4,1,2,2,0,0,4,0,0,,0,,2,20,16
1757,Thiago Mendes,1913,112,502,1225,188,9,1913,11,6,54.5,5,45.5,1500,7166,3378
1758,Brais Méndez,1608,25,170,776,675,60,1608,53,15,28.3,34,64.2,886,3755,1653
1759,Diego Méndez,3,0,2,1,0,0,3,0,0,,0,,1,0,0
1760,Antoine Mendy,394,22,122,186,88,9,394,4,3,75.0,1,25.0,266,1269,580
1761,Arial Mendy,147,7,45,57,46,5,147,5,0,0.0,2,40.0,92,499,211
1762,Batista Mendy,1700,69,414,1033,277,16,1700,61,38,62.3,18,29.5,1324,7161,3195
1763,Edouard Mendy,307,265,304,3,0,0,307,1,0,0.0,1,100.0,171,790,423
1764,Ferland Mendy,971,42,265,426,287,8,971,29,19,65.5,8,27.6,591,3059,1427
1765,Nampalys Mendy,490,12,139,310,45,2,490,11,7,63.6,3,27.3,283,1352,468
1766,Gideon Mensah,1734,90,531,852,384,9,1734,59,26,44.1,28,47.5,1140,7390,3334
1767,Chris Mepham,1336,285,852,455,36,14,1336,7,3,42.9,3,42.9,650,3099,1628
1768,Jorge Meré,283,45,148,127,11,6,283,0,0,,0,,142,474,182
1769,Alex Meret,974,828,972,2,0,0,974,0,0,,0,,544,2256,1190
