,Player,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh
2078,Fabian Reese,0,3,0,0.0,3.14,0.00,0.00,,24.7,0,0,0,0.1,0.1,0.04
2079,Vasco Regini,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2080,Vasco Regini,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2081,Sergio Reguilón,2,28,7,25.0,1.00,0.25,0.07,0.29,17.3,0,0,0,2.3,2.3,0.08
2082,Ken Reichel,0,5,3,60.0,0.84,0.51,0.00,0.00,19.4,0,0,0,0.2,0.2,0.05
2083,Manolo Reina,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2084,Pepe Reina,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2085,Pepe Reina,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2086,Jeff Reine-Adélaïde,1,2,1,50.0,2.28,1.14,0.50,1.00,11.3,0,0,0,0.8,0.8,0.38
2087,Jeff Reine-Adélaïde,2,4,3,75.0,0.46,0.34,0.50,0.67,12.4,0,0,0,1.0,1.0,0.25
2088,Karim Rekik,1,5,2,40.0,0.36,0.14,0.20,0.50,13.1,0,0,0,0.6,0.6,0.13
2089,Álex Remiro,0,1,0,0.0,0.04,0.00,0.00,,7.2,0,0,0,0.1,0.1,0.14
2090,Loïc Rémy,7,28,11,39.3,2.62,1.03,0.25,0.64,16.7,1,0,0,4.6,4.6,0.17
2091,Panagiotis Retsos,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2092,Marco Reus,11,46,23,50.0,2.77,1.38,0.22,0.43,15.7,3,1,1,8.7,8.0,0.17
2093,Elvis Rexhbeçaj,0,13,7,53.8,1.88,1.01,0.00,0.00,17.3,1,0,0,1.5,1.5,0.11
2094,Gio Reyna,0,4,2,50.0,1.01,0.51,0.00,0.00,17.4,0,0,0,0.2,0.2,0.05
2095,Baptiste Reynet,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2096,Nico Ribaudo,0,4,3,75.0,1.98,1.48,0.00,0.00,23.8,0,0,0,0.1,0.1,0.03
2097,Lucas Ribeiro,1,1,1,100.0,1.38,1.38,1.00,1.00,2.6,0,0,0,0.5,0.5,0.47
2098,Franck Ribéry,3,24,13,54.2,1.53,0.83,0.13,0.23,16.8,1,0,0,2.6,2.6,0.11
2099,Davide Riccardi,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2100,Declan Rice,1,31,9,29.0,0.82,0.24,0.03,0.11,23.7,0,0,0,1.3,1.3,0.04
2101,Chris Richards,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2102,Richarlison,13,90,32,35.6,2.64,0.94,0.14,0.41,14.8,0,0,0,9.1,9.1,0.10
2103,Marco Richter,4,64,20,31.3,2.53,0.79,0.06,0.20,23.6,5,0,0,4.7,4.7,0.07
2104,Diego Rico,0,11,3,27.3,0.42,0.12,0.00,0.00,26.3,1,0,0,0.4,0.4,0.04
2105,Sergio Rico,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2106,Jaïro Riedewald,0,3,0,0.0,0.35,0.00,0.00,,27.9,0,0,0,0.1,0.1,0.03
2107,Emiliano Rigoni,0,7,2,28.6,1.46,0.42,0.00,0.00,18.5,1,0,0,1.3,1.3,0.19
2108,Tomás Rincón,1,16,7,43.8,0.53,0.23,0.06,0.14,21.1,0,0,0,1.0,1.0,0.06
2109,Luis Rioja,0,9,2,22.2,0.50,0.11,0.00,0.00,21.6,0,0,0,0.4,0.4,0.05
2110,Renaud Ripart,4,47,13,27.7,2.09,0.58,0.04,0.15,17.4,0,2,2,5.1,3.6,0.08
2111,Rodrigo Riquelme,0,1,0,0.0,6.92,0.00,0.00,,11.3,0,0,0,0.0,0.0,0.04
2112,Andrea Rispoli,0,12,3,25.0,0.57,0.14,0.00,0.00,22.8,0,0,0,1.2,1.2,0.10
2113,Marcel Risse,0,1,0,0.0,0.68,0.00,0.00,,32.4,1,0,0,0.1,0.1,0.06
2114,Mihailo Ristić,0,8,1,12.5,0.89,0.11,0.00,0.00,23.0,0,0,0,0.3,0.3,0.04
2115,Matt Ritchie,2,25,7,28.0,1.71,0.48,0.08,0.29,24.4,1,0,1,1.7,0.9,0.04
2116,Marlon Ritter,0,9,2,22.2,1.86,0.41,0.00,0.00,24.1,2,0,0,0.4,0.4,0.05
2117,Cristian Rivera,0,1,0,0.0,0.29,0.00,0.00,,18.6,0,0,0,0.0,0.0,0.05
2118,Maxence Rivera,0,1,0,0.0,3.60,0.00,0.00,,15.7,0,0,0,0.0,0.0,0.05
2119,Rober,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2120,Roberto,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2121,Roberto,0,1,0,0.0,0.11,0.00,0.00,,16.6,0,0,0,0.0,0.0,0.03
2122,Sergi Roberto,1,6,2,33.3,0.23,0.08,0.17,0.50,14.7,0,0,0,0.6,0.6,0.10
2123,Patrick Roberts,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2124,Andrew Robertson,2,22,6,27.3,0.64,0.17,0.09,0.33,18.6,0,0,0,1.8,1.8,0.08
2125,Callum Robinson,1,12,4,33.3,1.60,0.53,0.08,0.25,14.9,0,0,0,1.6,1.6,0.13
2126,Jack Robinson,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2127,Joel Robles,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2128,Marc Roca,2,30,3,10.0,0.90,0.09,0.00,0.00,29.7,3,2,2,2.6,1.0,0.03
2129,Rubén Rochina,4,60,13,21.7,2.88,0.62,0.07,0.31,25.5,4,0,0,3.3,3.3,0.06
2130,Sebastian Rode,3,13,6,46.2,0.60,0.28,0.23,0.50,20.4,0,0,0,0.7,0.7,0.05
2131,Rodri,3,24,9,37.5,0.87,0.33,0.13,0.33,20.1,0,0,0,0.9,0.9,0.04
2132,Rodrigo,4,41,14,34.1,1.96,0.67,0.10,0.29,15.3,0,0,0,6.7,6.7,0.16
2133,Kévin Rodrigues,1,23,8,34.8,1.07,0.37,0.04,0.13,23.7,2,0,0,1.2,1.2,0.05
2134,Kévin Rodrigues,0,1,0,0.0,15.00,0.00,0.00,,16.1,0,0,0,0.1,0.1,0.09
2135,Ángel Rodríguez,10,52,22,42.3,3.33,1.41,0.17,0.41,15.6,0,1,1,7.5,6.6,0.13
2136,Óscar Rodríguez Arnaiz,9,60,26,43.3,2.82,1.22,0.12,0.27,25.6,16,2,2,4.8,3.2,0.05
2137,Dani Rodríguez,5,50,11,22.0,1.48,0.33,0.08,0.36,20.9,1,1,1,5.3,4.5,0.09
2138,Guido Rodríguez,1,12,3,25.0,1.15,0.29,0.08,0.33,21.5,0,0,0,0.7,0.7,0.06
2139,James Rodríguez,1,9,1,11.1,1.93,0.21,0.11,1.00,17.4,1,0,0,1.1,1.1,0.12
2140,Jay Rodriguez,8,66,26,39.4,2.95,1.16,0.11,0.27,17.6,0,1,1,8.8,8.0,0.12
2141,Mario Rodriguez,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2142,Ricardo Rodríguez,0,1,0,0.0,0.23,0.00,0.00,,29.9,0,0,0,0.0,0.0,0.02
2143,Rodrygo,2,16,8,50.0,1.41,0.71,0.13,0.25,11.5,0,0,0,2.3,2.3,0.14
2144,Jack Rodwell,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2145,Marko Rog,1,30,8,26.7,1.17,0.31,0.03,0.13,24.5,1,0,0,1.9,1.9,0.06
2146,Agustín Rogel,0,4,0,0.0,0.42,0.00,0.00,,8.9,0,0,0,0.5,0.5,0.11
2147,Rogério,1,11,4,36.4,0.98,0.35,0.09,0.25,21.3,1,0,0,0.4,0.4,0.04
2148,Marcos Rojo,0,1,0,0.0,0.74,0.00,0.00,,6.7,0,0,0,0.2,0.2,0.20
2149,Filippo Romagna,0,2,1,50.0,0.12,0.06,0.00,0.00,13.1,0,0,0,0.1,0.1,0.05
2150,Alessio Romagnoli,1,15,3,20.0,0.44,0.09,0.07,0.33,10.2,0,0,0,1.6,1.6,0.11
2151,Alaixys Romao,0,12,2,16.7,0.61,0.10,0.00,0.00,18.9,0,0,0,0.6,0.6,0.05
2152,Cristian Romero,1,15,3,20.0,0.52,0.10,0.07,0.33,12.7,0,0,0,2.0,2.0,0.13
2153,Luka Romero,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2154,Oriol Romeu,0,8,0,0.0,0.39,0.00,0.00,,23.7,0,0,0,0.2,0.2,0.03
2155,Rômulo,1,18,7,38.9,0.94,0.37,0.06,0.14,16.5,0,0,0,2.4,2.4,0.13
2156,Rômulo,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2157,Cristiano Ronaldo,31,195,67,34.4,6.02,2.07,0.10,0.28,19.5,19,12,13,28.6,18.4,0.09
2158,Facundo Roncaglia,1,3,2,66.7,0.21,0.14,0.33,0.50,27.2,0,0,0,0.1,0.1,0.02
2159,Valentin Rongier,0,36,9,25.0,1.81,0.45,0.00,0.00,23.7,0,0,1,2.3,1.6,0.04
2160,Valentin Rongier,0,4,1,25.0,1.33,0.33,0.00,0.00,17.3,0,0,0,0.3,0.3,0.07
2161,Marten de Roon,2,31,5,16.1,1.03,0.17,0.06,0.40,23.1,0,0,0,1.2,1.2,0.04
2162,Roberto Rosales,0,9,1,11.1,0.43,0.05,0.00,0.00,24.6,4,0,0,0.4,0.4,0.04
2163,Antonio Rosati,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2164,Danny Rose,0,2,0,0.0,0.20,0.00,0.00,,19.0,0,0,0,0.1,0.1,0.04
2165,Danny Rose,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2166,Luca Rossettini,0,4,0,0.0,0.16,0.00,0.00,,25.6,1,0,0,0.2,0.2,0.04
2167,Francesco Rossi,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2168,Jérôme Roussillon,1,19,4,21.1,0.72,0.15,0.05,0.25,23.7,0,0,0,1.0,1.0,0.05
2169,Nolan Roux,2,18,7,38.9,2.77,1.08,0.11,0.29,14.5,0,0,0,1.4,1.4,0.08
2170,Nicolò Rovella,0,1,0,0.0,0.86,0.00,0.00,,26.2,0,0,0,0.0,0.0,0.02
2171,Amir Rrahmani,0,43,13,30.2,1.20,0.36,0.00,0.00,13.7,0,0,0,3.5,3.5,0.08
2172,Rubén,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2173,Waldo Rubio,0,17,4,23.5,1.74,0.41,0.00,0.00,24.4,0,0,0,0.6,0.6,0.03
2174,Antonio Rüdiger,2,12,3,25.0,0.63,0.16,0.17,0.67,13.6,0,0,0,0.9,0.9,0.07
2175,Sebastian Rudy,1,25,8,32.0,0.82,0.26,0.04,0.13,27.0,0,0,0,1.1,1.1,0.05
2176,Stéphane Ruffier,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2177,Dion Ruffo Luci,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2178,Daniele Rugani,0,6,2,33.3,0.78,0.26,0.00,0.00,16.8,0,0,0,0.3,0.3,0.05
2179,Mário Rui,0,31,9,29.0,1.42,0.41,0.00,0.00,26.8,2,0,0,1.1,1.1,0.03
2180,Aitor Ruibal,0,16,3,18.8,1.18,0.22,0.00,0.00,21.5,0,0,0,0.7,0.7,0.04
2181,Fabián Ruiz Peña,3,71,18,25.4,2.38,0.60,0.04,0.17,23.9,0,0,0,3.2,3.2,0.05
2182,Gerónimo Rulli,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2183,Lukas Rupp,0,4,2,50.0,0.52,0.26,0.00,0.00,17.7,0,0,0,0.9,0.9,0.21
2184,Lukas Rupp,0,5,0,0.0,1.32,0.00,0.00,,15.8,0,0,0,0.2,0.2,0.05
2185,Mathew Ryan,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2186,Julian Ryerson,0,2,0,0.0,0.49,0.00,0.00,,17.2,0,0,0,0.8,0.8,0.38
2187,Frederik Rønnow,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2188,João Victor Santos Sá,2,29,12,41.4,1.60,0.66,0.07,0.17,16.0,0,0,0,3.9,3.9,0.13
2189,Roli Pereira de Sa,0,1,0,0.0,15.00,0.00,0.00,,28.2,0,0,0,0.0,0.0,0.03
2190,Youssouf Sabaly,0,5,1,20.0,0.49,0.10,0.00,0.00,16.7,0,0,0,0.2,0.2,0.05
2191,Stefano Sabelli,0,13,4,30.8,0.37,0.11,0.00,0.00,23.8,2,0,0,0.5,0.5,0.04
2192,Abdelhamid Sabiri,4,41,13,31.7,3.52,1.12,0.07,0.23,23.9,10,1,1,3.1,2.3,0.06
2193,Marcel Sabitzer,9,70,24,34.3,2.52,0.86,0.13,0.38,21.5,8,0,0,7.2,7.2,0.10
2194,Ihsan Sacko,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2195,Alexis Saelemaekers,1,9,2,22.2,1.18,0.26,0.11,0.50,17.6,0,0,0,0.6,0.6,0.07
2196,Jorge Sáenz,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2197,Nuri Şahin,0,12,2,16.7,0.86,0.14,0.00,0.00,25.7,3,0,0,0.5,0.5,0.04
2198,Wesley Saïd,2,25,10,40.0,1.94,0.78,0.08,0.20,18.0,0,0,0,3.3,3.3,0.13
2199,Allan Saint-Maximin,3,46,21,45.7,2.22,1.01,0.07,0.14,22.5,0,0,0,3.3,3.3,0.07
2200,Théo Sainte-Luce,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2201,Borja Sainz,1,10,4,40.0,1.57,0.63,0.10,0.25,14.0,0,0,0,1.4,1.4,0.14
2202,Romain Saïss,2,24,8,33.3,0.80,0.27,0.08,0.25,13.1,2,0,0,3.4,3.4,0.14
2203,Bukayo Saka,1,13,4,30.8,0.67,0.21,0.08,0.25,17.9,0,0,0,1.0,1.0,0.07
2204,Hiroki Sakai,0,2,0,0.0,0.11,0.00,0.00,,21.7,0,0,0,0.1,0.1,0.05
2205,Mamadou Sakho,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2206,Jacopo Sala,0,14,2,14.3,1.48,0.21,0.00,0.00,21.6,0,0,0,0.6,0.6,0.04
2207,Mohamed Salah,19,129,56,43.4,4.04,1.75,0.12,0.29,15.0,4,3,3,19.0,16.6,0.13
2208,Bartosz Salamon,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2209,Eddie Salcedo,1,21,7,33.3,2.78,0.93,0.05,0.14,16.9,0,0,0,1.7,1.7,0.08
2210,William Saliba,0,3,0,0.0,0.27,0.00,0.00,,15.6,0,0,0,0.2,0.2,0.08
2211,Yannis Salibur,0,1,0,0.0,1.10,0.00,0.00,,35.9,1,0,0,0.0,0.0,0.03
2212,Romain Salin,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2213,Mohammed Salisu,1,7,1,14.3,0.23,0.03,0.14,1.00,10.1,0,0,0,1.4,1.4,0.20
2214,Roland Sallai,2,34,12,35.3,2.63,0.93,0.06,0.17,15.6,0,0,0,3.1,3.1,0.09
2215,Lazar Samardzic,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2216,Diadie Samassékou,0,6,1,16.7,0.41,0.07,0.00,0.00,26.3,0,0,0,0.2,0.2,0.04
2217,Mbwana Samatta,1,17,3,17.6,1.62,0.29,0.06,0.33,10.8,0,0,0,2.3,2.3,0.14
2218,Mama Samba Baldé,6,50,16,32.0,2.68,0.86,0.12,0.38,16.9,0,0,0,6.0,6.0,0.12
2219,Junior Sambia,1,13,5,38.5,1.99,0.77,0.08,0.20,22.6,2,0,0,0.6,0.6,0.05
2220,Frédéric Sammaritano,1,9,2,22.2,1.56,0.35,0.11,0.50,23.7,3,0,0,0.6,0.6,0.07
2221,Fede San Emeterio,0,3,1,33.3,0.15,0.05,0.00,0.00,26.8,0,0,0,0.1,0.0,0.02
2222,Mikel San José,0,5,1,20.0,1.25,0.25,0.00,0.00,15.8,0,0,0,0.7,0.7,0.15
2223,Antonio Sanabria,6,41,20,48.8,2.66,1.30,0.15,0.30,17.9,2,0,0,4.6,4.6,0.11
2224,Oihan Sancet,1,10,5,50.0,1.21,0.61,0.10,0.20,16.9,0,0,0,1.0,1.0,0.10
2225,Renato Sanches,3,30,10,33.3,1.82,0.61,0.10,0.30,25.2,4,0,0,1.6,1.4,0.05
2226,Renato Sanches,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2227,Alexis Sánchez,4,21,11,52.4,2.05,1.07,0.14,0.27,16.3,1,1,1,4.3,3.5,0.17
2228,Carlos Sánchez,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2229,Davinson Sánchez,0,7,3,42.9,0.26,0.11,0.00,0.00,10.9,0,0,0,0.6,0.6,0.09
2230,Germán Sánchez,2,10,4,40.0,0.39,0.16,0.20,0.50,8.1,0,0,0,1.8,1.8,0.18
2231,Javi Sánchez,0,3,0,0.0,0.54,0.00,0.00,,8.8,0,0,0,0.5,0.5,0.16
2232,Manu Sánchez,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2233,Víctor Sánchez,0,10,1,10.0,0.53,0.05,0.00,0.00,27.6,1,0,0,0.4,0.4,0.04
2234,Jadon Sancho,17,52,28,53.8,2.05,1.10,0.33,0.61,16.0,1,0,0,10.1,10.1,0.19
2235,Alex Sandro,1,16,4,25.0,0.60,0.15,0.06,0.25,17.8,0,0,0,0.8,0.8,0.05
2236,Leroy Sané,0,2,0,0.0,15.00,0.00,0.00,,26.5,1,0,0,0.1,0.1,0.06
2237,Salif Sané,2,9,3,33.3,0.72,0.24,0.22,0.67,13.0,0,0,0,0.9,0.9,0.09
2238,Luca Sangalli,0,6,5,83.3,1.45,1.21,0.00,0.00,20.8,0,0,0,0.5,0.5,0.08
2239,Ibrahim Sangaré,0,22,5,22.7,0.91,0.21,0.00,0.00,19.4,2,0,0,2.0,2.0,0.09
2240,Oier Sanjurjo,2,18,5,27.8,0.70,0.19,0.11,0.40,14.3,0,0,0,2.4,2.4,0.14
2241,Yaya Sanogo,3,25,10,40.0,2.47,0.99,0.08,0.20,14.4,0,1,1,3.3,2.5,0.10
2242,Morgan Sanson,5,39,12,30.8,1.62,0.50,0.13,0.42,20.8,0,0,0,3.8,3.8,0.10
2243,Nicola Sansone,4,76,19,25.0,3.01,0.75,0.01,0.05,21.4,7,3,4,9.9,6.7,0.09
2244,Baptiste Santamaria,1,35,11,31.4,1.26,0.40,0.03,0.09,25.3,0,0,0,1.6,1.6,0.05
2245,Federico Santander,1,24,5,20.8,2.81,0.58,0.00,0.00,17.2,2,1,1,3.5,2.7,0.12
2246,Davide Santon,0,2,1,50.0,0.29,0.15,0.00,0.00,26.2,0,0,0,0.1,0.1,0.03
2247,Samir Santos,1,5,2,40.0,0.29,0.12,0.20,0.50,16.9,0,0,0,0.7,0.7,0.14
2248,Riccardo Saponara,0,5,0,0.0,2.68,0.00,0.00,,16.3,0,0,0,0.3,0.3,0.05
2249,Riccardo Saponara,2,26,9,34.6,2.47,0.86,0.08,0.22,19.1,0,0,0,1.9,1.9,0.08
2250,Ivan Šaponjić,0,1,0,0.0,15.00,0.00,0.00,,9.2,0,0,0,0.3,0.3,0.27
2251,Pablo Sarabia,4,33,10,30.3,2.55,0.77,0.12,0.40,16.0,0,0,0,3.2,3.2,0.10
2252,Marcelo Saracchi,1,4,1,25.0,2.01,0.50,0.25,1.00,20.8,0,0,0,0.3,0.3,0.08
2253,Josh Sargent,4,30,13,43.3,1.91,0.83,0.13,0.31,15.2,0,0,0,4.2,4.2,0.14
2254,Bouna Sarr,1,28,4,14.3,1.16,0.17,0.04,0.25,19.5,1,0,0,2.4,2.4,0.09
2255,Ismaila Sarr,5,44,13,29.5,1.95,0.58,0.11,0.38,15.8,0,0,0,6.1,6.1,0.14
2256,Malang Sarr,1,4,1,25.0,0.25,0.06,0.25,1.00,21.1,0,0,0,0.2,0.2,0.06
2257,Sidy Sarr,0,22,6,27.3,1.70,0.46,0.00,0.00,22.5,2,0,0,1.6,1.6,0.07
2258,Joan Sastre Vanrell,0,16,1,6.3,1.06,0.07,0.00,0.00,25.6,1,0,0,0.5,0.5,0.03
2259,Téji Savanier,6,29,7,24.1,1.71,0.41,0.14,0.57,28.8,7,2,2,2.7,1.1,0.04
2260,Stefan Savić,0,3,2,66.7,0.14,0.09,0.00,0.00,13.1,0,0,0,0.2,0.1,0.04
2261,Fabian Schär,2,20,6,30.0,1.08,0.32,0.10,0.33,21.4,1,0,0,1.4,1.4,0.07
2262,Louis Schaub,1,9,5,55.6,1.30,0.72,0.11,0.20,17.2,0,0,0,1.0,1.0,0.11
2263,Ezequiel Schelotto,0,4,1,25.0,1.00,0.25,0.00,0.00,11.3,0,0,0,0.2,0.2,0.06
2264,Patrik Schick,10,53,18,34.0,3.67,1.25,0.19,0.56,11.6,1,0,0,7.2,7.2,0.14
2265,Julian Schieber,0,1,1,100.0,2.09,2.09,0.00,0.00,17.6,0,0,0,0.1,0.1,0.06
2266,Kingsley Schindler,0,14,3,21.4,1.48,0.32,0.00,0.00,18.4,0,0,0,1.1,1.1,0.08
2267,Xaver Schlager,1,32,7,21.9,1.68,0.37,0.03,0.14,23.0,0,0,0,1.4,1.4,0.05
2268,Keven Schlotterbeck,0,11,3,27.3,0.51,0.14,0.00,0.00,18.7,0,0,0,0.9,0.9,0.08
2269,Nico Schlotterbeck,0,3,1,33.3,0.72,0.24,0.00,0.00,14.1,0,0,0,0.2,0.2,0.08
2270,Jeffrey Schlupp,3,18,9,50.0,1.56,0.78,0.17,0.33,18.7,0,0,0,1.7,1.7,0.10
2271,Kasper Schmeichel,0,1,0,0.0,0.03,0.00,0.00,,56.1,1,0,0,0.0,0.0,0.02
2272,Marcel Schmelzer,1,2,1,50.0,2.73,1.36,0.50,1.00,10.2,0,0,0,0.4,0.4,0.18
2273,Jonathan Schmid,5,44,15,34.1,1.40,0.48,0.11,0.33,23.9,12,0,0,3.3,3.3,0.08
2274,Manuel Schmiedebach,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2275,Benno Schmitz,0,2,0,0.0,0.16,0.00,0.00,,26.0,0,0,0,0.1,0.1,0.04
2276,Morgan Schneiderlin,0,6,0,0.0,0.54,0.00,0.00,,21.4,0,0,0,0.2,0.2,0.04
2277,Lasse Schöne,2,34,9,26.5,1.26,0.33,0.06,0.22,23.7,14,0,1,3.6,2.8,0.08
2278,Sebastian Schonlau,2,12,4,33.3,0.52,0.17,0.17,0.50,11.7,0,0,0,1.6,1.6,0.13
2279,Alessandro Schöpf,0,15,4,26.7,0.94,0.25,0.00,0.00,19.6,0,0,0,1.1,1.1,0.07
2280,Jerdy Schouten,0,7,1,14.3,0.58,0.08,0.00,0.00,25.4,0,0,0,0.2,0.2,0.03
2281,Markus Schubert,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2282,Nico Schulz,1,6,1,16.7,0.91,0.15,0.17,1.00,16.5,0,0,0,0.4,0.4,0.06
2283,Alexander Schwolow,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2284,Matteo Scozzarella,0,4,1,25.0,0.39,0.10,0.00,0.00,29.1,1,0,0,0.1,0.1,0.04
2285,Aleksandar Sedlar,0,1,1,100.0,0.11,0.11,0.00,0.00,10.9,0,0,0,0.1,0.1,0.09
2286,Davie Selke,1,19,3,15.8,1.78,0.28,0.05,0.33,14.2,0,0,0,2.0,2.0,0.10
2287,Davie Selke,0,12,5,41.7,2.33,0.97,0.00,0.00,12.4,0,0,0,1.4,1.4,0.11
2288,Matz Sels,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2289,Ken Sema,2,17,4,23.5,0.62,0.15,0.12,0.50,21.7,1,0,0,0.6,0.6,0.04
2290,Nélson Semedo,1,8,2,25.0,0.34,0.09,0.13,0.50,17.8,0,0,0,0.6,0.6,0.07
2291,Alessandro Semprini,1,2,1,50.0,0.29,0.14,0.50,1.00,18.6,0,0,0,0.9,0.9,0.43
2292,Josep Señé,0,1,1,100.0,0.60,0.60,0.00,0.00,10.3,0,0,0,0.1,0.1,0.07
2293,Stefano Sensi,3,29,10,34.5,3.61,1.24,0.10,0.30,22.4,4,0,0,1.4,1.4,0.05
2294,Luigi Sepe,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2295,Suat Serdar,7,36,14,38.9,2.03,0.79,0.19,0.50,20.7,0,0,0,3.1,3.1,0.09
2296,Ryan Sessegnon,0,1,0,0.0,0.26,0.00,0.00,,17.0,0,0,0,0.1,0.1,0.07
2297,Salva Sevilla,5,31,11,35.5,1.09,0.39,0.10,0.27,26.8,13,2,3,3.8,1.5,0.05
2298,Yevhen Shakhov,1,14,5,35.7,1.16,0.41,0.07,0.20,21.0,0,0,0,0.9,0.9,0.06
2299,Xherdan Shaqiri,1,4,1,25.0,1.95,0.49,0.25,1.00,20.4,0,0,0,0.5,0.5,0.13
2300,Billy Sharp,3,16,7,43.8,1.37,0.60,0.19,0.43,9.6,0,0,0,3.8,3.8,0.24
2301,Luke Shaw,0,11,5,45.5,0.57,0.26,0.00,0.00,18.2,0,0,0,0.7,0.7,0.06
2302,Khiry Shelton,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2303,Jonjo Shelvey,6,45,14,31.1,1.91,0.59,0.13,0.43,26.7,8,0,0,2.5,2.5,0.05
2304,Gen Shoji,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2305,Djibril Sidibé,0,12,3,25.0,0.59,0.15,0.00,0.00,24.0,0,0,0,0.4,0.4,0.03
2306,Kalidou Sidibé,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2307,Sidnei,1,5,2,40.0,0.38,0.15,0.20,0.50,14.0,0,0,0,0.3,0.3,0.06
2308,Kaj Sierhuis,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2309,Gylfi Sigurðsson,2,45,12,26.7,1.58,0.42,0.02,0.08,22.8,5,1,1,4.0,3.2,0.07
2310,Luca Siligardi,0,11,3,27.3,2.94,0.80,0.00,0.00,22.5,0,0,0,0.6,0.6,0.05
2311,Adrien Silva,0,14,3,21.4,1.03,0.22,0.00,0.00,26.5,4,0,0,0.6,0.6,0.04
2312,André Silva,0,2,0,0.0,3.00,0.00,0.00,,11.6,0,0,0,0.2,0.2,0.11
2313,André Silva,12,54,20,37.0,3.09,1.14,0.20,0.55,12.0,0,1,1,10.8,10.0,0.19
2314,Bernardo Silva,6,52,15,28.8,2.31,0.67,0.12,0.40,14.2,0,0,0,6.0,6.0,0.12
2315,David Silva,6,47,18,38.3,2.32,0.89,0.13,0.33,14.4,5,0,0,6.4,6.4,0.14
2316,Gabriel Silva,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2317,Jonathan Silva,1,20,4,20.0,0.65,0.13,0.05,0.25,20.1,3,0,0,1.3,1.3,0.07
2318,Matheus Pereira da Silva,0,12,3,25.0,2.32,0.58,0.00,0.00,23.5,0,0,0,0.8,0.8,0.07
2319,Rui Silva,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2320,Thiago Silva,0,6,2,33.3,0.34,0.11,0.00,0.00,12.8,0,0,0,0.4,0.4,0.06
2321,Marco Silvestri,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2322,Mohamed Simakan,0,9,3,33.3,0.54,0.18,0.00,0.00,16.5,0,0,0,0.5,0.5,0.05
