,Player,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh
1443,Fabian Kunze,0,11,1,9.1,0.79,0.07,0.00,0.00,26.1,0,0,0,0.4,0.4,0.04
1444,Enock Kwateng,1,7,3,42.9,0.31,0.13,0.14,0.33,16.7,0,0,0,0.3,0.3,0.04
1445,Grejohn Kyei,0,11,3,27.3,2.50,0.68,0.00,0.00,9.5,0,0,0,1.9,1.9,0.17
1446,Giorgos Kyriakopoulos,0,30,10,33.3,1.37,0.46,0.00,0.00,23.2,0,0,0,1.1,1.1,0.04
1447,Andrea La Mantia,2,17,3,17.6,3.14,0.55,0.12,0.67,11.1,0,0,0,1.8,1.8,0.11
1448,Gaëtan Laborde,3,14,4,28.6,3.70,1.06,0.21,0.75,15.5,0,0,0,1.6,1.6,0.13
1449,Gaëtan Laborde,12,84,32,38.1,2.77,1.06,0.12,0.31,12.4,0,2,2,14.9,13.3,0.16
1450,Alexandre Lacazette,4,43,12,27.9,2.17,0.61,0.05,0.17,15.4,1,2,3,8.4,6.0,0.14
1451,Tom Lacoux,0,2,0,0.0,0.20,0.00,0.00,,29.5,0,0,0,0.0,0.0,0.01
1452,Lenny Lacroix,0,2,0,0.0,0.90,0.00,0.00,,8.8,0,0,0,0.1,0.1,0.06
1453,Maxence Lacroix,0,17,3,17.6,0.61,0.11,0.00,0.00,14.0,0,0,0,1.5,1.5,0.09
1454,Alban Lafont,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1455,Víctor Laguardia,3,13,5,38.5,0.38,0.15,0.23,0.60,9.5,0,0,0,2.0,2.0,0.15
1456,Konrad Laimer,4,15,7,46.7,1.09,0.51,0.27,0.57,18.3,0,0,0,2.4,2.4,0.16
1457,Stefan Lainer,1,12,2,16.7,0.73,0.12,0.08,0.50,14.7,0,0,0,0.7,0.7,0.06
1458,Diego Lainez,0,1,1,100.0,0.64,0.64,0.00,0.00,18.0,0,0,0,0.1,0.1,0.10
1459,Adam Lallana,0,19,4,21.1,1.10,0.23,0.00,0.00,19.8,0,0,0,1.1,1.1,0.06
1460,Vassilis Lambropoulos,0,4,1,25.0,0.31,0.08,0.00,0.00,12.0,0,0,0,0.2,0.2,0.06
1461,Érik Lamela,5,21,12,57.1,1.86,1.06,0.24,0.42,16.1,0,0,0,3.1,3.1,0.15
1462,Mohamed Lamine Bayo,14,63,26,41.3,2.35,0.97,0.19,0.46,13.1,0,2,3,14.4,11.9,0.19
1463,Didier Lamkel Zé,3,14,7,50.0,2.08,1.04,0.21,0.43,12.9,0,0,0,2.3,2.3,0.17
1464,Sam Lammers,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1465,Sam Lammers,1,12,4,33.3,2.09,0.70,0.08,0.25,12.9,0,0,0,1.1,1.1,0.09
1466,Tariq Lamptey,0,19,4,21.1,1.10,0.23,0.00,0.00,20.0,0,0,0,0.8,0.8,0.04
1467,Manuel Lanzini,5,13,4,30.8,0.66,0.20,0.15,0.50,23.1,1,3,3,3.7,1.3,0.10
1468,Aymeric Laporte,4,35,7,20.0,1.11,0.22,0.11,0.57,11.6,0,0,0,4.9,4.9,0.14
1469,Julien Laporte,2,17,3,17.6,0.53,0.09,0.12,0.67,13.5,0,0,0,1.9,1.9,0.11
1470,Yasser Larouci,0,3,1,33.3,0.79,0.26,0.00,0.00,20.3,0,0,0,0.1,0.1,0.04
1471,Kevin Lasagna,2,41,16,39.0,3.12,1.22,0.05,0.13,16.7,0,0,0,3.3,3.3,0.08
1472,Jamaal Lascelles,1,17,4,23.5,0.74,0.17,0.06,0.25,10.2,0,0,0,0.9,0.9,0.05
1473,Bryan Lasme,2,13,8,61.5,1.33,0.82,0.15,0.25,14.7,0,0,0,0.8,0.8,0.06
1474,Paul Lasne,0,8,1,12.5,0.85,0.11,0.00,0.00,21.9,1,0,0,0.4,0.4,0.04
1475,Juanmi Latasa,0,1,0,0.0,10.00,0.00,0.00,,9.3,0,0,0,0.1,0.1,0.07
1476,Toni Lato,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1477,Armand Lauriente,6,84,36,42.9,3.05,1.31,0.06,0.14,21.0,22,1,1,7.5,6.7,0.08
1478,Darko Lazović,1,46,10,21.7,1.50,0.33,0.02,0.10,17.9,1,0,0,2.9,2.9,0.06
1479,Manuel Lazzari,3,12,6,50.0,0.65,0.32,0.25,0.50,21.2,0,0,0,0.8,0.8,0.06
1480,Théo Le Bris,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1481,Jérémy Le Douaron,5,35,16,45.7,2.18,1.00,0.14,0.31,14.6,0,0,0,3.7,3.7,0.11
1482,Enzo Le Fée,2,33,9,27.3,1.35,0.37,0.06,0.22,23.9,5,0,0,1.9,1.9,0.06
1483,Vincent Le Goff,1,27,4,14.8,0.79,0.12,0.04,0.25,16.8,0,0,0,1.4,1.4,0.05
1484,Maxime Le Marchand,1,3,2,66.7,0.31,0.21,0.33,0.50,12.6,0,0,0,0.3,0.3,0.11
1485,Robin Le Normand,1,18,5,27.8,0.49,0.14,0.06,0.20,10.2,0,0,0,1.5,1.5,0.08
1486,Patrick Leal,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1487,Rafael Leão,11,97,38,39.2,3.35,1.31,0.11,0.29,19.0,0,0,0,8.8,8.8,0.09
1488,Jean-Louis Leca,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1489,Jeremías Ledesma,0,1,1,100.0,0.03,0.03,0.00,0.00,14.3,0,0,0,0.0,0.0,0.02
1490,Pierre Lees-Melou,1,33,9,27.3,1.31,0.36,0.03,0.11,24.5,0,0,0,1.6,1.6,0.05
1491,Wu Lei,1,7,5,71.4,1.33,0.95,0.14,0.20,14.5,0,0,0,1.1,1.1,0.15
1492,Maxim Leitsch,1,5,1,20.0,0.29,0.06,0.20,1.00,13.1,0,0,0,1.1,1.1,0.21
1493,Lucas Leiva,0,3,0,0.0,0.16,0.00,0.00,,23.8,0,0,0,0.1,0.1,0.04
1494,Florian Lejeune,0,22,2,9.1,0.73,0.07,0.00,0.00,20.9,6,0,0,1.5,1.5,0.07
1495,Iñigo Lekue,0,7,1,14.3,0.33,0.05,0.00,0.00,25.7,0,0,0,0.1,0.1,0.02
1496,Thomas Lemar,4,29,8,27.6,1.81,0.50,0.14,0.50,18.6,1,0,0,3.4,3.4,0.12
1497,Félix Lemaréchal,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1498,Mario Lemina,2,16,4,25.0,0.73,0.18,0.13,0.50,15.5,0,0,0,2.0,2.0,0.12
1499,Fabien Lemoine,0,4,0,0.0,0.32,0.00,0.00,,19.4,0,0,0,0.2,0.2,0.05
1500,Tim Lemperle,2,7,3,42.9,4.23,1.81,0.29,0.67,10.3,0,0,0,1.4,1.4,0.21
1501,Ruben Lendinez,0,1,0,0.0,0.66,0.00,0.00,,14.2,0,0,0,0.0,0.0,0.01
1502,Clément Lenglet,0,2,1,50.0,0.22,0.11,0.00,0.00,10.1,0,0,0,0.2,0.2,0.09
1503,Aaron Lennon,2,12,4,33.3,0.70,0.23,0.17,0.50,20.1,0,0,0,1.1,1.1,0.09
1504,Bernd Leno,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1505,Christopher Lenz,0,6,0,0.0,0.81,0.00,0.00,,23.7,0,0,0,0.1,0.1,0.02
1506,Léo Leroy,0,8,3,37.5,1.15,0.43,0.00,0.00,26.8,0,0,0,0.2,0.2,0.03
1507,Alexandre Letellier,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1508,Robert Lewandowski,35,156,75,48.1,4.77,2.29,0.19,0.40,13.6,3,5,5,33.2,29.3,0.19
1509,Jamie Leweling,5,44,17,38.6,2.02,0.78,0.11,0.29,17.6,0,0,0,4.0,4.0,0.09
1510,Jamal Lewis,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1511,Luca Lezzerini,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1512,Ben Lhassine Kone,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1513,Yanis Lhery,0,2,1,50.0,2.50,1.25,0.00,0.00,16.3,0,0,0,0.2,0.2,0.11
1514,Dimitri Liénard,2,23,3,13.0,1.01,0.13,0.09,0.67,21.2,4,0,0,1.4,1.4,0.06
1515,Philipp Lienhart,5,19,7,36.8,0.60,0.22,0.26,0.71,9.2,0,0,0,3.3,3.3,0.19
1516,Matthijs de Ligt,3,20,10,50.0,0.67,0.34,0.15,0.30,13.4,0,0,0,1.6,1.6,0.08
1517,Isaac Lihadji,1,3,2,66.7,1.13,0.76,0.33,0.50,19.0,0,0,0,0.9,0.9,0.31
1518,Anderson Lima,0,1,0,0.0,1.38,0.00,0.00,,8.8,0,0,0,0.1,0.1,0.07
1519,Andreas Linde,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1520,Victor Lindelöf,0,3,2,66.7,0.11,0.08,0.00,0.00,8.6,0,0,0,0.2,0.2,0.07
1521,Jesper Lindstrøm,5,54,18,33.3,2.46,0.82,0.09,0.28,17.1,3,0,0,8.0,8.0,0.15
1522,Karol Linetty,0,13,2,15.4,1.31,0.20,0.00,0.00,19.6,0,0,0,0.7,0.7,0.06
1523,Jesse Lingard,2,8,6,75.0,1.96,1.47,0.25,0.33,18.6,0,0,0,0.6,0.6,0.08
1524,Pol Lirola,1,13,2,15.4,0.66,0.10,0.08,0.50,20.9,0,0,0,1.4,1.4,0.10
1525,Valentino Livramento,1,12,3,25.0,0.49,0.12,0.08,0.33,15.9,0,0,0,1.4,1.4,0.12
1526,Dejan Ljubicic,3,29,7,24.1,1.33,0.32,0.10,0.43,20.1,0,0,0,1.8,1.8,0.06
1527,Javier Llabrés,0,5,2,40.0,3.41,1.36,0.00,0.00,24.4,0,0,0,0.1,0.1,0.02
1528,Diego Llorente,3,10,3,30.0,0.38,0.12,0.30,1.00,10.6,0,0,0,1.0,1.0,0.10
1529,Marcos Llorente,0,16,2,12.5,0.59,0.07,0.00,0.00,20.9,0,0,0,0.7,0.7,0.04
1530,Hugo Lloris,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1531,Giovani Lo Celso,0,9,0,0.0,3.40,0.00,0.00,,19.4,1,0,0,0.6,0.6,0.07
1532,Giovani Lo Celso,1,18,6,33.3,1.63,0.54,0.06,0.17,18.1,1,0,0,1.1,1.1,0.06
1533,Julen Lobete,2,10,2,20.0,3.17,0.63,0.20,1.00,13.7,0,0,0,1.0,1.0,0.10
1534,Stanislav Lobotka,1,2,1,50.0,0.11,0.05,0.50,1.00,25.5,0,0,0,0.1,0.1,0.06
1535,Jürgen Locadia,0,1,0,0.0,3.91,0.00,0.00,,20.2,0,0,0,0.2,0.2,0.16
1536,Jürgen Locadia,2,17,7,41.2,3.45,1.42,0.06,0.14,19.8,0,1,1,1.7,0.9,0.06
1537,Manuel Locatelli,3,21,3,14.3,0.87,0.12,0.14,1.00,19.0,0,0,0,2.2,2.2,0.10
1538,Bradley Locko,1,7,2,28.6,0.62,0.18,0.14,0.50,24.1,0,0,0,0.2,0.2,0.03
1539,Renan Lodi,2,10,4,40.0,0.76,0.30,0.20,0.50,17.1,0,0,0,0.7,0.7,0.07
1540,Ruben Loftus-Cheek,0,19,6,31.6,1.23,0.39,0.00,0.00,18.6,0,0,0,1.2,1.2,0.06
1541,Kevin Long,0,4,0,0.0,0.88,0.00,0.00,,13.3,0,0,0,0.2,0.2,0.04
1542,Shane Long,1,9,5,55.6,2.63,1.46,0.11,0.20,11.3,0,0,0,0.9,0.9,0.10
1543,Sean Longstaff,1,15,2,13.3,0.92,0.12,0.07,0.50,26.0,1,0,0,0.7,0.7,0.05
1544,Ademola Lookman,6,26,12,46.2,1.61,0.74,0.23,0.50,15.0,0,0,0,4.5,4.5,0.17
1545,Anthony Lopes,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1546,David López,0,5,4,80.0,0.61,0.48,0.00,0.00,13.6,0,0,0,0.4,0.4,0.09
1547,Diego López,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1548,Javi López,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1549,Maxime Lopez,2,16,6,37.5,0.49,0.18,0.13,0.33,22.6,0,0,0,1.5,1.5,0.09
1550,Pau López,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1551,Unai López,0,19,7,36.8,1.47,0.54,0.00,0.00,24.6,4,0,0,1.1,1.1,0.06
1552,Dion Lopy,0,16,2,12.5,0.88,0.11,0.00,0.00,23.8,0,0,0,1.0,1.0,0.06
1553,Samuel Loric,0,1,0,0.0,0.33,0.00,0.00,,16.7,0,0,0,0.1,0.1,0.05
1554,Anthony Losilla,2,34,9,26.5,1.04,0.28,0.06,0.22,19.3,0,0,0,2.2,2.2,0.06
1555,Jonas Lössl,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1556,Marcel Lotka,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1557,Jordan Lotomba,0,9,2,22.2,0.45,0.10,0.00,0.00,17.1,0,0,0,0.8,0.8,0.09
1558,Johaneko Louisjean,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1559,Mamadou Loum,2,33,8,24.2,1.28,0.31,0.06,0.25,21.3,0,0,0,2.9,2.9,0.09
1560,Imran Louza,0,17,4,23.5,1.08,0.25,0.00,0.00,27.5,6,0,0,1.2,1.2,0.07
1561,Matteo Lovato,0,1,0,0.0,0.30,0.00,0.00,,6.7,0,0,0,0.0,0.0,0.04
1562,Matteo Lovato,0,6,1,16.7,0.44,0.07,0.00,0.00,14.4,0,0,0,0.5,0.5,0.08
1563,Eduard Löwen,2,37,13,35.1,2.35,0.83,0.03,0.08,24.8,9,1,1,2.9,2.1,0.06
1564,Matthew Lowton,1,10,2,20.0,0.51,0.10,0.10,0.50,21.6,0,0,0,0.7,0.7,0.07
1565,Anthony Lozano,7,49,20,40.8,2.64,1.08,0.14,0.35,14.5,0,0,0,5.1,5.0,0.10
1566,Hirving Lozano,5,50,19,38.0,2.79,1.06,0.10,0.26,16.9,0,0,0,5.9,5.7,0.11
1567,Jean Lucas,1,26,9,34.6,1.62,0.56,0.04,0.11,21.0,1,0,0,2.5,2.5,0.09
1568,Anderson Lucoqui,1,8,4,50.0,0.97,0.48,0.13,0.25,18.7,0,0,0,0.7,0.7,0.09
1569,Florentino Luís,0,3,1,33.3,0.27,0.09,0.00,0.00,26.9,0,0,0,0.1,0.1,0.02
1570,José Luis Gayà,2,18,9,50.0,0.87,0.43,0.11,0.22,20.3,1,0,0,1.2,1.2,0.07
1571,José Luis Morales,13,76,31,40.8,2.52,1.03,0.13,0.32,18.9,2,3,5,14.3,10.4,0.14
1572,José Luis Palomino,1,14,3,21.4,0.47,0.10,0.07,0.33,8.5,0,0,0,2.1,2.1,0.15
1573,Luismi,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1574,Douglas Luiz,2,23,8,34.8,0.76,0.27,0.09,0.25,25.3,8,0,0,2.0,2.0,0.09
1575,Romelu Lukaku,8,42,14,33.3,2.38,0.79,0.17,0.50,13.8,1,1,1,6.6,5.8,0.14
1576,Castello Lukeba,2,6,3,50.0,0.26,0.13,0.33,0.67,8.3,0,0,0,1.7,1.7,0.28
1577,Dodi Lukebakio,1,3,1,33.3,1.53,0.51,0.00,0.00,25.6,0,1,1,1.2,0.4,0.12
1578,Dodi Lukebakio,1,17,7,41.2,1.73,0.71,0.06,0.14,15.4,0,0,0,2.6,2.6,0.16
1579,Saša Lukić,5,29,7,24.1,0.88,0.21,0.07,0.29,24.7,4,3,3,4.7,2.3,0.08
1580,Levi Lumeka,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1581,Andriy Lunin,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1582,Andrey Lunyov,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1583,Sebastiano Luperto,0,9,3,33.3,0.41,0.14,0.00,0.00,14.8,0,0,0,0.7,0.7,0.07
1584,Andreas Luthe,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1585,Lyanco,0,6,1,16.7,0.59,0.10,0.00,0.00,16.9,0,0,0,0.3,0.3,0.04
1586,Charalambos Lykogiannis,1,22,7,31.8,1.09,0.35,0.05,0.14,22.9,6,0,0,1.1,1.1,0.05
1587,Yannis M'Bemba,0,2,1,50.0,36.00,18.00,0.00,0.00,10.0,0,0,0,0.1,0.1,0.05
1588,Alexis Mac Allister,5,57,9,15.8,2.42,0.38,0.05,0.33,22.0,4,2,3,6.3,4.0,0.07
1589,Deiver Machado,0,2,0,0.0,0.34,0.00,0.00,,22.3,0,0,0,0.0,0.0,0.02
1590,Darwin Machís,4,37,17,45.9,2.42,1.11,0.11,0.24,21.9,1,0,0,1.8,1.8,0.05
1591,Yvann Macon,0,15,4,26.7,0.88,0.24,0.00,0.00,26.5,0,0,0,0.3,0.3,0.02
1592,James Maddison,12,72,33,45.8,2.64,1.21,0.17,0.36,20.7,13,0,0,7.5,7.5,0.10
1593,Niki Mäenpää,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1594,Pablo Maffeo,1,29,7,24.1,0.89,0.21,0.03,0.14,20.0,0,0,0,1.7,1.7,0.06
1595,Louis Mafouta,2,9,7,77.8,1.54,1.20,0.22,0.29,15.7,0,0,0,1.4,1.4,0.16
1596,Gabriel Magalhães,5,29,12,41.4,0.85,0.35,0.17,0.42,11.2,0,0,0,3.2,3.2,0.11
1597,Giulio Maggiore,2,42,8,19.0,1.34,0.26,0.05,0.25,20.9,0,0,0,4.0,4.0,0.09
1598,Matej Maglica,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1599,Francesco Magnanelli,0,2,0,0.0,0.66,0.00,0.00,,28.9,0,0,0,0.0,0.0,0.02
1600,Giangiacomo Magnani,0,5,1,20.0,0.85,0.17,0.00,0.00,7.8,0,0,0,0.9,0.9,0.18
1601,Giangiacomo Magnani,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1602,Hugo Magnetti,0,17,2,11.8,1.05,0.12,0.00,0.00,24.4,0,0,0,0.5,0.5,0.03
1603,Yohann Magnin,1,19,3,15.8,1.00,0.16,0.05,0.33,14.7,0,0,0,1.1,1.1,0.06
1604,Harry Maguire,1,23,10,43.5,0.82,0.36,0.04,0.10,12.8,0,0,0,1.9,1.9,0.08
1605,Riyad Mahrez,11,56,18,32.1,3.36,1.08,0.13,0.39,17.9,6,4,5,10.1,6.2,0.11
1606,Arne Maier,1,17,8,47.1,0.82,0.39,0.06,0.13,21.1,1,0,0,1.5,1.5,0.09
1607,Habib Maïga,2,11,5,45.5,0.78,0.36,0.18,0.40,20.4,0,0,0,0.9,0.9,0.09
1608,Mike Maignan,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1609,Ainsley Maitland-Niles,0,2,0,0.0,0.67,0.00,0.00,,30.3,0,0,0,0.1,0.1,0.03
1610,Ainsley Maitland-Niles,0,3,2,66.7,0.55,0.37,0.00,0.00,18.5,0,0,0,0.3,0.3,0.09
1611,Josh Maja,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1612,Abdul Majeed Waris,2,7,3,42.9,1.93,0.83,0.29,0.67,17.8,0,0,0,1.2,1.2,0.17
1613,Lovro Majer,6,45,18,40.0,2.21,0.88,0.13,0.33,19.9,4,0,0,5.3,5.3,0.12
1614,Jean-Victor Makengo,1,32,10,31.3,1.23,0.38,0.03,0.10,21.2,0,0,0,3.0,3.0,0.09
1615,Béni Makouana,0,7,0,0.0,1.96,0.00,0.00,,15.0,0,0,0,0.5,0.5,0.07
1616,Nemanja Maksimović,1,31,5,16.1,0.95,0.15,0.03,0.20,15.9,0,0,0,2.6,2.6,0.08
1617,Nikola Maksimović,0,3,0,0.0,0.24,0.00,0.00,,8.1,0,0,0,0.2,0.2,0.07
1618,Kévin Malcuit,0,1,0,0.0,0.31,0.00,0.00,,16.4,0,0,0,0.0,0.0,0.02
1619,Daniel Maldini,1,3,1,33.3,1.82,0.61,0.33,1.00,13.4,0,0,0,0.4,0.4,0.14
1620,Youssef Maleh,2,21,5,23.8,1.85,0.44,0.10,0.40,18.5,0,0,0,2.3,2.3,0.11
1621,Donyell Malen,5,47,21,44.7,2.51,1.12,0.11,0.24,16.5,0,0,0,4.6,4.6,0.10
1622,Ruslan Malinovskyi,6,57,17,29.8,3.22,0.96,0.11,0.35,22.0,7,0,0,3.3,3.3,0.06
1623,Hugo Mallo,1,17,2,11.8,0.84,0.10,0.06,0.50,17.9,0,0,0,0.9,0.9,0.05
1624,Lennard Maloney,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1625,Mickael Malsa,1,13,2,15.4,1.02,0.16,0.08,0.50,22.8,0,0,0,1.1,1.1,0.09
1626,Giorgi Mamardashvili,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1627,Rey Manaj,5,51,14,27.5,2.60,0.71,0.06,0.21,18.4,6,2,3,7.5,5.1,0.10
1628,Hianga Mananga Mbock,0,9,0,0.0,1.01,0.00,0.00,,25.0,3,0,0,0.4,0.4,0.05
1629,Vincent Manceau,0,3,0,0.0,0.11,0.00,0.00,,25.4,0,0,0,0.1,0.1,0.02
1630,Gianluca Mancini,0,24,6,25.0,0.75,0.19,0.00,0.00,11.2,0,0,0,2.4,2.3,0.10
1631,Leonardo Mancuso,1,12,5,41.7,2.54,1.06,0.08,0.20,14.3,0,0,0,1.9,1.9,0.16
1632,Steve Mandanda,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1633,Reinildo Mandava,0,2,0,0.0,0.14,0.00,0.00,,8.7,0,0,0,0.5,0.5,0.24
1634,Reinildo Mandava,1,6,3,50.0,0.35,0.18,0.17,0.33,14.8,0,0,0,0.5,0.5,0.08
1635,Aïssa Mandi,1,10,3,30.0,0.65,0.20,0.10,0.33,10.1,0,0,0,2.3,2.3,0.23
1636,Rolando Mandragora,0,23,5,21.7,1.57,0.34,0.00,0.00,24.5,3,0,0,1.2,1.2,0.05
1637,Anthony Mandrea,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1638,Sadio Mané,16,98,37,37.8,3.13,1.18,0.16,0.43,14.2,0,0,0,17.2,17.2,0.18
1639,Eliaquim Mangala,1,3,1,33.3,0.23,0.08,0.33,1.00,9.9,0,0,0,0.5,0.5,0.17
1640,Orel Mangala,1,17,8,47.1,0.83,0.39,0.06,0.13,16.9,0,0,0,2.1,2.1,0.12
1641,Thomas Mangani,7,12,3,25.0,0.49,0.12,0.08,0.33,27.1,2,6,6,5.7,0.9,0.08
1642,Ricardo Mangas,3,17,5,29.4,0.65,0.19,0.18,0.60,13.1,0,0,0,1.7,1.7,0.10
1643,Kostas Manolas,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1644,Javier Manquillo,1,4,2,50.0,0.29,0.14,0.25,0.50,15.2,0,0,0,0.3,0.3,0.06
1645,Myziane Maolida,0,1,0,0.0,2.65,0.00,0.00,,24.1,0,0,0,0.0,0.0,0.04
1646,Myziane Maolida,1,14,3,21.4,1.62,0.35,0.07,0.33,19.5,0,0,0,1.4,1.4,0.10
1647,Sekou Mara,6,37,16,43.2,3.68,1.59,0.14,0.31,18.5,0,1,1,5.1,4.4,0.12
1648,Nikola Maraš,0,1,0,0.0,0.09,0.00,0.00,,17.0,0,0,0,0.0,0.0,0.01
1649,Fernando Marçal,0,11,1,9.1,0.68,0.06,0.00,0.00,23.3,0,0,0,0.4,0.4,0.03
1650,Marcelo,0,8,3,37.5,1.37,0.51,0.00,0.00,20.8,0,0,0,0.2,0.2,0.03
1651,Marcelo,0,3,0,0.0,0.30,0.00,0.00,,10.1,0,0,0,0.2,0.2,0.06
1652,Marcelo,0,2,0,0.0,1.00,0.00,0.00,,15.3,0,0,0,0.0,0.0,0.02
1653,Solly March,0,20,10,50.0,1.03,0.52,0.00,0.00,18.3,2,0,0,1.2,1.2,0.06
1654,Riccardo Marchizza,0,8,1,12.5,0.53,0.07,0.00,0.00,21.2,1,0,0,0.3,0.3,0.03
1655,Gian Marco Ferrari,1,25,10,40.0,0.72,0.29,0.04,0.10,12.0,0,0,0,1.8,1.8,0.07
1656,Iván Marcone,0,2,0,0.0,0.22,0.00,0.00,,19.7,0,0,0,0.1,0.1,0.06
1657,Óscar de Marcos,1,3,3,100.0,0.16,0.16,0.33,0.33,16.2,0,0,0,0.3,0.3,0.09
1658,Davide Marfella,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1659,José Mari,0,4,1,25.0,0.93,0.23,0.00,0.00,14.2,0,0,0,0.3,0.3,0.09
1660,Pablo Marí,0,1,0,0.0,0.50,0.00,0.00,,5.8,0,0,0,0.1,0.1,0.07
1661,Pablo Marí,2,10,5,50.0,0.67,0.34,0.20,0.40,11.5,0,0,0,0.7,0.7,0.07
1662,José María Giménez,1,20,7,35.0,0.88,0.31,0.05,0.14,13.5,0,0,0,1.7,1.7,0.09
1663,Mariano,1,14,3,21.4,3.68,0.79,0.07,0.33,13.0,0,0,0,1.8,1.8,0.13
1664,Răzvan Marin,0,41,7,17.1,1.31,0.22,0.00,0.00,24.8,9,0,0,1.8,1.8,0.04
1665,Guillermo Maripán,0,7,2,28.6,0.34,0.10,0.00,0.00,10.6,0,0,0,0.6,0.6,0.09
1666,Mika Màrmol,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1667,Omar Marmoush,0,1,0,0.0,3.75,0.00,0.00,,34.3,0,0,0,0.1,0.1,0.06
1668,Omar Marmoush,3,48,13,27.1,2.75,0.74,0.06,0.23,19.4,3,0,1,5.1,4.3,0.09
1669,Marquinhos,5,21,7,33.3,0.66,0.22,0.24,0.71,10.1,0,0,0,3.8,3.8,0.18
1670,Roger Martí,7,46,17,37.0,1.96,0.72,0.13,0.35,17.0,0,1,3,8.4,6.1,0.13
1671,Anthony Martial,1,5,2,40.0,2.12,0.85,0.20,0.50,13.0,0,0,0,0.7,0.7,0.13
1672,Anthony Martial,0,7,3,42.9,1.29,0.55,0.00,0.00,21.8,1,0,0,0.4,0.4,0.06
1673,Martín,0,2,0,0.0,1.57,0.00,0.00,,30.0,1,0,0,0.1,0.1,0.03
1674,Aarón Martín,1,18,5,27.8,0.71,0.20,0.06,0.20,21.5,5,0,0,1.0,1.0,0.05
1675,Ander Martin,0,3,2,66.7,3.07,2.05,0.00,0.00,25.7,0,0,0,0.1,0.1,0.03
1676,Andrés Martín,0,5,1,20.0,2.42,0.48,0.00,0.00,17.9,0,0,0,0.6,0.6,0.13
1677,Carlos Martín,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1678,Iván Martín,0,1,0,0.0,0.54,0.00,0.00,,20.8,0,0,0,0.1,0.1,0.10
1679,Jonas Martin,1,21,4,19.0,0.90,0.17,0.05,0.25,20.3,0,0,0,1.2,1.2,0.06
1680,Gabriel Martinelli,6,51,15,29.4,2.47,0.73,0.10,0.33,14.7,0,1,1,7.3,6.6,0.13
1681,Emiliano Martínez,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1682,Iñigo Martínez,3,27,8,29.6,1.04,0.31,0.11,0.38,13.4,3,0,0,2.0,2.0,0.07
1683,Javi Martínez,1,9,2,22.2,0.92,0.20,0.11,0.50,16.3,0,0,0,0.8,0.8,0.09
1684,Josep Martinez,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1685,Lautaro Martínez,21,112,47,42.0,4.42,1.85,0.16,0.38,13.8,0,3,6,20.9,16.7,0.15
