,Player,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,TklDribblers,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Clr,Err
645,Alessandro Deiola,6,3,2,3,1,5,13,38.5,8,3,1,2,3,1,0
646,Alessandro Deiola,13,5,5,4,4,8,23,34.8,15,7,2,5,11,11,0
647,Romain Del Castillo,30,11,5,14,11,5,25,20.0,20,6,0,6,3,4,1
648,Lorenzo Del Pinto,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,0
649,Thomas Delaine,32,18,19,11,2,20,35,57.1,15,22,5,17,24,30,1
650,Thomas Delaney,40,30,15,20,5,11,31,35.5,20,28,10,18,22,15,1
651,Liam Delap,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
652,Jonathan Delaplace,8,5,5,1,2,7,13,53.8,6,12,5,7,17,19,1
653,Sacha Delaye,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,0
654,Cristian Dell'Orco,1,0,1,0,0,1,3,33.3,2,8,5,3,7,9,1
655,Andy Delort,12,7,1,9,2,8,18,44.4,10,11,1,10,4,34,0
656,Fabian Delph,5,2,3,2,0,1,3,33.3,2,2,0,2,4,8,1
657,Moussa Dembélé,0,0,0,0,0,0,1,0.0,1,0,0,0,1,0,0
658,Moussa Dembélé,2,2,0,1,1,0,4,0.0,4,4,2,2,5,9,0
659,Ousmane Dembélé,14,9,4,9,1,6,17,35.3,11,10,0,10,9,3,1
660,Merih Demiral,12,9,8,4,0,5,13,38.5,8,16,9,7,21,40,0
661,Kerem Demirbay,46,31,15,26,5,19,38,50.0,19,21,4,17,8,6,1
662,Ermedin Demirović,15,9,4,6,5,2,16,12.5,14,29,5,24,0,27,0
663,Diego Demme,56,32,26,22,8,23,63,36.5,40,14,1,13,11,15,1
664,Jason Denayer,25,16,16,9,0,6,13,46.2,7,36,25,11,27,91,1
665,Leander Dendoncker,54,29,29,22,3,31,60,51.7,29,38,15,23,27,52,2
666,Kévin Denkey,4,2,0,3,1,0,3,0.0,3,2,0,2,1,2,0
667,Emmanuel Dennis,13,7,6,5,2,1,6,16.7,5,6,0,6,0,0,1
668,Stefano Denswil,2,1,1,1,0,0,1,0.0,1,1,0,1,1,1,0
669,Fabio Depaoli,25,13,15,6,4,15,32,46.9,17,16,4,12,12,38,0
670,Fabio Depaoli,1,0,0,1,0,0,2,0.0,2,0,0,0,1,1,0
671,Fabio Depaoli,3,2,0,1,2,1,2,50.0,1,4,0,4,3,2,0
672,Clément Depres,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
673,Mike van der Hoorn,8,4,3,5,0,1,3,33.3,2,12,8,4,27,73,0
674,Kastriot Dermaku,1,1,1,0,0,0,0,,0,2,1,1,2,8,0
675,Kiril Despodov,1,1,0,1,0,1,1,100.0,0,0,0,0,0,0,0
676,Sergiño Dest,31,16,23,6,2,18,32,56.3,14,25,4,21,10,24,1
677,Mattia Destro,6,3,0,3,3,2,9,22.2,7,11,0,11,4,8,0
678,Gerard Deulofeu,2,2,1,1,0,2,12,16.7,10,2,0,2,3,0,0
679,Deyverson,6,4,3,1,2,2,13,15.4,11,9,0,9,9,13,0
680,Jacopo Dezi,4,3,0,2,2,3,6,50.0,3,2,0,2,0,0,0
681,Samuel Di Carmine,1,2,0,1,0,0,3,0.0,3,1,0,1,0,5,0
682,Samuel Di Carmine,2,2,1,0,1,1,3,33.3,2,2,0,2,0,5,0
683,Giovanni Di Lorenzo,79,50,54,21,4,43,75,57.3,32,37,13,24,35,64,1
684,Ángel Di María,26,17,6,8,12,11,45,24.4,34,14,1,13,6,7,0
685,Alessandro Di Pardo,0,0,0,0,0,0,0,,0,1,1,0,0,0,0
686,Giuseppe Di Serio,2,2,1,1,0,0,4,0.0,4,5,0,5,0,4,0
687,Boulaye Dia,23,12,3,11,9,4,22,18.2,18,19,5,14,12,37,1
688,Abdoulay Diaby,2,0,0,2,0,0,0,,0,2,0,2,0,0,0
689,Moussa Diaby,10,6,4,5,1,6,20,30.0,14,11,0,11,12,5,0
690,Mbaye Diagne,4,3,3,0,1,1,4,25.0,3,2,1,1,1,16,0
691,Mouctar Diakhaby,16,8,10,6,0,8,12,66.7,4,28,21,7,27,102,1
692,Abdou Diallo,16,11,9,5,2,8,13,61.5,5,15,8,7,25,36,0
693,Amad Diallo,3,3,1,2,0,0,0,,0,2,1,1,0,1,0
694,Amad Diallo,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
695,Habib Diallo,11,6,3,6,2,7,18,38.9,11,12,2,10,13,12,0
696,Habib Diallo,1,1,0,1,0,1,1,100.0,0,0,0,0,0,5,0
697,Ibrahima Diallo,29,16,11,17,1,9,16,56.3,7,10,1,9,10,12,2
698,Ibrahima Diallo,14,9,2,9,3,4,8,50.0,4,4,0,4,3,3,0
699,Amadou Diambo,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
700,Grady Diangana,35,19,19,9,7,19,43,44.2,24,16,2,14,16,9,0
701,Stéphane Diarra,0,0,0,0,0,0,7,0.0,7,6,1,5,4,1,0
702,Rúben Dias,24,13,13,8,3,4,16,25.0,12,31,23,8,35,92,0
703,Krépin Diatta,4,3,1,1,2,1,3,33.3,2,5,1,4,4,1,0
704,Amadou Diawara,10,8,4,6,0,2,8,25.0,6,11,2,9,12,4,0
705,Brahim Díaz,18,10,7,7,4,10,23,43.5,13,10,0,10,2,2,0
706,Víctor Díaz,21,10,13,6,2,10,19,52.6,9,14,8,6,16,39,0
707,Daniel Didavi,16,6,2,9,5,7,12,58.3,5,10,0,10,3,8,0
708,Bamba Dieng,5,3,3,2,0,2,4,50.0,2,2,0,2,0,0,0
709,Eric Dier,23,14,13,10,0,11,18,61.1,7,37,31,6,23,123,3
710,Daan Dierckx,5,4,5,0,0,3,5,60.0,2,10,6,4,13,21,0
711,Lucas Digne,63,38,40,16,7,29,54,53.7,25,42,4,38,31,87,0
712,Mitchell Dijks,21,14,15,5,1,12,21,57.1,9,17,2,15,17,35,0
713,Javairô Dilrosun,5,3,2,2,1,1,6,16.7,5,5,0,5,4,3,0
714,Federico Dimarco,32,19,23,7,2,13,28,46.4,15,18,9,9,47,50,1
715,Junior Dina Ebimbe,38,25,14,19,5,15,45,33.3,30,17,1,16,14,9,0
716,Tristan Dingomé,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0
717,Eren Dinkçi,1,1,1,0,0,0,1,0.0,1,4,0,4,2,1,0
718,Sinaly Diomande,10,7,8,1,1,5,14,35.7,9,19,15,4,33,53,1
719,Lois Diony,15,10,3,9,3,4,18,22.2,14,6,3,3,5,16,0
720,Issa Diop,20,14,12,8,0,7,18,38.9,11,32,22,10,22,59,0
721,Papakouli Diop,43,29,15,22,6,12,41,29.3,29,23,5,18,39,34,1
722,Sofiane Diop,49,34,17,25,7,18,53,34.0,35,25,1,24,31,15,0
723,Andy Diouf,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
724,Yehvann Diouf,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
725,Assane Dioussé,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
726,Jonas Dirkner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
727,Axel Disasi,29,20,17,12,0,20,35,57.1,15,18,11,7,26,66,1
728,Tiago Djaló,22,13,14,5,3,15,23,65.2,8,10,4,6,9,23,0
729,Djené,61,39,31,26,4,26,34,76.5,8,24,11,13,42,96,0
730,Moussa Djenepo,52,27,27,17,8,28,63,44.4,35,24,2,22,10,14,0
731,Koffi Djidji,39,28,30,8,1,10,20,50.0,10,35,20,15,28,73,0
732,Alexander Djiku,60,41,45,13,2,32,52,61.5,20,28,10,18,91,104,0
733,Berat Djimsiti,41,29,27,12,2,17,34,50.0,17,34,20,14,62,89,1
734,Marko Dmitrović,4,3,4,0,0,2,4,50.0,2,0,0,0,0,16,2
735,Ritsu Doan,53,31,22,19,12,19,52,36.5,33,42,1,41,31,11,0
736,Mihai Dobre,12,5,6,2,4,7,14,50.0,7,5,0,5,10,3,0
737,Matt Doherty,29,15,15,10,4,13,33,39.4,20,20,5,15,23,46,0
738,Jeremy Doku,44,25,9,24,11,11,26,42.3,15,18,1,17,11,1,0
739,Kasper Dolberg,6,2,1,3,2,2,11,18.2,9,11,2,9,6,19,1
740,Keagan Dolly,7,2,6,0,1,4,8,50.0,4,3,0,3,5,2,0
741,Jaume Doménech,1,1,1,0,0,1,2,50.0,1,1,0,1,0,16,2
742,Carlos Dominguez,5,4,4,1,0,3,6,50.0,3,5,3,2,6,24,0
743,Nicolás Domínguez,48,28,26,17,5,15,37,40.5,22,26,7,19,24,20,0
744,John Donald,0,0,0,0,0,0,0,,0,0,0,0,0,1,0
745,Ji Dong-won,1,1,1,0,0,0,0,,0,1,0,1,2,0,0
746,Anastasios Donis,4,1,2,0,2,1,1,100.0,0,0,0,0,0,0,0
747,Gianluigi Donnarumma,0,0,0,0,0,0,1,0.0,1,1,0,1,1,23,2
748,Bas Dost,3,2,1,1,1,2,5,40.0,3,5,1,4,2,8,0
749,Abdoulaye Doucouré,52,32,25,19,8,14,43,32.6,29,24,7,17,39,31,1
750,Cheick Doucouré,87,47,40,42,5,32,65,49.2,33,20,4,16,52,26,1
751,Fodé Doucouré,11,8,7,4,0,4,9,44.4,5,2,0,2,4,11,0
752,Mahamadou Doucouré,1,1,1,0,0,1,1,100.0,0,0,0,0,0,0,0
753,Cheick Doukouré,5,4,2,1,2,3,4,75.0,1,2,0,2,3,0,0
754,Idrissa Doumbia,15,8,6,7,2,5,13,38.5,8,6,3,3,7,9,0
755,Moussa Doumbia,10,6,4,4,2,4,22,18.2,18,5,1,4,10,4,0
756,Souleyman Doumbia,48,33,25,19,4,22,36,61.1,14,18,4,14,42,50,0
757,Aleksandar Dragović,11,7,5,5,1,9,13,69.2,4,17,5,12,13,33,0
758,Bartłomiej Drągowski,1,0,1,0,0,1,1,100.0,0,0,0,0,1,13,1
759,Denis Drăguș,3,1,0,0,3,0,4,0.0,4,4,0,4,1,0,0
760,Radu Drăgușin,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
761,Mouhamadou Drammeh,0,0,0,0,0,0,2,0.0,2,0,0,0,2,7,0
762,Julian Draxler,13,6,5,6,2,5,20,25.0,15,4,0,4,14,0,0
763,Dominick Drexler,36,26,15,18,3,12,30,40.0,18,5,1,4,14,15,0
764,Matthieu Dreyer,0,0,0,0,0,0,0,,0,0,0,0,0,4,2
765,Domingos Duarte,32,20,18,12,2,14,21,66.7,7,29,20,9,29,86,0
766,Léo Duarte,1,1,0,1,0,0,0,,0,0,0,0,1,0,0
767,Óscar Duarte,22,13,17,5,0,10,18,55.6,8,23,15,8,36,97,1
768,Rubén Duarte,55,30,28,21,6,23,52,44.2,29,44,6,38,66,72,0
769,Leo Dubois,38,26,19,16,3,18,36,50.0,18,27,9,18,31,69,2
770,Martin Dúbravka,0,0,0,0,0,0,0,,0,0,0,0,0,3,0
771,Ondrej Duda,36,14,13,18,5,8,39,20.5,31,28,2,26,19,20,0
772,Unai Dufur,2,2,2,0,0,2,4,50.0,2,0,0,0,1,0,0
773,Haris Duljević,15,9,4,7,4,6,22,27.3,16,3,0,3,8,1,0
774,Paul Dummett,16,7,11,5,0,13,21,61.9,8,12,7,5,16,74,0
775,Alfred Duncan,3,0,1,1,1,0,2,0.0,2,2,0,2,2,0,0
776,Alfred Duncan,18,10,8,9,1,4,21,19.0,17,8,0,8,16,8,1
777,Lewis Dunk,30,15,20,8,2,16,23,69.6,7,29,20,9,32,106,0
778,Jimmy Dunne,3,3,2,1,0,1,2,50.0,1,3,2,1,6,16,1
779,Erik Durm,17,13,7,9,1,8,21,38.1,13,19,5,14,29,26,0
780,Hugo Duro,0,0,0,0,0,0,0,,0,1,0,1,0,0,0
781,Jean-Kevin Duverne,38,21,24,14,0,15,32,46.9,17,24,16,8,30,70,0
782,Paulo Dybala,14,8,3,4,7,2,14,14.3,12,15,0,15,1,1,0
783,Edin Džeko,8,6,2,3,3,3,9,33.3,6,9,4,5,1,11,0
784,Steeve-Mike Ebongue,2,1,1,0,1,0,3,0.0,3,1,0,1,0,0,0
785,Enzo Ebosse,5,3,5,0,0,3,4,75.0,1,1,1,0,2,13,0
786,Bruno Ecuele Manga,52,38,46,6,0,29,40,72.5,11,50,33,17,57,165,3
787,Simone Edera,3,1,2,1,0,3,4,75.0,1,0,0,0,1,1,0
788,Ederson,3,1,3,0,0,3,4,75.0,1,0,0,0,0,11,4
789,Kyle Edwards,3,2,1,1,1,0,0,,0,2,0,2,1,0,0
790,John Egan,41,21,29,12,0,22,39,56.4,17,43,31,12,41,131,0
791,Johannes Eggestein,0,0,0,0,0,0,1,0.0,1,0,0,0,1,2,0
792,Maximilian Eggestein,57,42,22,29,6,21,46,45.7,25,30,5,25,43,36,0
793,Lilian Egloff,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
794,Kingsley Ehizibue,32,19,22,9,1,10,17,58.8,7,19,5,14,18,42,0
795,Albin Ekdal,56,29,21,32,3,23,65,35.4,42,31,12,19,49,35,0
796,Hugo Ekitike,1,1,0,0,1,0,1,0.0,1,0,0,0,0,0,0
797,Anthony Elanga,4,2,3,1,0,4,5,80.0,1,1,1,0,1,1,0
798,Niclas Eliasson,28,14,9,12,7,11,24,45.8,13,20,1,19,23,16,0
799,Elif Elmas,15,4,3,6,6,7,12,58.3,5,11,1,10,2,10,0
800,Ahmed Elmohamady,17,13,12,4,1,9,14,64.3,5,6,3,3,17,26,0
801,Mohamed Elneny,14,6,7,7,0,7,28,25.0,21,11,4,7,24,20,2
802,Aritz Elustondo,30,16,21,7,2,18,22,81.8,4,12,5,7,15,63,0
803,Nico Elvedi,49,35,36,12,1,25,37,67.6,12,38,22,16,65,123,0
804,Rodrigo Ely,5,2,3,2,0,3,4,75.0,1,2,1,1,7,23,1
805,Breel Embolo,15,10,1,13,1,0,6,0.0,6,16,1,15,8,8,0
806,Emerson,91,52,62,25,4,43,78,55.1,35,33,6,27,61,102,2
807,Renaud Emond,0,0,0,0,0,0,1,0.0,1,2,0,2,0,1,0
808,Alan Empereur,0,0,0,0,0,0,0,,0,1,1,0,6,7,1
809,Youssef En-Nesyri,17,11,2,9,6,4,21,19.0,17,15,0,15,8,23,0
810,Keita Endo,8,3,1,5,2,3,9,33.3,6,5,2,3,6,4,0
811,Wataru Endo,65,44,25,34,6,29,71,40.8,42,53,14,39,51,59,0
812,Sergi Enrich,21,15,6,7,8,9,22,40.9,13,11,0,11,6,5,0
813,Christian Eriksen,12,6,6,4,2,7,20,35.0,13,16,1,15,9,13,1
814,Martin Erlic,23,14,16,6,1,11,20,55.0,9,22,16,6,41,71,2
815,Patrick Erras,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0
816,Gonzalo Escalante,26,13,11,14,1,8,28,28.6,20,10,3,7,19,13,0
817,Aarón Escandell,1,1,1,0,0,1,1,100.0,0,0,0,0,0,6,0
818,Dani Escriche,9,7,5,2,2,3,10,30.0,7,11,0,11,8,5,0
819,Sergio Escudero,12,8,6,5,1,6,12,50.0,6,5,2,3,9,7,0
820,Alfonso Espino,92,48,63,28,1,43,85,50.6,42,30,5,25,41,74,0
821,Vicente Esquerdo,7,4,5,2,0,4,6,66.7,2,4,2,2,8,1,0
822,Nahuel Estévez,13,5,4,6,3,5,32,15.6,27,23,5,18,20,22,1
823,Pervis Estupiñán,37,17,23,12,2,14,23,60.9,9,10,2,8,35,14,2
824,Yoann Etienne,2,0,1,1,0,1,1,100.0,0,1,0,1,1,2,0
825,Xabier Etxeita,8,4,5,3,0,7,14,50.0,7,6,3,3,13,38,0
826,Jonny Evans,25,12,22,2,1,14,20,70.0,6,8,3,5,46,98,1
827,Edu Expósito,51,30,16,31,4,20,66,30.3,46,25,4,21,22,17,0
828,Valentin Eysseric,14,8,6,7,1,5,11,45.5,6,11,0,11,7,8,0
829,Eberechi Eze,27,14,11,13,3,16,35,45.7,19,19,3,16,24,9,1
830,Jokin Ezkieta,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
831,Łukasz Fabiański,1,0,1,0,0,1,1,100.0,0,1,0,1,1,12,3
832,Fabinho,58,31,21,29,8,27,54,50.0,27,28,10,18,44,66,1
833,Fábio,62,37,37,23,2,35,61,57.4,26,29,8,21,37,49,0
834,Cesc Fàbregas,20,12,6,9,5,9,22,40.9,13,11,1,10,13,3,0
835,Bandiougou Fadiga,1,0,1,0,0,0,0,,0,0,0,0,0,0,0
836,Bandiougou Fadiga,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,0
837,Wout Faes,35,22,26,9,0,20,39,51.3,19,40,31,9,68,144,1
838,Nicolò Fagioli,0,0,0,0,0,0,0,,0,0,0,0,0,1,0
839,Ralf Fährmann,2,1,2,0,0,1,2,50.0,1,0,0,0,1,9,3
840,Romain Faivre,54,27,26,23,5,21,54,38.9,33,30,0,30,30,18,0
841,Fali,42,25,24,15,3,16,37,43.2,21,28,15,13,32,119,0
842,Iago Falque,4,2,2,2,0,1,6,16.7,5,4,1,3,0,1,0
843,Andri Fannar Baldursson,6,6,1,2,3,1,3,33.3,2,3,1,2,3,7,0
844,Paolo Faragò,1,1,1,0,0,1,2,50.0,1,1,0,1,0,0,0
845,Paolo Faragò,13,9,10,3,0,9,20,45.0,11,3,2,1,6,15,0
846,Davide Faraoni,62,33,36,19,7,28,51,54.9,23,48,17,31,49,83,1
847,Mohamed Fares,20,15,9,7,4,11,19,57.9,8,14,1,13,16,21,0
848,Diego Farias,9,5,4,1,4,4,21,19.0,17,12,0,12,13,3,0
849,Wuilker Faríñez,0,0,0,0,0,0,0,,0,0,0,0,0,1,0
850,Noah Fatar,1,0,0,0,1,0,0,,0,0,0,0,0,0,0
851,Ansu Fati,9,4,2,4,3,2,10,20.0,8,4,0,4,3,1,0
852,Julien Faussurier,16,11,6,8,2,11,25,44.0,14,12,4,8,9,10,0
853,Andrea Favilli,3,1,0,1,2,2,3,66.7,1,2,0,2,0,2,0
854,Federico Fazio,3,2,3,0,0,3,4,75.0,1,3,3,0,7,18,1
855,Nabil Fekir,45,23,9,22,14,7,43,16.3,36,31,2,29,8,2,0
856,Felipe,29,17,19,10,0,18,23,78.3,5,30,15,15,36,128,2
857,Luiz Felipe,32,20,19,11,2,16,24,66.7,8,20,9,11,21,29,1
858,João Félix,8,4,1,6,1,4,17,23.5,13,3,0,3,5,2,0
859,Ohis Felix Uduokhai,33,24,19,10,4,18,27,66.7,9,48,25,23,54,164,2
860,Zinedine Ferhat,36,21,18,9,9,18,39,46.2,21,22,0,22,32,38,0
861,Bruno Fernandes,57,30,16,29,12,26,100,26.0,74,38,0,38,26,29,0
862,Edimilson Fernandes,8,4,4,4,0,4,7,57.1,3,12,4,8,29,25,0
863,Aitor Fernández,0,0,0,0,0,0,0,,0,0,0,0,2,17,1
864,Álex Fernández,19,9,8,8,3,8,30,26.7,22,14,1,13,22,15,0
865,Álvaro Fernández,1,1,0,1,0,1,3,33.3,2,0,0,0,2,7,0
866,Andrés Fernández,0,0,0,0,0,0,0,,0,0,0,0,0,3,2
867,Augusto Fernández,11,3,5,6,0,2,13,15.4,11,5,1,4,9,5,0
868,Carlos Fernández,1,0,1,0,0,0,2,0.0,2,3,1,2,1,0,0
869,Carlos Fernández,3,2,0,2,1,1,8,12.5,7,6,1,5,0,6,0
870,Federico Fernández,29,22,23,5,1,17,21,81.0,4,41,31,10,17,147,0
871,Joaquín Fernández,30,16,21,8,1,12,21,57.1,9,24,15,9,43,113,0
872,Fernandinho,31,17,8,14,9,20,43,46.5,23,11,2,9,23,17,0
873,Fernando,54,28,24,25,5,23,43,53.5,20,25,11,14,41,70,0
874,Alex Ferrari,27,15,16,9,2,15,24,62.5,9,18,6,12,23,26,0
875,David Ferreiro,25,12,12,8,5,8,49,16.3,41,21,1,20,25,15,0
876,Salvador Ferrer,20,10,10,8,2,8,22,36.4,14,13,4,9,24,37,1
877,Facundo Ferreyra,4,3,1,2,1,0,2,0.0,2,5,0,5,2,2,0
878,Jordan Ferri,58,40,34,22,2,31,103,30.1,72,30,5,25,8,18,1
879,Marco Festa,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
880,Fidel,46,30,28,15,3,25,64,39.1,39,22,2,20,16,14,0
881,Sam Field,5,5,3,2,0,0,0,,0,4,1,3,2,4,0
882,Alfreð Finnbogason,2,1,0,1,1,0,1,0.0,1,7,1,6,1,4,0
883,Roberto Firmino,33,15,3,17,13,6,32,18.8,26,42,5,37,11,12,0
884,Junior Firpo,1,1,1,0,0,0,1,0.0,1,5,3,2,4,7,0
885,John Fleck,51,33,28,18,5,26,83,31.3,57,26,4,22,28,12,1
886,Mark Flekken,0,0,0,0,0,0,0,,0,0,0,0,0,1,0
887,Florian Flick,10,7,4,6,0,7,16,43.8,9,4,3,1,7,5,1
888,Alexis Flips,0,0,0,0,0,0,2,0.0,2,0,0,0,0,1,0
889,Alessandro Florenzi,24,16,9,9,6,12,29,41.4,17,7,1,6,17,25,0
890,Kingsley Fobi,0,0,0,0,0,0,0,,0,0,0,0,1,1,0
891,Phil Foden,22,11,12,8,2,9,23,39.1,14,9,0,9,11,11,0
892,Mamadou Fofana,25,11,17,8,0,7,31,22.6,24,14,2,12,18,36,0
893,Seko Fofana,16,8,3,10,3,4,26,15.4,22,16,5,11,34,23,1
894,Wesley Fofana,51,37,27,22,2,31,46,67.4,15,28,16,12,61,94,0
895,Wesley Fofana,6,4,6,0,0,3,4,75.0,1,3,3,0,8,14,1
896,Youssouf Fofana,90,51,31,51,8,42,82,51.2,40,43,7,36,34,14,2
897,Thomas Foket,77,43,50,20,7,40,69,58.0,29,28,7,21,69,92,2
898,Ramón Folch,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
899,Lamine Fomba,66,36,30,25,11,30,65,46.2,35,48,19,29,59,39,2
900,Thomas Fontaine,5,2,5,0,0,2,2,100.0,0,3,2,1,5,14,0
901,José Fontán,12,9,8,4,0,5,11,45.5,6,4,3,1,13,27,0
902,José Fonte,40,29,28,10,2,27,33,81.8,6,36,23,13,36,137,1
903,Fernando Forestieri,9,7,4,4,1,3,7,42.9,4,7,0,7,2,0,0
904,Pablo Fornals,44,26,14,24,6,11,73,15.1,62,43,1,42,36,9,0
905,Emil Forsberg,11,6,1,6,4,5,27,18.5,22,10,1,9,11,4,0
906,Fraser Forster,1,0,1,0,0,1,2,50.0,1,0,0,0,0,9,0
907,Philipp Förster,22,13,7,12,3,6,25,24.0,19,18,1,17,15,2,0
908,Steven Fortes,33,20,20,10,3,16,22,72.7,6,25,10,15,27,52,0
909,Yassin Fortune,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
910,Timothy Fosu-Mensah,2,0,1,1,0,1,1,100.0,0,0,0,0,3,1,0
911,Timothy Fosu-Mensah,4,2,1,2,1,2,4,50.0,2,7,3,4,7,4,0
912,Daam Foulon,26,15,21,5,0,16,28,57.1,12,12,3,9,14,34,0
913,Dimitri Foulquier,35,21,20,12,3,15,26,57.7,11,24,7,17,26,60,0
914,Juan Foyth,40,22,22,14,4,12,29,41.4,17,21,6,15,19,24,1
915,Gianluca Frabotta,7,4,5,0,2,5,12,41.7,7,9,1,8,14,15,0
916,Raphael Framberger,42,23,26,11,5,19,25,76.0,6,24,2,22,36,62,1
917,Tyrese Francois,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
918,Ryan Fraser,4,1,3,1,0,2,5,40.0,3,1,0,1,6,7,0
919,Fred,81,39,39,38,4,29,89,32.6,60,49,9,40,45,26,1
920,Ryan Fredericks,9,5,5,4,0,3,7,42.9,4,6,2,4,11,20,0
921,Remo Freuler,63,39,17,38,8,32,76,42.1,44,52,4,48,39,27,2
922,Marco Friedl,50,34,31,17,2,30,62,48.4,32,38,17,21,55,118,1
923,Marvin Friedrich,47,29,35,11,1,18,32,56.3,14,38,18,20,52,109,0
924,Jeremie Frimpong,7,4,4,3,0,4,8,50.0,4,4,0,4,1,7,0
925,Jorge de Frutos,48,24,21,21,6,11,41,26.8,30,25,2,23,16,18,0
926,Christian Fuchs,18,7,15,2,1,8,15,53.3,7,6,4,2,16,34,1
927,Angelo Fulgini,22,13,4,12,6,12,34,35.3,22,17,0,17,15,9,0
928,Niclas Füllkrug,7,3,2,4,1,1,13,7.7,12,10,4,6,3,13,0
929,Ramiro Funes Mori,12,8,7,5,0,7,11,63.6,4,7,5,2,8,42,1
930,Darnell Furlong,45,27,27,12,6,21,44,47.7,23,39,16,23,49,90,0
931,Daniel Fuzato,0,0,0,0,0,0,0,,0,1,0,1,0,1,1
932,Baptiste Gabard,4,3,1,3,0,1,5,20.0,4,4,0,4,1,0,0
933,Matteo Gabbia,9,5,3,6,0,2,2,100.0,0,8,6,2,3,21,0
934,Manolo Gabbiadini,2,2,0,2,0,0,1,0.0,1,3,1,2,3,5,0
935,Mijat Gaćinović,18,10,6,11,1,9,24,37.5,15,13,0,13,18,15,0
936,Roberto Gagliardini,30,17,17,8,5,5,28,17.9,23,15,3,12,19,16,0
937,Riccardo Gagliolo,45,18,35,8,2,28,45,62.2,17,34,7,27,36,64,1
938,Adolfo Gaich,9,4,1,7,1,1,13,7.7,12,4,0,4,2,4,0
939,Andrey Galabinov,2,1,1,1,0,1,3,33.3,2,2,0,2,0,5,0
940,Javi Galán,88,54,47,35,6,46,72,63.9,26,30,4,26,39,61,0
941,Conor Gallagher,81,41,30,39,12,29,97,29.9,68,47,8,39,27,31,0
942,Enric Gallego,6,3,2,2,2,2,14,14.3,12,5,1,4,1,9,0
943,Kévin Gameiro,7,4,3,2,2,3,11,27.3,8,10,0,10,0,3,0
944,Idrissa Gana Gueye,63,35,20,34,9,26,50,52.0,24,26,7,19,20,9,3
945,Ignatius Ganago,4,3,0,2,2,3,12,25.0,9,7,1,6,6,3,0
946,Aleix García,5,4,2,2,1,1,10,10.0,9,5,0,5,8,2,0
947,Borja García,13,7,4,6,3,6,12,50.0,6,12,0,12,10,4,1
948,Dani García,39,19,10,23,6,15,46,32.6,31,20,7,13,33,34,0
949,David García,26,17,13,13,0,13,24,54.2,11,36,19,17,59,171,0
950,Eric García,8,7,5,3,0,5,7,71.4,2,4,1,3,4,10,0
951,Manu García,24,13,10,13,1,8,35,22.9,27,16,1,15,12,21,0
952,Raúl García,10,8,5,5,0,6,20,30.0,14,5,1,4,9,10,0
953,Raúl García,34,19,9,19,6,7,22,31.8,15,30,1,29,15,20,0
954,Rubén García,50,29,21,22,7,14,45,31.1,31,28,2,26,29,20,0
955,Sergi García,1,1,0,1,0,0,1,0.0,1,0,0,0,0,0,0
956,Unai García,19,9,14,4,1,9,15,60.0,6,16,8,8,14,40,0
957,Mario Gaspar,55,34,22,24,9,21,40,52.5,19,26,4,22,30,47,1
958,Manuel Gasparini,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
959,Dwight Gayle,2,0,1,1,0,0,7,0.0,7,3,1,2,1,2,0
960,Paulo Gazzaniga,1,1,1,0,0,0,0,,0,0,0,0,1,4,0
961,Jean-Philippe Gbamin,1,0,0,1,0,0,0,,0,1,0,1,0,1,0
962,Yann Gboho,6,3,3,1,2,3,8,37.5,5,1,0,1,1,3,1
963,David de Gea,0,0,0,0,0,0,0,,0,0,0,0,0,8,3
964,Christian Gebauer,9,4,2,5,2,4,11,36.4,7,4,1,3,6,14,0
965,Theodor Gebre Selassie,61,35,39,17,5,28,64,43.8,36,33,11,22,58,98,1
966,Emrehan Gedikli,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
967,Dennis Geiger,13,10,3,8,2,5,8,62.5,3,10,0,10,3,0,0
968,Christian Gentner,17,8,9,5,3,5,18,27.8,13,13,1,12,17,16,0
969,Yannick Gerhardt,52,32,14,32,6,21,52,40.4,31,34,4,30,21,30,0
