,Player,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist
1433,Robin Le Normand,1963,198,981,925,69,30,1963,5,5,100.0,0,0.0,1166,6749,3931
1434,Damien Le Tallec,553,48,173,320,64,20,553,3,1,33.3,2,66.7,229,1094,471
1435,James Lea Siliki,177,3,20,102,58,3,177,5,3,60.0,2,40.0,93,463,247
1436,Rafael Leão,713,17,72,279,386,104,713,65,40,61.5,25,38.5,398,3486,1930
1437,Jean-Louis Leca,1106,977,1105,1,0,0,1106,0,0,,0,,554,2924,1688
1438,Mathew Leckie,299,11,57,154,93,14,299,15,7,46.7,8,53.3,156,924,326
1439,Benjamin Lecomte,1057,816,1035,23,1,1,1057,0,0,,0,,578,2694,1354
1440,Jeremías Ledesma,1108,883,1100,8,0,0,1108,2,1,50.0,1,50.0,468,3815,2681
1441,Pierre Lees-Melou,1462,62,354,819,309,29,1461,32,24,75.0,8,25.0,840,4130,2063
1442,Lucas Leiva,1710,62,461,1076,186,7,1710,14,9,64.3,5,35.7,890,4436,2293
1443,Florian Lejeune,1820,274,1071,685,75,34,1820,13,10,76.9,3,23.1,924,4024,1833
1444,Iñigo Lekue,500,34,111,243,151,5,500,22,13,59.1,9,40.9,264,1719,865
1445,Thomas Lemar,962,15,120,461,395,28,962,49,42,85.7,7,14.3,620,3372,1641
1446,Mario Lemina,1133,46,324,647,178,11,1133,37,26,70.3,11,29.7,649,3733,1746
1447,Fabien Lemoine,1684,59,444,1067,191,19,1684,16,10,62.5,6,37.5,958,3950,1829
1448,Clément Lenglet,2524,199,905,1424,199,16,2524,11,8,72.7,3,27.3,1711,8357,5319
1449,Bernd Leno,1239,1019,1219,19,1,1,1239,0,0,,0,,711,3158,1958
1450,Christopher Lenz,1572,67,510,714,365,24,1572,30,20,66.7,10,33.3,656,3580,1730
1451,Pedro León,470,3,43,164,265,16,469,20,14,70.0,6,30.0,234,1086,397
1452,Sergio León,231,1,20,101,116,32,231,10,1,10.0,9,90.0,121,426,191
1453,Lukas Lerager,622,30,144,343,145,12,622,12,5,41.7,7,58.3,292,1428,496
1454,Mehdi Léris,305,22,77,126,111,10,305,14,6,42.9,8,57.1,162,1047,566
1455,Khanya Leshabela,9,0,1,6,3,0,9,0,0,,0,,8,73,54
1456,Karlo Letica,36,35,36,0,0,0,36,0,0,,0,,15,79,48
1457,Gaetano Letizia,1044,72,368,428,258,14,1044,19,13,68.4,6,31.6,534,3109,1830
1458,Robert Lewandowski,992,11,45,358,597,206,983,43,22,51.2,20,46.5,563,3153,1241
1459,Jamal Lewis,1028,61,389,436,214,8,1028,24,12,50.0,12,50.0,535,2731,1351
1460,Aaron Leya Iseka,293,10,25,152,119,32,290,19,11,57.9,8,42.1,177,923,361
1461,Yanis Lhery,6,0,0,4,3,2,6,1,1,100.0,0,0.0,3,12,12
1462,Dimitri Liénard,1328,17,188,761,397,17,1326,22,13,59.1,9,40.9,734,3837,1926
1463,Philipp Lienhart,2192,220,1278,865,63,15,2192,7,4,57.1,3,42.9,1368,7865,4247
1464,Matthijs de Ligt,1958,223,810,1070,87,28,1958,7,6,85.7,1,14.3,1164,5637,3041
1465,Isaac Lihadji,144,3,15,60,73,9,144,15,8,53.3,7,46.7,86,499,253
1466,Dimitris Limnios,177,1,24,78,78,11,177,13,5,38.5,8,61.5,101,711,366
1467,Victor Lindelöf,2095,263,1061,961,81,8,2095,4,2,50.0,2,50.0,1281,8460,4626
1468,Karol Linetty,926,34,204,499,235,26,926,33,20,60.6,13,39.4,520,2604,1259
1469,Jesse Lingard,834,4,61,408,380,44,832,43,18,41.9,25,58.1,527,3645,1966
1470,Pol Lirola,337,17,79,151,110,11,337,16,10,62.5,6,37.5,174,1086,617
1471,Pol Lirola,1015,41,252,445,335,42,1015,48,29,60.4,19,39.6,540,3192,2014
1472,Jake Livermore,522,45,155,298,76,9,522,5,2,40.0,3,60.0,195,824,302
1473,Diego Llorente,873,122,547,311,22,9,873,8,6,75.0,2,25.0,508,3145,2045
1474,Diego Llorente,66,7,36,32,0,0,66,0,0,,0,,44,260,168
1475,Fernando Llorente,311,19,41,171,101,33,311,4,3,75.0,1,25.0,133,367,67
1476,Fernando Llorente,32,0,2,8,22,11,32,1,0,0.0,1,100.0,18,68,16
1477,Marcos Llorente,1723,36,285,827,631,107,1723,66,39,59.1,27,40.9,1016,5622,2762
1478,Hugo Lloris,1139,1026,1137,2,0,0,1139,0,0,,0,,551,3306,2257
1479,Giovani Lo Celso,719,13,92,407,232,21,719,20,8,40.0,12,60.0,390,2360,1242
1480,Stanislav Lobotka,136,1,27,99,12,0,136,3,2,66.7,1,33.3,89,496,203
1481,Manuel Locatelli,3164,150,697,1972,519,49,3162,36,27,75.0,9,25.0,1795,7719,3982
1482,Renan Lodi,894,30,215,368,317,33,894,29,22,75.9,7,24.1,498,2447,1334
1483,Ruben Loftus-Cheek,25,0,5,15,5,0,25,3,0,0.0,3,100.0,13,85,34
1484,Ruben Loftus-Cheek,1000,20,115,544,362,67,1000,72,38,52.8,34,47.2,647,4067,2221
1485,Niklas Lomb,63,47,63,0,0,0,63,0,0,,0,,39,162,117
1486,Kevin Long,325,37,175,138,13,9,325,0,0,,0,,137,544,184
1487,Shane Long,86,1,8,41,38,5,86,5,2,40.0,3,60.0,41,180,35
1488,Matthew Longstaff,174,8,48,99,29,1,174,2,2,100.0,0,0.0,88,245,71
1489,Sean Longstaff,751,30,180,417,156,16,751,9,4,44.4,5,55.6,363,1382,572
1490,Ademola Lookman,1576,12,145,650,810,132,1575,128,82,64.1,46,35.9,962,6839,3071
1491,Anthony Lopes,1264,1023,1238,26,1,0,1264,1,1,100.0,0,0.0,659,3002,1864
1492,Rony Lopes,990,11,89,427,481,64,990,61,30,49.2,31,50.8,585,3685,1752
1493,Adrián López,257,3,21,107,132,26,257,21,9,42.9,12,57.1,139,905,335
1494,Javi López,173,3,43,91,41,4,173,8,4,50.0,4,50.0,91,481,202
1495,Maxime Lopez,1817,39,259,1160,408,18,1817,25,18,72.0,7,28.0,1129,5335,2645
1496,Maxime Lopez,68,0,15,37,17,2,68,1,1,100.0,0,0.0,42,188,103
1497,Pedro López Muñoz,779,38,267,310,205,5,779,17,8,47.1,9,52.9,382,1613,838
1498,Pau López,715,627,710,5,0,0,715,0,0,,0,,385,1521,790
1499,Roberto López,297,6,31,129,143,7,297,7,5,71.4,2,28.6,152,735,329
1500,Unai López,1176,21,184,723,279,14,1176,22,15,68.2,7,31.8,620,3197,1366
1501,Dion Lopy,121,3,25,70,27,2,121,3,3,100.0,0,0.0,80,430,228
1502,Jordan Lotomba,1647,65,502,828,335,27,1647,50,30,60.0,20,40.0,969,5186,2724
1503,Adrien Louveau,5,1,2,3,0,0,5,0,0,,0,,3,4,1
1504,Imran Louza,1586,35,270,928,410,26,1581,25,15,60.0,10,40.0,825,3838,1916
1505,Matteo Lovato,762,82,378,363,32,4,762,2,1,50.0,1,50.0,363,1878,913
1506,Max Lowe,291,18,79,111,102,11,291,11,7,63.6,4,36.4,120,637,329
1507,Eduard Löwen,81,1,22,44,16,3,81,0,0,,0,,41,139,71
1508,Matthew Lowton,1882,137,559,902,438,20,1882,40,27,67.5,13,32.5,823,3849,2424
1509,Anthony Lozano,462,9,28,201,242,64,462,44,28,63.6,16,36.4,257,1609,873
1510,Hirving Lozano,925,12,84,299,557,129,925,70,29,41.4,41,58.6,640,5016,2696
1511,Jan Luca Schuler,23,0,7,10,6,1,23,0,0,,0,,8,14,0
1512,Jean Lucas,156,2,16,99,43,1,156,7,5,71.4,2,28.6,103,550,257
1513,Jean Lucas,763,17,166,472,139,7,763,35,27,77.1,8,22.9,507,2863,1184
1514,Anderson Lucoqui,960,64,361,449,160,3,960,22,12,54.5,10,45.5,394,2022,826
1515,Jeison Lucumí,16,1,1,13,3,0,16,3,1,33.3,2,66.7,6,75,14
1516,Kilian Ludewig,358,16,131,157,71,7,358,8,4,50.0,4,50.0,161,755,397
1517,Florentino Luís,193,5,46,119,29,2,193,2,1,50.0,1,50.0,100,377,225
1518,José Luis Gayà,1796,108,563,704,549,52,1796,50,33,66.0,17,34.0,967,5715,2922
1519,José Luis Morales,987,18,118,339,542,125,986,73,31,42.5,42,57.5,612,3960,1902
1520,José Luis Palomino,1831,153,836,914,97,17,1831,2,2,100.0,0,0.0,982,4780,2169
1521,Luisinho,137,9,50,66,21,1,137,0,0,,0,,70,348,219
1522,Luismi,129,7,45,76,8,1,129,1,1,100.0,0,0.0,82,298,96
1523,David Luiz,1143,129,556,532,59,19,1143,4,3,75.0,1,25.0,766,5053,3047
1524,Douglas Luiz,1726,106,467,995,293,16,1726,32,23,71.9,9,28.1,916,5288,2760
1525,Romelu Lukaku,1126,39,62,437,644,215,1120,93,53,57.0,39,41.9,628,3815,1929
1526,Dodi Lukebakio,754,11,98,349,325,78,752,66,39,59.1,27,40.9,468,3192,1474
1527,Saša Lukić,1019,20,155,557,325,40,1019,37,23,62.2,14,37.8,607,3868,1854
1528,Senad Lulić,420,16,111,169,144,22,420,9,5,55.6,4,44.4,201,1198,562
1529,John Lundstram,1270,41,246,612,426,23,1269,24,15,62.5,9,37.5,699,3785,1536
1530,Sebastiano Luperto,1197,177,665,496,45,11,1197,5,5,100.0,0,0.0,673,2983,1661
1531,Andreas Luthe,1217,994,1215,3,0,0,1217,1,1,100.0,0,0.0,652,3097,1694
1532,Lyanco,1484,227,798,652,56,15,1484,20,18,90.0,2,10.0,912,4818,2716
1533,Charalambos Lykogiannis,1495,128,498,633,381,27,1495,24,13,54.2,11,45.8,641,3474,1895
1534,Yann M'Vila,17,0,11,6,1,0,17,0,0,,0,,8,43,34
1535,Alexis Mac Allister,563,8,95,258,220,34,563,26,16,61.5,10,38.5,303,1505,680
1536,Darwin Machís,835,13,133,319,409,59,833,82,45,54.9,37,45.1,488,3882,1887
1537,Tim Maciejewski,3,0,0,0,3,1,3,0,0,,0,,1,2,0
1538,Luca Mack,5,1,2,3,0,0,5,0,0,,0,,2,1,1
1539,Yvann Macon,409,24,183,161,66,3,409,12,8,66.7,4,33.3,181,1214,623
1540,James Maddison,1380,7,91,677,630,59,1380,51,29,56.9,22,43.1,772,4024,1791
1541,Mikail Maden,5,0,1,3,1,0,5,1,0,0.0,1,100.0,2,5,0
1542,Pablo Maffeo,1292,52,402,548,358,22,1292,42,30,71.4,12,28.6,603,3341,1859
1543,Gabriel Magalhães,1759,210,858,848,56,27,1759,6,5,83.3,1,16.7,1249,6992,4082
1544,Lisandro Magallán,1359,135,701,596,69,12,1359,9,7,77.8,2,22.2,674,2967,1535
1545,Christian Maggio,169,4,64,76,30,4,169,6,3,50.0,3,50.0,79,368,214
1546,Giulio Maggiore,1111,31,191,580,358,76,1111,40,18,45.0,22,55.0,624,2851,1363
1547,Francesco Magnanelli,466,27,111,309,46,0,466,1,1,100.0,0,0.0,240,846,395
1548,Giangiacomo Magnani,845,116,452,361,39,11,845,2,2,100.0,0,0.0,342,1339,532
1549,Hugo Magnetti,428,10,113,273,47,3,428,11,9,81.8,2,18.2,252,1251,664
1550,Harry Maguire,2568,349,1188,1206,193,52,2568,14,8,57.1,6,42.9,1534,9872,5795
1551,Abdallahi Mahmoud,22,0,4,15,3,0,22,0,0,,0,,8,16,5
1552,Hicham Mahou,25,1,6,8,11,0,25,0,0,,0,,7,55,37
1553,Riyad Mahrez,1311,5,61,449,813,138,1311,81,45,55.6,36,44.4,927,5313,2496
1554,Arne Maier,537,13,113,286,147,14,537,13,8,61.5,5,38.5,270,1500,699
1555,Arne Maier,24,0,0,21,3,0,24,0,0,,0,,16,119,60
1556,Habib Maïga,1746,60,399,1145,233,32,1746,50,34,68.0,16,32.0,1032,4739,2357
1557,Mike Maignan,1131,964,1108,23,0,0,1131,1,1,100.0,0,0.0,613,3134,1866
1558,Ainsley Maitland-Niles,355,18,120,154,84,6,355,10,6,60.0,4,40.0,198,1018,479
1559,Ainsley Maitland-Niles,583,36,131,260,199,25,583,33,16,48.5,17,51.5,292,1574,724
1560,Josh Maja,256,2,24,125,110,32,255,15,8,53.3,7,46.7,150,600,168
1561,Josh Maja,276,11,25,157,99,32,276,9,6,66.7,2,22.2,151,631,212
1562,Radosław Majecki,40,29,40,0,0,0,40,0,0,,0,,20,98,48
1563,Abdul Majeed Waris,205,6,24,84,100,19,204,13,6,46.2,7,53.8,148,928,442
1564,Marco Majouga,56,0,1,26,30,2,56,5,1,20.0,4,80.0,39,254,119
1565,Jean-Victor Makengo,262,10,54,142,70,8,262,10,6,60.0,4,40.0,167,973,482
1566,Nemanja Maksimović,1056,53,227,581,255,32,1056,19,13,68.4,6,31.6,418,2249,942
1567,Nikola Maksimović,1095,151,580,500,22,11,1095,3,3,100.0,0,0.0,650,3587,1827
1568,Filip Malbašić,273,5,40,100,135,23,273,13,7,53.8,6,46.2,147,889,418
1569,Kévin Malcuit,131,5,28,54,51,5,131,8,4,50.0,4,50.0,65,687,374
1570,Kévin Malcuit,32,0,5,22,5,0,32,2,1,50.0,1,50.0,18,129,93
1571,Daniel Maldini,19,0,4,5,11,2,19,2,2,100.0,0,0.0,10,59,45
1572,Ruslan Malinovskyi,1396,6,85,549,782,69,1395,88,51,58.0,37,42.0,938,5426,2622
1573,Yunus Mallı,14,0,1,8,5,1,14,1,0,0.0,1,100.0,13,64,17
1574,Hugo Mallo,2057,92,648,927,501,36,2057,29,17,58.6,12,41.4,974,4330,2091
1575,Mickael Malsa,1639,84,431,1048,170,15,1639,31,20,64.5,11,35.5,971,4369,2125
1576,Dennis Man,345,5,48,159,146,30,345,18,13,72.2,5,27.8,225,1444,683
1577,Hianga Mananga Mbock,259,8,72,163,27,2,259,10,9,90.0,1,10.0,181,1122,601
1578,Vincent Manceau,1820,74,565,882,385,7,1820,20,10,50.0,10,50.0,985,4045,2107
1579,Gianluca Mancini,2261,179,850,1247,184,31,2261,19,15,78.9,4,21.1,1289,6436,3821
1580,Steve Mandanda,1392,1194,1384,8,0,0,1392,1,1,100.0,0,0.0,780,3635,2187
1581,Reinildo Mandava,1854,71,487,915,466,11,1854,39,28,71.8,11,28.2,951,4319,2257
1582,Aïssa Mandi,1734,180,867,837,37,21,1734,2,2,100.0,0,0.0,1053,4257,2214
1583,Rolando Mandragora,216,7,42,111,64,6,216,4,2,50.0,2,50.0,114,456,210
1584,Rolando Mandragora,887,28,180,505,214,22,887,17,11,64.7,6,35.3,397,1583,765
1585,Mario Mandžukić,71,4,10,35,28,8,71,0,0,,0,,22,70,38
1586,Sadio Mané,1512,16,86,535,912,244,1512,144,82,56.9,61,42.4,1061,7394,3501
1587,Niccolò Manfredini,36,33,36,0,0,0,36,0,0,,0,,18,97,51
1588,Eliaquim Mangala,142,25,85,54,4,2,142,1,1,100.0,0,0.0,47,216,114
1589,Orel Mangala,1276,61,256,736,307,36,1276,82,53,64.6,29,35.4,723,4109,2018
1590,Thomas Mangani,2349,65,481,1499,392,20,2346,16,10,62.5,6,37.5,1316,5574,2296
1591,Vito Mannone,303,271,301,2,0,0,303,0,0,,0,,174,684,324
1592,Kostas Manolas,1735,201,835,878,26,11,1735,3,2,66.7,1,33.3,1107,4649,2239
1593,Javier Manquillo,489,23,132,217,147,5,489,8,1,12.5,7,87.5,219,1104,554
1594,Juan Manuel Ramos,197,8,55,77,67,2,197,2,1,50.0,1,50.0,95,581,359
1595,Myziane Maolida,485,9,59,194,237,40,485,44,21,47.7,23,52.3,338,2050,990
1596,Faitout Maouassa,988,39,261,473,262,11,988,34,19,55.9,15,44.1,527,3156,1783
1597,Sekou Mara,94,1,10,47,39,7,94,5,3,60.0,2,40.0,50,278,115
1598,Fernando Marçal,464,28,147,216,102,2,464,13,7,53.8,6,46.2,216,1057,599
1599,Fernando Marçal,78,0,9,57,12,0,78,0,0,,0,,48,382,258
1600,Marcelo,982,19,184,444,364,24,982,14,12,85.7,2,14.3,586,2600,1418
1601,Marcelo,2396,244,1057,1260,89,42,2396,5,3,60.0,2,40.0,1445,6904,4470
1602,Solly March,1185,44,245,445,515,50,1185,63,44,69.8,19,30.2,605,4400,2101
1603,Federico Marchetti,143,129,142,1,0,0,143,0,0,,0,,79,272,170
1604,Riccardo Marchizza,1101,43,385,437,288,27,1101,18,6,33.3,12,66.7,598,3344,1521
1605,Gian Marco Ferrari,3045,371,1280,1645,133,37,3045,12,6,50.0,6,50.0,1950,10461,6883
1606,Iván Marcone,1735,110,611,1019,115,5,1735,17,13,76.5,4,23.5,1045,4871,2357
1607,Óscar de Marcos,912,41,229,379,309,25,912,12,7,58.3,5,41.7,443,2781,1507
1608,Dario Maresic,399,48,192,190,20,1,399,0,0,,0,,258,1954,875
1609,José Mari,646,48,208,361,94,5,645,25,16,64.0,9,36.0,256,1245,495
1610,Pablo Marí,700,83,390,302,9,3,700,3,3,100.0,0,0.0,455,2154,1336
1611,José María Giménez,1284,134,612,625,53,23,1284,2,1,50.0,1,50.0,745,3718,2222
1612,Mariano,160,7,18,57,87,25,160,12,7,58.3,5,41.7,89,629,220
1613,Jordan Marié,910,27,193,615,112,4,910,18,11,61.1,7,38.9,486,1532,594
1614,Adrián Marín,69,3,11,44,16,2,69,1,0,0.0,1,100.0,36,105,47
1615,Adrián Marín,162,6,48,91,25,0,162,3,3,100.0,0,0.0,61,297,195
1616,Răzvan Marin,1984,44,383,1089,543,32,1984,73,34,46.6,39,53.4,1065,6302,2962
1617,Guillermo Maripán,1849,163,821,997,37,25,1849,2,2,100.0,0,0.0,1184,6050,3660
1618,Marlon,1763,152,648,1068,55,7,1763,8,8,100.0,0,0.0,1127,6321,3997
1619,Omar Marmoush,1,0,0,0,1,1,1,0,0,,0,,1,0,0
1620,Marquinhos,1944,194,812,1069,78,28,1944,2,2,100.0,0,0.0,1258,6250,3857
1621,Luca Marrone,1169,215,717,443,11,5,1169,2,1,50.0,1,50.0,707,3139,1509
1622,Roger Martí,700,9,45,305,354,99,696,19,14,73.7,5,26.3,357,1299,449
1623,Anthony Martial,675,12,47,243,392,103,675,59,35,59.3,24,40.7,454,2777,1327
1624,Aarón Martín,1015,52,312,461,253,16,1015,25,17,68.0,8,32.0,517,2261,1121
1625,Aarón Martín,192,7,46,89,57,2,192,5,3,60.0,2,40.0,106,534,170
1626,Álex Martín,50,5,14,27,10,0,50,0,0,,0,,26,88,42
1627,Jonas Martin,437,7,83,300,56,2,437,7,2,28.6,5,71.4,250,952,397
1628,Gabriel Martinelli,256,7,38,67,154,41,256,25,13,52.0,12,48.0,157,1054,536
1629,Emiliano Martínez,1404,1172,1389,15,0,0,1404,0,0,,0,,779,4456,3037
1630,Iñigo Martínez,1686,149,722,903,76,20,1686,9,7,77.8,2,22.2,974,6191,4011
1631,Javi Martínez,211,8,39,110,68,10,211,8,6,75.0,2,25.0,89,589,265
1632,Javi Martínez,458,27,137,278,43,5,458,1,1,100.0,0,0.0,252,1398,762
1633,Josep Martinez,51,42,50,1,0,0,51,0,0,,0,,35,160,65
1634,Lautaro Martínez,966,15,83,365,535,184,964,71,36,50.7,35,49.3,536,2712,1373
1635,Pablo Martinez,360,40,181,177,3,2,360,1,0,0.0,1,100.0,210,993,670
1636,Lucas Martínez Quarta,1025,96,474,455,108,25,1025,24,14,58.3,10,41.7,607,3901,2128
1637,Gelson Martins,857,5,86,350,441,72,857,79,40,50.6,39,49.4,598,3772,1628
1638,Adam Marušić,1865,92,546,854,482,59,1865,51,24,47.1,27,52.9,1021,6096,3045
1639,Sylvain Marveaux,115,5,23,65,28,5,115,7,4,57.1,3,42.9,59,406,247
1640,Marvin,114,2,24,61,30,3,114,6,2,33.3,4,66.7,61,340,128
1641,Omar Mascarell,1115,68,344,693,90,3,1115,16,8,50.0,8,50.0,547,2589,890
1642,Andrea Masiello,1670,197,825,772,81,11,1670,1,1,100.0,0,0.0,924,3408,1799
1643,Jordi Masip,850,750,845,6,0,0,850,0,0,,0,,404,2497,1676
1644,Roberto Massimo,428,16,105,166,169,29,428,42,22,52.4,20,47.6,233,1794,845
1645,Giuseppe Mastinu,17,0,2,10,5,1,17,1,1,100.0,0,0.0,11,28,10
1646,Arthur Masuaku,702,37,184,312,218,11,702,44,29,65.9,15,34.1,389,2611,1566
1647,Jaime Mata,799,17,46,324,434,110,797,18,4,22.2,14,77.8,416,1477,379
1648,Juan Mata,329,4,29,169,133,12,328,3,2,66.7,1,33.3,215,1159,448
1649,Pape Matar Sarr,1144,40,233,731,195,14,1144,33,18,54.5,15,45.5,780,5278,2444
1650,Eliot Matazo,116,3,28,67,22,5,116,6,4,66.7,2,33.3,55,256,79
1651,Jean-Philippe Mateta,77,3,14,43,21,7,77,6,3,50.0,3,50.0,31,123,49
1652,Jean-Philippe Mateta,369,8,26,176,168,49,368,26,12,46.2,14,53.8,195,858,333
1653,Nemanja Matić,1137,41,283,708,161,9,1137,21,17,81.0,4,19.0,751,4589,2916
1654,Joël Matip,607,45,239,352,21,6,607,0,0,,0,,369,1899,1181
1655,Rabbi Matondo,58,1,12,20,29,0,58,5,1,20.0,4,80.0,42,456,221
1656,Ryder Matos,8,0,0,5,4,1,8,1,1,100.0,0,0.0,9,84,59
1657,Henning Matriciani,8,0,5,3,1,0,8,0,0,,0,,3,13,12
1658,Chrislain Matsima,299,17,88,180,32,3,299,3,2,66.7,1,33.3,174,987,631
1659,Federico Mattiello,41,0,11,22,9,0,41,1,1,100.0,0,0.0,20,141,84
1660,Neal Maupay,940,12,75,407,468,141,936,48,24,50.0,24,50.0,547,2893,1154
1661,Tony Mauricio,396,4,50,196,154,6,396,11,6,54.5,5,45.5,221,1018,416
1662,Stephy Mavididi,778,6,112,315,364,65,778,82,35,42.7,47,57.3,515,3708,1768
1663,Konstantinos Mavropanos,1315,121,576,662,88,21,1315,14,9,64.3,5,35.7,616,2707,1442
1664,Eric Maxim Choupo-Moting,313,7,24,115,177,44,313,19,15,78.9,4,21.1,193,864,339
1665,Borja Mayoral,504,6,24,215,269,73,504,22,10,45.5,12,54.5,305,1558,651
1666,Borja Mayoral,10,1,1,3,6,3,10,0,0,,0,,6,24,0
1667,Youssef Maziz,151,1,16,100,36,1,151,9,4,44.4,5,55.6,88,462,225
1668,Antonio Mazzotta,15,1,3,8,4,1,15,1,1,100.0,0,0.0,7,60,45
1669,Kevin Mbabu,1304,86,337,608,378,27,1304,64,35,54.7,29,45.3,623,3610,2037
1670,Kylian Mbappé,1393,5,39,434,941,243,1387,181,90,49.7,91,50.3,952,7200,3939
1671,Ibrahima Mbaye,246,24,81,128,39,3,246,7,2,28.6,5,71.4,99,450,147
1672,Jean-Manuel Mbom,501,35,154,226,124,11,501,14,4,28.6,10,71.4,235,1091,572
1673,Nathanael Mbuku,817,14,115,340,378,54,817,68,43,63.2,25,36.8,533,3200,1799
1674,James McArthur,985,47,271,585,143,18,985,19,14,73.7,5,26.3,488,2620,1178
1675,Oliver McBurnie,610,33,64,252,298,53,610,13,4,30.8,9,69.2,234,931,372
1676,Alex McCarthy,1145,855,1138,7,0,0,1145,2,2,100.0,0,0.0,631,2908,1601
1677,James McCarthy,419,31,124,252,45,1,419,3,2,66.7,1,33.3,181,685,290
1678,John McGinn,1785,65,313,1036,468,49,1785,77,52,67.5,25,32.5,996,4751,2324
1679,David McGoldrick,1288,33,110,545,649,89,1288,81,47,58.0,34,42.0,729,3884,1475
1680,Weston McKennie,1001,42,181,478,350,71,1001,23,19,82.6,4,17.4,457,2278,1255
1681,Dwight McNeil,1703,51,265,860,619,40,1703,103,63,61.2,40,38.8,1021,7515,2776
1682,Scott McTominay,1603,82,420,906,298,33,1603,35,26,74.3,9,25.7,942,5379,2890
1683,Gary Medel,385,38,172,200,20,0,385,0,0,,0,,228,1143,633
1684,Facundo Medina,1791,117,744,1007,55,14,1791,11,7,63.6,4,36.4,1111,6030,3907
1685,Nathan de Medina,412,27,149,197,67,4,412,11,5,45.5,6,54.5,156,527,194
1686,Ben Mee,1467,237,716,702,58,44,1467,6,4,66.7,2,33.3,626,2474,1029
1687,Joshua Mees,5,0,0,0,5,2,5,0,0,,0,,2,6,2
1688,Admir Mehmedi,528,4,47,246,238,33,528,8,7,87.5,1,12.5,270,1186,498
1689,Soualiho Meïté,486,12,117,266,113,10,486,33,23,69.7,10,30.3,271,1228,568
1690,Soualiho Meïté,381,22,91,219,78,7,381,12,9,75.0,3,25.0,181,941,520
1691,Hannibal Mejbri,6,0,1,5,0,0,6,3,1,33.3,2,66.7,5,41,18
1692,Farid El Melali,233,2,38,107,93,18,233,39,22,56.4,17,43.6,174,1348,590
1693,Filippo Melegoni,291,9,65,133,95,5,291,11,8,72.7,3,27.3,190,844,469
1694,Gonzalo Melero,1229,38,241,717,280,32,1229,23,14,60.9,9,39.1,729,3249,1624
1695,Birger Meling,1591,103,543,689,373,34,1591,24,16,66.7,8,33.3,748,4102,2078
1696,Arthur Melo,1175,42,306,685,195,7,1175,24,19,79.2,5,20.8,737,3583,1581
1697,Memphis,1690,4,60,685,972,194,1683,148,76,51.4,72,48.6,1038,5242,2756
1698,Houboulang Mendes,774,34,231,333,215,10,774,28,10,35.7,18,64.3,350,1758,826
1699,Pedro Mendes,965,84,523,426,25,7,965,3,3,100.0,0,0.0,533,2562,1482
1700,Thiago Mendes,1707,48,336,1106,280,17,1707,23,15,65.2,8,34.8,1007,4044,1882
1701,Brais Méndez,1561,35,259,795,520,70,1560,41,12,29.3,29,70.7,961,3707,1569
1702,Édgar Méndez,743,18,138,325,294,55,743,39,18,46.2,21,53.8,413,2610,1055
1703,Eñaut Mendía,17,0,6,6,6,1,17,0,0,,0,,8,38,27
1704,Batista Mendy,47,3,11,35,3,0,47,3,2,66.7,1,33.3,31,152,96
1705,Benjamin Mendy,747,21,124,385,245,15,747,14,11,78.6,3,21.4,394,1520,808
1706,Edouard Mendy,1070,897,1065,5,0,0,1070,0,0,,0,,644,2691,1181
1707,Edouard Mendy,29,24,28,1,0,0,29,0,0,,0,,20,98,46
1708,Ferland Mendy,1688,62,439,710,557,39,1688,60,44,73.3,16,26.7,1116,6697,3894
1709,Nampalys Mendy,1103,20,207,751,151,0,1103,12,6,50.0,6,50.0,671,3145,1385
1710,Hamza Mendyl,41,1,6,21,14,2,41,4,2,50.0,2,50.0,21,164,82
1711,Levent Mercan,1,0,0,1,0,0,1,0,0,,0,,1,11,2
1712,Jorge Meré,806,108,459,338,21,2,806,3,2,66.7,1,33.3,447,1660,853
1713,Alex Meret,640,576,639,1,0,0,640,0,0,,0,,393,1721,1020
1714,Mikel Merino,1518,46,218,886,426,55,1518,46,31,67.4,15,32.6,834,3456,1519
1715,Martín Merquelanz,334,15,49,118,174,19,334,10,6,60.0,4,40.0,195,1098,527
1716,Yıldırım Mert Çetin,192,21,87,90,19,2,192,3,2,66.7,1,33.3,86,402,187
1717,Dries Mertens,615,7,37,223,360,93,615,22,11,50.0,11,50.0,346,1439,674
1718,Roque Mesa,1126,40,201,675,273,17,1125,42,34,81.0,8,19.0,699,4348,2295
1719,Illan Meslier,1465,1289,1465,0,0,0,1465,0,0,,0,,898,4573,2769
1720,Lionel Messi,2850,0,64,1133,1687,211,2845,247,159,64.4,88,35.6,2120,13045,7076
1721,Junior Messias,1743,72,277,796,717,96,1743,163,105,64.4,57,35.0,1077,8824,5105
1722,Thomas Meunier,1399,50,348,664,397,33,1399,20,15,75.0,5,25.0,807,4800,2635
1723,Mexer,544,62,269,253,27,6,544,3,3,100.0,0,0.0,313,1218,660
1724,Max Meyer,290,3,41,160,93,11,290,2,2,100.0,0,0.0,185,731,330
1725,Omenuke Mfulu,420,24,149,246,27,2,420,3,1,33.3,2,66.7,232,838,393
1726,Míchel,781,20,171,451,168,5,781,18,8,44.4,10,55.6,410,1924,930
