,Player,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist
643,Diego Demme,2374,44,355,1677,355,12,2374,26,14,53.8,12,46.2,1394,7158,3904
644,Fabio Depaoli,549,47,197,225,131,13,549,9,6,66.7,3,33.3,221,1057,573
645,Mathieu Deplagne,1631,100,544,735,368,16,1631,23,15,65.2,8,34.8,733,3754,1875
646,Laurent Depoitre,710,36,79,378,262,57,710,26,12,46.2,14,53.8,319,1354,471
647,Mike van der Hoorn,1132,167,611,468,60,19,1132,13,9,69.2,4,30.8,538,2895,1716
648,Gregory van der Wiel,195,19,84,88,24,0,195,2,1,50.0,1,50.0,105,444,205
649,Daniele Dessena,308,18,85,178,49,4,308,6,3,50.0,3,50.0,122,666,248
650,Mattia Destro,487,25,53,209,233,64,487,24,16,66.7,8,33.3,349,1613,578
651,Gerard Deulofeu,215,5,20,80,123,25,215,27,17,63.0,10,37.0,152,1047,548
652,Gerard Deulofeu,355,2,36,98,223,50,355,21,7,33.3,14,66.7,248,1530,786
653,Gianluca Di Chiara,743,55,264,363,123,4,743,6,3,50.0,3,50.0,384,1984,1218
654,Federico Di Francesco,651,20,143,258,263,41,651,31,20,64.5,11,35.5,468,2644,1274
655,Davide Di Gennaro,4,0,2,2,0,0,4,0,0,,0,,2,18,9
656,Ángel Di María,1531,10,91,552,901,136,1531,86,48,55.8,38,44.2,956,5585,2835
657,Franco Di Santo,660,23,50,344,274,58,659,31,11,35.5,20,64.5,339,2221,870
658,Cheick Diabaté,174,6,10,94,71,24,174,6,0,0.0,6,100.0,100,562,161
659,Fousseni Diabaté,330,4,53,122,165,13,330,34,16,47.1,17,50.0,213,1542,792
660,Moussa Diaby,28,0,3,9,16,2,28,4,3,75.0,1,25.0,17,146,58
661,Fallou Diagne,1276,130,632,607,52,16,1276,9,8,88.9,1,11.1,666,2640,1185
662,Adama Diakhaby,343,5,38,137,174,34,343,25,5,20.0,20,80.0,193,1430,681
663,Mouctar Diakhaby,508,77,280,229,6,5,508,7,7,100.0,0,0.0,342,1975,1221
664,Abdou Diallo,1503,102,667,710,148,23,1503,49,32,65.3,17,34.7,773,4673,2842
665,Abdoulaye Diallo,90,73,90,0,0,0,90,0,0,,0,,32,179,143
666,Habib Diallo,5,0,0,1,4,0,5,0,0,,0,,3,11,1
667,Mustapha Diallo,780,23,172,501,115,41,780,8,8,100.0,0,0.0,316,1298,457
668,Mohamed Diamé,1121,43,254,711,173,21,1121,42,25,59.5,17,40.5,599,2806,1365
669,Lassana Diarra,565,11,102,422,50,3,565,35,32,91.4,3,8.6,410,2033,1039
670,Amadou Diawara,798,11,118,606,78,1,798,2,2,100.0,0,0.0,518,1546,647
671,Brahim Díaz,47,0,6,11,31,9,47,1,1,100.0,0,0.0,35,172,83
672,Bakaye Dibassy,1676,154,698,755,246,28,1676,41,37,90.2,4,9.8,751,3590,1856
673,Daniel Didavi,1192,14,104,636,465,51,1192,29,15,51.7,14,48.3,632,3593,1542
674,Thomas Didillon,294,235,290,4,0,0,294,0,0,,0,,133,951,673
675,Étienne Didot,1207,30,270,751,191,5,1207,10,6,60.0,4,40.0,575,2556,1056
676,Adrián Diéguez,223,19,101,104,24,2,223,9,9,100.0,0,0.0,109,630,414
677,Dennis Diekmeier,1091,55,266,498,342,28,1091,37,17,45.9,20,54.1,455,2577,1393
678,Eric Dier,2577,133,731,1583,277,36,2577,15,13,86.7,2,13.3,1316,6079,3263
679,Lucas Digne,644,28,186,298,164,19,644,7,4,57.1,3,42.9,375,1720,1081
680,Landry Dimata,287,8,25,131,135,18,287,14,4,28.6,10,71.4,202,1312,391
681,Tristan Dingomé,697,24,158,378,166,6,697,9,6,66.7,3,33.3,374,1556,745
682,Ismaël Diomandé,343,37,156,174,20,3,343,2,2,100.0,0,0.0,179,1329,842
683,Lois Diony,249,9,22,87,142,37,249,13,8,61.5,5,38.5,153,782,243
684,Issa Diop,1570,164,713,821,52,29,1570,15,11,73.3,4,26.7,869,4533,2850
685,Papakouli Diop,112,8,24,73,15,1,112,0,0,,0,,55,196,61
686,Papakouli Diop,540,9,59,373,112,18,540,11,8,72.7,3,27.3,269,1028,397
687,Assane Dioussé,1017,27,222,681,119,9,1017,15,13,86.7,2,13.3,546,2341,1006
688,Djené,1402,219,799,557,66,24,1402,33,30,90.9,4,12.1,567,3329,1625
689,Koffi Djidji,1285,117,604,540,149,5,1285,15,12,80.0,3,20.0,550,2428,1212
690,Alexander Djiku,1635,117,702,885,58,22,1635,7,6,85.7,1,14.3,677,4598,2816
691,Papy Djilobodji,1943,225,996,920,56,27,1943,18,14,77.8,4,22.2,1125,6092,3979
692,Berat Djimsiti,1953,293,1162,758,46,22,1953,10,8,80.0,2,20.0,1063,7610,4677
693,Marko Dmitrović,1243,912,1231,15,0,0,1243,6,5,83.3,1,16.7,598,3789,2557
694,Keagan Dolly,544,2,33,225,294,21,544,18,12,66.7,6,33.3,280,1820,1007
695,Jaume Doménech,152,134,152,0,0,0,152,0,0,,0,,78,484,329
696,Jean-Luc Dompé,19,0,2,6,12,2,19,3,3,100.0,0,0.0,11,97,75
697,Giulio Donati,1399,73,441,686,282,8,1399,35,11,31.4,24,68.6,566,2513,1295
698,Ji Dong-won,8,1,4,2,2,0,8,0,0,,0,,3,5,3
699,Anastasios Donis,369,7,42,141,208,36,369,80,41,51.3,39,48.8,243,2565,1550
700,Gianluigi Donnarumma,1309,1066,1307,2,0,0,1309,1,1,100.0,0,0.0,611,3168,2129
701,Godfred Donsah,850,41,167,487,213,24,850,34,30,88.2,4,11.8,519,3083,1731
702,Dória,38,3,16,18,4,0,38,1,0,0.0,1,100.0,20,107,49
703,Niklas Dorsch,46,0,9,27,10,1,46,2,1,50.0,1,50.0,27,142,68
704,Mauro dos Santos,405,56,231,163,14,4,405,2,1,50.0,1,50.0,186,851,404
705,Mathieu Dossevi,1459,11,161,585,742,75,1459,141,73,51.8,68,48.2,1012,7374,3359
706,Abdoulaye Doucouré,2655,95,502,1608,585,66,2655,53,41,77.4,12,22.6,1604,7524,3931
707,Cheick Doukouré,425,11,93,250,86,16,425,2,1,50.0,1,50.0,236,889,212
708,Mohamed Dräger,14,0,2,10,4,0,14,1,0,0.0,1,100.0,10,66,19
709,Aleksandar Dragović,456,48,233,208,17,2,456,1,1,100.0,0,0.0,211,1231,825
710,Aleksandar Dragović,33,1,13,20,0,0,33,0,0,,0,,13,85,61
711,Bartłomiej Drągowski,56,51,56,0,0,0,56,0,0,,0,,28,247,206
712,Boukary Dramé,65,5,33,23,9,0,65,0,0,,0,,32,144,75
713,Julian Draxler,1529,13,156,968,418,54,1529,62,45,72.6,17,27.4,977,5602,2738
714,Danny Drinkwater,446,10,79,281,88,7,446,4,3,75.0,1,25.0,256,1088,368
715,Josip Drmić,186,1,12,97,78,24,186,9,3,33.3,6,66.7,81,407,157
716,Rick van Drongelen,859,74,374,440,51,13,859,12,5,41.7,7,58.3,415,2417,1520
717,Óscar Duarte,577,58,338,233,7,6,577,1,1,100.0,0,0.0,302,1247,607
718,Rubén Duarte,1254,100,438,548,277,12,1254,15,10,66.7,5,33.3,446,2078,996
719,Leo Dubois,2376,103,661,1015,727,37,2376,54,38,70.4,16,29.6,1097,6262,3658
720,Martin Dúbravka,370,291,367,4,0,0,370,0,0,,0,,172,1184,742
721,Ondrej Duda,413,5,43,267,106,7,413,18,10,55.6,8,44.4,211,974,385
722,Shane Duffy,1914,395,1257,572,93,65,1914,7,6,85.7,1,14.3,749,3575,1943
723,Paul Dummett,986,106,394,444,150,4,986,0,0,,0,,313,1009,534
724,Alfred Duncan,1041,40,208,487,366,40,1041,51,34,66.7,17,33.3,618,3408,1815
725,Lewis Dunk,2038,307,1207,763,93,43,2038,13,10,76.9,3,23.1,937,5753,3347
726,Maxime Dupé,25,22,25,0,0,0,25,0,0,,0,,8,75,50
727,Jimmy Durmaz,623,10,56,317,262,22,619,29,18,62.1,11,37.9,414,2532,1375
728,Riza Durmisi,1278,61,356,535,394,31,1278,20,8,40.0,12,60.0,728,3648,2146
729,Hugo Duro,10,0,1,4,5,1,10,0,0,,0,,6,20,5
730,Noë Dussenne,30,3,18,11,1,1,30,0,0,,0,,6,26,19
731,Paulo Dybala,1709,2,128,819,788,95,1705,129,93,72.1,36,27.9,1201,6696,2815
732,Nathan Dyer,702,3,83,326,305,29,702,48,23,47.9,25,52.1,431,3203,1478
733,Edin Džeko,1162,36,51,468,653,213,1162,63,41,65.1,21,33.3,681,3907,1382
734,Blerim Džemaili,627,16,103,360,177,20,627,17,11,64.7,6,35.3,383,2020,1133
735,Félix Eboa Eboa,923,89,416,436,80,11,923,12,11,91.7,1,8.3,400,1969,1056
736,Éder,349,2,28,123,200,41,349,14,5,35.7,9,64.3,228,1109,517
737,Simone Edera,171,2,25,72,76,9,171,21,7,33.3,14,66.7,123,743,280
738,Ederson,1156,961,1144,14,0,0,1156,1,1,100.0,0,0.0,641,3008,1941
739,Tom Edwards,267,19,109,123,38,1,267,3,3,100.0,0,0.0,139,709,340
740,Mandela Egbo,5,2,4,1,0,0,5,0,0,,0,,1,0,0
741,Johannes Eggestein,44,1,4,19,22,4,44,2,0,0.0,2,100.0,22,165,71
742,Maximilian Eggestein,1313,55,265,696,368,64,1313,48,19,39.6,29,60.4,570,3145,1664
743,Albin Ekdal,711,30,161,470,88,16,711,16,7,43.8,9,56.3,369,1917,912
744,Josip Elez,445,58,217,220,13,2,445,4,4,100.0,0,0.0,224,1493,865
745,Rob Elliot,574,471,569,6,0,0,574,0,0,,0,,220,1630,1284
746,Mohamed Elneny,923,33,149,581,197,12,923,4,3,75.0,1,25.0,677,2857,1430
747,Aritz Elustondo,1248,88,572,607,76,13,1248,7,3,42.9,4,57.1,687,3572,1983
748,Nico Elvedi,2136,148,665,1097,394,51,2136,56,26,46.4,30,53.6,1011,5595,2986
749,Rodrigo Ely,1388,231,829,518,49,30,1388,3,3,100.0,0,0.0,596,2761,1468
750,Breel Embolo,370,4,18,193,164,34,370,66,20,30.3,46,69.7,261,1666,672
751,Youssef En-Nesyri,602,33,74,261,277,64,601,53,18,34.0,35,66.0,319,1829,625
752,Sergi Enrich,571,11,26,267,281,60,571,7,4,57.1,3,42.9,292,938,227
753,Javier Eraso,1097,13,135,532,441,69,1097,23,11,47.8,12,52.2,628,2668,1164
754,Christian Eriksen,2863,19,189,1472,1225,93,2863,53,29,54.7,24,45.3,1604,8387,3836
755,Gonzalo Escalante,874,26,142,530,216,28,874,21,15,71.4,6,28.6,399,1675,578
756,Sergio Escudero,1947,80,514,999,461,33,1947,40,26,65.0,14,35.0,988,4489,2539
757,Bernardo Espinosa,1526,223,966,504,61,45,1526,4,2,50.0,2,50.0,647,2640,1074
758,Michael Esser,129,109,128,2,0,0,129,0,0,,0,,66,379,251
759,Alexander Esswein,308,7,45,152,114,12,308,5,1,20.0,4,80.0,163,821,388
760,Oghenekaro Etebo,767,21,151,513,119,5,767,31,25,80.6,6,19.4,525,2875,1501
761,Beñat Etxebarria,918,17,115,565,254,3,918,12,6,50.0,6,50.0,465,2079,985
762,Xabier Etxeita,206,31,111,86,9,5,206,0,0,,0,,117,568,345
763,Jonny Evans,1241,156,696,504,47,19,1241,10,10,100.0,0,0.0,613,3504,2043
764,Franck Evina,52,0,8,14,31,7,52,8,1,12.5,7,87.5,31,202,80
765,Patrice Evra,144,8,48,75,21,0,144,3,3,100.0,0,0.0,60,281,134
766,Patrice Evra,217,19,70,113,37,1,217,7,4,57.1,3,42.9,100,411,197
767,Edu Expósito,59,2,14,40,7,0,59,2,1,50.0,1,50.0,42,182,94
768,Erik Expósito,150,5,7,65,78,21,150,8,5,62.5,3,37.5,83,343,73
769,Valentin Eysseric,488,8,62,204,224,26,488,21,17,81.0,4,19.0,284,1492,721
770,Valentin Eysseric,90,0,9,40,42,4,90,5,3,60.0,2,40.0,47,270,114
771,Imoh Ezekiel,171,1,14,62,100,26,171,13,7,53.8,6,46.2,125,1070,566
772,Marco Fabián,234,3,16,142,78,9,234,13,6,46.2,7,53.8,161,990,399
773,Łukasz Fabiański,1345,1213,1343,2,0,0,1345,0,0,,0,,590,4010,2601
774,Fabinho,2342,71,445,1645,285,33,2338,51,37,72.5,14,27.5,1317,6736,3776
775,Cesc Fàbregas,2553,51,401,1288,887,66,2553,24,18,75.0,6,25.0,1481,5986,3227
776,Ralf Fährmann,1028,903,1023,5,0,0,1028,1,0,0.0,1,100.0,460,2873,1616
777,Fayçal Fajr,1292,48,237,702,367,17,1291,27,19,70.4,8,29.6,576,2432,970
778,Radamel Falcao,822,17,33,427,374,95,819,35,19,54.3,16,45.7,532,2278,789
779,Diego Falcinelli,181,5,10,64,109,20,181,13,5,38.5,8,61.5,134,539,172
780,Diego Falcinelli,375,12,29,149,201,51,375,13,6,46.2,7,53.8,249,1463,516
781,Simon Falette,76,13,50,27,1,0,76,0,0,,0,,56,209,95
782,Simon Falette,1531,116,638,855,52,18,1531,8,5,62.5,3,37.5,746,4328,2473
783,Cesar Falletti,228,2,24,118,87,15,228,12,9,75.0,3,25.0,162,1000,324
784,Iago Falque,1678,11,156,799,747,105,1678,83,46,55.4,37,44.6,1192,7180,2827
785,Paolo Faragò,1656,81,443,685,550,59,1656,30,15,50.0,15,50.0,645,3898,1855
786,Imad Faraj,117,3,26,45,47,10,117,11,8,72.7,3,27.3,75,525,237
787,Davide Faraoni,1192,97,437,539,231,15,1192,25,15,60.0,10,40.0,529,2784,1408
788,Mohamed Fares,1596,106,518,745,363,39,1596,66,34,51.5,32,48.5,705,4960,2471
789,Diego Farias,795,6,74,301,432,78,794,67,31,46.3,34,50.7,480,3195,1389
790,Federico Fazio,2329,222,944,1310,96,26,2329,23,16,69.6,7,30.4,1212,6874,4521
791,Zouhair Feddal,1011,123,520,466,29,10,1011,3,3,100.0,0,0.0,584,3018,1855
792,Nabil Fekir,1564,2,106,855,647,107,1560,119,90,75.6,29,24.4,1168,6882,3432
793,Felipe,335,35,167,161,10,4,335,2,2,100.0,0,0.0,165,961,546
794,Luiz Felipe,839,70,386,413,46,4,839,11,9,81.8,2,18.2,520,3697,2301
795,Ohis Felix Uduokhai,1097,102,579,491,31,8,1097,9,5,55.6,4,44.4,533,3082,1786
796,Marouane Fellaini,488,29,97,314,81,19,488,7,5,71.4,2,28.6,262,1019,382
797,Kiko Femenía,1170,38,290,528,363,22,1170,32,25,78.1,7,21.9,659,3170,1722
798,Leroy Fer,790,31,152,494,157,13,790,32,26,81.3,6,18.8,367,2237,1045
799,Julien Féret,2054,74,301,1284,502,17,2054,44,27,61.4,17,38.6,854,5214,2731
800,Edimilson Fernandes,383,7,80,235,76,10,383,13,10,76.9,3,23.1,216,1208,500
801,Gelson Fernandes,454,23,109,311,38,2,454,5,4,80.0,1,20.0,145,557,218
802,Andrés Fernández,84,78,84,0,0,0,84,0,0,,0,,27,152,104
803,Augusto Fernández,85,5,26,48,11,0,85,2,2,100.0,0,0.0,57,249,85
804,Brian Fernández,49,0,0,19,30,7,49,4,2,50.0,2,50.0,25,175,104
805,Carlos Fernández,47,0,2,19,26,6,47,0,0,,0,,25,47,19
806,Federico Fernández,1557,247,921,602,46,23,1557,4,1,25.0,3,75.0,665,3638,2321
807,Raúl Fernández,353,285,351,2,0,0,353,0,0,,0,,141,1248,1051
808,Fernandinho,3319,89,580,2219,537,42,3319,25,22,88.0,3,12.0,2088,10091,6419
809,Alex Ferrari,1338,142,630,536,187,10,1338,33,19,57.6,14,42.4,549,3363,1712
810,Jordan Ferri,617,14,110,402,116,13,617,13,12,92.3,1,7.7,402,2120,1168
811,Sam Field,240,7,55,118,70,8,240,5,3,60.0,2,40.0,119,540,219
812,Afonso Figueiredo,144,4,39,69,38,0,144,1,0,0.0,1,100.0,60,250,151
813,Gian Filippo Felicioli,117,5,37,51,30,1,117,8,3,37.5,5,62.5,57,386,137
814,Alfreð Finnbogason,687,8,33,316,350,118,684,58,20,34.5,38,65.5,395,2066,772
815,Roberto Firmino,1576,11,71,696,829,183,1575,73,49,67.1,24,32.9,936,5044,2271
816,Junior Firpo,807,36,247,396,168,28,807,19,8,42.1,11,57.9,491,1907,1034
817,Viktor Fischer,153,1,15,76,64,12,153,17,4,23.5,13,76.5,114,856,326
818,Mathieu Flamini,183,10,43,100,41,1,183,1,1,100.0,0,0.0,51,192,95
819,Darren Fletcher,1284,55,250,865,187,6,1284,22,15,68.2,7,31.8,728,3242,1217
820,Sergio Floccari,364,6,29,170,170,29,364,23,12,52.2,11,47.8,219,1278,423
821,Alessandro Florenzi,2053,69,501,966,614,69,2052,34,18,52.9,16,47.1,1058,6017,3663
822,Phil Foden,53,1,4,21,28,4,53,3,3,100.0,0,0.0,26,185,73
823,Guessouma Fofana,331,13,70,217,53,7,331,16,13,81.3,3,18.8,173,1172,632
824,Seko Fofana,1115,26,196,733,215,16,1114,54,36,66.7,18,33.3,792,4570,2078
825,Andreu Fontàs,797,53,381,402,18,3,797,0,0,,0,,508,2016,1334
826,José Fonte,445,46,160,257,31,10,445,1,1,100.0,0,0.0,214,1237,718
827,Pablo Fornals,1649,26,236,897,534,57,1649,53,27,50.9,26,49.1,1048,5469,2730
828,Emil Forsberg,814,6,32,414,381,38,813,68,40,58.8,29,42.6,463,2761,1213
829,Fraser Forster,570,496,568,2,0,0,570,0,0,,0,,250,1628,1191
830,Steven Fortes,95,10,41,55,0,0,95,2,0,0.0,2,100.0,49,254,174
831,Marco Fossati,822,54,219,508,100,1,822,5,5,100.0,0,0.0,348,1759,885
832,Iver Fossum,821,17,140,457,230,23,821,17,5,29.4,12,70.6,410,2071,910
833,Ben Foster,1225,982,1198,28,0,0,1225,2,2,100.0,0,0.0,517,4336,3082
834,Timothy Fosu-Mensah,937,71,343,467,137,6,937,18,11,61.1,7,38.9,450,2100,1166
835,Dimitri Foulquier,828,33,232,435,177,9,828,54,33,61.1,21,38.9,414,3201,1767
836,Lilian Fournier,7,0,0,4,3,0,7,2,2,100.0,0,0.0,4,20,0
837,Raphael Framberger,448,14,113,180,158,8,448,10,6,60.0,4,40.0,189,1343,681
838,Simon Francis,2230,213,991,938,315,34,2230,17,11,64.7,6,35.3,964,4854,2427
839,Mike Frantz,333,11,60,186,91,12,333,10,3,30.0,7,70.0,118,605,257
840,Ryan Fraser,1194,32,205,433,568,61,1194,23,10,43.5,13,56.5,672,4110,2022
841,Fabian Frei,512,18,121,331,64,6,512,4,2,50.0,2,50.0,259,1015,491
842,Remo Freuler,2583,40,344,1588,679,62,2583,54,36,66.7,18,33.3,1569,8926,4493
843,Marco Friedl,438,18,142,234,68,3,438,12,5,41.7,7,58.3,159,1086,551
844,Marco Friedl,59,1,7,39,14,0,59,3,0,0.0,3,100.0,35,123,80
845,Christian Fuchs,1466,93,431,702,346,4,1466,15,9,60.0,6,40.0,611,2931,1590
846,Javi Fuego,395,23,120,238,40,0,395,2,2,100.0,0,0.0,161,625,218
847,Javi Fuego,747,30,216,470,67,6,747,6,3,50.0,3,50.0,308,1090,440
848,Chris Führich,42,0,6,19,19,1,42,5,4,80.0,1,20.0,26,330,189
849,Angelo Fulgini,931,13,115,454,372,45,931,40,26,65.0,14,35.0,579,2683,1378
850,Niclas Füllkrug,1072,33,74,586,429,128,1068,46,20,43.5,26,56.5,577,3040,1239
851,Jay Fulton,10,1,2,6,2,0,10,0,0,,0,,3,13,0
852,Ramiro Funes Mori,75,8,43,30,3,1,75,0,0,,0,,37,211,114
853,Manolo Gabbiadini,296,7,24,140,137,31,295,12,6,50.0,5,41.7,162,661,260
854,Gabi,1999,81,412,1296,305,4,1999,15,10,66.7,5,33.3,1145,4560,2218
855,Gabriel,1545,35,269,928,372,62,1544,78,49,62.8,29,37.2,828,3670,1516
856,Mijat Gaćinović,897,15,120,485,310,62,897,59,19,32.2,40,67.8,447,2523,1277
857,Roberto Gagliardini,1714,47,329,1143,255,33,1714,19,12,63.2,7,36.8,992,4955,2527
858,Nicolás Gaitán,129,2,18,54,57,8,129,4,2,50.0,2,50.0,69,364,227
859,Milan Gajić,236,8,69,118,50,3,236,0,0,,0,,107,528,305
860,Serge Gakpé,677,19,118,336,235,54,677,34,19,55.9,15,44.1,410,2707,1334
861,Andrey Galabinov,518,12,38,254,237,62,517,14,10,71.4,4,28.6,314,1400,434
862,Álex Gálvez,1159,110,595,548,34,10,1159,9,8,88.9,1,11.1,611,3054,1654
863,Álex Gálvez,252,19,102,145,8,3,252,3,2,66.7,1,33.3,110,720,343
864,Bruno Gama,51,1,3,16,32,4,51,4,2,50.0,2,50.0,40,181,83
865,Alessandro Gamberini,882,145,486,382,16,6,882,0,0,,0,,431,1777,838
866,Kévin Gameiro,348,6,47,118,187,54,346,15,9,60.0,6,40.0,221,1334,638
867,Jesús Gámez,78,6,25,27,26,1,78,1,1,100.0,0,0.0,40,170,112
868,Idrissa Gana Gueye,1961,59,443,1220,320,11,1961,27,18,66.7,9,33.3,1009,5042,2344
869,Ignatius Ganago,31,1,3,13,15,6,31,3,1,33.3,2,66.7,16,102,32
870,Najib Gandi,59,1,20,21,19,1,59,4,4,100.0,0,0.0,36,220,137
871,Ganso,406,5,44,252,112,11,406,8,4,50.0,4,50.0,259,912,409
872,Ezequiel Garay,1314,167,730,566,22,8,1314,0,0,,0,,765,3570,1916
873,Aleix García,664,24,162,402,110,3,664,8,6,75.0,2,25.0,343,1578,578
874,Borja García,1725,13,171,917,667,49,1725,81,40,49.4,41,50.6,1157,5531,2394
875,Dani García,1890,44,267,1339,297,6,1890,15,8,53.3,7,46.7,940,3662,1613
876,David García,563,43,268,280,20,8,563,5,5,100.0,0,0.0,306,1139,574
877,Javi García,1884,113,644,1146,104,11,1884,17,13,76.5,4,23.5,1261,5304,2152
878,Manu García,1319,78,350,796,187,31,1317,27,18,66.7,9,33.3,735,2926,1284
879,Raúl García,1263,28,154,644,476,110,1260,20,11,55.0,9,45.0,665,2623,975
880,Raúl García,832,56,320,348,177,5,832,19,11,57.9,8,42.1,319,1688,854
881,Samu García,81,2,20,29,32,5,81,3,2,66.7,1,33.3,40,170,84
882,Samu García,97,1,15,39,43,8,97,4,0,0.0,4,100.0,53,197,96
883,Sergio García,654,16,58,280,324,70,654,47,22,46.8,25,53.2,447,2306,1090
884,Ulisses Garcia,36,0,11,23,2,0,36,0,0,,0,,11,41,20
885,Luca Garritano,116,7,15,45,58,10,116,6,6,100.0,0,0.0,64,526,321
886,Bruno Gaspar,664,14,144,336,187,9,664,9,5,55.6,4,44.4,318,1632,811
887,Mario Gaspar,2248,133,737,997,537,42,2248,46,22,47.8,24,52.2,983,5314,3257
888,Gianluca Gaudino,14,1,1,6,7,0,14,1,1,100.0,0,0.0,9,61,32
889,Dwight Gayle,636,21,36,298,307,86,636,18,9,50.0,9,50.0,346,1431,649
890,Paulo Gazzaniga,28,23,28,0,0,0,28,0,0,,0,,9,25,17
891,Marcello Gazzola,531,29,147,240,149,1,531,6,1,16.7,4,66.7,213,1117,588
892,Jean-Philippe Gbamin,1538,113,564,881,142,6,1538,64,31,48.4,33,51.6,853,5610,3151
893,David de Gea,1158,1048,1156,2,0,0,1158,1,1,100.0,0,0.0,450,3332,2520
894,Theodor Gebre Selassie,1743,84,427,929,397,42,1743,30,9,30.0,21,70.0,592,3130,1662
895,Dennis Geiger,1002,18,176,619,215,17,1002,24,10,41.7,14,58.3,524,2363,1079
896,Johannes Geis,450,38,174,246,35,0,450,2,0,0.0,2,100.0,270,899,459
897,Jérémy Gélin,1604,118,588,977,46,6,1604,5,3,60.0,2,40.0,890,3977,2587
898,Romain Genevois,1018,90,431,464,132,8,1018,3,3,100.0,0,0.0,353,2295,1271
899,Santiago Gentiletti,261,14,108,147,7,1,261,1,1,100.0,0,0.0,158,867,600
900,Christian Gentner,1565,56,293,939,347,37,1565,34,11,32.4,23,67.6,748,3815,1827
901,Yannick Gerhardt,786,40,194,412,186,16,786,17,9,52.9,8,47.1,343,2039,995
902,Valère Germain,716,19,47,304,371,99,715,9,4,44.4,5,55.6,436,1483,576
903,Gerson,614,14,64,331,224,24,614,10,6,60.0,4,40.0,405,2003,898
904,Willem Geubbels,13,0,1,5,7,2,13,1,0,0.0,1,100.0,7,40,26
905,Yassine El Ghanassy,372,5,30,156,197,22,372,52,38,73.1,14,26.9,277,2452,1312
906,Anwar El Ghazi,839,12,90,324,436,57,839,44,24,54.5,20,45.5,497,3516,2082
907,Rachid Ghezzal,760,8,68,334,368,47,760,55,29,52.7,26,47.3,464,2957,1233
908,Faouzi Ghoulam,1067,23,147,583,346,25,1067,11,9,81.8,2,18.2,617,3034,1937
909,Emanuele Giaccherini,520,5,77,231,218,14,520,26,11,42.3,15,57.7,340,2044,994
910,Emanuele Giaccherini,60,0,5,18,37,2,60,3,2,66.7,1,33.3,43,233,115
911,Niccolò Giannetti,94,3,11,49,34,10,94,6,3,50.0,3,50.0,49,240,66
912,Kieran Gibbs,1676,106,530,710,447,25,1676,37,24,64.9,13,35.1,716,4326,2276
913,Rafał Gikiewicz,78,71,77,1,0,0,78,0,0,,0,,36,170,97
914,Carles Gil,281,1,17,138,130,10,281,10,2,20.0,8,80.0,208,1289,617
915,Nacho Gil,362,2,44,161,161,13,362,14,5,35.7,9,64.3,219,1065,521
916,Nacho Gil,126,0,17,48,62,8,126,7,5,71.4,2,28.6,76,356,194
917,Guillaume Gillet,13,1,2,9,2,0,13,0,0,,0,,6,29,21
918,Dani Giménez,120,109,120,0,0,0,120,1,1,100.0,0,0.0,67,312,228
919,Daniel Ginczek,502,12,49,197,267,78,501,30,13,43.3,17,56.7,269,1419,505
920,Matthias Ginter,2348,177,964,1273,121,36,2348,19,10,52.6,9,47.4,1421,7645,4954
921,Jimmy Giraudon,1223,157,666,540,28,11,1223,5,5,100.0,0,0.0,688,3984,2562
922,Thibault Giresse,21,1,4,6,11,0,21,0,0,,0,,9,57,25
923,Andrei Girotto,872,44,203,501,176,27,872,15,9,60.0,6,40.0,412,1940,1009
924,Olivier Giroud,185,5,18,64,104,37,185,1,1,100.0,0,0.0,85,204,77
925,Olivier Giroud,320,6,24,111,188,62,320,7,2,28.6,5,71.4,157,470,176
926,Kamil Glik,2140,237,1122,972,52,37,2140,4,3,75.0,1,25.0,1160,5038,3378
927,Serge Gnabry,746,10,93,336,337,96,745,88,45,51.1,43,48.9,434,3257,1776
928,Joris Gnagnon,1591,144,661,853,82,42,1591,7,7,100.0,0,0.0,918,4504,2468
929,Massimo Gobbi,1490,89,414,691,395,13,1490,16,4,25.0,12,75.0,705,4063,2362
930,Diego Godín,1534,212,844,645,57,42,1534,7,6,85.7,1,14.3,790,3806,2057
931,Edoardo Goldaniga,486,49,252,221,15,8,486,4,4,100.0,0,0.0,170,981,493
932,Connor Goldson,107,13,55,48,4,3,107,0,0,,0,,49,253,169
933,Pierluigi Gollini,210,176,206,4,0,0,210,0,0,,0,,96,528,314
934,André Gomes,435,8,59,267,114,19,435,21,9,42.9,12,57.1,294,1419,678
935,Heurelho Gomes,814,669,803,11,0,0,814,0,0,,0,,385,2300,1531
936,Ibai Gómez,1246,22,178,588,506,47,1245,80,38,47.5,41,51.3,715,3453,1361
937,Joe Gomez,1808,54,422,1085,314,8,1808,26,23,88.5,3,11.5,829,4322,2611
938,Mario Gómez,305,16,31,149,130,48,303,7,4,57.1,3,42.9,137,664,164
939,Mario Gómez,500,17,31,232,242,68,500,20,8,40.0,12,60.0,273,1281,544
940,Maxi Gómez,903,42,77,469,364,114,903,29,14,48.3,15,51.7,522,2381,1046
941,Papu Gómez,1827,6,102,660,1101,130,1824,149,105,70.5,44,29.5,1344,9813,5049
942,Sergi Gómez,1948,200,1069,841,45,24,1948,3,1,33.3,2,66.7,1173,5691,3180
