,name,passes completed,passes attempted,passes success rate,total distance of passes (yards),progressive distance,short passes completed,short passes attempted,short passes succes rate,medium passes completed,medium passes attempted,medium passes succes rate,long passes completed,long passes attempted,long passes succes rate,assists,expected assists 2nd deegree,expected assists,key passes,passes into 1/3,passes into penalty area
334,Daley Blind,87,100,87.0,1659,659,30,33,90.9,50,55,90.9,7,9,77.8,0,0.1,0.3,2,8,1
335,Myron Boadu,39,57,68.4,455,114,25,34,73.5,9,15,60.0,1,1,100.0,0,0.3,0.5,4,3,3
336,Jérôme Boateng,179,223,80.3,3852,1320,44,52,84.6,111,126,88.1,21,39,53.8,0,0.2,0.2,1,7,2
337,Kevin-Prince Boateng,185,252,73.4,3113,971,90,114,78.9,66,86,76.7,23,34,67.6,0,0.2,0.3,3,19,2
338,Antonin Bobichon,12,20,60.0,201,71,6,10,60.0,4,5,80.0,2,3,66.7,0,0.2,0.1,1,5,1
339,Jean-Paul Boëtius,303,421,72.0,5386,2162,127,158,80.4,117,154,76.0,41,68,60.3,0,0.7,0.9,13,38,10
340,Jeremie Boga,381,475,80.2,5908,1552,218,251,86.9,104,125,83.2,38,62,61.3,5,2.8,3.3,34,23,24
341,Emil Bohinen,404,479,84.3,5591,1452,238,262,90.8,127,146,87.0,16,28,57.1,0,0.7,0.3,12,25,5
342,Quentin Boisgard,79,98,80.6,1013,236,54,60,90.0,19,25,76.0,2,6,33.3,0,0.1,0.4,4,9,4
343,Willy Boly,194,258,75.2,3706,1660,63,77,81.8,107,126,84.9,20,47,42.6,1,0.2,0.3,1,8,0
344,Giacomo Bonaventura,754,916,82.3,11960,2716,391,437,89.5,265,308,86.0,60,97,61.9,1,3.1,2.5,34,57,30
345,Federico Bonazzoli,264,354,74.6,4654,966,135,162,83.3,84,104,80.8,37,53,69.8,1,1.1,0.7,8,30,6
346,Warren Bondo,45,51,88.2,720,106,24,26,92.3,20,22,90.9,1,1,100.0,0,0.0,0.0,0,2,0
347,Theo Bongonda,329,489,67.3,4564,1295,207,254,81.5,87,123,70.7,20,70,28.6,3,3.0,2.4,20,20,11
348,Kevin Bonifazi,643,722,89.1,12821,4841,216,229,94.3,343,369,93.0,81,116,69.8,0,0.0,0.1,2,36,0
349,Leonardo Bonucci,508,580,87.6,10749,4060,139,149,93.3,295,316,93.4,71,106,67.0,0,0.2,0.3,4,35,4
350,Neto Borges,1163,1496,77.7,18327,6651,602,687,87.6,480,610,78.7,59,119,49.6,1,2.7,3.5,28,59,43
351,Yvandro Borges Sanches,8,9,88.9,113,17,2,2,100.0,3,4,75.0,1,1,100.0,0,0.0,0.0,0,0,1
352,Sebastiaan Bornauw,1062,1234,86.1,20707,7058,326,367,88.8,647,701,92.3,86,147,58.5,0,0.1,0.3,1,67,0
353,Rafael Borré,294,422,69.7,4153,887,178,223,79.8,88,129,68.2,14,25,56.0,2,1.9,1.8,15,16,8
354,Erik Botheim,165,231,71.4,2038,460,99,126,78.6,42,59,71.2,5,7,71.4,3,1.8,0.7,9,10,4
355,Sven Botman,1527,1765,86.5,30660,11233,480,543,88.4,855,929,92.0,178,258,69.0,0,1.0,1.1,9,59,4
356,Kenji-Van Boto,48,69,69.6,770,376,25,33,75.8,19,27,70.4,2,5,40.0,0,0.0,0.0,0,2,0
357,Kouamé Botué,33,47,70.2,386,141,23,31,74.2,8,12,66.7,0,0,,0,0.1,0.1,3,6,1
358,Badredine Bouanani,288,378,76.2,4811,1017,146,169,86.4,102,125,81.6,29,59,49.2,4,3.5,2.6,22,18,18
359,Hicham Boudaoui,1081,1226,88.2,17025,4134,533,589,90.5,422,464,90.9,66,93,71.0,2,1.9,1.5,23,99,16
360,Franci Bouebari,13,23,56.5,195,77,8,12,66.7,5,8,62.5,0,2,0.0,0,0.0,0.0,1,0,0
361,Sofiane Boufal,370,487,76.0,5643,1574,203,239,84.9,124,161,77.0,25,50,50.0,3,2.9,1.7,27,30,10
362,Yassine Bounou,717,949,75.6,18725,13212,155,155,100.0,341,349,97.7,219,440,49.8,0,0.0,0.0,0,7,0
363,Ismaëlben Boura,47,64,73.4,670,236,27,34,79.4,18,21,85.7,1,5,20.0,0,0.2,0.5,1,2,2
364,Mehdi Bourabia,981,1282,76.5,15009,4832,509,595,85.5,365,446,81.8,64,133,48.1,3,4.4,3.4,37,94,32
365,Benjamin Bourigeaud,1505,2007,75.0,28664,9729,576,692,83.2,682,843,80.9,207,382,54.2,10,11.6,10.3,98,183,96
366,Edoardo Bove,309,406,76.1,4427,1026,168,201,83.6,110,139,79.1,13,30,43.3,0,0.9,0.7,7,20,6
367,Jarrod Bowen,552,881,62.7,8725,2552,312,385,81.0,170,225,75.6,52,164,31.7,5,7.4,6.0,48,39,24
368,Lucas Boyé,510,650,78.5,7080,1364,292,338,86.4,140,169,82.8,32,39,82.1,2,2.9,1.6,29,35,22
369,Jayden Braaf,60,78,76.9,849,192,41,44,93.2,13,17,76.5,4,6,66.7,0,0.1,0.1,2,5,0
370,Domagoj Bradarić,857,1155,74.2,13414,4480,462,535,86.4,315,414,76.1,55,144,38.2,3,2.3,1.5,17,40,17
371,Bilal Brahimi,280,389,72.0,4139,916,145,169,85.8,95,127,74.8,17,46,37.0,2,1.7,1.5,17,11,15
372,Martin Braithwaite,294,446,65.9,4173,986,183,242,75.6,74,112,66.1,19,30,63.3,2,1.4,1.1,12,26,13
373,Juan Brandáriz,664,806,82.4,11229,4521,313,339,92.3,291,335,86.9,47,96,49.0,0,0.1,0.2,2,35,3
374,Julian Brandt,1053,1368,77.0,16552,4185,583,662,88.1,284,368,77.2,120,204,58.8,8,9.2,7.8,73,60,40
375,Darko Brašanac,306,376,81.4,4620,1215,162,179,90.5,118,143,82.5,11,19,57.9,1,0.6,0.6,7,40,7
376,Lilian Brassier,1257,1634,76.9,26597,11728,399,457,87.3,637,741,86.0,203,382,53.1,0,0.9,1.4,7,98,15
377,Claudio Bravo,232,392,59.2,7419,5674,44,44,100.0,89,91,97.8,96,251,38.2,0,0.0,0.0,0,5,1
378,Fabian Bredlow,510,595,85.7,12242,7412,114,114,100.0,278,280,99.3,117,199,58.8,0,0.0,0.0,0,6,0
379,James Bree,133,178,74.7,1971,741,75,92,81.5,43,56,76.8,8,16,50.0,0,0.2,0.2,4,5,5
380,Josip Brekalo,76,100,76.0,1424,365,28,33,84.8,33,41,80.5,13,18,72.2,0,0.5,0.5,8,7,11
381,Josip Brekalo,103,148,69.6,1684,475,57,65,87.7,31,41,75.6,11,20,55.0,1,0.4,0.4,5,10,4
382,Gleison Bremer,1503,1668,90.1,29183,9314,501,541,92.6,832,880,94.5,160,217,73.7,1,1.7,0.6,9,38,1
383,Armando Broja,33,53,62.3,466,54,21,33,63.6,9,15,60.0,2,3,66.7,0,0.1,0.1,1,1,1
384,Dylan Bronn,855,1007,84.9,15486,6081,355,387,91.7,407,443,91.9,82,137,59.9,0,0.4,0.8,5,62,4
385,David Brooks,46,63,73.0,640,140,30,32,93.8,13,16,81.3,2,9,22.2,0,0.2,0.2,2,4,1
386,John Brooks,624,773,80.7,12417,4919,217,241,90.0,323,370,87.3,78,141,55.3,0,0.0,0.1,0,25,1
387,Moritz Broschinski,29,50,58.0,423,74,20,30,66.7,7,11,63.6,2,3,66.7,0,0.0,0.1,1,2,0
388,Marcelo Brozović,1318,1502,87.7,23163,6319,585,621,94.2,591,648,91.2,114,176,64.8,5,2.8,1.8,23,102,18
389,Cédric Brunner,779,1158,67.3,14299,6288,317,373,85.0,368,510,72.2,86,221,38.9,0,1.5,2.2,20,46,26
390,Lewis Brunt,17,21,81.0,283,57,7,8,87.5,10,11,90.9,0,1,0.0,0,0.0,0.0,0,0,0
391,Jacob Bruun Larsen,62,88,70.5,807,152,42,55,76.4,16,20,80.0,1,5,20.0,0,0.4,0.4,7,5,2
392,Andreas Bruus,445,637,69.9,7410,2626,219,277,79.1,171,236,72.5,40,88,45.5,2,1.7,1.8,21,24,18
393,Joe Bryan,80,101,79.2,1121,455,52,59,88.1,25,29,86.2,2,6,33.3,0,0.0,0.1,1,2,3
394,Lee Buchanan,179,267,67.0,3373,1351,74,93,79.6,77,107,72.0,26,61,42.6,0,0.8,0.6,5,16,5
395,Ante Budimir,194,315,61.6,2324,372,123,172,71.5,55,97,56.7,1,7,14.3,0,0.7,0.6,10,13,3
396,Emi Buendía,787,1020,77.2,12082,3091,434,513,84.6,255,323,78.9,63,90,70.0,2,5.7,4.2,41,84,41
397,Hugo Bueno,547,679,80.6,7697,2227,340,369,92.1,174,214,81.3,19,54,35.2,1,1.3,1.0,16,24,10
398,Santiago Bueno,1576,1823,86.5,31141,10648,509,557,91.4,875,940,93.1,173,279,62.0,1,1.0,0.7,9,148,5
399,Adam Buksa,15,24,62.5,245,53,7,11,63.6,7,9,77.8,0,1,0.0,0,0.0,0.0,1,3,0
400,Marius Bülter,439,762,57.6,6844,2502,258,332,77.7,127,230,55.2,37,94,39.4,1,4.6,4.6,39,42,44
401,Cristian Buonaiuto,304,465,65.4,4751,1632,159,191,83.2,100,148,67.6,27,84,32.1,0,1.8,1.7,17,31,15
402,Facundo Buonanotte,157,194,80.9,2407,525,101,114,88.6,36,46,78.3,17,21,81.0,1,0.5,0.4,6,9,10
403,Alessandro Buongiorno,1332,1573,84.7,22243,6857,578,643,89.9,671,750,89.5,57,113,50.4,2,1.3,1.0,8,70,5
404,Delano Burgzorg,40,55,72.7,473,76,28,34,82.4,7,7,100.0,1,2,50.0,1,0.1,0.2,1,1,2
405,Jonathan Burkardt,71,109,65.1,1119,317,37,46,80.4,23,32,71.9,8,14,57.1,2,1.1,1.6,7,3,9
406,Oliver Burke,53,81,65.4,655,185,32,50,64.0,15,18,83.3,1,4,25.0,0,0.3,0.1,4,4,3
407,Dan Burn,1361,1715,79.4,22235,8853,673,765,88.0,566,682,83.0,94,183,51.4,0,1.3,1.3,16,102,11
408,Maxime Busi,464,614,75.6,8573,2893,197,242,81.4,200,249,80.3,58,98,59.2,1,0.7,0.7,7,39,13
409,Sergio Busquets,1722,1949,88.4,30610,9017,756,825,91.6,745,822,90.6,183,222,82.4,4,2.8,3.7,25,230,33
410,Aurélio Buta,576,764,75.4,8658,2874,333,391,85.2,201,264,76.1,29,62,46.8,2,3.3,2.3,18,35,20
411,Leonardo Buta,10,13,76.9,166,54,6,6,100.0,3,5,60.0,1,1,100.0,0,0.0,0.0,0,0,0
412,Marcin Bułka,54,67,80.6,1465,1156,9,9,100.0,32,33,97.0,13,25,52.0,0,0.0,0.0,0,0,0
413,Jamie Bynoe-Gittens,104,142,73.2,1235,328,72,90,80.0,20,28,71.4,2,9,22.2,1,0.7,1.0,2,9,5
414,Rémy Cabella,1397,1764,79.2,20670,6850,753,851,88.5,464,583,79.6,88,171,51.5,10,10.7,12.1,100,153,76
415,Jimmy Cabot,261,346,75.4,4629,1527,123,137,89.8,102,130,78.5,32,68,47.1,1,2.1,2.0,17,19,13
416,Arthur Cabral,183,271,67.5,2376,416,118,155,76.1,41,52,78.8,9,14,64.3,1,0.8,0.9,14,3,7
417,Leandro Cabrera,959,1343,71.4,19673,9222,307,368,83.4,502,614,81.8,137,314,43.6,1,1.5,1.3,14,87,12
418,Liberato Cacace,338,424,79.7,5441,1880,169,188,89.9,143,173,82.7,20,42,47.6,0,0.6,0.7,8,24,1
419,Anthony Caci,815,1140,71.5,16732,7645,304,360,84.4,341,461,74.0,150,262,57.3,1,2.6,2.3,21,85,29
420,Cafú,2,2,100.0,45,41,0,0,,2,2,100.0,0,0,,0,0.0,0.0,0,1,0
421,Moisés Caicedo,1993,2251,88.5,30177,8036,1112,1202,92.5,683,755,90.5,126,159,79.2,1,2.7,2.5,43,181,35
422,Tom Cairney,632,750,84.3,10133,2428,326,352,92.6,230,264,87.1,51,84,60.7,0,1.4,1.5,12,70,19
423,Jens Cajuste,606,739,82.0,11081,3065,251,297,84.5,266,312,85.3,72,98,73.5,1,1.2,0.9,16,66,15
424,Cala,30,38,78.9,792,274,4,5,80.0,14,17,82.4,12,16,75.0,0,0.0,0.0,0,0,0
425,Davide Calabria,1040,1276,81.5,17672,5902,484,518,93.4,452,524,86.3,88,187,47.1,4,1.7,1.6,19,71,19
426,Mattia Caldara,461,600,76.8,8308,3214,183,220,83.2,223,270,82.6,45,93,48.4,0,0.0,0.1,1,23,1
427,Luca Caldirola,1262,1435,87.9,22342,8287,534,555,96.2,592,653,90.7,109,179,60.9,0,0.5,0.3,4,55,4
428,Fernando Calero,617,765,80.7,11710,4547,245,275,89.1,289,335,86.3,78,139,56.1,1,0.6,0.4,4,58,3
429,Duje Ćaleta-Car,480,568,84.5,9398,3504,155,173,89.6,268,289,92.7,53,93,57.0,0,0.0,0.2,1,26,0
430,Duje Ćaleta-Car,2,2,100.0,46,16,0,0,,2,2,100.0,0,0,,0,0.0,0.0,0,0,0
431,Hakan Çalhanoğlu,1396,1677,83.2,25576,7831,637,690,92.3,546,630,86.7,180,288,62.5,6,5.0,6.0,70,149,37
432,Kerim Calhanoglu,30,42,71.4,574,388,14,16,87.5,10,15,66.7,6,8,75.0,0,0.2,0.2,3,0,2
433,Daniel Caligiuri,107,166,64.5,1897,934,47,57,82.5,42,71,59.2,13,29,44.8,0,0.4,0.3,4,10,4
434,Alexander Callens,78,93,83.9,1206,505,35,40,87.5,38,47,80.9,1,2,50.0,0,0.0,0.0,0,5,1
435,Dominic Calvert-Lewin,131,221,59.3,1575,318,83,125,66.4,29,54,53.7,5,8,62.5,1,0.8,0.8,9,13,4
436,Mahdi Camara,578,703,82.2,8665,2082,289,331,87.3,227,272,83.5,23,35,65.7,0,0.4,0.5,9,53,7
437,Mohamed Camara,252,323,78.0,4178,844,125,143,87.4,105,129,81.4,18,31,58.1,0,0.4,0.5,3,27,3
438,Mohamed Camara,1119,1284,87.1,21268,5952,435,484,89.9,501,549,91.3,153,203,75.4,3,2.2,1.5,18,121,15
439,Ousmane Camara,7,8,87.5,157,60,1,1,100.0,5,5,100.0,1,2,50.0,0,0.2,0.1,1,1,1
440,Ousmane Camara,330,363,90.9,6431,2134,105,112,93.8,179,190,94.2,39,49,79.6,0,0.0,0.0,0,12,0
441,Eduardo Camavinga,1364,1504,90.7,21221,5654,711,763,93.2,517,548,94.3,89,112,79.5,1,1.5,2.2,24,138,17
442,Nicolò Cambiaghi,321,432,74.3,4556,930,194,219,88.6,86,119,72.3,19,34,55.9,1,1.1,1.6,15,19,18
443,Andrea Cambiaso,1277,1521,84.0,19674,6031,686,753,91.1,472,541,87.2,83,144,57.6,3,2.4,1.6,28,48,24
444,Axel Camblan,19,27,70.4,196,46,13,15,86.7,3,5,60.0,0,2,0.0,0,0.1,0.1,2,0,0
445,Sergio Camello,408,523,78.0,5782,733,235,285,82.5,126,156,80.8,20,28,71.4,5,2.4,1.7,28,15,13
446,Chem Campbell,23,32,71.9,344,64,10,11,90.9,13,14,92.9,0,5,0.0,0,0.0,0.0,0,2,0
447,Emre Can,1153,1288,89.5,20793,5986,446,483,92.3,545,586,93.0,122,158,77.2,1,1.3,1.4,20,111,7
448,Sergio Canales,1116,1474,75.7,16689,4491,623,697,89.4,319,407,78.4,99,211,46.9,3,5.6,5.1,56,94,51
449,Matteo Cancellieri,61,87,70.1,757,98,44,50,88.0,15,25,60.0,0,5,0.0,0,0.4,0.3,3,1,1
450,João Cancelo,1036,1220,84.9,16674,4147,578,621,93.1,363,430,84.4,81,123,65.9,1,0.9,1.5,12,80,36
451,João Cancelo,713,861,82.8,11505,3272,401,430,93.3,254,308,82.5,49,87,56.3,4,2.3,2.8,13,55,21
452,Antonio Candreva,1165,1597,72.9,19672,6882,604,660,91.5,393,536,73.3,124,285,43.5,4,4.7,4.9,57,98,55
453,Thomas Cannon,4,5,80.0,37,0,3,4,75.0,1,1,100.0,0,0,,0,0.5,0.0,1,0,0
454,Sergi Canós,23,43,53.5,268,76,14,18,77.8,4,15,26.7,1,2,50.0,0,0.0,0.0,1,2,1
455,Ander Capa,74,91,81.3,1275,441,31,35,88.6,30,37,81.1,8,12,66.7,0,0.0,0.1,1,5,2
456,Pierrick Capelle,590,714,82.6,10044,2766,287,321,89.4,236,274,86.1,49,88,55.7,3,1.2,1.2,13,58,7
457,Étienne Capoue,915,1043,87.7,14387,3476,469,516,90.9,362,393,92.1,52,78,66.7,0,1.2,1.0,10,115,8
458,Gianluca Caprari,853,1082,78.8,13026,2612,495,561,88.2,250,322,77.6,70,100,70.0,2,2.5,2.8,29,56,30
459,Francesco Caputo,168,237,70.9,2130,315,96,130,73.8,43,60,71.7,8,10,80.0,0,0.5,0.6,9,11,4
460,Francesco Caputo,235,332,70.8,2741,539,160,206,77.7,52,69,75.4,1,5,20.0,4,2.2,1.1,20,9,3
461,Maxence Caqueret,1480,1785,82.9,23941,7380,725,828,87.6,585,653,89.6,112,189,59.3,7,5.1,6.1,60,196,29
462,Andrea Carboni,69,87,79.3,1170,558,33,38,86.8,29,31,93.5,7,14,50.0,0,0.1,0.3,1,3,2
463,Franco Carboni,33,50,66.0,529,140,19,20,95.0,12,15,80.0,2,5,40.0,0,0.0,0.0,1,3,2
464,Valentin Carboni,12,17,70.6,192,12,5,7,71.4,4,6,66.7,2,2,100.0,0,0.0,0.0,1,0,0
465,Isaac Carcelen,747,961,77.7,12672,4769,358,396,90.4,308,394,78.2,64,124,51.6,1,1.3,1.8,16,65,17
466,Irvin Cardona,34,58,58.6,468,79,21,32,65.6,10,17,58.8,1,4,25.0,0,0.3,0.0,3,2,0
467,Irvin Cardona,36,74,48.6,452,108,22,32,68.8,8,21,38.1,2,10,20.0,0,0.1,0.1,3,4,1
468,Igor Carioca,224,274,81.8,3429,1228,119,133,89.5,86,102,84.3,12,23,52.2,0,0.5,0.3,2,17,5
469,Diego Carlos,112,142,78.9,2338,881,35,41,85.4,60,71,84.5,17,28,60.7,0,0.0,0.1,1,9,1
470,Juan Carlos,288,340,84.7,7160,4635,52,53,98.1,170,176,96.6,66,111,59.5,0,0.0,0.0,0,1,0
471,José Carlos Lazo,3,4,75.0,49,2,2,3,66.7,1,1,100.0,0,0,,0,0.0,0.0,0,0,0
472,José Carlos Lazo,25,35,71.4,335,55,11,14,78.6,10,11,90.9,2,5,40.0,1,0.2,0.1,2,0,3
473,Carmona,129,186,69.4,1917,729,81,100,81.0,37,54,68.5,8,16,50.0,0,0.1,0.2,4,6,2
474,Carmona,269,330,81.5,4412,1380,131,142,92.3,118,147,80.3,17,32,53.1,1,0.4,0.2,2,24,3
475,Marco Carnesecchi,565,954,59.2,18072,14248,99,100,99.0,231,237,97.5,229,605,37.9,1,0.2,0.1,2,33,1
476,Yannick Carrasco,863,1091,79.1,11833,3379,565,612,92.3,210,277,75.8,42,97,43.3,3,4.1,4.1,47,35,36
477,Dani Carvajal,1133,1333,85.0,18356,4041,607,664,91.4,416,483,86.1,86,123,69.9,2,2.0,2.0,22,57,21
478,Fabio Carvalho,117,143,81.8,1555,281,72,84,85.7,30,37,81.1,5,6,83.3,0,0.1,0.3,1,7,2
