,Player,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist
1349,Diego Lainez,169,1,11,55,104,14,169,24,16,66.7,8,33.3,129,1276,592
1350,Kenny Lala,1562,68,419,741,432,24,1560,68,44,64.7,24,35.3,868,6329,3795
1351,Adam Lallana,340,7,49,179,116,13,340,5,2,40.0,3,60.0,219,820,392
1352,Érik Lamela,750,17,85,331,350,29,750,44,30,68.2,14,31.8,538,3344,1612
1353,Tariq Lamptey,18,0,4,5,9,1,18,1,0,0.0,1,100.0,7,50,17
1354,Tariq Lamptey,322,20,105,129,93,9,322,22,15,68.2,7,31.8,171,1128,601
1355,Loïck Landre,485,56,243,235,11,4,485,0,0,,0,,254,1456,844
1356,Michael Lang,385,25,101,191,94,8,385,4,3,75.0,1,25.0,207,899,453
1357,Sebastian Langkamp,230,18,103,121,9,4,230,0,0,,0,,134,588,267
1358,Henri Lansbury,109,3,25,58,27,4,109,0,0,,0,,45,161,48
1359,Manuel Lanzini,933,10,93,540,314,31,933,48,33,68.8,15,31.3,599,3612,1661
1360,Gianluca Lapadula,548,17,48,251,252,111,546,28,17,60.7,11,39.3,345,1454,546
1361,Aymeric Laporte,1228,80,432,765,35,8,1228,3,2,66.7,1,33.3,946,5450,3802
1362,Danilo Larangeira,1596,247,789,780,40,11,1596,3,3,100.0,0,0.0,867,5127,3298
1363,Larra,113,0,12,37,64,4,113,7,2,28.6,5,71.4,67,394,132
1364,Gautier Larsonneur,1098,1007,1095,3,0,0,1098,0,0,,0,,578,3155,2037
1365,Kevin Lasagna,811,25,84,326,420,145,811,35,12,34.3,23,65.7,448,2762,1402
1366,Jamaal Lascelles,1076,188,662,386,33,18,1076,6,4,66.7,2,33.3,530,2311,838
1367,Paul Lasne,774,14,113,487,186,30,774,9,6,66.7,3,33.3,431,1965,839
1368,Toni Lato,322,15,99,132,97,5,322,5,3,60.0,2,40.0,114,586,214
1369,Danny Latza,806,44,204,451,160,16,806,28,18,64.3,10,35.7,461,2152,1015
1370,Vincent Laurini,631,38,203,327,110,1,631,13,11,84.6,2,15.4,361,1772,1024
1371,Wesley Lautoa,1224,90,544,641,45,9,1224,18,15,83.3,3,16.7,627,3449,1995
1372,Diego Laxalt,400,20,106,176,127,10,400,10,5,50.0,5,50.0,180,1107,646
1373,Diego Laxalt,134,3,29,75,30,2,134,1,0,0.0,1,100.0,73,476,320
1374,Valentino Lazaro,242,16,91,88,64,6,242,13,8,61.5,5,38.5,142,639,349
1375,Valentino Lazaro,238,5,45,86,109,10,238,14,5,35.7,9,64.3,138,847,416
1376,Darko Lazović,1962,85,358,851,764,106,1962,84,37,44.0,47,56.0,999,6307,3937
1377,Manuel Lazzari,1272,42,279,407,599,84,1272,62,32,51.6,30,48.4,790,5909,3870
1378,Mickaël Le Bihan,32,2,3,15,14,2,32,0,0,,0,,15,37,7
1379,Robin Le Normand,1951,177,952,967,39,23,1951,3,2,66.7,1,33.3,1279,6864,3861
1380,Damien Le Tallec,1261,86,389,731,151,38,1261,7,3,42.9,4,57.1,511,2434,1259
1381,James Lea Siliki,538,26,122,316,107,12,538,19,12,63.2,7,36.8,327,1929,930
1382,Rafael Leão,631,5,36,230,379,94,631,61,39,63.9,22,36.1,451,3424,1741
1383,Adrien Lebeau,7,0,3,2,2,0,7,1,1,100.0,0,0.0,2,18,11
1384,Mathew Leckie,117,3,22,53,42,7,117,2,1,50.0,1,50.0,52,288,122
1385,Benjamin Lecomte,936,796,932,4,0,0,936,0,0,,0,,453,2733,1804
1386,Pierre Lees-Melou,1556,82,364,786,430,47,1556,43,25,58.1,18,41.9,827,4544,2385
1387,Jordan Lefort,566,38,275,261,32,2,566,6,5,83.3,1,16.7,300,1260,703
1388,Wu Lei,522,17,94,189,248,87,522,27,15,55.6,12,44.4,274,1668,804
1389,Toni Leistner,780,95,433,334,15,8,780,6,6,100.0,0,0.0,448,2219,1160
1390,Moritz Leitner,674,14,148,387,145,11,674,9,7,77.8,2,22.2,472,2543,1327
1391,Lucas Leiva,1354,68,343,870,152,8,1354,10,5,50.0,5,50.0,632,3008,1502
1392,Florian Lejeune,267,21,137,118,13,5,267,5,4,80.0,1,20.0,127,538,197
1393,Iñigo Lekue,389,17,79,147,169,9,389,39,13,33.3,26,66.7,185,1363,725
1394,Nicolas Lemaître,31,31,31,0,0,0,31,0,0,,0,,12,57,32
1395,Thomas Lemar,515,6,62,265,196,12,515,31,20,64.5,11,35.5,334,2043,977
1396,Tim Lemperle,7,0,0,1,6,3,7,2,0,0.0,2,100.0,5,31,2
1397,Clément Lenglet,2373,236,964,1354,57,12,2373,10,5,50.0,5,50.0,1610,8366,5480
1398,Aaron Lennon,182,12,32,77,73,5,182,8,3,37.5,5,62.5,97,599,286
1399,Bernd Leno,1061,950,1055,6,0,0,1061,1,1,100.0,0,0.0,543,3095,2134
1400,Christopher Lenz,1489,93,465,667,374,14,1489,38,23,60.5,15,39.5,611,3378,1650
1401,Donovan Léon,49,43,49,0,0,0,49,0,0,,0,,26,165,118
1402,Pedro León,934,12,74,321,546,56,934,31,19,61.3,12,38.7,475,2378,828
1403,Sergio León,166,2,12,67,87,24,166,8,3,37.5,5,62.5,101,393,110
1404,Lukas Lerager,738,26,142,414,188,22,738,8,5,62.5,3,37.5,367,1235,467
1405,Mehdi Léris,313,13,57,127,135,12,313,14,11,78.6,3,21.4,201,1171,516
1406,Jefferson Lerma,1732,115,497,1011,241,14,1732,37,26,70.3,11,29.7,1007,4041,1618
1407,Karlo Letica,339,314,339,0,0,0,339,1,1,100.0,0,0.0,163,856,602
1408,Robert Lewandowski,1178,14,43,409,738,250,1173,90,58,64.4,32,35.6,768,3989,1623
1409,Jamal Lewis,1626,117,638,638,357,23,1626,65,34,52.3,31,47.7,931,5940,3418
1410,Aaron Leya Iseka,273,6,19,136,120,37,271,16,9,56.3,7,43.8,170,936,383
1411,Stephan Lichtsteiner,723,64,242,321,168,2,723,9,5,55.6,4,44.4,289,1411,795
1412,Dimitri Liénard,1221,32,205,714,317,8,1221,24,16,66.7,8,33.3,727,3607,1829
1413,Philipp Lienhart,1238,152,678,542,29,5,1238,2,2,100.0,0,0.0,753,5103,2842
1414,Matthijs de Ligt,1807,196,773,983,56,19,1807,2,1,50.0,1,50.0,1106,5243,2673
1415,Isaac Lihadji,18,0,3,7,8,0,18,1,1,100.0,0,0.0,17,184,68
1416,Lillo,140,7,40,71,29,1,140,3,3,100.0,0,0.0,66,392,202
1417,Anderson Lima,43,1,11,19,15,3,43,3,3,100.0,0,0.0,29,163,124
1418,Lucas Lima,205,3,51,81,76,1,205,3,2,66.7,1,33.3,114,713,458
1419,Anthony Limbombe,74,3,8,36,32,3,74,3,1,33.3,2,66.7,49,373,200
1420,Victor Lindelöf,2379,288,1234,1086,65,11,2379,5,4,80.0,1,20.0,1376,7730,4458
1421,Karol Linetty,1032,27,192,492,366,49,1032,57,37,64.9,20,35.1,557,3363,1940
1422,Jesse Lingard,508,5,30,249,234,32,508,23,13,56.5,10,43.5,284,1577,818
1423,Pol Lirola,1551,72,400,642,533,62,1551,71,46,64.8,25,35.2,857,6129,3890
1424,Diego Llorente,1854,185,940,886,38,14,1854,9,8,88.9,1,11.1,1158,6955,4493
1425,Fernando Llorente,226,4,9,79,139,59,226,4,2,50.0,2,50.0,118,489,135
1426,Marcos Llorente,658,18,116,359,193,44,658,32,27,84.4,5,15.6,385,2350,1195
1427,Gautier Lloris,203,29,127,76,0,0,203,0,0,,0,,88,366,210
1428,Hugo Lloris,621,585,621,0,0,0,621,0,0,,0,,320,1898,1306
1429,Giovani Lo Celso,1266,23,171,691,425,27,1266,51,32,62.7,19,37.3,875,5567,2847
1430,Stanislav Lobotka,685,11,111,480,97,4,685,10,9,90.0,1,10.0,479,2159,993
1431,Stanislav Lobotka,862,20,159,548,167,13,862,16,12,75.0,4,25.0,569,3237,1494
1432,Jürgen Locadia,29,0,1,15,13,4,29,1,1,100.0,0,0.0,12,44,19
1433,Jürgen Locadia,185,3,10,101,75,26,184,2,2,100.0,0,0.0,114,612,179
1434,Manuel Locatelli,2514,103,453,1580,513,33,2514,66,51,77.3,15,22.7,1404,7210,3775
1435,Renan Lodi,1569,61,449,648,478,39,1569,30,16,53.3,14,46.7,792,4033,1988
1436,Ruben Loftus-Cheek,150,5,17,81,52,11,150,4,4,100.0,0,0.0,94,491,253
1437,Enzo Loiodice,142,1,25,99,21,2,142,2,1,50.0,1,50.0,78,312,193
1438,Kevin Long,257,30,148,108,3,3,257,1,1,100.0,0,0.0,114,420,117
1439,Shane Long,597,15,42,256,301,67,597,13,6,46.2,7,53.8,270,1214,453
1440,Matthew Longstaff,293,8,65,186,43,5,293,4,3,75.0,1,25.0,161,573,207
1441,Sean Longstaff,857,39,203,500,158,7,857,18,7,38.9,11,61.1,450,1936,661
1442,Ademola Lookman,203,0,14,83,111,15,203,18,8,44.4,10,55.6,129,954,473
1443,Anthony Lopes,871,773,861,10,0,0,871,0,0,,0,,462,2343,1571
1444,Rony Lopes,60,0,9,30,22,0,60,5,2,40.0,3,60.0,36,217,70
1445,Rony Lopes,33,0,1,18,14,3,33,1,1,100.0,0,0.0,27,155,41
1446,Adrián López,638,11,33,289,319,65,637,44,23,52.3,21,47.7,400,2713,1412
1447,David López,1634,110,606,897,148,24,1634,6,4,66.7,2,33.3,898,4372,2397
1448,Diego López,1216,1025,1206,11,0,0,1216,3,3,100.0,0,0.0,569,4049,2990
1449,Javi López,47,6,20,15,12,0,47,3,2,66.7,1,33.3,14,81,43
1450,Javi López,866,44,302,376,201,4,866,25,17,68.0,8,32.0,385,1977,965
1451,Lluis López,268,19,123,131,15,2,268,1,1,100.0,0,0.0,178,906,556
1452,Maxime Lopez,999,3,119,595,296,22,999,28,16,57.1,12,42.9,757,4034,2350
1453,Pau López,1119,948,1111,9,0,0,1119,0,0,,0,,539,2226,1317
1454,Roberto López,55,3,7,27,22,0,55,3,2,66.7,1,33.3,37,160,40
1455,Unai López,1392,20,196,874,339,11,1392,19,13,68.4,6,31.6,743,3889,1566
1456,Iker Losada,14,1,1,5,8,1,14,0,0,,0,,9,45,24
1457,Albert Lottin,30,4,16,14,0,0,30,3,2,66.7,1,33.3,16,78,44
1458,Imran Louza,1375,13,178,767,445,29,1375,39,23,59.0,16,41.0,748,4149,1879
1459,Matteo Lovato,3,0,3,1,0,0,3,0,0,,0,,1,15,14
1460,Dejan Lovren,778,80,339,416,25,16,778,1,1,100.0,0,0.0,502,2395,1443
1461,Eduard Löwen,333,12,59,174,104,7,333,23,11,47.8,12,52.2,194,901,419
1462,Eduard Löwen,189,6,35,126,33,1,189,9,9,100.0,0,0.0,105,591,245
1463,Matthew Lowton,946,78,254,480,216,7,946,15,9,60.0,6,40.0,381,1818,1077
1464,Hirving Lozano,491,3,37,163,305,69,491,37,24,64.9,13,35.1,372,2746,1511
1465,Pol Lozano,100,1,32,60,9,1,100,0,0,,0,,60,335,129
1466,Jan Luca Rumpf,60,7,36,22,3,2,60,0,0,,0,,32,163,85
1467,Jean Lucas,194,2,37,120,40,4,194,7,5,71.4,2,28.6,120,498,186
1468,Fabio Lucioni,1942,432,1160,761,42,17,1942,11,8,72.7,3,27.3,1070,5548,3093
1469,José Luis Gayà,1245,76,407,502,352,40,1245,51,28,54.9,23,45.1,697,5105,2846
1470,José Luis Morales,951,12,120,333,514,122,951,88,39,44.3,49,55.7,624,4393,2216
1471,José Luis Palomino,1707,162,774,883,69,23,1707,8,7,87.5,1,12.5,875,4360,1725
1472,José Luis Rodríguez,7,0,0,5,2,1,7,0,0,,0,,5,10,1
1473,David Luiz,2106,331,1124,933,58,16,2106,8,5,62.5,3,37.5,1370,9179,5310
1474,Douglas Luiz,1551,104,405,882,287,29,1551,45,35,77.8,10,22.2,821,4977,2605
1475,Jordan Lukaku,198,9,46,68,86,5,198,11,7,63.6,4,36.4,113,650,405
1476,Romelu Lukaku,1116,31,50,467,609,204,1110,38,21,55.3,17,44.7,617,3027,1395
1477,Dodi Lukebakio,885,11,105,405,389,64,885,65,46,70.8,19,29.2,543,3954,1754
1478,Saša Lukić,1016,33,190,580,258,26,1016,26,17,65.4,9,34.6,601,3656,2090
1479,Senad Lulić,1024,45,274,384,380,32,1024,48,26,54.2,22,45.8,507,3226,1767
1480,John Lundstram,1525,59,244,715,579,51,1525,37,18,48.6,18,48.6,759,3955,1496
1481,Sebastiano Luperto,429,43,156,257,19,0,429,1,0,0.0,1,100.0,312,1954,1319
1482,Arnaud Lusamba,536,13,88,293,164,10,536,24,19,79.2,5,20.8,284,1143,532
1483,Andreas Luthe,443,402,442,1,0,0,443,0,0,,0,,247,1162,645
1484,Lyanco,835,99,438,372,29,2,835,15,9,60.0,6,40.0,443,2355,1277
1485,Charalambos Lykogiannis,822,96,291,363,177,10,822,19,12,63.2,7,36.8,350,1764,969
1486,Yann M'Vila,1381,70,433,877,76,5,1381,6,5,83.3,1,16.7,629,3253,1400
1487,Alexis Mac Allister,169,1,26,68,79,7,169,4,2,50.0,2,50.0,73,278,115
1488,Darwin Machís,915,22,120,284,538,80,914,94,54,57.4,40,42.6,567,4454,2542
1489,Yvann Macon,82,1,25,38,19,0,82,4,1,25.0,3,75.0,27,175,113
1490,James Maddison,1995,16,174,1003,838,72,1995,80,51,63.8,29,36.3,1333,6211,2608
1491,Gabriel Magalhães,1750,117,654,1048,53,24,1750,2,2,100.0,0,0.0,999,5173,3319
1492,Lisandro Magallán,566,69,312,242,15,10,566,3,2,66.7,1,33.3,275,1281,655
1493,Francesco Magnanelli,1318,65,286,862,181,2,1318,9,6,66.7,3,33.3,640,2822,1291
1494,Giangiacomo Magnani,54,12,32,16,6,6,54,1,1,100.0,0,0.0,24,110,50
1495,Giangiacomo Magnani,96,7,37,57,3,3,96,0,0,,0,,57,262,156
1496,Hugo Magnetti,204,6,49,119,40,4,204,2,1,50.0,1,50.0,115,582,340
1497,Harry Maguire,2915,360,1365,1412,166,61,2915,11,7,63.6,4,36.4,1753,12005,7489
1498,Abdallahi Mahmoud,58,4,18,39,3,0,58,4,3,75.0,1,25.0,35,153,79
1499,Riyad Mahrez,1479,20,119,518,860,132,1478,89,52,58.4,37,41.6,1113,6947,3413
1500,Thiago Maia,45,1,5,34,6,0,45,0,0,,0,,18,84,38
1501,Arne Maier,375,8,68,223,86,2,375,6,6,100.0,0,0.0,213,1235,632
1502,Habib Maïga,1641,47,330,1070,270,29,1641,53,44,83.0,9,17.0,846,5450,2606
1503,Mike Maignan,811,691,807,5,1,1,811,0,0,,0,,355,2255,1634
1504,Ainsley Maitland-Niles,1203,71,442,536,233,15,1203,34,19,55.9,15,44.1,596,3219,1917
1505,Josh Maja,293,6,28,158,117,23,293,17,11,64.7,6,35.3,197,784,298
1506,Abdul Majeed Waris,141,1,17,58,70,12,141,17,6,35.3,11,64.7,110,672,435
1507,Žan Majer,943,42,255,469,227,19,943,19,12,63.2,7,36.8,504,2895,1606
1508,Jean-Victor Makengo,555,10,83,314,161,13,555,29,13,44.8,16,55.2,384,2436,1312
1509,Nemanja Maksimović,1010,40,187,587,247,46,1010,16,11,68.8,5,31.3,321,1623,665
1510,Nikola Maksimović,1563,205,707,800,67,21,1563,14,9,64.3,5,35.7,1053,5513,3217
1511,Kévin Malcuit,206,4,48,99,62,3,206,7,3,42.9,4,57.1,110,600,338
1512,Daniel Maldini,21,0,1,10,11,2,21,1,0,0.0,1,100.0,18,81,49
1513,Ruslan Malinovskyi,1245,6,83,552,630,39,1244,68,49,72.1,19,27.9,905,5116,2365
1514,Yunus Mallı,281,4,32,142,111,16,281,12,8,66.7,4,33.3,175,857,393
1515,Hugo Mallo,1568,92,513,684,383,13,1568,8,5,62.5,3,37.5,682,3190,1497
1516,Streli Mamba,421,5,37,225,168,44,421,25,15,60.0,10,40.0,255,1748,773
1517,Hianga Mananga Mbock,105,1,24,67,14,4,105,2,2,100.0,0,0.0,70,428,162
1518,Vincent Manceau,1546,67,506,686,361,12,1546,14,6,42.9,8,57.1,584,2593,1545
1519,Gianluca Mancini,1981,201,859,1015,123,37,1981,14,11,78.6,3,21.4,1121,5735,3308
1520,Marco Mancosu,1166,29,191,554,439,102,1156,32,19,59.4,13,40.6,692,4013,2222
1521,Steve Mandanda,896,768,893,3,0,0,896,2,1,50.0,1,50.0,517,2664,1639
1522,Reinildo Mandava,799,22,157,447,200,7,799,14,8,57.1,6,42.9,383,1795,1003
1523,Aïssa Mandi,2059,265,1056,949,65,22,2059,6,5,83.3,1,16.7,1184,5252,2947
1524,Rolando Mandragora,1238,32,234,641,376,46,1238,26,13,50.0,13,50.0,637,2091,973
1525,Sadio Mané,1547,15,113,565,897,201,1547,110,69,62.7,41,37.3,1195,7762,3888
1526,Eliaquim Mangala,354,70,212,139,3,1,354,2,1,50.0,1,50.0,194,711,299
1527,Thomas Mangani,1554,33,269,887,411,26,1554,24,13,54.2,11,45.8,692,3191,1767
1528,Massimiliano Mangraviti,536,67,268,233,39,3,536,1,1,100.0,0,0.0,261,1429,886
1529,Kostas Manolas,1684,197,718,942,31,24,1684,1,1,100.0,0,0.0,1086,5562,3342
1530,Javier Manquillo,814,81,305,325,194,11,814,25,13,52.0,12,48.0,362,1899,996
1531,Giacomo Manzari,9,0,2,5,2,0,9,1,1,100.0,0,0.0,6,29,20
1532,Myziane Maolida,402,5,54,184,173,34,402,25,12,48.0,13,52.0,276,1786,1045
1533,Faitout Maouassa,1268,57,424,586,268,11,1268,50,21,42.0,29,58.0,723,4442,2532
1534,Fernando Marçal,869,33,232,480,164,7,869,12,6,50.0,6,50.0,506,2483,1489
1535,Marcelo,1204,41,231,514,467,35,1204,24,18,75.0,6,25.0,783,3906,2261
1536,Marcelo,1341,120,566,741,38,19,1341,0,0,,0,,826,3997,2334
1537,Solly March,780,23,131,304,355,41,780,28,16,57.1,12,42.9,412,2760,1503
1538,Gian Marco Ferrari,1633,187,630,956,52,22,1633,4,3,75.0,1,25.0,1094,6326,4181
1539,Óscar de Marcos,267,14,59,119,93,4,267,5,2,40.0,3,60.0,126,752,374
1540,Dario Maresic,71,9,39,32,0,0,71,0,0,,0,,36,236,165
1541,Miguel Marí,5,0,0,5,0,0,5,0,0,,0,,2,6,3
1542,Pablo Marí,114,19,53,59,2,0,114,0,0,,0,,70,476,294
1543,José María Giménez,1071,132,526,522,30,18,1071,3,3,100.0,0,0.0,570,2418,1300
1544,Mariano,24,0,2,9,13,6,24,2,1,50.0,1,50.0,13,77,63
1545,Adrian Mariappa,780,89,326,350,106,6,780,1,1,100.0,0,0.0,284,881,356
1546,Jordan Marié,135,4,34,81,24,1,135,4,4,100.0,0,0.0,59,238,93
1547,Federico Marigosu,17,1,4,5,8,1,17,1,1,100.0,0,0.0,16,98,30
1548,Adrián Marín,471,34,163,220,93,5,471,21,9,42.9,12,57.1,211,974,499
1549,Guillermo Maripán,25,7,18,6,1,0,25,0,0,,0,,7,33,12
1550,Guillermo Maripán,1271,127,570,658,52,17,1271,4,2,50.0,2,50.0,762,3794,2320
1551,Marlon,1656,195,708,927,31,5,1656,3,3,100.0,0,0.0,1008,6024,3663
1552,Omar Marmoush,39,3,7,20,14,2,39,7,2,28.6,5,71.4,21,120,43
1553,Gonzalo Maroni,111,1,10,62,46,4,110,8,7,87.5,1,12.5,75,650,399
1554,Marquinhos,1477,83,415,957,112,17,1477,9,7,77.8,2,22.2,865,3980,2180
1555,Bruno Martella,722,69,277,270,186,6,722,25,13,52.0,12,48.0,341,1740,1090
1556,Roger Martí,696,14,71,307,324,87,692,22,13,59.1,9,40.9,414,1763,758
1557,Anthony Martial,1042,18,48,329,677,157,1041,97,50,51.5,47,48.5,705,4107,1911
1558,Aarón Martín,1072,48,288,450,351,11,1072,28,19,67.9,9,32.1,527,3129,1546
1559,Daniel Martín,195,159,193,3,0,0,195,0,0,,0,,120,539,336
1560,David Martin,132,115,131,1,0,0,132,0,0,,0,,49,376,281
1561,Jonas Martin,98,6,23,62,13,2,98,0,0,,0,,61,268,110
1562,Jonas Martin,208,4,42,132,35,3,207,4,3,75.0,1,25.0,135,551,212
1563,Josh Martin,19,0,4,9,6,1,19,0,0,,0,,13,111,35
1564,Gabriel Martinelli,273,11,61,88,132,36,273,32,9,28.1,23,71.9,168,1409,770
1565,Álex Martínez,10,0,2,3,7,0,10,0,0,,0,,6,35,20
1566,Emiliano Martínez,309,271,308,1,0,0,309,0,0,,0,,183,931,619
1567,Iñigo Martínez,1903,180,835,971,120,33,1903,12,7,58.3,5,41.7,943,5925,3611
1568,Javi Martínez,10,1,1,4,5,1,10,0,0,,0,,5,51,10
1569,Javi Martínez,689,54,283,382,27,4,689,2,2,100.0,0,0.0,397,2117,1237
1570,José Martínez,630,55,308,302,25,8,630,5,5,100.0,0,0.0,330,1610,809
1571,Lautaro Martínez,941,13,45,321,591,220,938,84,39,46.4,45,53.6,543,2832,1372
1572,Pablo Martínez,28,4,11,10,7,1,28,2,0,0.0,2,100.0,11,57,9
1573,Pablo Martinez,1344,141,679,646,37,16,1344,6,4,66.7,2,33.3,693,4390,2852
1574,Gelson Martins,1000,16,165,433,421,75,1000,79,53,67.1,26,32.9,677,5355,3073
1575,Adam Marušić,487,26,144,170,175,25,487,16,8,50.0,8,50.0,237,1281,589
1576,Omar Mascarell,1587,90,592,910,100,6,1587,13,12,92.3,1,7.7,832,4719,1868
1577,Andrea Masiello,951,92,395,469,98,13,951,9,6,66.7,3,33.3,554,2755,1472
1578,Andrea Masiello,361,26,153,187,22,1,361,0,0,,0,,198,713,345
1579,Adam Masina,1197,88,394,553,259,19,1197,16,9,56.3,7,43.8,468,2177,1037
1580,Jordi Masip,1112,969,1108,4,0,0,1112,0,0,,0,,492,3583,2689
1581,Arthur Masuaku,767,45,243,365,166,12,767,44,27,61.4,17,38.6,392,2591,1511
1582,Jaime Mata,1098,15,64,435,604,135,1094,32,14,43.8,18,56.3,620,2329,648
1583,Juan Mata,600,3,33,296,273,32,600,12,5,41.7,7,58.3,357,1695,776
1584,Aleš Matějů,1447,201,729,592,141,15,1447,15,15,100.0,0,0.0,697,4199,2367
1585,Jean-Philippe Mateta,338,12,25,156,163,53,337,28,17,60.7,11,39.3,197,841,237
1586,Nemanja Matić,1437,60,355,851,237,5,1437,24,20,83.3,4,16.7,842,5169,3053
1587,Joël Matip,640,54,262,347,33,8,640,2,2,100.0,0,0.0,426,2290,1663
1588,Rabbi Matondo,397,1,36,127,242,48,397,52,29,55.8,23,44.2,278,2359,1096
1589,Alessandro Matri,48,1,2,18,28,12,48,3,2,66.7,1,33.3,24,59,7
1590,Federico Mattiello,537,37,164,223,163,11,537,13,10,76.9,3,23.1,304,1993,1094
1591,Blaise Matuidi,1366,28,193,770,409,38,1366,24,9,37.5,15,62.5,847,2880,1108
1592,Neal Maupay,1044,15,70,429,556,163,1042,68,24,35.3,44,64.7,604,3646,1414
1593,Stephy Mavididi,550,9,73,261,235,53,550,54,29,53.7,25,46.3,346,2844,1282
1594,Philipp Max,1658,69,461,758,465,23,1657,15,8,53.3,7,46.7,761,3960,2047
1595,Alexandru Maxim,97,0,11,37,49,5,97,8,5,62.5,3,37.5,51,325,146
1596,Eric Maxim Choupo-Moting,170,3,15,55,100,30,170,13,9,69.2,4,30.8,89,534,238
1597,Kévin Mayi,1,0,0,0,1,0,1,0,0,,0,,0,0,0
1598,Borja Mayoral,746,15,66,349,337,80,746,47,27,57.4,20,42.6,488,2696,982
1599,Luca Mazzitelli,30,0,1,24,5,0,30,0,0,,0,,15,68,28
1600,Kevin Mbabu,1211,74,340,516,367,35,1211,80,49,61.3,31,38.8,574,3593,1804
1601,Kylian Mbappé,910,1,20,312,586,181,910,107,55,51.4,52,48.6,609,4649,2754
1602,Ibrahima Mbaye,984,72,352,478,163,13,984,12,9,75.0,3,25.0,502,2304,1261
1603,Loïc Mbe Soh,80,1,15,49,16,0,80,0,0,,0,,57,130,68
1604,Isaac Mbenza,47,0,5,21,22,2,47,3,1,33.3,2,66.7,31,220,132
1605,Nathanael Mbuku,170,1,25,78,70,17,170,19,9,47.4,10,52.6,129,840,414
1606,James McArthur,1980,102,480,1014,505,86,1980,44,29,65.9,15,34.1,979,5402,2436
1607,Oliver McBurnie,935,46,108,397,440,107,935,44,22,50.0,22,50.0,365,1712,694
1608,Alex McCarthy,888,678,882,6,0,0,888,2,2,100.0,0,0.0,431,2517,1716
1609,James McCarthy,1040,29,250,598,201,11,1040,10,7,70.0,3,30.0,417,1832,679
1610,John McGinn,1099,40,194,507,424,62,1099,72,53,73.6,19,26.4,637,3834,1749
1611,David McGoldrick,895,25,87,420,401,64,895,48,31,64.6,17,35.4,453,2313,884
1612,Michael McGovern,57,52,57,0,0,0,57,0,0,,0,,27,133,92
1613,Weston McKennie,1339,74,365,724,267,41,1339,46,27,58.7,19,41.3,643,3861,1847
1614,Kenny McLean,2107,116,554,1180,387,27,2107,44,31,70.5,13,29.5,1271,6189,3022
1615,Dwight McNeil,1720,43,253,840,668,43,1720,142,77,54.2,65,45.8,1066,8654,3629
1616,Scott McTominay,1293,67,297,781,226,22,1293,46,31,67.4,15,32.6,696,3774,1668
1617,Biagio Meccariello,485,50,235,195,59,11,485,9,6,66.7,3,33.3,265,1101,585
1618,Gary Medel,1281,70,354,808,131,3,1281,18,14,77.8,4,22.2,683,3174,1751
1619,Ben Mee,1633,225,764,828,56,45,1633,7,6,85.7,1,14.3,717,3098,1390
1620,Joshua Mees,131,2,25,51,56,11,131,6,2,33.3,4,66.7,66,293,111
1621,Admir Mehmedi,687,6,71,326,295,34,687,12,6,50.0,6,50.0,387,1589,742
1622,Soualiho Meïté,1191,55,240,670,311,36,1191,80,62,77.5,18,22.5,673,3949,2315
1623,Farid El Melali,168,1,26,80,65,10,168,19,9,47.4,10,52.6,95,643,272
1624,Óscar Melendo,428,5,50,229,155,9,428,15,9,60.0,6,40.0,299,1941,749
1625,Gonzalo Melero,699,35,179,396,132,28,698,16,11,68.8,5,31.3,394,1734,801
1626,Arthur Melo,1144,15,138,688,326,13,1144,34,31,91.2,3,8.8,829,4742,1935
1627,Memphis,621,1,30,297,303,50,620,47,26,55.3,21,44.7,398,2297,1250
1628,Pedro Mendes,875,79,408,443,31,8,875,7,5,71.4,2,28.6,468,2598,1671
1629,Thiago Mendes,1403,45,256,920,236,5,1403,14,8,57.1,6,42.9,822,3169,1457
1630,Brais Méndez,907,27,152,435,330,38,907,41,22,53.7,19,46.3,549,2522,1233
1631,Édgar Méndez,292,9,60,123,113,15,292,21,13,61.9,8,38.1,193,1120,478
1632,Stiven Mendoza,536,8,55,269,222,29,536,44,26,59.1,18,40.9,323,2421,1326
1633,Alexandre Mendy,250,10,17,118,118,48,249,11,8,72.7,3,27.3,129,495,203
1634,Benjamin Mendy,1434,32,220,688,539,10,1434,27,19,70.4,8,29.6,1010,4046,2269
1635,Edouard Mendy,836,713,832,4,0,0,836,1,1,100.0,0,0.0,489,2540,1542
1636,Ferland Mendy,1469,54,380,626,468,38,1469,69,49,71.0,20,29.0,885,4847,2486
1637,Nampalys Mendy,249,6,49,168,32,1,249,2,1,50.0,1,50.0,176,715,306
1638,Hamza Mendyl,1059,49,336,509,225,14,1059,48,21,43.8,27,56.3,500,3198,1791
1639,Chris Mepham,645,104,360,263,24,15,645,5,3,60.0,2,40.0,411,2159,1247
1640,Levent Mercan,39,3,9,21,9,1,39,2,2,100.0,0,0.0,28,114,64
1641,Jorge Meré,466,56,251,201,15,2,466,1,1,100.0,0,0.0,275,1283,736
1642,Alex Meret,648,599,648,0,0,0,648,0,0,,0,,313,1368,855
1643,Fran Mérida,929,18,173,617,153,9,929,31,23,74.2,8,25.8,544,2286,1239
